1091,1528
1094,1596
1099,1588
1100,1645
1102,1750
1108,1436
1111,1529
1114,1865
1123,1479
1124,1400
1126,1589
1138,1569
1143,1578
1144,1448
1153,1646
1155,1609
1156,1543
1157,1462
1159,1522
1160,1543
1164,1511
1165,1496
1168,1530
1178,1514
1188,1644
1189,1582
1197,1616
1208,1562
1209,1438
1212,1496
1218,1684
1225,1475
1228,1513
1230,1403
1241,1757
1243,1563
1245,1588
1246,1546
1247,1510
1248,1495
1250,1613
1251,1546
1254,1520
1255,1508
1257,1586
1258,1564
1259,1693
1261,1597
1262,1594
1266,1487
1277,1621
1279,1632
1280,1446
1285,1655
1287,1581
1288,1527
1289,1515
1290,1432
1293,1573
1294,1531
1296,1608
1303,1427
1305,1678
1306,1557
1307,1438
1308,1380
1310,1701
1311,1652
1317,1520
1318,1666
1319,1509
1322,1658
1323,1917
1325,1798
1329,1503
1332,1494
1334,1479
1339,1551
1350,1535
1351,1482
1359,1472
1360,1645
1369,1646
1370,1583
1374,1529
1382,1504
1388,1588
1389,1487
1391,1638
1398,1493
1403,1589
1405,1598
1410,1652
1413,1640
1414,1676
1418,1676
1421,1699
1422,1494
1425,1640
1432,1504
1444,1578
1446,1426
1450,1569
1452,1484
1458,1518
1466,1526
1468,1649
1474,1617
1477,1627
1481,1670
1482,1411
1492,1593
1493,1712
1495,1634
1501,1643
1502,1448
1504,1603
1506,1685
1507,1697
1510,1483
1511,1641
1512,1435
1515,1460
1517,1519
1518,1565
1519,1663
1522,1498
1523,1575
1528,1441
1529,1502
1533,1631
1537,1442
1538,1615
1539,1460
1540,1773
1546,1521
1551,1651
1553,1501
1554,1382
1555,1411
1557,1519
1559,1571
1561,1531
1566,1417
1569,1532
1571,1473
1572,1619
1573,1461
1574,1580
1576,1414
1577,1650
1580,1442
1583,1489
1584,1484
1585,1478
1590,1459
1591,1487
1592,1533
1595,1612
1596,1638
1598,1417
1599,1639
1600,1488
1601,1476
1610,1677
1619,1833
1622,1539
1625,1633
1626,1569
1629,1661
1633,1379
1635,1508
1640,1672
1646,1637
1647,1471
1648,1585
1649,1440
1657,1555
1658,1700
1660,1454
1661,1473
1662,1558
1665,1558
1671,1633
1672,1538
1675,1503
1676,1752
1677,1887
1678,1887
1683,1641
1684,1659
1690,1822
1699,1535
1700,1604
1701,1554
1706,1521
1708,1621
1710,1566
1711,1526
1712,1678
1714,1487
1716,1385
1718,1702
1719,1552
1720,1718
1721,1462
1723,1538
1726,1662
1727,1610
1729,1636
1730,1688
1731,1611
1732,1729
1735,1516
1736,1583
1739,1483
1740,1466
1741,1631
1743,1364
1744,1627
1745,1483
1746,1605
1747,1675
1750,1495
1751,1394
1756,1652
1757,1420
1758,1453
1759,1383
1761,1503
1763,1509
1764,1523
1768,1666
1769,1524
1771,1692
1772,1660
1775,1578
1777,1480
1778,1609
1781,1561
1785,1507
1786,1454
1787,1608
1791,1469
1792,1532
1793,1558
1795,1453
1796,1810
1797,1592
1799,1406
1802,1511
1803,1423
1806,1538
1807,1773
1810,1558
1811,1546
1816,1694
1817,1631
1818,1498
1825,1572
1827,1448
1828,1491
1831,1469
1836,1705
1847,1454
1860,1589
1868,1661
1880,1606
1884,1488
1885,1681
1891,1553
1895,1575
1899,1508
1902,1599
1908,1520
1912,1570
1915,1352
1918,1745
1922,1601
1923,1692
1927,1431
1937,1677
1939,1634
1940,1565
1942,1540
1943,1515
1954,1445
1965,1458
1967,1496
1972,1352
1977,1438
1982,1551
1983,1729
1984,1562
1985,1450
1986,1769
1987,1636
1989,1457
1991,1568
1994,1406
1997,1515
2001,1423
2010,1468
2013,1512
2016,1635
2022,1540
2027,1528
2028,1578
2035,1508
2036,1482
2039,1559
2040,1649
2046,1852
2048,1619
2051,1464
2052,1715
2053,1558
2054,1716
2056,1950
2059,1597
2062,1656
2064,1592
2067,1641
2068,1486
2070,1463
2073,1724
2075,1746
2077,1612
2078,1438
2079,1417
2080,1537
2081,1548
2083,1420
2084,1516
2085,1581
2090,1511
2095,1539
2096,1588
2097,1591
2102,1700
2106,1600
2122,1735
2129,1448
2130,1631
2135,1499
2136,1385
2137,1612
2141,1508
2143,1494
2144,1500
2145,1567
2147,1741
2148,1528
2151,1353
2152,1682
2158,1574
2161,1530
2164,1486
2165,1510
2168,1779
2169,1543
2170,1466
2171,1520
2172,1458
2175,1665
2177,1563
2180,1488
2181,1521
2183,1451
2186,1448
2187,1475
2190,1477
2191,1528
2194,1653
2197,1522
2198,1455
2199,1632
2200,1754
2202,1563
2204,1490
2207,1425
2212,1568
2220,1670
2221,1422
2224,1461
2225,1495
2227,1645
2228,1621
2230,1569
2231,1696
2232,1475
2234,1481
2239,1387
2240,1582
2246,1441
2252,1555
2259,1388
2261,1470
2262,1512
2264,1502
2265,1516
2283,1566
2333,1536
2335,1476
2337,1673
2338,1689
2339,1389
2340,1451
2341,1614
2342,1507
2344,1489
2345,1469
2347,1508
2352,1541
2353,1421
2354,1507
2357,1460
2358,1595
2359,1482
2363,1658
2367,1489
2370,1634
2373,1507
2374,1500
2375,1612
2377,1580
2383,1728
2386,1641
2393,1580
2395,1498
2398,1489
2399,1619
2403,1736
2404,1443
2405,1592
2408,1393
2410,1686
2411,1447
2412,1614
2415,1494
2421,1460
2423,1476
2424,1412
2425,1432
2429,1461
2437,1460
2438,1610
2439,1410
2441,1411
2443,1638
2444,1545
2445,1470
2449,1526
2450,1441
2451,1655
2457,1530
2458,1535
2461,1510
2465,1490
2468,1744
2470,1413
2471,1684
2472,1508
2473,1491
2474,1622
2477,1388
2478,1778
2480,1422
2481,1802
2485,1591
2486,1633
2487,1496
2489,1502
2491,1482
2493,1499
2495,1491
2496,1422
2498,1469
2499,1495
2500,1597
2501,1479
2502,1616
2503,1503
2504,1407
2506,1492
2508,1506
2509,1521
2511,1487
2512,1534
2513,1373
2515,1406
2518,1494
2521,1641
2522,1653
2523,1595
2525,1353
2526,1614
2529,1382
2530,1523
2531,1442
2532,1465
2534,1724
2537,1592
2538,1415
2539,1741
2543,1578
2544,1465
2549,1614
2550,1549
2551,1588
2554,1516
2556,1617
2557,1627
2559,1564
2560,1523
2574,1539
2576,1629
2577,1617
2579,1481
2582,1656
2583,1498
2584,1533
2585,1493
2586,1526
2587,1552
2590,1662
2591,1486
2594,1535
2600,1542
2601,1572
2603,1458
2604,1465
2605,1504
2606,1457
2607,1696
2609,1549
2611,1650
2612,1529
2613,1567
2614,1592
2619,1628
2620,1575
2626,1525
2630,1633
2632,1477
2634,1587
2635,1483
2637,1459
2638,1649
2640,1542
2641,1618
2642,1675
2643,1470
2647,1450
2648,1571
2654,1405
2655,1643
2656,1486
2657,1513
2658,1649
2659,1634
2662,1454
2667,1445
2673,1541
2676,1461
2679,1507
2682,1584
2702,1618
2704,1445
2706,1603
2707,1407
2708,1464
2709,1366
2710,1514
2712,1480
2713,1418
2714,1593
2721,1401
2723,1592
2725,1400
2729,1632
2733,1683
2765,1559
2767,1813
2771,1640
2773,1454
2783,1551
2785,1421
2789,1463
2791,1742
2795,1481
2797,1422
2805,1463
2811,1565
2813,1422
2815,1486
2819,1488
2823,1568
2825,1389
2826,1695
2827,1431
2830,1530
2832,1582
2834,1747
2836,1585
2839,1593
2840,1482
2844,1363
2846,1488
2847,1449
2848,1559
2849,1553
2851,1792
2852,1561
2853,1573
2854,1452
2855,1425
2856,1500
2861,1451
2867,1572
2869,1477
2872,1454
2875,1542
2876,1516
2877,1633
2879,1406
2881,1633
2882,1474
2883,1590
2890,1456
2895,1358
2896,1459
2898,1511
2900,1458
2903,1495
2905,1502
2906,1468
2907,1596
2909,1457
2910,1944
2912,1589
2914,1527
2915,1540
2926,1512
2927,1460
2928,1662
2929,1439
2930,1730
2935,1522
2944,1464
2945,1491
2950,1376
2957,1472
2959,1548
2960,1719
2961,1395
2966,1484
2969,1371
2972,1605
2973,1474
2974,1759
2976,1662
2977,1494
2978,1509
2980,1491
2984,1547
2986,1379
2987,1594
2988,1547
2989,1482
2990,1805
2992,1632
2993,1486
2994,1574
2996,1685
2998,1650
3003,1645
3004,1378
3005,1655
3006,1452
3007,1532
3008,1539
3009,1564
3010,1557
3011,1445
3013,1760
3015,1760
3017,1432
3018,1466
3019,1574
3021,1444
3023,1382
3024,1454
3026,1431
3028,1396
3029,1400
3034,1588
3035,1564
3036,1431
3037,1407
3038,1522
3039,1641
3042,1642
3043,1557
3044,1557
3045,1465
3049,1541
3054,1359
3055,1429
3058,1496
3061,1645
3062,1471
3065,1535
3067,1417
3070,1490
3072,1582
3075,1591
3081,1497
3082,1533
3083,1484
3090,1487
3091,1391
3096,1404
3098,1486
3100,1586
3102,1586
3103,1491
3110,1353
3117,1512
3122,1491
3128,1723
3130,1606
3131,1509
3132,1637
3133,1449
3134,1443
3136,1473
3137,1509
3138,1539
3139,1425
3140,1533
3142,1576
3145,1499
3146,1628
3147,1518
3151,1482
3152,1396
3157,1557
3158,1605
3160,1549
3161,1492
3163,1431
3164,1546
3171,1602
3172,1459
3173,1486
3175,1602
3176,1552
3179,1502
3180,1477
3181,1412
3182,1519
3184,1592
3187,1497
3189,1433
3192,1471
3193,1533
3196,1677
3197,1617
3200,1508
3201,1537
3202,1429
3204,1391
3205,1540
3206,1588
3211,1641
3212,1493
3215,1365
3216,1498
3218,1599
3219,1481
3220,1519
3223,1579
3225,1408
3229,1582
3230,1659
3234,1422
3236,1636
3237,1437
3238,1569
3239,1509
3240,1501
3242,1457
3243,1516
3244,1591
3245,1529
3247,1539
3250,1532
3255,1626
3256,1502
3257,1462
3258,1522
3260,1460
3266,1500
3267,1488
3268,1567
3274,1462
3275,1467
3276,1549
3277,1449
3278,1441
3282,1433
3284,1667
3288,1441
3289,1511
3291,1473
3292,1423
3293,1576
3294,1468
3295,1408
3297,1433
3298,1477
3299,1488
3300,1397
3302,1570
3303,1506
3309,1734
3310,1762
3313,1612
3314,1679
3316,1568
3319,1509
3322,1552
3323,1418
3324,1665
3328,1461
3329,1531
3330,1527
3335,1495
3336,1542
3337,1470
3339,1607
3340,1550
3341,1543
3344,1461
3345,1478
3352,1553
3354,1450
3355,1434
3357,1696
3359,1546
3360,1599
3361,1545
3366,1476
3370,1396
3373,1487
3374,1538
3379,1478
3381,1460
3386,1671
3388,1550
3389,1517
3390,1506
3393,1530
3397,1517
3405,1496
3407,1432
3408,1505
3410,1515
3414,1663
3418,1497
3419,1506
3451,1567
3452,1754
3454,1376
3455,1556
3457,1445
3458,1529
3459,1522
3461,1622
3464,1623
3465,1446
3467,1593
3468,1431
3472,1505
3473,1586
3476,1619
3478,1707
3480,1587
3481,1514
3482,1534
3484,1521
3487,1488
3488,1556
3489,1631
3490,1622
3491,1453
3492,1535
3494,1600
3495,1566
3501,1454
3504,1544
3506,1566
3507,1482
3510,1396
3512,1634
3515,1455
3522,1579
3525,1501
3526,1494
3527,1427
3532,1409
3533,1387
3534,1627
3535,1636
3536,1634
3537,1589
3538,1928
3539,1589
3542,1699
3543,1442
3544,1547
3545,1430
3546,1622
3547,1677
3550,1495
3555,1716
3556,1523
3559,1491
3561,1438
3562,1410
3566,1593
3568,1507
3570,1495
3571,1438
3572,1724
3574,1547
3577,1437
3581,1552
3588,1645
3591,1429
3593,1510
3596,1440
3597,1516
3598,1593
3602,1543
3603,1584
3604,1709
3606,1498
3609,1469
3610,1377
3612,1469
3615,1635
3616,1635
3617,1460
3618,1519
3619,1447
3620,1694
3623,1488
3624,1491
3627,1508
3630,1621
3632,1348
3633,1490
3634,1479
3635,1674
3636,1610
3637,1645
3641,1766
3646,1590
3647,1719
3648,1471
3650,1481
3651,1433
3653,1575
3654,1533
3655,1602
3656,1644
3658,1528
3661,1396
3663,1668
3667,1692
3668,1584
3669,1486
3673,1436
3674,1762
3676,1637
3679,1612
3680,1542
3681,1491
3683,1794
3684,1462
3688,1626
3691,1525
3692,1504
3693,1453
3695,1656
3704,1485
3707,1852
3711,1614
3712,1384
3714,1387
3719,1563
3721,1559
3723,1382
3728,1388
3729,1485
3734,1474
3735,1610
3737,1643
3739,1529
3740,1464
3743,1540
3745,1398
3748,1575
3749,1532
3750,1670
3751,1467
3753,1486
3754,1421
3755,1517
3756,1461
3759,1505
3760,1424
3767,1586
3770,1606
3773,1477
3777,1562
3786,1418
3792,1506
3793,1638
3794,1464
3796,1435
3799,1506
3800,1386
3802,1600
3807,1447
3812,1524
3814,1540
3815,1486
3821,1452
3822,1459
3824,1594
3826,1640
3834,1513
3835,1578
3838,1554
3839,1442
3843,1434
3844,1517
3847,1726
3848,1519
3853,1459
3859,1602
3863,1543
3865,1469
3871,1407
3875,1580
3876,1493
3878,1464
3880,1502
3881,1528
3882,1564
3883,1530
3889,1462
3925,1539
3926,1548
3928,1611
3929,1579
3930,1527
3931,1618
3932,1624
3933,1610
3936,1441
3937,1702
3939,1565
3940,1677
3941,1524
3944,1481
3946,1494
3947,1561
3950,1483
3951,1499
3952,1488
3953,1459
3954,1564
3957,1484
3958,1607
3959,1732
3965,1490
3966,1477
3970,1570
3974,1593
3975,1434
3976,1465
3981,1427
3984,1444
3985,1505
3986,1688
3988,1427
3990,1636
3991,1440
3993,1389
3996,1556
3997,1479
3998,1605
4003,1676
4004,1582
4005,1603
4006,1510
4008,1399
4009,1639
4010,1489
4011,1466
4012,1419
4013,1514
4014,1515
4015,1468
4019,1397
4020,1673
4021,1534
4024,1413
4026,1683
4027,1593
4028,1672
4034,1451
4035,1512
4039,1680
4041,1680
4043,1746
4048,1583
4049,1485
4050,1493
4051,1433
4054,1451
4055,1567
4056,1421
4057,1635
4060,1618
4061,1600
4063,1608
4064,1421
4065,1454
4068,1482
4069,1601
4073,1487
4074,1451
4075,1475
4079,1640
4080,1500
4083,1546
4085,1574
4087,1617
4089,1562
4091,1490
4093,1468
4096,1550
4097,1481
4099,1566
4103,1626
4104,1416
4107,1473
4110,1495
4111,1375
4112,1572
4114,1412
4118,1521
4119,1475
4121,1461
4122,1614
4123,1541
4125,1637
4127,1480
4130,1608
4131,1617
4135,1514
4139,1441
4141,1468
4143,1685
4145,1602
4146,1575
4150,1598
4151,1557
4152,1612
4153,1614
4156,1533
4159,1497
4160,1538
4161,1445
4166,1357
4169,1539
4171,1473
4173,1414
4174,1517
4175,1556
4176,1515
4179,1406
4180,1451
4181,1451
4182,1543
4183,1597
4186,1486
4187,1425
4188,1548
4189,1550
4191,1478
4192,1568
4193,1373
4195,1435
4198,1609
4201,1650
4203,1398
4205,1565
4206,1490
4207,1553
4212,1415
4213,1664
4215,1486
4216,1600
4217,1387
4219,1476
4225,1372
4226,1552
4229,1449
4230,1503
4232,1446
4237,1604
4238,1462
4239,1550
4240,1507
4241,1443
4242,1598
4243,1481
4246,1489
4247,1425
4252,1457
4253,1631
4255,1494
4256,1674
4260,1389
4263,1463
4265,1587
4267,1449
4269,1534
4270,1542
4272,1716
4276,1584
4277,1446
4281,1447
4283,1440
4284,1509
4285,1546
4286,1426
4290,1591
4291,1548
4292,1428
4293,1589
4295,1549
4296,1605
4299,1433
4301,1514
4306,1472
4308,1489
4309,1607
4311,1629
4314,1511
4319,1469
4320,1424
4322,1514
4325,1565
4327,1574
4328,1493
4329,1542
4330,1439
4332,1444
4334,1670
4336,1601
4337,1518
4338,1664
4342,1630
4343,1541
4348,1426
4355,1506
4356,1564
4360,1463
4361,1520
4362,1707
4364,1462
4371,1453
4373,1527
4375,1572
4376,1559
4377,1531
4378,1541
4380,1442
4381,1550
4382,1373
4383,1426
4384,1486
4386,1366
4388,1563
4390,1451
4391,1659
4392,1611
4395,1541
4398,1407
4400,1573
4401,1483
4403,1559
4405,1557
4408,1439
4409,1578
4412,1358
4414,1727
4415,1588
4416,1426
4418,1517
4450,1554
4451,1690
4453,1475
4454,1548
4455,1375
4456,1677
4458,1577
4459,1515
4461,1402
4462,1551
4464,1412
4466,1458
4467,1461
4468,1505
4469,1636
4470,1482
4471,1430
4472,1597
4473,1486
4476,1589
4480,1422
4481,1696
4482,1534
4485,1519
4486,1639
4488,1784
4496,1393
4499,1682
4500,1590
4501,1592
4504,1590
4505,1544
4506,1535
4508,1524
4509,1541
4511,1421
4512,1623
4513,1622
4514,1501
4516,1462
4519,1497
4521,1441
4522,1620
4523,1596
4525,1586
4528,1381
4531,1536
4533,1593
4534,1651
4536,1519
4537,1527
4539,1674
4541,1630
4546,1436
4547,1476
4549,1461
4550,1536
4557,1609
4561,1634
4562,1455
4564,1649
4565,1614
4567,1376
4568,1575
4571,1584
4572,1489
4573,1507
4575,1499
4576,1398
4578,1531
4579,1593
4580,1490
4582,1504
4583,1450
4584,1527
4585,1459
4586,1578
4587,1675
4590,1550
4592,1556
4593,1602
4594,1465
4595,1514
4598,1554
4601,1428
4603,1546
4604,1441
4607,1658
4610,1639
4611,1605
4613,1707
4614,1440
4616,1377
4617,1481
4618,1498
4619,1541
4622,1480
4623,1577
4624,1528
4625,1384
4627,1642
4630,1485
4632,1480
4635,1571
4637,1550
4638,1601
4639,1493
4640,1451
4641,1444
4643,1513
4645,1484
4646,1481
4648,1435
4649,1345
4652,1457
4653,1579
4655,1653
4656,1583
4661,1398
4662,1567
4663,1499
4664,1411
4665,1481
4669,1498
4674,1462
4678,1597
4680,1605
4681,1502
4682,1461
4683,1430
4688,1637
4692,1556
4693,1460
4694,1455
4698,1591
4701,1541
4702,1444
4703,1507
4704,1513
4707,1422
4711,1406
4715,1458
4717,1459
4728,1605
4729,1422
4730,1449
4731,1398
4733,1396
4734,1462
4735,1493
4737,1586
4738,1488
4739,1450
4740,1452
4741,1468
4744,1500
4748,1485
4749,1495
4750,1534
4757,1418
4758,1428
4761,1536
4762,1469
4763,1469
4764,1352
4765,1456
4768,1432
4773,1310
4774,1526
4775,1572
4776,1701
4777,1491
4778,1520
4779,1567
4780,1478
4782,1454
4783,1545
4784,1513
4786,1607
4787,1443
4795,1606
4796,1549
4799,1467
4801,1400
4802,1320
4804,1450
4809,1443
4810,1545
4811,1620
4814,1556
4815,1463
4816,1409
4817,1380
4818,1547
4819,1574
4821,1585
4823,1415
4827,1426
4828,1580
4829,1534
4835,1457
4838,1455
4840,1404
4845,1463
4847,1362
4851,1488
4854,1521
4855,1648
4859,1579
4902,1441
4903,1671
4904,1511
4905,1602
4906,1604
4907,1631
4908,1494
4909,1659
4910,1747
4911,1788
4913,1611
4914,1587
4915,1564
4917,1697
4918,1575
4919,1418
4920,1544
4924,1565
4925,1476
4926,1605
4929,1531
4930,1642
4931,1618
4932,1552
4935,1508
4936,1583
4938,1437
4939,1539
4940,1503
4941,1625
4942,1404
4944,1667
4946,1663
4947,1539
4949,1379
4950,1491
4951,1523
4952,1570
4955,1431
4956,1616
4957,1448
4958,1517
4959,1566
4961,1595
4964,1503
4965,1629
4967,1594
4968,1496
4970,1640
4972,1499
4973,1503
4976,1632
4978,1376
4980,1598
4982,1475
4983,1508
4984,1502
4987,1566
4988,1451
4990,1579
4991,1531
4992,1555
4994,1500
4998,1472
4999,1390
5000,1648
5002,1529
5003,1397
5005,1445
5006,1609
5010,1672
5012,1662
5013,1573
5015,1674
5016,1485
5019,1447
5022,1585
5024,1619
5025,1498
5026,1637
5027,1332
5030,1515
5031,1480
5032,1438
5036,1609
5038,1531
5039,1583
5041,1499
5045,1557
5046,1597
5047,1495
5048,1580
5049,1369
5050,1793
5052,1541
5053,1607
5056,1527
5057,1450
5058,1401
5059,1489
5060,1441
5063,1307
5065,1452
5066,1490
5067,1577
5069,1539
5070,1435
5071,1448
5072,1480
5074,1423
5076,1495
5078,1479
5082,1486
5084,1605
5085,1603
5086,1530
5089,1594
5090,1465
5095,1396
5096,1464
5098,1577
5099,1497
5102,1490
5103,1511
5104,1596
5107,1396
5109,1612
5110,1507
5112,1530
5113,1686
5114,1621
5115,1468
5118,1465
5119,1526
5123,1501
5124,1601
5125,1451
5126,1557
5130,1447
5132,1465
5133,1352
5134,1476
5135,1432
5136,1498
5137,1553
5141,1473
5142,1524
5143,1377
5145,1461
5147,1462
5148,1560
5149,1429
5150,1535
5152,1585
5155,1663
5156,1410
5159,1351
5160,1508
5161,1474
5162,1411
5166,1679
5167,1515
5168,1435
5171,1495
5172,1861
5173,1556
5176,1552
5179,1491
5181,1609
5182,1562
5183,1458
5186,1380
5188,1523
5189,1355
5190,1787
5193,1601
5194,1597
5196,1483
5197,1463
5198,1510
5199,1741
5202,1432
5203,1526
5204,1551
5205,1639
5212,1382
5213,1411
5214,1389
5215,1551
5216,1622
5217,1375
5219,1399
5222,1497
5224,1649
5225,1453
5227,1511
5229,1504
5230,1520
5231,1398
5232,1456
5234,1595
5235,1485
5238,1506
5239,1439
5242,1529
5243,1513
5247,1507
5248,1567
5250,1394
5253,1451
5254,1709
5255,1533
5256,1533
5257,1482
5260,1570
5261,1510
5263,1488
5265,1471
5268,1463
5274,1507
5275,1390
5276,1533
5278,1564
5279,1444
5282,1576
5283,1458
5285,1585
5288,1438
5290,1441
5291,1566
5293,1541
5295,1509
5298,1469
5299,1459
5308,1463
5310,1448
5312,1616
5314,1497
5316,1529
5317,1497
5326,1417
5327,1479
5329,1429
5332,1553
5333,1450
5338,1631
5339,1434
5340,1377
5344,1493
5348,1558
5350,1421
5401,1677
5402,1498
5403,1546
5404,1693
5406,1810
5407,1678
5408,1553
5409,1507
5410,1450
5411,1611
5412,1436
5413,1595
5414,1714
5417,1519
5418,1432
5419,1538
5420,1565
5421,1501
5422,1493
5424,1594
5426,1479
5427,1542
5429,1541
5430,1401
5431,1660
5434,1564
5436,1610
5437,1542
5438,1498
5439,1492
5440,1510
5442,1580
5443,1442
5448,1443
5449,1546
5450,1574
5451,1610
5453,1548
5454,1539
5457,1573
5458,1573
5459,1480
5460,1871
5461,1483
5462,1566
5464,1500
5465,1436
5467,1598
5468,1585
5470,1452
5472,1639
5473,1486
5474,1472
5477,1459
5478,1460
5480,1464
5482,1498
5483,1551
5484,1644
5486,1462
5490,1453
5491,1456
5492,1617
5493,1463
5494,1396
5496,1543
5498,1516
5499,1603
5500,1448
5501,1582
5502,1460
5503,1519
5504,1424
5505,1588
5507,1667
5509,1610
5510,1498
5511,1611
5512,1475
5514,1468
5515,1497
5516,1448
5517,1576
5518,1535
5522,1511
5523,1473
5524,1510
5525,1482
5526,1481
5527,1359
5528,1564
5530,1629
5531,1545
5532,1444
5533,1509
5534,1481
5535,1490
5538,1530
5539,1430
5541,1459
5542,1477
5544,1647
5546,1548
5547,1516
5549,1451
5550,1470
5553,1508
5554,1565
5555,1525
5556,1527
5557,1447
5559,1493
5560,1542
5561,1675
5562,1548
5563,1536
5564,1635
5567,1635
5568,1472
5570,1351
5572,1588
5576,1523
5577,1490
5578,1490
5583,1438
5584,1558
5585,1430
5586,1458
5587,1638
5588,1561
5590,1527
5593,1490
5596,1522
5597,1373
5599,1436
5603,1494
5607,1490
5608,1435
5610,1477
5612,1500
5613,1462
5614,1557
5616,1403
5618,1640
5619,1428
5621,1382
5622,1436
5623,1582
5624,1511
5626,1412
5627,1472
5632,1532
5633,1422
5634,1391
5635,1540
5636,1475
5637,1424
5638,1529
5641,1649
5648,1465
5651,1496
5653,1526
5654,1567
5655,1416
5657,1453
5658,1510
5659,1512
5660,1525
5661,1442
5662,1426
5663,1623
5665,1448
5666,1480
5667,1595
5669,1494
5672,1417
5674,1564
5675,1632
5676,1696
5678,1460
5679,1479
5681,1458
5682,1426
5683,1475
5684,1663
5685,1494
5686,1517
5687,1821
5688,1439
5689,1462
5690,1548
5695,1377
5696,1532
5697,1460
5699,1484
5700,1590
5701,1383
5702,1497
5704,1390
5705,1445
5706,1501
5708,1427
5709,1438
5710,1510
5712,1675
5714,1476
5715,1500
5716,1456
5719,1559
5720,1474
5722,1421
5724,1526
5725,1430
5726,1414
5727,1546
5728,1449
5729,1452
5730,1522
5732,1458
5734,1489
5735,1509
5736,1623
5737,1439
5740,1544
5744,1343
5746,1451
5747,1529
5752,1526
5753,1502
5754,1463
5756,1567
5762,1536
5763,1498
5773,1446
5774,1491
5777,1410
5781,1509
5783,1479
5785,1399
