TeamLat,TeamLng,EventLat,EventLng
-86.246,30.366,-81.1973669,28.607225,0
-81.395,28.464,-81.1973669,28.607225,0
-82.626,28.302,-81.1973669,28.607225,0
-80.359,25.734,-81.1973669,28.607225,0
-84.225,30.477,-81.1973669,28.607225,0
-81.351,28.758,-81.1973669,28.607225,0
-82.496,28.248,-81.1973669,28.607225,0
-81.843,26.647,-81.1973669,28.607225,0
-82.129,29.16,-81.1973669,28.607225,0
-80.134,26.184,-81.1973669,28.607225,0
-81.843,26.647,-81.1973669,28.607225,0
-69.942,18.489,-81.1973669,28.607225,0
-80.134,26.184,-81.1973669,28.607225,0
-82.683,28.146,-81.1973669,28.607225,0
-81.617,30.241,-81.1973669,28.607225,0
-81.305,28.552,-81.1973669,28.607225,0
-82.463,27.985,-80.0588754,26.7045704,0
-82.087,29.199,-80.0588754,26.7045704,0
-69.95,18.467,-80.0588754,26.7045704,0
28.989,41.031,-80.0588754,26.7045704,0
-80.105,26.456,-80.0588754,26.7045704,0
-75.564,6.252,-80.0588754,26.7045704,0
28.95,41.014,-80.0588754,26.7045704,0
-80.174,26.664,-80.0588754,26.7045704,0
-80.174,26.664,-80.0588754,26.7045704,0
-80.175,26.384,-80.0588754,26.7045704,0
-80.097,26.38,-80.0588754,26.7045704,0
-80.183,25.929,-80.0588754,26.7045704,0
-81.707,30.798,-84.1500462,31.5738261,1
-84.631,33.837,-84.1500462,31.5738261,1
-84.078,31.546,-84.1500462,31.5738261,1
-81.098,31.989,-84.1500462,31.5738261,1
-84.162,31.568,-84.1500462,31.5738261,1
-83.746,32.893,-84.1500462,31.5738261,1
-84.184,33.906,-84.1500462,31.5738261,1
-82.286,33.627,-84.1500462,31.5738261,1
-84.212,31.579,-84.1500462,31.5738261,1
-84.738,31.561,-84.1500462,31.5738261,1
-84.462,33.643,-84.1500462,31.5738261,1
-81.973,33.46,-84.9402125,32.5044661,1
-84.378,33.747,-84.9402125,32.5044661,1
-84.474,33.394,-84.9402125,32.5044661,1
-83.642,32.593,-84.9402125,32.5044661,1
-84.295,33.77,-84.9402125,32.5044661,1
-84.524,31.77,-84.9402125,32.5044661,1
-84.934,34.779,-84.9402125,32.5044661,1
-84.378,33.747,-84.9402125,32.5044661,1
-84.439,33.968,-85.0054219,34.7592451,1
-84.605,34.029,-85.0054219,34.7592451,1
-84.026,34.042,-85.0054219,34.7592451,1
-84.381,33.705,-85.0054219,34.7592451,1
-84.463,34.002,-85.0054219,34.7592451,1
-85.074,33.024,-85.0054219,34.7592451,1
-84.295,33.77,-85.0054219,34.7592451,1
-85.147,34.251,-85.0054219,34.7592451,1
-84.336,33.769,-85.0054219,34.7592451,1
-84.386,34.041,-85.0054219,34.7592451,1
-84.242,34.027,-85.0054219,34.7592451,1
-84.463,34.002,-85.0054219,34.7592451,1
-84.153,33.984,-85.0054219,34.7592451,1
-84.504,34.038,-85.0054219,34.7592451,1
-84.425,33.756,-85.0054219,34.7592451,1
-84.572,34.128,-85.0054219,34.7592451,1
-82.089,33.343,-85.0054219,34.7592451,1
-84.026,34.042,-84.2294947,34.1475969,1
-84.147,34.026,-84.2294947,34.1475969,1
-84.42,33.863,-84.2294947,34.1475969,1
-84.18,34.29,-84.2294947,34.1475969,1
-84.216,33.857,-84.2294947,34.1475969,1
-84.647,33.766,-84.2294947,34.1475969,1
-83.996,34.112,-84.2294947,34.1475969,1
-84.242,34.027,-84.2294947,34.1475969,1
-83.712,33.998,-84.2294947,34.1475969,1
-84.42,33.863,-84.2294947,34.1475969,1
-84.228,34.078,-84.2294947,34.1475969,1
-84.026,34.042,-84.2294947,34.1475969,1
-84.228,34.078,-84.2294947,34.1475969,1
-84.18,34.29,-84.2294947,34.1475969,1
-82.083,33.472,-84.2294947,34.1475969,1
-84.385,33.832,-83.8325229,34.3323099,1
-84.388,33.798,-83.8325229,34.3323099,1
-84.158,34.232,-83.8325229,34.3323099,1
-84.42,33.863,-83.8325229,34.3323099,1
-84.103,34.204,-83.8325229,34.3323099,1
-84.948,32.464,-83.8325229,34.3323099,1
-83.571,34.106,-83.8325229,34.3323099,1
-84.334,33.722,-83.8325229,34.3323099,1
-82.01,33.359,-83.8325229,34.3323099,1
-84.335,33.869,-83.8325229,34.3323099,1
-84.159,31.681,-83.8325229,34.3323099,1
-84.325,33.967,-83.8325229,34.3323099,1
-84.794,34.759,-83.8325229,34.3323099,1
-84.987,34.764,-83.8325229,34.3323099,1
-83.78,34.087,-83.8325229,34.3323099,1
-84.309,31.511,-83.8325229,34.3323099,1
-83.826,34.307,-83.8325229,34.3323099,1
-84.386,34.041,-83.8325229,34.3323099,1
102.718,25.039,114.3458402,22.6917592,0
116.397,39.907,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
118.778,32.062,114.3458402,22.6917592,0
120.38,36.065,114.3458402,22.6917592,0
119.455,32.211,114.3458402,22.6917592,0
118.586,24.914,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
113.25,23.117,114.3458402,22.6917592,0
104.067,30.667,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
102.718,25.039,114.3458402,22.6917592,0
114.068,22.546,114.3458402,22.6917592,0
118.778,32.062,114.3458402,22.6917592,0
121.458,31.222,114.3458402,22.6917592,0
106.553,29.563,114.3458402,22.6917592,0
113.124,23.021,114.3458402,22.6917592,0
114.228,22.276,114.3458402,22.6917592,0
-157.83,21.312,-157.8189039,21.2942882,0
-156.504,20.897,-157.8189039,21.2942882,0
-157.83,21.312,-157.8189039,21.2942882,0
-158.087,21.345,-157.8189039,21.2942882,0
-157.862,21.329,-157.8189039,21.2942882,0
-157.965,21.408,-157.8189039,21.2942882,0
-155.98,19.653,-157.8189039,21.2942882,0
121.532,25.048,-157.8189039,21.2942882,0
139.715,35.694,-157.8189039,21.2942882,0
140.117,35.638,-157.8189039,21.2942882,0
120.213,22.991,-157.8189039,21.2942882,0
-92.397,44.011,-92.4672647,42.5143658,0
-93.582,43.647,-92.4672647,42.5143658,0
-92.944,44.92,-92.4672647,42.5143658,0
-88.851,42.26,-92.4672647,42.5143658,0
-93.465,42.036,-92.4672647,42.5143658,0
-91.235,43.884,-92.4672647,42.5143658,0
-91.314,41.673,-92.4672647,42.5143658,0
-95.112,43.426,-92.4672647,42.5143658,0
-92.327,42.515,-92.4672647,42.5143658,0
-96.157,41.362,-92.4672647,42.5143658,0
-92.734,41.742,-92.4672647,42.5143658,0
-92.612,42.473,-92.4672647,42.5143658,0
-91.449,42.483,-92.4672647,42.5143658,0
-93.52,41.584,-92.4672647,42.5143658,0
-91.655,41.974,-92.4672647,42.5143658,0
-92.366,42.478,-92.4672647,42.5143658,0
-91.291,45.448,-92.4672647,42.5143658,0
-92.399,40.732,-92.4672647,42.5143658,0
-93.62,41.638,-92.4672647,42.5143658,0
-95.196,42.647,-92.4672647,42.5143658,0
-111.892,43.552,-116.508035,43.608087,0
-112.443,42.846,-116.508035,43.608087,0
-116.397,43.615,-116.508035,43.608087,0
-116.332,48.731,-116.508035,43.608087,0
-116.536,43.594,-116.508035,43.608087,0
-116.785,47.693,-116.508035,43.608087,0
-112.438,42.888,-116.508035,43.608087,0
-111.12,43.726,-116.508035,43.608087,0
-116.568,47.298,-116.508035,43.608087,0
-87.806,41.946,-87.6561411,41.8748558,0
-87.986,42.064,-87.6561411,41.8748558,0
-92.375,36.331,-87.6561411,41.8748558,0
-87.601,41.802,-87.6561411,41.8748558,0
-87.667,41.776,-87.6561411,41.8748558,0
-0.126,51.509,-87.6561411,41.8748558,0
-0.126,51.509,-87.6561411,41.8748558,0
-88.345,41.766,-87.6561411,41.8748558,0
-89.04,42.355,-87.6561411,41.8748558,0
-88.22,42.999,-87.6561411,41.8748558,0
-87.716,41.849,-87.6561411,41.8748558,0
-87.811,41.874,-87.6561411,41.8748558,0
-82.613,41.311,-87.6561411,41.8748558,0
-88.345,41.685,-87.6561411,41.8748558,0
-88.077,42.217,-87.6561411,41.8748558,0
-88.307,41.919,-87.6561411,41.8748558,0
-87.687,41.88,-87.6561411,41.8748558,0
-87.889,43.082,-87.6561411,41.8748558,0
-88.169,41.789,-87.6561411,41.8748558,0
-88.311,41.886,-87.6561411,41.8748558,0
-87.663,41.991,-87.6561411,41.8748558,0
-87.842,41.619,-87.6561411,41.8748558,0
-87.848,42.237,-87.6561411,41.8748558,0
-88.285,40.132,-87.6561411,41.8748558,0
-88.157,41.488,-87.6561411,41.8748558,0
-88.051,41.593,-87.6561411,41.8748558,0
-87.945,42.367,-87.6561411,41.8748558,0
-87.704,41.946,-87.6561411,41.8748558,0
-87.704,41.97,-87.6561411,41.8748558,0
-80.816,41.264,-87.6561411,41.8748558,0
-87.653,41.81,-87.6561411,41.8748558,0
-88.155,42.974,-87.6561411,41.8748558,0
-87.687,41.88,-87.6561411,41.8748558,0
-87.669,41.852,-87.6561411,41.8748558,0
-88.755,41.901,-87.6561411,41.8748558,0
-89.705,41.806,-87.6561411,41.8748558,0
-87.907,43.141,-87.6561411,41.8748558,0
-87.669,41.852,-87.6561411,41.8748558,0
5.478,51.441,-87.6561411,41.8748558,0
-87.807,41.743,-87.6561411,41.8748558,0
-88.345,42.882,-87.6561411,41.8748558,0
-89.589,40.692,-89.6175428,40.6995571,0
-87.613,41.82,-89.6175428,40.6995571,0
-88.444,41.639,-89.6175428,40.6995571,0
-89.689,39.773,-89.6175428,40.6995571,0
-90.37,40.952,-89.6175428,40.6995571,0
-89.627,39.762,-89.6175428,40.6995571,0
-93.673,41.601,-89.6175428,40.6995571,0
-89.089,42.454,-89.6175428,40.6995571,0
-94.632,39.178,-89.6175428,40.6995571,0
-87.86,41.145,-89.6175428,40.6995571,0
-89.794,41.291,-89.6175428,40.6995571,0
-89.635,42.299,-89.6175428,40.6995571,0
-86.392,39.689,-86.1952026,39.5760289,1
-86.508,39.14,-86.1952026,39.5760289,1
-87.288,38.479,-86.1952026,39.5760289,1
-86.534,39.763,-86.1952026,39.5760289,1
-85.932,39.206,-86.1952026,39.5760289,1
-86.023,39.958,-86.1952026,39.5760289,1
-87.354,39.466,-86.1952026,39.5760289,1
-86.364,39.592,-86.1952026,39.5760289,1
-86.072,39.561,-86.1952026,39.5760289,1
-86.139,39.827,-86.1952026,39.5760289,1
-85.978,39.789,-86.1952026,39.5760289,1
-86.212,39.868,-86.1077188,41.6789166,1
-86.009,39.898,-86.1077188,41.6789166,1
-85.505,40.881,-86.1077188,41.6789166,1
-86.13,39.679,-86.1077188,41.6789166,1
-85.973,41.71,-86.1077188,41.6789166,1
-85.397,40.228,-86.1077188,41.6789166,1
-86.131,39.596,-86.1077188,41.6789166,1
-87.356,41.424,-86.1077188,41.6789166,1
-86.484,41.705,-86.1077188,41.6789166,1
-86.198,39.678,-86.1077188,41.6789166,1
-87.501,41.554,-86.1077188,41.6789166,1
-86.387,39.847,-86.1077188,41.6789166,1
-86.184,39.37,-86.1077188,41.6789166,1
-86.93,38.36,-86.1077188,41.6789166,1
-86.248,41.655,-86.1077188,41.6789166,1
-86.87,41.698,-86.1077188,41.6789166,1
-86.145,40.499,-86.1077188,41.6789166,1
-85.526,39.806,-86.1077188,41.6789166,1
-86.4,39.763,-86.1077188,41.6789166,1
-86.888,40.323,-86.1077188,41.6789166,1
-85.685,40.099,-86.1077188,41.6789166,1
-86.287,39.792,-86.1077188,41.6789166,1
-86.924,40.444,-86.1077188,41.6789166,1
-86.295,41.702,-86.1077188,41.6789166,1
-86.487,38.873,-86.1077188,41.6789166,1
-87.394,37.964,-86.1077188,41.6789166,1
-86.15,40.049,-86.1077188,41.6789166,1
-86.168,41.684,-86.874879,40.3985594,1
-86.86,40.4,-86.874879,40.3985594,1
-86.924,40.444,-86.874879,40.3985594,1
-85.962,41.676,-86.874879,40.3985594,1
-86.267,40.415,-86.874879,40.3985594,1
-86.135,40.451,-86.874879,40.3985594,1
-85.306,41.046,-86.874879,40.3985594,1
-86.487,38.873,-86.874879,40.3985594,1
-87.508,41.61,-86.874879,40.3985594,1
-86.755,40.763,-86.874879,40.3985594,1
-86.124,39.971,-86.874879,40.3985594,1
35.26,32.859,34.8107547,32.1092396,1
34.874,32.184,34.8107547,32.1092396,1
35.084,32.944,34.8107547,32.1092396,1
34.937,32.526,34.8107547,32.1092396,1
35.019,31.887,34.8107547,32.1092396,1
35.607,33.172,34.8107547,32.1092396,1
34.932,30.988,34.8107547,32.1092396,1
34.781,32.081,34.8107547,32.1092396,1
34.881,32.268,34.8107547,32.1092396,1
34.839,32.146,34.8107547,32.1092396,1
34.826,32.133,34.8107547,32.1092396,1
34.86,32.333,34.8107547,32.1092396,1
34.817,32.091,34.8107547,32.1092396,1
34.781,32.081,34.8107547,32.1092396,1
35.015,31.894,34.8107547,32.1092396,1
34.964,32.475,34.8107547,32.1092396,1
35.216,31.769,34.8107547,32.1092396,1
34.78,31.815,34.8107547,32.1092396,1
34.791,31.252,34.8107547,32.1092396,1
35.033,31.071,34.8107547,32.1092396,1
34.89,31.947,34.8107547,32.1092396,1
34.89,32.333,34.8107547,32.1092396,1
34.892,32.146,34.8107547,32.1092396,1
34.781,32.081,34.8107547,32.1092396,1
34.887,32.091,34.8107547,32.1092396,1
35.015,31.894,34.8107547,32.1092396,1
35.229,32.916,34.8107547,32.1092396,1
34.989,32.818,34.8107547,32.1092396,1
35.015,31.894,34.8107547,32.1092396,1
34.946,31.999,34.9970754,32.7877905,1
34.825,32.166,34.9970754,32.7877905,1
35.021,32.411,34.9970754,32.7877905,1
34.935,32.317,34.9970754,32.7877905,1
-94.82,38.886,-95.3031444,38.9750121,0
-94.352,38.912,-95.3031444,38.9750121,0
-94.598,38.898,-95.3031444,38.9750121,0
-94.577,38.971,-95.3031444,38.9750121,0
-94.679,39.138,-95.3031444,38.9750121,0
-94.656,39.028,-95.3031444,38.9750121,0
-94.501,38.93,-95.3031444,38.9750121,0
-94.362,39.365,-95.3031444,38.9750121,0
-94.197,39.44,-95.3031444,38.9750121,0
-94.52,38.882,-95.3031444,38.9750121,0
-93.275,44.761,-95.3031444,38.9750121,0
-87.907,43.141,-95.3031444,38.9750121,0
-94.697,39.263,-95.3031444,38.9750121,0
-94.574,39.213,-95.3031444,38.9750121,0
-94.52,39.198,-95.3031444,38.9750121,0
-98.02,40.853,-95.3031444,38.9750121,0
-97.344,38.045,-95.3031444,38.9750121,0
-95.249,38.407,-95.3031444,38.9750121,0
-82.405,27.995,-90.2405773,30.0395012,0
-89.691,30.542,-90.2405773,30.0395012,0
-89.729,30.273,-90.2405773,30.0395012,0
-88.968,30.511,-90.2405773,30.0395012,0
-90.096,30.488,-90.2405773,30.0395012,0
-90.488,30.519,-90.2405773,30.0395012,0
-90.393,29.897,-90.2405773,30.0395012,0
-90.059,30.421,-90.2405773,30.0395012,0
-82.352,34.828,-90.2405773,30.0395012,0
-90.059,30.421,-90.2405773,30.0395012,0
-90.368,29.964,-90.2405773,30.0395012,0
-91.002,30.39,-90.2405773,30.0395012,0
-92.176,32.532,-90.2405773,30.0395012,0
-91.13,30.448,-90.2405773,30.0395012,0
-92.024,30.158,-90.2405773,30.0395012,0
-89.035,30.396,-90.2405773,30.0395012,0
-91.036,30.427,-90.2405773,30.0395012,0
-91.732,35.244,-90.2405773,30.0395012,0
-89.771,30.278,-90.2405773,30.0395012,0
-91.036,30.427,-90.2405773,30.0395012,0
-81.395,28.575,-90.2405773,30.0395012,0
-90.064,30.006,-90.2405773,30.0395012,0
-89.089,30.46,-90.2405773,30.0395012,0
-92.066,30.208,-90.2405773,30.0395012,0
-90.851,32.326,-90.2405773,30.0395012,0
-91.092,30.363,-90.2405773,30.0395012,0
-90.085,29.975,-90.2405773,30.0395012,0
6.567,53.219,-90.2405773,30.0395012,0
-91.147,30.407,-90.2405773,30.0395012,0
-91.254,30.472,-90.2405773,30.0395012,0
-80.322,26.11,-90.2405773,30.0395012,0
-90.111,29.86,-90.2405773,30.0395012,0
-91.086,30.253,-90.2405773,30.0395012,0
28.531,41.023,-90.2405773,30.0395012,0
-90.655,33.451,-90.2405773,30.0395012,0
-91.252,30.268,-90.2405773,30.0395012,0
-93.745,41.581,-90.2405773,30.0395012,0
-91.136,30.656,-90.2405773,30.0395012,0
-88.556,30.366,-90.2405773,30.0395012,0
-91.419,30.869,-90.2405773,30.0395012,0
-89.463,30.296,-90.2405773,30.0395012,0
-90.1,29.929,-90.2405773,30.0395012,0
-90.033,29.938,-90.2405773,30.0395012,0
-90.124,29.95,-90.2405773,30.0395012,0
-71.608,42.437,-71.0078909,42.4121531,1
-71.103,42.383,-71.0078909,42.4121531,1
-71.103,41.905,-71.0078909,42.4121531,1
-71.091,42.331,-71.0078909,42.4121531,1
-71.449,42.966,-71.0078909,42.4121531,1
-71.126,42.377,-71.0078909,42.4121531,1
-71.646,42.318,-70.993044,41.9911025,1
-71.254,42.144,-70.993044,41.9911025,1
-71.273,41.52,-70.993044,41.9911025,1
-70.468,43.684,-70.993044,41.9911025,1
-72.372,41.87,-70.993044,41.9911025,1
-72.05,42.897,-70.993044,41.9911025,1
-72.058,41.357,-70.993044,41.9911025,1
-70.642,41.91,-70.993044,41.9911025,1
-71.103,42.347,-70.993044,41.9911025,1
-72.005,44.427,-70.993044,41.9911025,1
-71.183,42.334,-70.993044,41.9911025,1
-71.375,42.457,-70.993044,41.9911025,1
-70.95,42.175,-70.993044,41.9911025,1
-71.428,42.384,-70.993044,41.9911025,1
-70.891,42.224,-70.993044,41.9911025,1
-71.44,42.586,-70.993044,41.9911025,1
-70.271,43.632,-70.993044,41.9911025,1
-71.528,43.218,-70.993044,41.9911025,1
-70.996,41.634,-70.993044,41.9911025,1
-71.179,42.396,-70.993044,41.9911025,1
-71.299,41.499,-70.993044,41.9911025,1
-71.683,42.418,-71.7445554,42.3033922,1
-71.543,42.351,-71.7445554,42.3033922,1
-71.796,42.311,-71.7445554,42.3033922,1
-71.828,42.283,-71.7445554,42.3033922,1
-71.133,42.353,-71.7445554,42.3033922,1
-71.436,42.203,-71.7445554,42.3033922,1
-71.756,42.527,-71.7445554,42.3033922,1
-71.618,42.268,-71.7445554,42.3033922,1
-72.047,42.679,-71.7445554,42.3033922,1
-72.082,42.267,-71.7445554,42.3033922,1
-71.092,42.343,-71.1090805,42.5346086,1
-71.16,42.691,-71.1090805,42.5346086,1
-71.223,42.603,-71.1090805,42.5346086,1
-71.21,42.215,-71.1090805,42.5346086,1
-70.942,42.47,-71.1090805,42.5346086,1
-71.177,42.37,-71.1090805,42.5346086,1
-71.063,42.458,-71.1090805,42.5346086,1
-71.2,42.509,-71.1090805,42.5346086,1
-70.21,44.516,-71.1090805,42.5346086,1
-70.91,42.475,-71.1090805,42.5346086,1
-71.109,42.528,-71.1090805,42.5346086,1
-71.252,42.552,-71.1090805,42.5346086,1
-70.849,42.681,-71.1090805,42.5346086,1
-70.937,42.856,-71.1090805,42.5346086,1
-70.942,42.47,-71.1090805,42.5346086,1
-71.359,42.349,-71.1090805,42.5346086,1
-70.133,44.665,-71.1090805,42.5346086,1
-70.343,43.894,-71.1090805,42.5346086,1
-72.641,42.115,-72.5186855,42.1149784,1
-72.746,41.621,-72.5186855,42.1149784,1
-72.646,41.926,-72.5186855,42.1149784,1
-72.841,41.728,-72.5186855,42.1149784,1
-72.873,41.605,-72.5186855,42.1149784,1
-73.169,41.2,-72.5186855,42.1149784,1
-72.664,41.856,-72.5186855,42.1149784,1
-72.568,42.051,-72.5186855,42.1149784,1
-76.542,38.915,-77.1276629,38.9813702,1
-77.324,38.846,-77.1276629,38.9813702,1
-77.154,38.99,-77.1276629,38.9813702,1
-76.938,38.89,-77.1276629,38.9813702,1
-76.655,39.433,-77.1276629,38.9813702,1
-77.644,38.867,-77.1276629,38.9813702,1
-76.99,38.902,-77.1276629,38.9813702,1
-76.879,39.214,-77.1276629,38.9813702,1
-76.854,39.17,-77.1276629,38.9813702,1
-76.99,38.902,-77.1276629,38.9813702,1
-77.086,38.938,-77.1276629,38.9813702,1
-75.534,38.351,-77.1276629,38.9813702,1
-77.464,39.365,-77.1276629,38.9813702,1
-77.068,38.966,-77.1276629,38.9813702,1
-76.884,39.0,-77.1276629,38.9813702,1
-77.008,39.019,-77.1276629,38.9813702,1
-76.6,38.609,-77.1276629,38.9813702,1
-77.02,38.952,-77.1276629,38.9813702,1
-76.915,38.96,-77.1276629,38.9813702,1
-77.061,39.084,-77.1276629,38.9813702,1
-77.382,38.782,-77.1276629,38.9813702,1
-77.09,38.828,-77.1276629,38.9813702,1
-76.682,39.041,-77.1276629,38.9813702,1
-77.335,39.446,-77.1276629,38.9813702,1
-76.93,39.15,-77.1276629,38.9813702,1
-76.816,38.868,-77.1276629,38.9813702,1
-77.348,39.479,-77.1276629,38.9813702,1
-76.926,38.942,-77.1276629,38.9813702,1
-79.308,39.636,-76.7769673,39.3947049,1
-76.91,39.499,-76.7769673,39.3947049,1
-76.495,39.121,-76.7769673,39.3947049,1
-76.861,39.273,-76.7769673,39.3947049,1
-76.121,39.477,-76.7769673,39.3947049,1
-76.777,39.427,-76.7769673,39.3947049,1
-77.282,39.136,-76.7769673,39.3947049,1
-76.608,39.3,-76.7769673,39.3947049,1
-76.844,39.121,-76.7769673,39.3947049,1
-76.563,38.352,-76.7769673,39.3947049,1
-77.282,38.789,-76.993634,38.797249,1
-76.632,39.351,-76.993634,38.797249,1
-76.99,38.811,-76.993634,38.797249,1
-77.05,38.901,-76.993634,38.797249,1
-77.009,38.586,-76.993634,38.797249,1
-76.816,38.868,-76.993634,38.797249,1
-77.316,38.676,-76.993634,38.797249,1
-76.698,39.127,-76.993634,38.797249,1
-76.743,38.98,-76.993634,38.797249,1
-76.448,37.598,-76.993634,38.797249,1
-69.74,44.517,-70.2051181,44.095593,1
-73.064,41.551,-70.2051181,44.095593,1
-73.066,41.925,-70.2051181,44.095593,1
-69.618,44.554,-70.2051181,44.095593,1
-70.239,44.095,-70.2051181,44.095593,1
-83.362,44.447,-83.4675492,45.0560664,1
-83.283,42.822,-83.4675492,45.0560664,1
-84.386,45.015,-83.4675492,45.0560664,1
-84.596,45.427,-83.4675492,45.0560664,1
-83.46,45.079,-83.4675492,45.0560664,1
-84.843,45.57,-83.4675492,45.0560664,1
-83.46,45.079,-83.4675492,45.0560664,1
-83.395,44.711,-83.4675492,45.0560664,1
-84.212,45.337,-83.4675492,45.0560664,1
-83.639,45.223,-83.4675492,45.0560664,1
-83.947,45.069,-83.4675492,45.0560664,1
-84.148,44.992,-83.4675492,45.0560664,1
-83.362,44.447,-83.4675492,45.0560664,1
-83.469,42.332,-83.4675492,45.0560664,1
-83.784,42.279,-83.4932839,42.2030303,1
-83.445,41.929,-83.4932839,42.2030303,1
-83.189,42.503,-83.4932839,42.2030303,1
-83.376,42.277,-83.4932839,42.2030303,1
-83.469,42.332,-83.4932839,42.2030303,1
-83.302,42.426,-83.4932839,42.2030303,1
-83.376,42.053,-83.4932839,42.2030303,1
-83.183,42.281,-83.4932839,42.2030303,1
-83.27,42.32,-83.4932839,42.2030303,1
-83.041,42.381,-83.4932839,42.2030303,1
-83.136,42.459,-83.0204755,42.4867326,1
-82.9,42.427,-83.0204755,42.4867326,1
-83.15,42.426,-83.0204755,42.4867326,1
-83.034,42.612,-83.0204755,42.4867326,1
-83.213,42.544,-83.0204755,42.4867326,1
-82.944,42.41,-83.0204755,42.4867326,1
-82.9,42.427,-83.0204755,42.4867326,1
-83.784,42.279,-83.0204755,42.4867326,1
-82.913,42.594,-83.0204755,42.4867326,1
-82.55,42.686,-83.0204755,42.4867326,1
-83.103,42.502,-83.0204755,42.4867326,1
-83.025,42.479,-83.0204755,42.4867326,1
-83.279,42.644,-83.0204755,42.4867326,1
-82.997,42.515,-83.0204755,42.4867326,1
-82.981,42.431,-83.0204755,42.4867326,1
-83.103,42.502,-83.0204755,42.4867326,1
-82.997,42.515,-83.0204755,42.4867326,1
-82.983,42.516,-83.0204755,42.4867326,1
-83.025,42.479,-83.0204755,42.4867326,1
-82.997,42.515,-83.0204755,42.4867326,1
-83.103,42.502,-83.0204755,42.4867326,1
-83.058,42.408,-83.0604146,42.3388256,1
-83.08,42.377,-83.0604146,42.3388256,1
-83.06,42.347,-83.0604146,42.3388256,1
-83.149,42.252,-83.0604146,42.3388256,1
-83.06,42.347,-83.0604146,42.3388256,1
-83.08,42.377,-83.0604146,42.3388256,1
-83.18,42.335,-83.0604146,42.3388256,1
-83.115,42.31,-83.0604146,42.3388256,1
-83.217,42.355,-83.0604146,42.3388256,1
-83.136,42.269,-83.0604146,42.3388256,1
-82.994,42.367,-83.0604146,42.3388256,1
-83.093,42.349,-83.0604146,42.3388256,1
-83.18,42.335,-83.0604146,42.3388256,1
-83.18,42.335,-83.0604146,42.3388256,1
-83.115,42.31,-83.0604146,42.3388256,1
-83.083,42.328,-83.0604146,42.3388256,1
-83.13,42.338,-83.0604146,42.3388256,1
-83.083,42.328,-83.0604146,42.3388256,1
-83.06,42.347,-83.0604146,42.3388256,1
-83.115,42.31,-83.0604146,42.3388256,1
-83.13,42.338,-83.0604146,42.3388256,1
-83.212,42.252,-83.0604146,42.3388256,1
-85.727,42.974,-85.6680863,42.9633599,1
-85.365,42.955,-85.6680863,42.9633599,1
-85.653,42.966,-85.6680863,42.9633599,1
-83.58,41.768,-83.2115006,42.0855098,1
-83.407,42.505,-83.2115006,42.0855098,1
-83.2,42.204,-83.2115006,42.0855098,1
-83.267,42.232,-83.2115006,42.0855098,1
-83.279,42.105,-83.2115006,42.0855098,1
-83.114,42.56,-83.2115006,42.0855098,1
-83.218,42.138,-83.2115006,42.0855098,1
-83.246,42.178,-83.2115006,42.0855098,1
-83.181,42.242,-83.2115006,42.0855098,1
-83.279,42.105,-83.2115006,42.0855098,1
-85.686,42.281,-85.4393006,42.3727551,1
-85.548,42.928,-85.4393006,42.3727551,1
-82.8,42.839,-85.4393006,42.3727551,1
-85.445,42.376,-85.4393006,42.3727551,1
-86.254,42.404,-85.4393006,42.3727551,1
-86.026,41.791,-85.4393006,42.3727551,1
-85.704,42.472,-85.4393006,42.3727551,1
-85.599,42.454,-85.4393006,42.3727551,1
-85.854,42.37,-85.4393006,42.3727551,1
-85.637,41.96,-85.4393006,42.3727551,1
-85.9,42.235,-85.4393006,42.3727551,1
-85.424,42.295,-85.4393006,42.3727551,1
-85.794,42.245,-85.4393006,42.3727551,1
-85.866,42.526,-85.4393006,42.3727551,1
-85.006,41.925,-85.4393006,42.3727551,1
-85.957,42.384,-85.4393006,42.3727551,1
-85.407,42.514,-85.4393006,42.3727551,1
-84.388,42.255,-85.4393006,42.3727551,1
-85.61,42.262,-85.4393006,42.3727551,1
-83.817,42.947,-83.7138531,43.0115468,1
-83.333,43.058,-83.7138531,43.0115468,1
-83.034,42.612,-83.7138531,43.0115468,1
-82.93,43.026,-83.7138531,43.0115468,1
-83.803,43.011,-83.7138531,43.0115468,1
-83.75,43.057,-83.7138531,43.0115468,1
-83.527,43.035,-83.7138531,43.0115468,1
-82.46,42.996,-83.7138531,43.0115468,1
-83.484,42.915,-83.7138531,43.0115468,1
-83.036,42.926,-83.7138531,43.0115468,1
-83.695,43.015,-83.7138531,43.0115468,1
-82.805,42.941,-83.7138531,43.0115468,1
-83.071,43.042,-83.7138531,43.0115468,1
-84.112,43.182,-83.7138531,43.0115468,1
-83.517,43.171,-83.7138531,43.0115468,1
-83.988,42.912,-83.7138531,43.0115468,1
-83.614,42.986,-83.7138531,43.0115468,1
-83.79,43.265,-83.7138531,43.0115468,1
-83.614,42.986,-83.7138531,43.0115468,1
-84.774,43.601,-83.7138531,43.0115468,1
