3624,4
53.50,13.45,1538834475.5
53.46,13.45,1538834475.6
53.48,13.42,1538834475.7
53.52,13.43,1538834475.8
53.52,13.46,1538834475.9
53.52,13.44,1538834476.0
53.55,13.42,1538834476.1
53.58,13.39,1538834476.2
53.56,13.41,1538834476.3
53.53,13.40,1538834476.4
53.51,13.39,1538834476.5
53.52,13.41,1538834476.6
53.50,13.41,1538834476.7
53.49,13.40,1538834476.8
53.51,13.40,1538834476.9
53.54,13.40,1538834477.0
53.55,13.39,1538834477.1
53.57,13.39,1538834477.2
53.59,13.41,1538834477.3
53.61,13.42,1538834477.4
53.61,13.42,1538834477.5
53.61,13.42,1538834477.6
53.62,13.41,1538834477.7
53.63,13.41,1538834477.8
53.61,13.41,1538834477.9
53.62,13.43,1538834478.0
53.63,13.44,1538834478.1
53.61,13.44,1538834478.2
53.57,13.45,1538834478.3
53.50,13.43,1538834478.4
53.41,13.41,1538834478.5
53.28,13.36,1538834478.6
53.05,13.36,1538834478.7
52.80,13.37,1538834478.8
52.53,13.41,1538834478.9
52.23,13.36,1538834479.0
51.85,13.31,1538834479.1
51.46,13.24,1538834479.2
51.09,13.13,1538834479.3
50.72,12.97,1538834479.4
50.33,12.73,1538834479.5
49.95,12.57,1538834479.6
49.59,12.37,1538834479.7
49.25,12.17,1538834479.8
48.94,11.96,1538834479.9
48.64,11.76,1538834480.0
48.43,11.57,1538834480.1
48.21,11.40,1538834480.2
48.01,11.26,1538834480.3
47.80,11.07,1538834480.4
47.59,10.80,1538834480.5
47.36,10.55,1538834480.6
47.18,10.37,1538834480.7
47.06,10.14,1538834480.8
46.99,9.90,1538834480.9
47.00,9.69,1538834481.0
47.07,9.57,1538834481.1
47.17,9.44,1538834481.2
47.12,9.30,1538834481.3
47.05,9.13,1538834481.4
46.98,8.96,1538834481.5
46.88,8.79,1538834481.6
46.78,8.60,1538834481.7
46.70,8.43,1538834481.8
46.71,8.28,1538834481.9
46.73,8.22,1538834482.0
46.79,8.17,1538834482.1
46.83,8.15,1538834482.2
46.85,8.18,1538834482.3
46.86,8.21,1538834482.4
46.86,8.23,1538834482.5
46.87,8.23,1538834482.6
46.92,8.25,1538834482.7
47.01,8.26,1538834482.8
47.17,8.34,1538834482.9
47.41,8.42,1538834483.0
47.73,8.53,1538834483.1
48.07,8.65,1538834483.2
48.38,8.76,1538834483.3
48.66,8.87,1538834483.4
48.91,8.95,1538834483.5
49.11,9.02,1538834483.6
49.30,9.13,1538834483.7
49.50,9.26,1538834483.8
49.68,9.41,1538834483.9
49.87,9.61,1538834484.0
50.10,9.85,1538834484.1
50.32,10.16,1538834484.2
50.55,10.41,1538834484.3
50.72,10.73,1538834484.4
50.95,11.08,1538834484.5
51.17,11.41,1538834484.6
51.30,11.69,1538834484.7
51.39,11.91,1538834484.8
51.44,12.20,1538834484.9
51.57,12.51,1538834485.0
51.65,12.80,1538834485.1
51.73,13.11,1538834485.2
