810,4
53.43,2.91,1538834475.5
53.42,2.89,1538834475.6
53.46,2.84,1538834475.7
53.51,2.82,1538834475.8
53.62,2.84,1538834475.9
53.64,2.85,1538834476.0
53.62,2.87,1538834476.1
53.59,2.90,1538834476.2
53.53,2.92,1538834476.3
53.45,2.89,1538834476.4
53.40,2.87,1538834476.5
53.42,2.84,1538834476.6
53.47,2.82,1538834476.7
53.50,2.78,1538834476.8
53.54,2.75,1538834476.9
53.59,2.76,1538834477.0
53.61,2.79,1538834477.1
53.63,2.82,1538834477.2
53.62,2.85,1538834477.3
53.60,2.85,1538834477.4
53.59,2.86,1538834477.5
53.56,2.86,1538834477.6
53.53,2.85,1538834477.7
53.49,2.85,1538834477.8
53.46,2.86,1538834477.9
53.46,2.90,1538834478.0
53.46,2.88,1538834478.1
53.45,2.84,1538834478.2
53.40,2.81,1538834478.3
53.30,2.72,1538834478.4
53.23,2.71,1538834478.5
53.12,2.69,1538834478.6
52.96,2.68,1538834478.7
52.74,2.71,1538834478.8
52.54,2.77,1538834478.9
52.37,2.88,1538834479.0
52.11,2.91,1538834479.1
51.83,2.97,1538834479.2
51.50,3.05,1538834479.3
51.17,3.13,1538834479.4
50.80,3.16,1538834479.5
50.39,3.17,1538834479.6
49.92,3.18,1538834479.7
49.45,3.15,1538834479.8
49.00,3.12,1538834479.9
48.56,3.11,1538834480.0
48.14,3.11,1538834480.1
47.71,3.12,1538834480.2
47.30,3.11,1538834480.3
46.89,3.11,1538834480.4
46.44,3.08,1538834480.5
45.99,3.09,1538834480.6
45.56,3.08,1538834480.7
45.09,3.04,1538834480.8
44.60,2.99,1538834480.9
44.13,2.95,1538834481.0
43.73,2.90,1538834481.1
43.36,2.81,1538834481.2
42.98,2.75,1538834481.3
42.68,2.72,1538834481.4
42.48,2.73,1538834481.5
42.35,2.78,1538834481.6
42.23,2.83,1538834481.7
42.20,2.89,1538834481.8
42.22,2.94,1538834481.9
42.25,2.95,1538834482.0
42.25,2.91,1538834482.1
42.22,2.85,1538834482.2
42.23,2.83,1538834482.3
42.16,2.80,1538834482.4
42.12,2.80,1538834482.5
42.08,2.83,1538834482.6
42.04,2.88,1538834482.7
42.04,2.95,1538834482.8
42.06,2.97,1538834482.9
42.15,3.02,1538834483.0
42.19,3.04,1538834483.1
42.26,3.06,1538834483.2
42.30,3.05,1538834483.3
42.33,3.03,1538834483.4
42.31,3.01,1538834483.5
42.22,2.99,1538834483.6
42.13,2.93,1538834483.7
42.09,2.87,1538834483.8
42.07,2.81,1538834483.9
42.01,2.78,1538834484.0
41.89,2.71,1538834484.1
41.82,2.63,1538834484.2
41.75,2.55,1538834484.3
41.61,2.51,1538834484.4
41.51,2.53,1538834484.5
41.49,2.60,1538834484.6
41.51,2.72,1538834484.7
41.53,2.86,1538834484.8
41.56,3.04,1538834484.9
41.64,3.21,1538834485.0
41.70,3.33,1538834485.1
41.76,3.42,1538834485.2
41.82,3.49,1538834485.3
41.85,3.59,1538834485.4
41.87,3.66,1538834485.5
41.88,3.73,1538834485.6
41.88,3.78,1538834485.7
41.87,3.84,1538834485.8
41.89,3.86,1538834485.9
41.96,3.84,1538834486.0
42.03,3.83,1538834486.1
42.01,3.74,1538834486.2
41.99,3.68,1538834486.3
42.01,3.64,1538834486.4
42.00,3.63,1538834486.5
41.98,3.67,1538834486.6
41.94,3.75,1538834486.7
41.95,3.88,1538834486.8
41.99,4.00,1538834486.9
41.97,4.10,1538834487.0
41.96,4.10,1538834487.1
41.94,4.05,1538834487.2
41.94,3.94,1538834487.3
41.95,3.80,1538834487.4
41.89,3.62,1538834487.5
41.79,3.38,1538834487.6
41.67,3.23,1538834487.7
