2875,4
52.65,22.45,1538834475.5
52.60,22.49,1538834475.6
52.55,22.53,1538834475.7
52.54,22.55,1538834475.8
52.53,22.57,1538834475.9
52.50,22.55,1538834476.0
52.49,22.52,1538834476.1
52.52,22.50,1538834476.2
52.57,22.46,1538834476.3
52.58,22.45,1538834476.4
52.62,22.42,1538834476.5
52.66,22.43,1538834476.6
52.68,22.45,1538834476.7
52.70,22.45,1538834476.8
52.69,22.51,1538834476.9
52.70,22.56,1538834477.0
52.66,22.63,1538834477.1
52.59,22.69,1538834477.2
52.54,22.74,1538834477.3
52.51,22.77,1538834477.4
52.49,22.73,1538834477.5
52.52,22.70,1538834477.6
52.55,22.65,1538834477.7
52.60,22.56,1538834477.8
52.64,22.48,1538834477.9
52.67,22.46,1538834478.0
52.68,22.42,1538834478.1
52.65,22.38,1538834478.2
52.63,22.31,1538834478.3
52.61,22.29,1538834478.4
52.60,22.32,1538834478.5
52.61,22.31,1538834478.6
52.62,22.30,1538834478.7
52.63,22.28,1538834478.8
52.62,22.33,1538834478.9
52.62,22.33,1538834479.0
52.64,22.28,1538834479.1
52.66,22.24,1538834479.2
52.64,22.22,1538834479.3
52.63,22.21,1538834479.4
52.60,22.18,1538834479.5
52.57,22.20,1538834479.6
52.55,22.21,1538834479.7
52.53,22.22,1538834479.8
52.52,22.24,1538834479.9
52.53,22.24,1538834480.0
52.56,22.23,1538834480.1
52.58,22.23,1538834480.2
52.57,22.29,1538834480.3
52.54,22.31,1538834480.4
52.54,22.32,1538834480.5
52.55,22.35,1538834480.6
52.52,22.39,1538834480.7
52.52,22.41,1538834480.8
52.53,22.42,1538834480.9
52.58,22.45,1538834481.0
52.61,22.41,1538834481.1
52.62,22.35,1538834481.2
52.66,22.30,1538834481.3
52.64,22.24,1538834481.4
52.63,22.20,1538834481.5
52.59,22.19,1538834481.6
52.57,22.27,1538834481.7
52.56,22.34,1538834481.8
52.55,22.39,1538834481.9
52.57,22.42,1538834482.0
52.58,22.42,1538834482.1
52.63,22.41,1538834482.2
52.64,22.37,1538834482.3
52.64,22.38,1538834482.4
52.63,22.38,1538834482.5
52.63,22.39,1538834482.6
52.61,22.40,1538834482.7
52.59,22.40,1538834482.8
52.60,22.40,1538834482.9
52.61,22.33,1538834483.0
52.66,22.32,1538834483.1
52.69,22.27,1538834483.2
52.73,22.28,1538834483.3
52.72,22.27,1538834483.4
52.70,22.26,1538834483.5
52.69,22.26,1538834483.6
52.67,22.28,1538834483.7
52.63,22.30,1538834483.8
52.60,22.33,1538834483.9
52.57,22.37,1538834484.0
52.48,22.40,1538834484.1
52.32,22.46,1538834484.2
52.09,22.51,1538834484.3
51.81,22.56,1538834484.4
51.48,22.54,1538834484.5
51.13,22.55,1538834484.6
50.72,22.60,1538834484.7
50.30,22.63,1538834484.8
49.86,22.63,1538834484.9
49.42,22.65,1538834485.0
48.98,22.68,1538834485.1
48.49,22.71,1538834485.2
47.98,22.73,1538834485.3
47.52,22.76,1538834485.4
47.06,22.80,1538834485.5
46.64,22.85,1538834485.6
46.22,22.92,1538834485.7
45.85,22.99,1538834485.8
45.61,22.99,1538834485.9
45.41,22.97,1538834486.0
45.25,22.99,1538834486.1
45.15,22.97,1538834486.2
45.10,22.94,1538834486.3
45.08,22.92,1538834486.4
45.07,22.94,1538834486.5
45.05,22.95,1538834486.6
45.06,22.95,1538834486.7
45.09,23.00,1538834486.8
45.07,23.05,1538834486.9
45.07,23.05,1538834487.0
45.11,23.03,1538834487.1
45.11,23.06,1538834487.2
45.11,23.06,1538834487.3
45.10,22.99,1538834487.4
45.12,22.95,1538834487.5
45.13,22.93,1538834487.6
45.11,22.95,1538834487.7
45.10,22.95,1538834487.8
45.10,22.93,1538834487.9
45.09,22.93,1538834488.0
45.13,22.94,1538834488.1
45.16,23.00,1538834488.2
45.17,23.02,1538834488.3
45.20,23.02,1538834488.4
45.25,23.02,1538834488.5
45.27,23.03,1538834488.6
45.22,22.98,1538834488.7
45.20,22.92,1538834488.8
45.19,22.88,1538834488.9
45.17,22.89,1538834489.0
45.15,22.91,1538834489.1
45.15,22.94,1538834489.2
45.19,22.98,1538834489.3
45.20,23.02,1538834489.4
45.22,23.05,1538834489.5
45.20,23.01,1538834489.6
45.21,22.98,1538834489.7
45.21,22.97,1538834489.8
45.17,22.97,1538834489.9
45.12,22.91,1538834490.0
45.11,22.87,1538834490.1
45.12,22.90,1538834490.2
45.08,22.89,1538834490.3
45.06,22.92,1538834490.4
45.08,22.92,1538834490.5
45.10,22.93,1538834490.6
45.09,22.96,1538834490.7
45.10,22.94,1538834490.8
45.09,22.91,1538834490.9
45.08,22.91,1538834491.0
45.08,22.92,1538834491.1
45.09,22.95,1538834491.2
45.10,22.96,1538834491.3
45.10,23.02,1538834491.4
45.12,23.06,1538834491.5
45.13,23.07,1538834491.6
45.11,23.06,1538834491.7
45.11,23.02,1538834491.8
45.09,22.99,1538834491.9
45.08,22.96,1538834492.0
45.12,22.93,1538834492.1
45.15,22.92,1538834492.2
45.17,22.90,1538834492.3
45.18,22.92,1538834492.4
45.21,22.95,1538834492.5
45.23,23.01,1538834492.6
45.21,23.03,1538834492.7
45.18,23.04,1538834492.8
45.17,23.02,1538834492.9
45.11,23.03,1538834493.0
45.07,23.02,1538834493.1
45.03,22.94,1538834493.2
44.97,22.91,1538834493.3
44.94,22.91,1538834493.4
44.90,22.95,1538834493.5
44.84,22.95,1538834493.6
44.77,22.93,1538834493.7
44.72,22.93,1538834493.8
44.68,22.89,1538834493.9
44.63,22.87,1538834494.0
44.60,22.83,1538834494.1
44.61,22.78,1538834494.2
44.64,22.76,1538834494.3
44.64,22.75,1538834494.4
44.67,22.76,1538834494.5
44.66,22.74,1538834494.6
44.64,22.74,1538834494.7
