3171,14
52.46,24.66,1538840624.4
52.47,24.61,1538840624.5
52.51,24.57,1538840624.6
52.55,24.54,1538840624.7
52.61,24.50,1538840624.8
52.66,24.52,1538840624.9
52.72,24.58,1538840625.0
52.82,24.59,1538840625.1
52.89,24.55,1538840625.2
52.89,24.56,1538840625.3
52.86,24.67,1538840625.4
52.83,24.73,1538840625.5
52.75,24.73,1538840625.6
52.61,24.77,1538840625.7
52.45,24.85,1538840625.8
52.36,24.90,1538840625.9
52.29,24.94,1538840626.0
52.27,24.96,1538840626.1
52.35,24.88,1538840626.2
52.39,24.80,1538840626.3
52.52,24.68,1538840626.4
52.73,24.47,1538840626.5
52.87,24.26,1538840626.6
52.89,24.05,1538840626.7
52.83,23.96,1538840626.8
52.80,23.84,1538840626.9
52.63,23.75,1538840627.0
52.32,23.66,1538840627.1
51.94,23.60,1538840627.2
51.54,23.56,1538840627.3
51.13,23.51,1538840627.4
50.56,23.53,1538840627.5
49.98,23.56,1538840627.6
49.42,23.58,1538840627.7
48.96,23.60,1538840627.8
48.49,23.63,1538840627.9
47.98,23.66,1538840628.0
47.56,23.64,1538840628.1
47.08,23.69,1538840628.2
46.53,23.75,1538840628.3
45.91,23.80,1538840628.4
45.27,23.86,1538840628.5
44.59,23.90,1538840628.6
43.89,23.97,1538840628.7
43.18,24.02,1538840628.8
42.40,24.03,1538840628.9
41.57,23.98,1538840629.0
40.73,23.94,1538840629.1
39.90,23.92,1538840629.2
39.09,23.92,1538840629.3
38.26,23.90,1538840629.4
37.55,23.97,1538840629.5
36.90,24.06,1538840629.6
36.23,24.17,1538840629.7
35.52,24.31,1538840629.8
34.78,24.44,1538840629.9
34.08,24.60,1538840630.0
33.40,24.66,1538840630.1
32.66,24.78,1538840630.2
32.03,24.77,1538840630.3
31.44,24.78,1538840630.4
30.93,24.79,1538840630.5
30.47,24.77,1538840630.6
30.05,24.72,1538840630.7
29.75,24.64,1538840630.8
29.45,24.63,1538840630.9
29.22,24.61,1538840631.0
29.09,24.54,1538840631.1
29.06,24.45,1538840631.2
28.98,24.39,1538840631.3
28.96,24.34,1538840631.4
28.96,24.31,1538840631.5
28.97,24.30,1538840631.6
28.97,24.30,1538840631.7
28.98,24.32,1538840631.8
29.09,24.42,1538840631.9
29.18,24.51,1538840632.0
29.31,24.62,1538840632.1
29.48,24.78,1538840632.2
29.67,24.92,1538840632.3
29.85,25.04,1538840632.4
30.07,25.14,1538840632.5
30.18,25.23,1538840632.6
30.22,25.26,1538840632.7
30.32,25.25,1538840632.8
30.43,25.28,1538840632.9
30.54,25.30,1538840633.0
30.59,25.33,1538840633.1
30.72,25.32,1538840633.2
30.86,25.29,1538840633.3
30.96,25.23,1538840633.4
31.03,25.16,1538840633.5
31.13,25.09,1538840633.6
31.25,24.99,1538840633.7
31.43,24.92,1538840633.8
31.68,24.85,1538840633.9
31.97,24.74,1538840634.0
32.23,24.58,1538840634.1
32.54,24.40,1538840634.2
32.86,24.25,1538840634.3
33.18,24.07,1538840634.4
33.51,23.91,1538840634.5
33.85,23.70,1538840634.6
34.29,23.53,1538840634.7
34.77,23.35,1538840634.8
35.31,23.09,1538840634.9
35.92,22.80,1538840635.0
36.57,22.43,1538840635.1
37.15,22.17,1538840635.2
37.67,21.88,1538840635.3
38.06,21.70,1538840635.4
38.36,21.64,1538840635.5
38.56,21.69,1538840635.6
38.69,21.79,1538840635.7
38.80,21.82,1538840635.8
38.86,21.87,1538840635.9
38.94,21.86,1538840636.0
38.96,21.82,1538840636.1
38.94,21.74,1538840636.2
38.91,21.70,1538840636.3
38.87,21.69,1538840636.4
38.85,21.70,1538840636.5
38.83,21.70,1538840636.6
38.86,21.70,1538840636.7
38.85,21.69,1538840636.8
38.85,21.69,1538840636.9
38.87,21.69,1538840637.0
38.90,21.68,1538840637.1
38.92,21.66,1538840637.2
38.90,21.64,1538840637.3
38.91,21.66,1538840637.4
38.91,21.65,1538840637.5
38.93,21.64,1538840637.6
38.91,21.65,1538840637.7
38.91,21.65,1538840637.8
38.94,21.65,1538840637.9
38.97,21.63,1538840638.0
38.98,21.62,1538840638.1
38.96,21.63,1538840638.2
38.94,21.62,1538840638.3
38.91,21.62,1538840638.4
38.87,21.63,1538840638.5
38.85,21.63,1538840638.6
38.85,21.61,1538840638.7
38.88,21.60,1538840638.8
38.89,21.58,1538840638.9
38.89,21.57,1538840639.0
38.88,21.57,1538840639.1
38.89,21.57,1538840639.2
38.89,21.56,1538840639.3
38.86,21.55,1538840639.4
38.84,21.56,1538840639.5
38.85,21.58,1538840639.6
38.89,21.60,1538840639.7
38.91,21.62,1538840639.8
38.93,21.66,1538840639.9
38.93,21.69,1538840640.0
38.92,21.72,1538840640.1
38.93,21.76,1538840640.2
38.93,21.76,1538840640.3
38.90,21.75,1538840640.4
38.86,21.74,1538840640.5
38.88,21.73,1538840640.6
38.91,21.71,1538840640.7
38.89,21.67,1538840640.8
38.90,21.69,1538840640.9
38.87,21.71,1538840641.0
38.88,21.73,1538840641.1
38.91,21.74,1538840641.2
38.93,21.75,1538840641.3
38.94,21.72,1538840641.4
38.92,21.65,1538840641.5
38.95,21.60,1538840641.6
38.94,21.59,1538840641.7
38.89,21.58,1538840641.8
38.84,21.56,1538840641.9
38.81,21.59,1538840642.0
38.78,21.61,1538840642.1
38.78,21.62,1538840642.2
38.80,21.62,1538840642.3
38.84,21.65,1538840642.4
38.85,21.68,1538840642.5
38.83,21.67,1538840642.6
38.79,21.66,1538840642.7
38.79,21.69,1538840642.8
38.78,21.72,1538840642.9
38.75,21.74,1538840643.0
38.78,21.76,1538840643.1
38.84,21.76,1538840643.2
38.90,21.78,1538840643.3
