1468,14
-0.41,11.90,1538840624.3
-0.40,11.96,1538840624.4
-0.36,12.00,1538840624.5
-0.33,12.01,1538840624.6
-0.26,12.00,1538840624.7
-0.20,12.00,1538840624.8
-0.21,11.99,1538840624.9
-0.23,11.97,1538840625.0
-0.25,11.93,1538840625.1
-0.29,11.89,1538840625.2
-0.35,11.86,1538840625.3
-0.39,11.82,1538840625.4
-0.37,11.81,1538840625.5
-0.36,11.74,1538840625.6
-0.38,11.76,1538840625.7
-0.38,11.80,1538840625.8
-0.40,11.86,1538840625.9
-0.44,11.90,1538840626.0
-0.51,11.92,1538840626.1
-0.54,11.97,1538840626.2
-0.55,11.97,1538840626.3
-0.53,11.98,1538840626.4
-0.49,11.97,1538840626.5
-0.43,12.01,1538840626.6
-0.37,12.06,1538840626.7
-0.35,12.06,1538840626.8
-0.28,12.03,1538840626.9
-0.22,12.01,1538840627.0
-0.18,12.00,1538840627.1
-0.15,11.97,1538840627.2
-0.09,11.90,1538840627.3
0.02,11.89,1538840627.4
0.08,11.93,1538840627.5
0.10,11.93,1538840627.6
0.15,11.91,1538840627.7
0.22,11.86,1538840627.8
0.27,11.79,1538840627.9
0.33,11.69,1538840628.0
0.40,11.55,1538840628.1
0.50,11.46,1538840628.2
0.60,11.37,1538840628.3
0.73,11.27,1538840628.4
0.89,11.26,1538840628.5
1.05,11.35,1538840628.6
1.23,11.54,1538840628.7
1.45,11.79,1538840628.8
1.70,12.08,1538840628.9
1.92,12.51,1538840629.0
2.15,13.05,1538840629.1
2.39,13.55,1538840629.2
2.67,14.07,1538840629.3
2.91,14.57,1538840629.4
3.12,15.13,1538840629.5
3.36,15.61,1538840629.6
3.61,16.01,1538840629.7
3.85,16.42,1538840629.8
3.97,16.76,1538840629.9
4.08,17.08,1538840630.0
4.17,17.39,1538840630.1
4.21,17.68,1538840630.2
4.19,17.93,1538840630.3
4.06,18.17,1538840630.4
3.97,18.40,1538840630.5
3.92,18.55,1538840630.6
3.92,18.62,1538840630.7
4.00,18.68,1538840630.8
4.15,18.72,1538840630.9
4.45,18.72,1538840631.0
4.85,18.70,1538840631.1
5.26,18.74,1538840631.2
5.71,18.77,1538840631.3
6.15,18.81,1538840631.4
6.58,18.82,1538840631.5
6.99,18.83,1538840631.6
7.39,18.85,1538840631.7
7.72,18.87,1538840631.8
7.95,18.90,1538840631.9
8.11,18.88,1538840632.0
8.22,18.87,1538840632.1
8.25,18.85,1538840632.2
8.17,18.80,1538840632.3
8.04,18.78,1538840632.4
7.90,18.76,1538840632.5
7.73,18.76,1538840632.6
7.52,18.77,1538840632.7
7.35,18.73,1538840632.8
7.22,18.71,1538840632.9
7.12,18.65,1538840633.0
7.06,18.58,1538840633.1
7.07,18.47,1538840633.2
7.09,18.33,1538840633.3
7.12,18.21,1538840633.4
7.14,18.12,1538840633.5
7.17,18.04,1538840633.6
7.18,17.91,1538840633.7
7.11,17.79,1538840633.8
7.01,17.64,1538840633.9
6.83,17.45,1538840634.0
6.60,17.21,1538840634.1
6.31,16.87,1538840634.2
5.96,16.52,1538840634.3
5.63,16.13,1538840634.4
5.28,15.72,1538840634.5
4.92,15.29,1538840634.6
4.55,14.85,1538840634.7
4.20,14.41,1538840634.8
3.87,13.97,1538840634.9
3.53,13.63,1538840635.0
3.27,13.37,1538840635.1
3.07,13.23,1538840635.2
2.90,13.18,1538840635.3
2.79,13.20,1538840635.4
2.76,13.30,1538840635.5
2.76,13.35,1538840635.6
2.82,13.35,1538840635.7
2.96,13.33,1538840635.8
3.20,13.29,1538840635.9
3.52,13.23,1538840636.0
3.86,13.19,1538840636.1
4.24,13.22,1538840636.2
4.56,13.28,1538840636.3
4.80,13.30,1538840636.4
4.97,13.29,1538840636.5
5.04,13.31,1538840636.6
5.04,13.31,1538840636.7
5.03,13.25,1538840636.8
4.94,13.20,1538840636.9
4.87,13.18,1538840637.0
4.76,13.16,1538840637.1
4.60,13.15,1538840637.2
4.35,13.15,1538840637.3
4.08,13.15,1538840637.4
3.82,13.12,1538840637.5
3.52,13.08,1538840637.6
3.24,12.99,1538840637.7
3.01,12.88,1538840637.8
2.89,12.76,1538840637.9
2.80,12.66,1538840638.0
2.75,12.58,1538840638.1
2.73,12.51,1538840638.2
2.76,12.50,1538840638.3
2.80,12.53,1538840638.4
2.85,12.60,1538840638.5
2.94,12.75,1538840638.6
3.06,12.97,1538840638.7
3.26,13.21,1538840638.8
3.50,13.52,1538840638.9
3.84,13.88,1538840639.0
4.24,14.30,1538840639.1
4.66,14.72,1538840639.2
5.12,15.14,1538840639.3
5.55,15.59,1538840639.4
5.96,16.03,1538840639.5
6.31,16.41,1538840639.6
6.57,16.75,1538840639.7
6.79,17.08,1538840639.8
6.96,17.35,1538840639.9
7.10,17.59,1538840640.0
7.14,17.83,1538840640.1
7.17,18.06,1538840640.2
7.19,18.24,1538840640.3
7.19,18.36,1538840640.4
7.18,18.47,1538840640.5
7.17,18.55,1538840640.6
7.16,18.57,1538840640.7
7.15,18.58,1538840640.8
7.20,18.57,1538840640.9
7.26,18.53,1538840641.0
7.34,18.49,1538840641.1
7.44,18.50,1538840641.2
7.59,18.50,1538840641.3
