871,14
1.26,4.94,1538840624.2
1.28,4.96,1538840624.3
1.27,4.98,1538840624.4
1.30,5.03,1538840624.5
1.30,5.03,1538840624.6
1.34,5.05,1538840624.7
1.38,5.06,1538840624.8
1.38,5.06,1538840624.9
1.37,5.06,1538840625.0
1.31,5.02,1538840625.1
1.30,5.00,1538840625.2
1.29,4.96,1538840625.3
1.26,4.91,1538840625.4
1.24,4.88,1538840625.5
1.24,4.86,1538840625.6
1.29,4.88,1538840625.7
1.32,4.88,1538840625.8
1.34,4.91,1538840625.9
1.34,4.94,1538840626.0
1.32,4.98,1538840626.1
1.30,5.00,1538840626.2
1.25,5.00,1538840626.3
1.23,5.01,1538840626.4
1.24,5.02,1538840626.5
1.27,5.02,1538840626.6
1.35,5.00,1538840626.7
1.48,5.01,1538840626.8
1.63,5.03,1538840626.9
1.79,5.05,1538840627.0
1.94,5.05,1538840627.1
2.11,5.07,1538840627.2
2.31,5.07,1538840627.3
2.58,5.03,1538840627.4
2.90,4.99,1538840627.5
3.25,4.95,1538840627.6
3.69,4.88,1538840627.7
4.19,4.80,1538840627.8
4.75,4.72,1538840627.9
5.30,4.65,1538840628.0
5.89,4.60,1538840628.1
6.51,4.55,1538840628.2
7.15,4.47,1538840628.3
7.81,4.39,1538840628.4
8.48,4.32,1538840628.5
9.14,4.20,1538840628.6
9.83,4.05,1538840628.7
10.53,3.93,1538840628.8
11.21,3.85,1538840628.9
11.88,3.75,1538840629.0
12.54,3.69,1538840629.1
13.20,3.65,1538840629.2
13.85,3.60,1538840629.3
14.51,3.54,1538840629.4
15.19,3.44,1538840629.5
15.87,3.34,1538840629.6
16.58,3.23,1538840629.7
17.30,3.14,1538840629.8
18.02,3.03,1538840629.9
18.72,2.94,1538840630.0
19.42,2.84,1538840630.1
20.12,2.74,1538840630.2
20.82,2.64,1538840630.3
21.50,2.53,1538840630.4
22.21,2.43,1538840630.5
22.90,2.29,1538840630.6
23.61,2.16,1538840630.7
24.32,2.00,1538840630.8
25.01,1.85,1538840630.9
25.69,1.73,1538840631.0
26.28,1.62,1538840631.1
26.80,1.56,1538840631.2
27.28,1.53,1538840631.3
27.68,1.51,1538840631.4
27.98,1.54,1538840631.5
28.40,1.58,1538840631.6
28.73,1.63,1538840631.7
28.93,1.65,1538840631.8
29.06,1.73,1538840631.9
29.15,1.82,1538840632.0
29.17,1.84,1538840632.1
28.86,1.75,1538840632.2
28.74,1.71,1538840632.3
28.71,1.65,1538840632.4
28.71,1.59,1538840632.5
28.75,1.57,1538840632.6
28.85,1.59,1538840632.7
29.01,1.66,1538840632.8
29.09,1.74,1538840632.9
29.14,1.81,1538840633.0
29.14,1.84,1538840633.1
29.09,1.87,1538840633.2
29.05,1.89,1538840633.3
29.02,1.88,1538840633.4
28.95,1.90,1538840633.5
28.89,1.97,1538840633.6
28.86,2.04,1538840633.7
28.89,2.13,1538840633.8
28.87,2.18,1538840633.9
28.90,2.31,1538840634.0
28.94,2.43,1538840634.1
29.00,2.57,1538840634.2
29.06,2.66,1538840634.3
29.07,2.78,1538840634.4
29.08,2.96,1538840634.5
29.06,3.10,1538840634.6
29.04,3.21,1538840634.7
29.01,3.25,1538840634.8
28.96,3.35,1538840634.9
28.95,3.38,1538840635.0
28.96,3.38,1538840635.1
28.97,3.32,1538840635.2
29.00,3.21,1538840635.3
29.02,3.16,1538840635.4
29.00,3.11,1538840635.5
28.94,3.07,1538840635.6
28.89,3.01,1538840635.7
28.87,2.98,1538840635.8
28.84,2.92,1538840635.9
28.82,2.83,1538840636.0
28.84,2.70,1538840636.1
28.87,2.50,1538840636.2
28.86,2.33,1538840636.3
28.85,2.18,1538840636.4
28.83,2.06,1538840636.5
28.82,1.91,1538840636.6
28.82,1.78,1538840636.7
28.84,1.72,1538840636.8
28.87,1.65,1538840636.9
28.91,1.61,1538840637.0
28.97,1.57,1538840637.1
28.98,1.60,1538840637.2
28.96,1.64,1538840637.3
28.93,1.67,1538840637.4
28.90,1.70,1538840637.5
28.86,1.71,1538840637.6
28.80,1.74,1538840637.7
28.77,1.73,1538840637.8
28.72,1.71,1538840637.9
28.73,1.69,1538840638.0
28.73,1.66,1538840638.1
28.72,1.63,1538840638.2
28.69,1.63,1538840638.3
28.66,1.64,1538840638.4
28.67,1.66,1538840638.5
28.67,1.69,1538840638.6
28.66,1.74,1538840638.7
28.66,1.78,1538840638.8
28.66,1.80,1538840638.9
28.68,1.82,1538840639.0
28.70,1.81,1538840639.1
28.73,1.79,1538840639.2
28.75,1.76,1538840639.3
28.75,1.73,1538840639.4
28.75,1.72,1538840639.5
28.76,1.71,1538840639.6
28.75,1.74,1538840639.7
28.74,1.75,1538840639.8
28.77,1.76,1538840639.9
28.78,1.77,1538840640.0
28.81,1.79,1538840640.1
28.82,1.79,1538840640.2
28.86,1.78,1538840640.3
28.86,1.78,1538840640.4
28.83,1.78,1538840640.5
28.81,1.79,1538840640.6
28.79,1.77,1538840640.7
28.76,1.77,1538840640.8
28.71,1.76,1538840640.9
28.68,1.76,1538840641.0
28.67,1.75,1538840641.1
28.68,1.73,1538840641.2
28.68,1.72,1538840641.3
28.70,1.73,1538840641.4
28.70,1.75,1538840641.5
