527,2
55.49,4.47,1538832742.6
55.54,4.44,1538832742.7
55.60,4.44,1538832742.8
55.71,4.44,1538832742.9
55.78,4.47,1538832743.0
55.76,4.52,1538832743.1
55.73,4.57,1538832743.2
55.73,4.59,1538832743.3
55.76,4.57,1538832743.4
55.70,4.51,1538832743.5
55.64,4.46,1538832743.6
55.63,4.43,1538832743.7
55.66,4.40,1538832743.8
55.64,4.37,1538832743.9
55.59,4.36,1538832744.0
55.58,4.35,1538832744.1
55.56,4.35,1538832744.2
55.54,4.32,1538832744.3
55.55,4.32,1538832744.4
55.60,4.33,1538832744.5
55.67,4.41,1538832744.6
55.76,4.45,1538832744.7
55.83,4.44,1538832744.8
55.87,4.44,1538832744.9
55.88,4.43,1538832745.0
55.86,4.41,1538832745.1
55.77,4.32,1538832745.2
55.67,4.30,1538832745.3
55.60,4.31,1538832745.4
55.55,4.34,1538832745.5
55.51,4.37,1538832745.6
55.48,4.38,1538832745.7
55.53,4.42,1538832745.8
55.59,4.43,1538832745.9
55.68,4.45,1538832746.0
55.77,4.44,1538832746.1
55.78,4.43,1538832746.2
55.81,4.49,1538832746.3
55.81,4.53,1538832746.4
55.82,4.55,1538832746.5
55.82,4.55,1538832746.6
55.79,4.55,1538832746.7
55.78,4.53,1538832746.8
55.74,4.45,1538832746.9
55.70,4.39,1538832747.0
55.65,4.33,1538832747.1
55.59,4.35,1538832747.2
55.53,4.37,1538832747.3
55.53,4.38,1538832747.4
55.52,4.41,1538832747.5
55.50,4.42,1538832747.6
55.54,4.39,1538832747.7
55.58,4.31,1538832747.8
55.64,4.26,1538832747.9
55.67,4.25,1538832748.0
55.65,4.23,1538832748.1
55.62,4.21,1538832748.2
55.51,4.22,1538832748.3
55.38,4.22,1538832748.4
55.31,4.19,1538832748.5
55.27,4.15,1538832748.6
55.29,4.12,1538832748.7
55.31,4.11,1538832748.8
55.36,4.10,1538832748.9
55.39,4.11,1538832749.0
55.40,4.08,1538832749.1
55.36,4.09,1538832749.2
55.32,4.10,1538832749.3
55.31,4.09,1538832749.4
55.28,4.08,1538832749.5
55.27,4.06,1538832749.6
55.25,4.09,1538832749.7
55.29,4.09,1538832749.8
55.38,4.10,1538832749.9
55.42,4.12,1538832750.0
55.46,4.20,1538832750.1
55.46,4.28,1538832750.2
55.39,4.31,1538832750.3
55.28,4.33,1538832750.4
55.10,4.36,1538832750.5
54.87,4.41,1538832750.6
54.60,4.43,1538832750.7
54.30,4.44,1538832750.8
54.02,4.45,1538832750.9
53.72,4.44,1538832751.0
53.43,4.40,1538832751.1
53.12,4.32,1538832751.2
52.89,4.23,1538832751.3
52.68,4.18,1538832751.4
52.49,4.16,1538832751.5
52.25,4.18,1538832751.6
52.02,4.20,1538832751.7
51.76,4.24,1538832751.8
51.42,4.27,1538832751.9
51.05,4.25,1538832752.0
50.66,4.22,1538832752.1
50.27,4.11,1538832752.2
49.83,3.98,1538832752.3
49.41,3.92,1538832752.4
49.01,3.91,1538832752.5
48.63,3.89,1538832752.6
48.24,3.89,1538832752.7
47.88,3.97,1538832752.8
47.56,4.05,1538832752.9
47.24,4.11,1538832753.0
46.92,4.14,1538832753.1
46.56,4.19,1538832753.2
