6746,2
0.71,22.82,1538832742.2
0.67,22.83,1538832742.3
0.68,22.83,1538832742.4
0.73,22.83,1538832742.5
0.75,22.82,1538832742.6
0.79,22.82,1538832742.7
0.83,22.80,1538832742.8
0.88,22.76,1538832742.9
0.91,22.75,1538832743.0
0.91,22.72,1538832743.1
0.91,22.70,1538832743.2
0.90,22.69,1538832743.3
0.88,22.72,1538832743.4
0.85,22.75,1538832743.5
0.83,22.72,1538832743.6
0.83,22.72,1538832743.7
0.82,22.71,1538832743.8
0.83,22.69,1538832743.9
0.83,22.65,1538832744.0
0.85,22.64,1538832744.1
0.85,22.66,1538832744.2
0.84,22.68,1538832744.3
0.84,22.72,1538832744.4
0.89,22.75,1538832744.5
0.89,22.73,1538832744.6
0.90,22.73,1538832744.7
0.91,22.73,1538832744.8
0.91,22.75,1538832744.9
0.95,22.74,1538832745.0
0.95,22.69,1538832745.1
0.93,22.71,1538832745.2
0.92,22.70,1538832745.3
0.89,22.67,1538832745.4
0.88,22.62,1538832745.5
0.86,22.59,1538832745.6
0.83,22.61,1538832745.7
0.87,22.62,1538832745.8
0.83,22.63,1538832745.9
0.83,22.65,1538832746.0
0.82,22.66,1538832746.1
0.80,22.70,1538832746.2
0.76,22.74,1538832746.3
0.72,22.76,1538832746.4
0.77,22.80,1538832746.5
0.77,22.80,1538832746.6
0.77,22.78,1538832746.7
0.80,22.74,1538832746.8
0.78,22.73,1538832746.9
0.76,22.69,1538832747.0
0.75,22.66,1538832747.1
0.85,22.66,1538832747.2
0.95,22.63,1538832747.3
1.07,22.59,1538832747.4
1.26,22.51,1538832747.5
1.48,22.45,1538832747.6
1.73,22.38,1538832747.7
1.93,22.31,1538832747.8
2.12,22.33,1538832747.9
2.36,22.36,1538832748.0
2.62,22.39,1538832748.1
2.88,22.39,1538832748.2
3.12,22.40,1538832748.3
3.37,22.41,1538832748.4
3.65,22.35,1538832748.5
3.88,22.30,1538832748.6
4.09,22.30,1538832748.7
4.34,22.30,1538832748.8
4.57,22.30,1538832748.9
4.81,22.32,1538832749.0
5.04,22.38,1538832749.1
5.27,22.41,1538832749.2
5.47,22.41,1538832749.3
5.57,22.43,1538832749.4
5.71,22.45,1538832749.5
