6806,15
2.55,23.75,1538841205.2
2.53,23.74,1538841205.3
2.47,23.76,1538841205.4
2.40,23.78,1538841205.5
2.37,23.77,1538841205.6
2.35,23.77,1538841205.7
2.34,23.75,1538841205.8
2.34,23.75,1538841205.9
2.37,23.70,1538841206.0
2.25,23.69,1538841206.1
2.31,23.70,1538841206.2
2.38,23.71,1538841206.3
2.43,23.74,1538841206.4
2.45,23.74,1538841206.5
2.48,23.79,1538841206.6
2.63,23.80,1538841206.7
2.61,23.82,1538841206.8
2.57,23.79,1538841206.9
2.56,23.79,1538841207.0
2.56,23.80,1538841207.1
2.56,23.77,1538841207.2
2.58,23.75,1538841207.3
2.61,23.73,1538841207.4
2.61,23.73,1538841207.5
2.59,23.68,1538841207.6
2.57,23.66,1538841207.7
2.57,23.64,1538841207.8
2.56,23.65,1538841207.9
2.55,23.61,1538841208.0
2.59,23.58,1538841208.1
2.70,23.61,1538841208.2
2.88,23.60,1538841208.3
3.07,23.61,1538841208.4
3.35,23.55,1538841208.5
3.70,23.55,1538841208.6
4.08,23.58,1538841208.7
4.42,23.60,1538841208.8
4.77,23.63,1538841208.9
5.14,23.69,1538841209.0
5.49,23.79,1538841209.1
5.86,23.85,1538841209.2
6.19,23.88,1538841209.3
6.56,23.90,1538841209.4
6.93,23.90,1538841209.5
7.31,23.87,1538841209.6
7.66,23.85,1538841209.7
8.06,23.86,1538841209.8
8.48,23.88,1538841209.9
8.98,23.97,1538841210.0
9.49,24.02,1538841210.1
9.95,24.08,1538841210.2
10.42,24.15,1538841210.3
10.85,24.20,1538841210.4
11.28,24.23,1538841210.5
11.66,24.18,1538841210.6
12.04,24.17,1538841210.7
12.48,24.16,1538841210.8
12.93,24.15,1538841210.9
13.38,24.16,1538841211.0
13.82,24.19,1538841211.1
14.20,24.21,1538841211.2
14.55,24.26,1538841211.3
14.87,24.27,1538841211.4
15.15,24.25,1538841211.5
15.39,24.22,1538841211.6
15.63,24.21,1538841211.7
15.89,24.24,1538841211.8
16.11,24.23,1538841211.9
16.34,24.29,1538841212.0
16.50,24.35,1538841212.1
16.63,24.42,1538841212.2
16.74,24.47,1538841212.3
16.79,24.50,1538841212.4
16.85,24.49,1538841212.5
16.84,24.50,1538841212.6
16.87,24.52,1538841212.7
16.89,24.53,1538841212.8
16.89,24.53,1538841212.9
16.86,24.53,1538841213.0
16.81,24.55,1538841213.1
16.80,24.54,1538841213.2
16.75,24.52,1538841213.3
16.72,24.49,1538841213.4
16.71,24.43,1538841213.5
16.74,24.39,1538841213.6
16.77,24.38,1538841213.7
16.82,24.40,1538841213.8
16.89,24.43,1538841213.9
16.95,24.48,1538841214.0
16.99,24.55,1538841214.1
17.03,24.61,1538841214.2
17.05,24.64,1538841214.3
17.08,24.64,1538841214.4
17.11,24.62,1538841214.5
17.15,24.59,1538841214.6
17.18,24.54,1538841214.7
17.15,24.48,1538841214.8
17.10,24.44,1538841214.9
17.04,24.41,1538841215.0
16.98,24.40,1538841215.1
16.92,24.40,1538841215.2
16.90,24.43,1538841215.3
16.92,24.46,1538841215.4
16.95,24.47,1538841215.5
16.95,24.47,1538841215.6
16.92,24.49,1538841215.7
16.92,24.52,1538841215.8
16.90,24.51,1538841215.9
16.87,24.49,1538841216.0
16.84,24.48,1538841216.1
16.85,24.49,1538841216.2
16.90,24.46,1538841216.3
16.89,24.41,1538841216.4
16.86,24.40,1538841216.5
16.86,24.41,1538841216.6
16.90,24.40,1538841216.7
16.91,24.39,1538841216.8
16.88,24.42,1538841216.9
16.92,24.44,1538841217.0
16.98,24.47,1538841217.1
16.99,24.48,1538841217.2
16.96,24.52,1538841217.3
16.94,24.53,1538841217.4
16.95,24.56,1538841217.5
16.91,24.61,1538841217.6
16.88,24.61,1538841217.7
16.89,24.60,1538841217.8
16.92,24.59,1538841217.9
16.94,24.61,1538841218.0
16.96,24.61,1538841218.1
16.97,24.60,1538841218.2
16.99,24.61,1538841218.3
17.02,24.64,1538841218.4
17.02,24.68,1538841218.5
17.01,24.70,1538841218.6
17.01,24.70,1538841218.7
17.03,24.68,1538841218.8
17.02,24.66,1538841218.9
16.99,24.62,1538841219.0
16.98,24.56,1538841219.1
16.97,24.56,1538841219.2
16.94,24.57,1538841219.3
16.81,24.54,1538841219.4
16.61,24.49,1538841219.5
16.58,24.51,1538841219.6
16.59,24.54,1538841219.7
16.62,24.50,1538841219.8
16.67,24.50,1538841219.9
16.81,24.52,1538841220.0
17.02,24.54,1538841220.1
17.04,24.54,1538841220.2
17.02,24.55,1538841220.3
16.99,24.57,1538841220.4
16.96,24.58,1538841220.5
16.89,24.59,1538841220.6
16.85,24.62,1538841220.7
16.83,24.61,1538841220.8
16.84,24.56,1538841220.9
16.84,24.54,1538841221.0
16.83,24.51,1538841221.1
16.89,24.51,1538841221.2
16.92,24.51,1538841221.3
16.98,24.52,1538841221.4
17.02,24.56,1538841221.5
17.06,24.58,1538841221.6
17.11,24.57,1538841221.7
17.12,24.56,1538841221.8
17.10,24.55,1538841221.9
17.07,24.56,1538841222.0
17.06,24.58,1538841222.1
17.01,24.57,1538841222.2
16.97,24.58,1538841222.3
16.97,24.60,1538841222.4
16.95,24.61,1538841222.5
16.94,24.62,1538841222.6
16.93,24.62,1538841222.7
16.96,24.64,1538841222.8
16.96,24.64,1538841222.9
16.94,24.63,1538841223.0
16.94,24.65,1538841223.1
16.96,24.66,1538841223.2
16.95,24.67,1538841223.3
16.94,24.65,1538841223.4
16.92,24.63,1538841223.5
16.93,24.61,1538841223.6
16.95,24.59,1538841223.7
16.96,24.54,1538841223.8
16.97,24.53,1538841223.9
16.99,24.55,1538841224.0
17.02,24.58,1538841224.1
17.01,24.61,1538841224.2
16.99,24.62,1538841224.3
