2869,15
51.61,13.53,1538841205.3
51.64,13.53,1538841205.4
51.61,13.52,1538841205.5
51.58,13.49,1538841205.6
51.59,13.49,1538841205.7
51.58,13.48,1538841205.8
51.58,13.50,1538841205.9
51.63,13.51,1538841206.0
51.76,13.49,1538841206.1
51.89,13.47,1538841206.2
51.98,13.43,1538841206.3
52.02,13.42,1538841206.4
52.03,13.41,1538841206.5
52.00,13.41,1538841206.6
51.93,13.42,1538841206.7
51.86,13.49,1538841206.8
51.81,13.52,1538841206.9
51.80,13.52,1538841207.0
51.81,13.50,1538841207.1
51.83,13.47,1538841207.2
51.81,13.45,1538841207.3
51.79,13.40,1538841207.4
51.78,13.39,1538841207.5
51.78,13.39,1538841207.6
51.73,13.40,1538841207.7
51.69,13.43,1538841207.8
51.70,13.52,1538841207.9
51.79,13.58,1538841208.0
51.83,13.63,1538841208.1
51.82,13.68,1538841208.2
51.79,13.76,1538841208.3
51.70,13.86,1538841208.4
51.47,14.01,1538841208.5
51.04,14.24,1538841208.6
50.54,14.53,1538841208.7
49.93,14.92,1538841208.8
49.26,15.39,1538841208.9
48.56,15.91,1538841209.0
47.91,16.46,1538841209.1
47.27,17.03,1538841209.2
46.61,17.56,1538841209.3
46.09,17.98,1538841209.4
45.62,18.35,1538841209.5
45.20,18.60,1538841209.6
44.85,18.72,1538841209.7
44.60,18.75,1538841209.8
44.46,18.68,1538841209.9
44.36,18.69,1538841210.0
44.32,18.63,1538841210.1
44.32,18.62,1538841210.2
44.36,18.65,1538841210.3
44.43,18.69,1538841210.4
44.61,18.80,1538841210.5
44.90,18.88,1538841210.6
45.30,18.98,1538841210.7
45.71,19.00,1538841210.8
46.12,18.95,1538841210.9
46.53,18.84,1538841211.0
46.89,18.58,1538841211.1
47.16,18.19,1538841211.2
47.38,17.69,1538841211.3
47.64,17.14,1538841211.4
47.95,16.56,1538841211.5
48.25,15.94,1538841211.6
48.53,15.37,1538841211.7
48.82,14.86,1538841211.8
49.08,14.42,1538841211.9
49.28,14.06,1538841212.0
49.44,13.81,1538841212.1
49.63,13.66,1538841212.2
49.81,13.60,1538841212.3
49.91,13.58,1538841212.4
49.98,13.59,1538841212.5
50.02,13.61,1538841212.6
50.01,13.62,1538841212.7
49.89,13.64,1538841212.8
49.67,13.65,1538841212.9
49.39,13.64,1538841213.0
49.05,13.67,1538841213.1
48.65,13.69,1538841213.2
48.23,13.68,1538841213.3
47.84,13.66,1538841213.4
47.49,13.63,1538841213.5
47.20,13.61,1538841213.6
46.99,13.61,1538841213.7
46.87,13.58,1538841213.8
46.78,13.59,1538841213.9
46.73,13.59,1538841214.0
46.75,13.60,1538841214.1
46.82,13.60,1538841214.2
46.89,13.59,1538841214.3
47.04,13.57,1538841214.4
47.27,13.54,1538841214.5
47.59,13.51,1538841214.6
47.96,13.50,1538841214.7
48.40,13.51,1538841214.8
48.85,13.49,1538841214.9
49.22,13.47,1538841215.0
49.52,13.47,1538841215.1
49.75,13.48,1538841215.2
49.91,13.48,1538841215.3
50.01,13.46,1538841215.4
