6423,15
52.66,22.18,1538841205.3
52.68,22.22,1538841205.4
52.65,22.23,1538841205.5
52.63,22.29,1538841205.6
52.60,22.28,1538841205.7
52.54,22.25,1538841205.8
52.47,22.21,1538841205.9
52.44,22.18,1538841206.0
52.49,22.18,1538841206.1
52.61,22.13,1538841206.2
52.68,22.08,1538841206.3
52.76,22.06,1538841206.4
52.83,22.08,1538841206.5
52.86,22.07,1538841206.6
52.86,22.02,1538841206.7
52.78,22.02,1538841206.8
52.76,22.06,1538841206.9
52.76,22.09,1538841207.0
52.75,22.06,1538841207.1
52.72,22.04,1538841207.2
52.72,22.06,1538841207.3
52.75,22.01,1538841207.4
52.73,21.96,1538841207.5
52.70,21.98,1538841207.6
52.68,22.02,1538841207.7
52.69,22.08,1538841207.8
52.69,22.12,1538841207.9
52.68,22.24,1538841208.0
52.69,22.32,1538841208.1
52.69,22.32,1538841208.2
52.71,22.30,1538841208.3
52.74,22.28,1538841208.4
52.70,22.28,1538841208.5
52.65,22.28,1538841208.6
52.56,22.28,1538841208.7
52.46,22.27,1538841208.8
52.30,22.29,1538841208.9
52.13,22.29,1538841209.0
51.96,22.31,1538841209.1
51.72,22.33,1538841209.2
51.47,22.37,1538841209.3
51.17,22.40,1538841209.4
50.85,22.48,1538841209.5
50.45,22.59,1538841209.6
50.04,22.71,1538841209.7
49.67,22.85,1538841209.8
49.33,23.01,1538841209.9
49.03,23.20,1538841210.0
48.75,23.36,1538841210.1
48.45,23.51,1538841210.2
48.15,23.66,1538841210.3
47.80,23.79,1538841210.4
47.43,23.93,1538841210.5
47.08,24.08,1538841210.6
46.72,24.24,1538841210.7
46.34,24.39,1538841210.8
45.99,24.58,1538841210.9
45.66,24.80,1538841211.0
45.33,25.03,1538841211.1
44.99,25.26,1538841211.2
44.66,25.49,1538841211.3
44.35,25.75,1538841211.4
44.06,25.96,1538841211.5
43.75,26.13,1538841211.6
43.45,26.27,1538841211.7
43.16,26.38,1538841211.8
42.91,26.47,1538841211.9
42.72,26.52,1538841212.0
42.60,26.54,1538841212.1
42.54,26.56,1538841212.2
42.51,26.58,1538841212.3
42.51,26.58,1538841212.4
42.54,26.57,1538841212.5
42.54,26.58,1538841212.6
42.55,26.60,1538841212.7
42.56,26.62,1538841212.8
42.53,26.59,1538841212.9
42.51,26.60,1538841213.0
42.49,26.61,1538841213.1
42.49,26.58,1538841213.2
42.52,26.55,1538841213.3
42.52,26.52,1538841213.4
42.55,26.55,1538841213.5
42.57,26.57,1538841213.6
42.56,26.60,1538841213.7
42.53,26.61,1538841213.8
42.48,26.61,1538841213.9
42.46,26.59,1538841214.0
42.46,26.57,1538841214.1
42.48,26.55,1538841214.2
42.51,26.55,1538841214.3
42.51,26.54,1538841214.4
42.53,26.59,1538841214.5
42.51,26.61,1538841214.6
42.48,26.62,1538841214.7
42.45,26.62,1538841214.8
42.43,26.61,1538841214.9
42.47,26.65,1538841215.0
42.47,26.65,1538841215.1
42.53,26.66,1538841215.2
42.57,26.65,1538841215.3
42.59,26.64,1538841215.4
42.58,26.62,1538841215.5
42.56,26.57,1538841215.6
42.53,26.52,1538841215.7
42.49,26.51,1538841215.8
42.46,26.52,1538841215.9
42.45,26.52,1538841216.0
42.46,26.53,1538841216.1
42.51,26.53,1538841216.2
42.55,26.55,1538841216.3
42.58,26.55,1538841216.4
42.60,26.52,1538841216.5
42.60,26.50,1538841216.6
42.59,26.51,1538841216.7
42.55,26.55,1538841216.8
42.50,26.54,1538841216.9
42.50,26.57,1538841217.0
42.52,26.58,1538841217.1
42.54,26.60,1538841217.2
42.54,26.57,1538841217.3
42.55,26.57,1538841217.4
42.58,26.61,1538841217.5
42.60,26.60,1538841217.6
42.60,26.62,1538841217.7
42.61,26.62,1538841217.8
42.62,26.61,1538841217.9
42.62,26.59,1538841218.0
42.63,26.56,1538841218.1
42.55,26.55,1538841218.2
42.52,26.55,1538841218.3
42.52,26.51,1538841218.4
42.51,26.50,1538841218.5
42.49,26.52,1538841218.6
42.50,26.54,1538841218.7
42.54,26.53,1538841218.8
42.53,26.52,1538841218.9
42.52,26.54,1538841219.0
42.53,26.54,1538841219.1
42.68,26.59,1538841219.2
42.92,26.66,1538841219.3
42.93,26.67,1538841219.4
42.94,26.66,1538841219.5
42.92,26.68,1538841219.6
42.92,26.70,1538841219.7
42.82,26.67,1538841219.8
42.59,26.61,1538841219.9
42.62,26.63,1538841220.0
42.66,26.63,1538841220.1
42.66,26.62,1538841220.2
42.63,26.59,1538841220.3
42.56,26.55,1538841220.4
42.50,26.52,1538841220.5
42.43,26.48,1538841220.6
42.39,26.47,1538841220.7
42.36,26.49,1538841220.8
42.37,26.52,1538841220.9
42.42,26.51,1538841221.0
42.46,26.50,1538841221.1
42.49,26.50,1538841221.2
42.50,26.51,1538841221.3
42.51,26.52,1538841221.4
42.53,26.50,1538841221.5
42.52,26.52,1538841221.6
42.50,26.54,1538841221.7
42.48,26.57,1538841221.8
42.47,26.56,1538841221.9
42.45,26.53,1538841222.0
42.42,26.54,1538841222.1
42.44,26.53,1538841222.2
42.43,26.52,1538841222.3
42.43,26.53,1538841222.4
42.45,26.53,1538841222.5
42.48,26.52,1538841222.6
42.51,26.48,1538841222.7
42.53,26.48,1538841222.8
42.54,26.49,1538841222.9
42.57,26.46,1538841223.0
42.59,26.44,1538841223.1
42.60,26.43,1538841223.2
42.61,26.44,1538841223.3
42.62,26.39,1538841223.4
42.62,26.35,1538841223.5
42.60,26.36,1538841223.6
42.56,26.35,1538841223.7
42.53,26.35,1538841223.8
42.49,26.36,1538841223.9
42.49,26.40,1538841224.0
42.45,26.44,1538841224.1
42.48,26.46,1538841224.2
42.51,26.52,1538841224.3
42.53,26.56,1538841224.4
42.56,26.58,1538841224.5
42.53,26.59,1538841224.6
42.55,26.58,1538841224.7
42.53,26.56,1538841224.8
42.52,26.54,1538841224.9
42.52,26.50,1538841225.0
42.52,26.47,1538841225.1
42.53,26.45,1538841225.2
42.55,26.43,1538841225.3
42.61,26.40,1538841225.4
42.64,26.34,1538841225.5
42.67,26.31,1538841225.6
42.66,26.32,1538841225.7
42.64,26.32,1538841225.8
42.60,26.32,1538841225.9
42.53,26.32,1538841226.0
42.51,26.35,1538841226.1
42.45,26.39,1538841226.2
42.43,26.40,1538841226.3
42.43,26.42,1538841226.4
42.45,26.44,1538841226.5
42.46,26.46,1538841226.6
42.45,26.47,1538841226.7
42.47,26.47,1538841226.8
42.51,26.49,1538841226.9
42.54,26.51,1538841227.0
42.52,26.52,1538841227.1
42.50,26.51,1538841227.2
42.50,26.50,1538841227.3
42.49,26.49,1538841227.4
42.48,26.45,1538841227.5
42.45,26.41,1538841227.6
42.46,26.42,1538841227.7
42.48,26.43,1538841227.8
42.51,26.45,1538841227.9
42.55,26.46,1538841228.0
42.59,26.45,1538841228.1
42.63,26.40,1538841228.2
42.67,26.32,1538841228.3
42.66,26.22,1538841228.4
42.62,26.12,1538841228.5
42.54,26.03,1538841228.6
42.43,25.97,1538841228.7
42.26,25.95,1538841228.8
42.07,25.99,1538841228.9
41.83,26.07,1538841229.0
41.53,26.18,1538841229.1
41.19,26.27,1538841229.2
40.86,26.36,1538841229.3
40.58,26.45,1538841229.4
40.32,26.49,1538841229.5
40.10,26.53,1538841229.6
39.89,26.54,1538841229.7
39.71,26.57,1538841229.8
39.52,26.61,1538841229.9
39.25,26.65,1538841230.0
38.98,26.71,1538841230.1
38.70,26.75,1538841230.2
38.46,26.77,1538841230.3
38.28,26.78,1538841230.4
38.14,26.74,1538841230.5
38.03,26.71,1538841230.6
37.98,26.67,1538841230.7
37.98,26.67,1538841230.8
37.96,26.69,1538841230.9
37.88,26.71,1538841231.0
37.78,26.73,1538841231.1
37.66,26.70,1538841231.2
37.50,26.68,1538841231.3
37.38,26.62,1538841231.4
37.29,26.57,1538841231.5
37.31,26.56,1538841231.6
37.38,26.56,1538841231.7
