3624,15
1.10,13.47,1538841205.3
1.10,13.49,1538841205.4
1.14,13.53,1538841205.5
1.13,13.58,1538841205.6
1.11,13.61,1538841205.7
1.11,13.62,1538841205.8
1.15,13.58,1538841205.9
1.15,13.53,1538841206.0
1.14,13.48,1538841206.1
1.19,13.42,1538841206.2
1.21,13.38,1538841206.3
1.18,13.42,1538841206.4
1.17,13.41,1538841206.5
1.14,13.41,1538841206.6
1.12,13.42,1538841206.7
1.10,13.44,1538841206.8
1.08,13.42,1538841206.9
1.11,13.36,1538841207.0
1.11,13.37,1538841207.1
1.12,13.36,1538841207.2
1.11,13.35,1538841207.3
1.06,13.35,1538841207.4
1.01,13.38,1538841207.5
0.97,13.42,1538841207.6
0.94,13.46,1538841207.7
0.93,13.46,1538841207.8
0.90,13.48,1538841207.9
0.93,13.48,1538841208.0
1.07,13.46,1538841208.1
1.25,13.40,1538841208.2
1.46,13.32,1538841208.3
1.74,13.27,1538841208.4
2.07,13.12,1538841208.5
2.45,12.94,1538841208.6
2.79,12.78,1538841208.7
3.20,12.60,1538841208.8
3.61,12.42,1538841208.9
3.99,12.25,1538841209.0
4.39,12.10,1538841209.1
4.76,11.89,1538841209.2
5.15,11.57,1538841209.3
5.49,11.24,1538841209.4
5.81,10.89,1538841209.5
6.16,10.49,1538841209.6
6.49,10.09,1538841209.7
6.80,9.80,1538841209.8
7.11,9.60,1538841209.9
7.40,9.42,1538841210.0
7.70,9.24,1538841210.1
7.99,9.13,1538841210.2
8.28,9.07,1538841210.3
8.56,9.00,1538841210.4
8.83,8.96,1538841210.5
9.11,8.96,1538841210.6
9.41,8.96,1538841210.7
9.72,8.98,1538841210.8
10.03,8.99,1538841210.9
10.32,9.01,1538841211.0
10.60,9.02,1538841211.1
10.81,9.07,1538841211.2
10.90,9.10,1538841211.3
10.88,9.11,1538841211.4
10.76,9.10,1538841211.5
10.52,9.05,1538841211.6
10.16,8.96,1538841211.7
9.73,8.82,1538841211.8
9.25,8.79,1538841211.9
8.75,8.79,1538841212.0
8.23,8.86,1538841212.1
7.74,9.04,1538841212.2
7.24,9.35,1538841212.3
6.78,9.70,1538841212.4
6.39,9.98,1538841212.5
6.05,10.31,1538841212.6
5.73,10.64,1538841212.7
5.47,10.96,1538841212.8
5.26,11.25,1538841212.9
5.09,11.57,1538841213.0
4.92,11.94,1538841213.1
4.78,12.27,1538841213.2
4.67,12.55,1538841213.3
4.59,12.84,1538841213.4
4.50,13.11,1538841213.5
4.44,13.32,1538841213.6
4.37,13.51,1538841213.7
4.28,13.68,1538841213.8
4.18,13.88,1538841213.9
4.06,14.02,1538841214.0
3.98,14.13,1538841214.1
3.90,14.25,1538841214.2
3.85,14.36,1538841214.3
3.86,14.45,1538841214.4
3.93,14.51,1538841214.5
4.02,14.54,1538841214.6
4.10,14.57,1538841214.7
4.16,14.58,1538841214.8
4.28,14.54,1538841214.9
4.41,14.49,1538841215.0
4.53,14.44,1538841215.1
4.64,14.41,1538841215.2
4.78,14.36,1538841215.3
4.96,14.33,1538841215.4
5.15,14.32,1538841215.5
5.33,14.33,1538841215.6
5.53,14.33,1538841215.7
5.71,14.30,1538841215.8
5.90,14.28,1538841215.9
6.06,14.28,1538841216.0
6.20,14.28,1538841216.1
6.34,14.27,1538841216.2
6.47,14.28,1538841216.3
6.62,14.29,1538841216.4
6.77,14.28,1538841216.5
6.93,14.25,1538841216.6
7.09,14.20,1538841216.7
7.25,14.14,1538841216.8
7.38,14.06,1538841216.9
7.50,14.04,1538841217.0
7.59,14.03,1538841217.1
7.66,13.98,1538841217.2
7.73,13.97,1538841217.3
7.76,14.02,1538841217.4
7.78,14.07,1538841217.5
7.76,14.04,1538841217.6
7.79,14.04,1538841217.7
7.84,14.03,1538841217.8
7.93,13.93,1538841217.9
7.94,13.80,1538841218.0
7.84,13.74,1538841218.1
7.65,13.66,1538841218.2
7.43,13.60,1538841218.3
7.18,13.59,1538841218.4
6.85,13.61,1538841218.5
6.57,13.58,1538841218.6
6.40,13.42,1538841218.7
6.33,13.18,1538841218.8
6.30,12.86,1538841218.9
6.26,12.48,1538841219.0
6.27,12.07,1538841219.1
