1468,15
54.01,2.13,1538841205.5
53.95,2.06,1538841205.6
53.82,1.95,1538841205.7
53.72,1.87,1538841205.8
53.81,1.97,1538841205.9
53.74,1.83,1538841206.0
53.67,1.65,1538841206.1
53.74,1.55,1538841206.2
53.83,1.45,1538841206.3
53.93,1.39,1538841206.4
54.06,1.43,1538841206.5
54.22,1.58,1538841206.6
54.21,1.59,1538841206.7
54.26,1.75,1538841206.8
54.26,1.85,1538841206.9
54.21,1.88,1538841207.0
54.19,1.92,1538841207.1
54.08,1.83,1538841207.2
54.01,1.80,1538841207.3
53.90,1.75,1538841207.4
53.85,1.72,1538841207.5
53.80,1.69,1538841207.6
53.65,1.59,1538841207.7
53.60,1.58,1538841207.8
53.71,1.75,1538841207.9
53.83,1.93,1538841208.0
53.88,2.12,1538841208.1
53.84,2.35,1538841208.2
53.77,2.61,1538841208.3
53.59,2.83,1538841208.4
53.19,2.96,1538841208.5
52.56,2.93,1538841208.6
51.83,2.91,1538841208.7
51.08,2.87,1538841208.8
50.24,2.81,1538841208.9
49.33,2.75,1538841209.0
48.39,2.72,1538841209.1
47.45,2.70,1538841209.2
46.49,2.65,1538841209.3
45.56,2.59,1538841209.4
44.58,2.52,1538841209.5
43.53,2.49,1538841209.6
42.46,2.42,1538841209.7
41.39,2.38,1538841209.8
40.40,2.36,1538841209.9
39.44,2.38,1538841210.0
38.60,2.40,1538841210.1
37.90,2.38,1538841210.2
37.32,2.28,1538841210.3
36.81,2.13,1538841210.4
36.35,1.92,1538841210.5
35.96,1.68,1538841210.6
35.64,1.44,1538841210.7
35.37,1.21,1538841210.8
35.09,1.04,1538841210.9
34.87,0.98,1538841211.0
34.71,1.01,1538841211.1
34.58,1.12,1538841211.2
34.47,1.31,1538841211.3
34.35,1.53,1538841211.4
34.31,1.86,1538841211.5
34.29,2.25,1538841211.6
34.25,2.71,1538841211.7
34.20,3.25,1538841211.8
34.16,3.84,1538841211.9
34.15,4.54,1538841212.0
34.14,5.33,1538841212.1
34.11,6.18,1538841212.2
34.13,7.04,1538841212.3
34.13,7.98,1538841212.4
34.11,8.96,1538841212.5
34.07,9.94,1538841212.6
34.03,10.97,1538841212.7
33.98,12.02,1538841212.8
33.93,13.08,1538841212.9
33.90,14.07,1538841213.0
