871,3
1.31,21.94,1538833363.8
1.32,21.98,1538833363.9
1.33,21.97,1538833364.0
1.32,21.96,1538833364.1
1.32,21.91,1538833364.2
1.24,21.80,1538833364.3
1.10,21.66,1538833364.4
1.00,21.55,1538833364.5
0.97,21.55,1538833364.6
0.97,21.56,1538833364.7
1.01,21.62,1538833364.8
1.10,21.70,1538833364.9
1.21,21.84,1538833365.0
1.32,21.94,1538833365.1
1.37,21.94,1538833365.2
1.34,21.97,1538833365.3
1.26,21.94,1538833365.4
1.21,21.95,1538833365.5
1.19,21.93,1538833365.6
1.14,21.92,1538833365.7
1.13,21.96,1538833365.8
1.18,21.99,1538833365.9
1.22,22.02,1538833366.0
1.23,22.00,1538833366.1
1.26,21.96,1538833366.2
1.30,21.93,1538833366.3
1.32,21.89,1538833366.4
1.33,21.82,1538833366.5
1.34,21.80,1538833366.6
1.39,21.84,1538833366.7
1.40,21.90,1538833366.8
1.42,21.93,1538833366.9
1.44,21.95,1538833367.0
1.47,21.99,1538833367.1
1.51,21.99,1538833367.2
1.58,21.97,1538833367.3
1.72,21.97,1538833367.4
1.89,21.97,1538833367.5
2.07,21.98,1538833367.6
2.26,21.98,1538833367.7
2.53,21.99,1538833367.8
2.81,21.99,1538833367.9
3.14,21.96,1538833368.0
3.46,21.98,1538833368.1
3.83,21.97,1538833368.2
4.28,21.98,1538833368.3
4.76,21.98,1538833368.4
5.28,21.99,1538833368.5
5.82,22.01,1538833368.6
6.37,22.04,1538833368.7
6.95,22.08,1538833368.8
7.56,22.16,1538833368.9
8.13,22.28,1538833369.0
8.71,22.40,1538833369.1
9.32,22.52,1538833369.2
9.98,22.65,1538833369.3
10.63,22.76,1538833369.4
11.28,22.85,1538833369.5
11.96,22.91,1538833369.6
12.61,22.98,1538833369.7
13.27,23.07,1538833369.8
13.94,23.15,1538833369.9
14.62,23.24,1538833370.0
15.30,23.35,1538833370.1
15.95,23.44,1538833370.2
16.63,23.51,1538833370.3
17.28,23.59,1538833370.4
17.88,23.65,1538833370.5
18.47,23.70,1538833370.6
19.07,23.73,1538833370.7
19.73,23.76,1538833370.8
20.36,23.83,1538833370.9
20.97,23.87,1538833371.0
21.64,23.92,1538833371.1
22.30,23.98,1538833371.2
22.93,24.08,1538833371.3
23.53,24.19,1538833371.4
24.15,24.26,1538833371.5
24.77,24.35,1538833371.6
25.30,24.40,1538833371.7
25.80,24.43,1538833371.8
26.19,24.44,1538833371.9
26.46,24.44,1538833372.0
