3624,3
53.43,13.33,1538833363.9
53.45,13.30,1538833364.0
53.45,13.28,1538833364.1
53.43,13.29,1538833364.2
53.38,13.30,1538833364.3
53.38,13.31,1538833364.4
53.39,13.33,1538833364.5
53.38,13.35,1538833364.6
53.37,13.35,1538833364.7
53.37,13.33,1538833364.8
53.35,13.33,1538833364.9
53.30,13.33,1538833365.0
53.25,13.34,1538833365.1
53.19,13.35,1538833365.2
53.15,13.36,1538833365.3
53.11,13.37,1538833365.4
53.10,13.38,1538833365.5
53.13,13.39,1538833365.6
53.15,13.40,1538833365.7
53.18,13.41,1538833365.8
53.22,13.42,1538833365.9
53.25,13.42,1538833366.0
53.27,13.45,1538833366.1
53.27,13.45,1538833366.2
53.27,13.43,1538833366.3
53.26,13.40,1538833366.4
53.22,13.38,1538833366.5
53.21,13.37,1538833366.6
53.19,13.33,1538833366.7
53.15,13.31,1538833366.8
53.13,13.33,1538833366.9
53.09,13.37,1538833367.0
53.05,13.41,1538833367.1
52.95,13.45,1538833367.2
52.83,13.52,1538833367.3
52.65,13.61,1538833367.4
52.38,13.73,1538833367.5
52.15,13.82,1538833367.6
51.88,13.92,1538833367.7
51.61,14.08,1538833367.8
51.29,14.21,1538833367.9
50.95,14.34,1538833368.0
50.62,14.44,1538833368.1
50.20,14.63,1538833368.2
49.72,14.87,1538833368.3
49.23,15.14,1538833368.4
48.83,15.45,1538833368.5
48.48,15.82,1538833368.6
48.21,16.17,1538833368.7
47.96,16.51,1538833368.8
47.81,16.83,1538833368.9
47.67,17.12,1538833369.0
47.46,17.37,1538833369.1
47.20,17.57,1538833369.2
46.89,17.82,1538833369.3
46.58,18.04,1538833369.4
46.22,18.24,1538833369.5
45.86,18.40,1538833369.6
45.52,18.55,1538833369.7
45.21,18.65,1538833369.8
44.90,18.69,1538833369.9
44.61,18.69,1538833370.0
44.33,18.63,1538833370.1
44.06,18.59,1538833370.2
43.79,18.56,1538833370.3
43.55,18.54,1538833370.4
43.35,18.53,1538833370.5
43.21,18.55,1538833370.6
43.12,18.59,1538833370.7
43.06,18.61,1538833370.8
43.11,18.61,1538833370.9
43.27,18.63,1538833371.0
43.50,18.65,1538833371.1
43.79,18.62,1538833371.2
44.20,18.55,1538833371.3
44.70,18.45,1538833371.4
45.18,18.36,1538833371.5
45.63,18.24,1538833371.6
46.03,18.03,1538833371.7
46.42,17.83,1538833371.8
46.77,17.65,1538833371.9
47.06,17.45,1538833372.0
47.30,17.21,1538833372.1
47.56,16.92,1538833372.2
47.82,16.63,1538833372.3
48.05,16.31,1538833372.4
48.24,15.96,1538833372.5
48.39,15.57,1538833372.6
48.59,15.16,1538833372.7
48.72,14.75,1538833372.8
48.84,14.44,1538833372.9
48.91,14.10,1538833373.0
48.94,13.80,1538833373.1
48.97,13.55,1538833373.2
49.01,13.33,1538833373.3
49.10,13.12,1538833373.4
49.23,12.85,1538833373.5
49.41,12.66,1538833373.6
49.58,12.51,1538833373.7
49.74,12.39,1538833373.8
49.86,12.33,1538833373.9
49.88,12.32,1538833374.0
49.83,12.37,1538833374.1
49.74,12.39,1538833374.2
49.65,12.41,1538833374.3
49.54,12.41,1538833374.4
49.42,12.39,1538833374.5
49.31,12.36,1538833374.6
49.21,12.33,1538833374.7
49.09,12.35,1538833374.8
48.97,12.39,1538833374.9
48.84,12.39,1538833375.0
48.72,12.43,1538833375.1
48.57,12.47,1538833375.2
48.43,12.52,1538833375.3
48.27,12.55,1538833375.4
48.11,12.55,1538833375.5
47.96,12.58,1538833375.6
47.78,12.60,1538833375.7
47.62,12.58,1538833375.8
47.51,12.55,1538833375.9
47.38,12.57,1538833376.0
47.27,12.64,1538833376.1
47.19,12.72,1538833376.2
47.13,12.79,1538833376.3
47.10,12.87,1538833376.4
47.05,12.97,1538833376.5
47.03,13.00,1538833376.6
47.02,12.97,1538833376.7
46.96,12.94,1538833376.8
46.96,12.97,1538833376.9
46.97,13.01,1538833377.0
47.02,13.09,1538833377.1
47.14,13.19,1538833377.2
47.33,13.33,1538833377.3
47.60,13.47,1538833377.4
47.81,13.53,1538833377.5
47.98,13.59,1538833377.6
48.11,13.64,1538833377.7
48.24,13.80,1538833377.8
48.33,13.98,1538833377.9
48.36,14.21,1538833378.0
48.41,14.54,1538833378.1
48.48,14.87,1538833378.2
48.53,15.21,1538833378.3
48.48,15.42,1538833378.4
48.37,15.67,1538833378.5
48.23,15.92,1538833378.6
48.05,16.13,1538833378.7
47.83,16.39,1538833378.8
47.59,16.65,1538833378.9
47.31,16.94,1538833379.0
47.02,17.17,1538833379.1
46.77,17.41,1538833379.2
46.43,17.70,1538833379.3
46.12,17.88,1538833379.4
45.79,18.00,1538833379.5
45.48,18.07,1538833379.6
45.19,18.10,1538833379.7
44.86,18.06,1538833379.8
44.61,17.96,1538833379.9
44.32,17.86,1538833380.0
44.05,17.78,1538833380.1
43.79,17.74,1538833380.2
43.57,17.71,1538833380.3
43.41,17.70,1538833380.4
43.29,17.70,1538833380.5
43.24,17.75,1538833380.6
43.23,17.75,1538833380.7
43.26,17.72,1538833380.8
43.31,17.70,1538833380.9
43.37,17.68,1538833381.0
43.46,17.67,1538833381.1
43.58,17.66,1538833381.2
43.77,17.68,1538833381.3
44.00,17.73,1538833381.4
44.24,17.75,1538833381.5
44.45,17.78,1538833381.6
44.69,17.78,1538833381.7
44.92,17.78,1538833381.8
45.09,17.79,1538833381.9
45.18,17.78,1538833382.0
45.24,17.82,1538833382.1
45.31,17.86,1538833382.2
45.31,17.91,1538833382.3
45.28,17.95,1538833382.4
45.26,17.95,1538833382.5
45.23,17.91,1538833382.6
45.21,17.86,1538833382.7
45.23,17.81,1538833382.8
45.25,17.74,1538833382.9
45.25,17.71,1538833383.0
45.26,17.70,1538833383.1
45.29,17.73,1538833383.2
45.28,17.75,1538833383.3
45.25,17.77,1538833383.4
45.21,17.77,1538833383.5
45.19,17.76,1538833383.6
45.16,17.77,1538833383.7
45.14,17.75,1538833383.8
45.14,17.70,1538833383.9
45.15,17.64,1538833384.0
45.13,17.60,1538833384.1
45.12,17.58,1538833384.2
45.13,17.58,1538833384.3
45.14,17.63,1538833384.4
45.12,17.70,1538833384.5
45.07,17.74,1538833384.6
45.09,17.78,1538833384.7
45.08,17.78,1538833384.8
