353,11
53.49,23.14,1538838969.9
53.45,23.20,1538838970.0
53.41,23.23,1538838970.1
53.38,23.24,1538838970.2
53.36,23.25,1538838970.3
53.33,23.24,1538838970.4
53.32,23.22,1538838970.5
53.32,23.17,1538838970.6
53.32,23.13,1538838970.7
53.33,23.09,1538838970.8
53.33,23.06,1538838970.9
53.31,23.06,1538838971.0
53.30,23.04,1538838971.1
53.31,23.02,1538838971.2
53.30,23.04,1538838971.3
53.27,23.06,1538838971.4
53.27,23.08,1538838971.5
53.29,23.09,1538838971.6
53.27,23.13,1538838971.7
53.24,23.21,1538838971.8
53.24,23.21,1538838971.9
53.27,23.20,1538838972.0
53.27,23.20,1538838972.1
53.29,23.20,1538838972.2
53.31,23.20,1538838972.3
53.35,23.13,1538838972.4
53.36,23.08,1538838972.5
53.36,23.06,1538838972.6
53.37,23.06,1538838972.7
53.42,23.09,1538838972.8
53.43,23.13,1538838972.9
53.38,23.17,1538838973.0
53.34,23.23,1538838973.1
53.34,23.26,1538838973.2
53.31,23.28,1538838973.3
53.25,23.27,1538838973.4
53.24,23.19,1538838973.5
53.25,23.13,1538838973.6
53.25,23.11,1538838973.7
53.21,23.10,1538838973.8
53.22,23.06,1538838973.9
53.22,23.00,1538838974.0
53.19,23.02,1538838974.1
53.17,23.08,1538838974.2
53.15,23.09,1538838974.3
53.15,23.07,1538838974.4
53.14,23.06,1538838974.5
53.14,23.06,1538838974.6
53.12,23.00,1538838974.7
53.10,22.92,1538838974.8
53.10,22.88,1538838974.9
53.11,22.85,1538838975.0
53.09,22.82,1538838975.1
53.09,22.80,1538838975.2
53.07,22.81,1538838975.3
53.00,22.81,1538838975.4
52.80,22.79,1538838975.5
52.49,22.74,1538838975.6
52.08,22.74,1538838975.7
51.57,22.72,1538838975.8
50.95,22.69,1538838975.9
50.28,22.69,1538838976.0
49.60,22.66,1538838976.1
48.85,22.66,1538838976.2
48.08,22.65,1538838976.3
47.25,22.63,1538838976.4
46.40,22.58,1538838976.5
45.50,22.54,1538838976.6
44.57,22.52,1538838976.7
43.65,22.49,1538838976.8
42.72,22.42,1538838976.9
41.86,22.39,1538838977.0
41.11,22.40,1538838977.1
40.48,22.43,1538838977.2
39.98,22.42,1538838977.3
39.68,22.39,1538838977.4
39.53,22.40,1538838977.5
39.49,22.45,1538838977.6
39.54,22.46,1538838977.7
39.68,22.44,1538838977.8
39.88,22.44,1538838977.9
40.06,22.47,1538838978.0
40.24,22.48,1538838978.1
40.43,22.45,1538838978.2
40.60,22.44,1538838978.3
40.69,22.44,1538838978.4
40.74,22.45,1538838978.5
40.72,22.45,1538838978.6
40.66,22.44,1538838978.7
40.59,22.43,1538838978.8
40.53,22.41,1538838978.9
40.48,22.38,1538838979.0
40.46,22.37,1538838979.1
40.47,22.36,1538838979.2
40.46,22.40,1538838979.3
40.45,22.44,1538838979.4
40.45,22.48,1538838979.5
40.43,22.57,1538838979.6
40.38,22.68,1538838979.7
40.31,22.78,1538838979.8
40.26,22.83,1538838979.9
40.19,22.87,1538838980.0
40.11,22.93,1538838980.1
40.03,22.97,1538838980.2
40.00,23.01,1538838980.3
39.97,23.08,1538838980.4
39.97,23.15,1538838980.5
39.96,23.22,1538838980.6
39.96,23.27,1538838980.7
39.96,23.26,1538838980.8
39.99,23.25,1538838980.9
40.06,23.22,1538838981.0
40.15,23.25,1538838981.1
40.25,23.26,1538838981.2
40.31,23.28,1538838981.3
40.34,23.32,1538838981.4
40.31,23.33,1538838981.5
40.22,23.36,1538838981.6
40.11,23.32,1538838981.7
40.01,23.29,1538838981.8
39.95,23.25,1538838981.9
39.90,23.23,1538838982.0
39.93,23.24,1538838982.1
39.96,23.18,1538838982.2
39.98,23.16,1538838982.3
39.99,23.16,1538838982.4
39.98,23.17,1538838982.5
39.96,23.14,1538838982.6
39.93,23.13,1538838982.7
39.94,23.14,1538838982.8
39.93,23.14,1538838982.9
39.93,23.13,1538838983.0
39.96,23.10,1538838983.1
40.03,23.07,1538838983.2
40.04,23.03,1538838983.3
40.04,23.04,1538838983.4
40.05,23.04,1538838983.5
40.06,23.05,1538838983.6
40.03,23.09,1538838983.7
40.00,23.15,1538838983.8
39.98,23.18,1538838983.9
39.98,23.16,1538838984.0
40.00,23.14,1538838984.1
40.03,23.12,1538838984.2
40.07,23.08,1538838984.3
40.10,23.06,1538838984.4
40.12,23.06,1538838984.5
40.12,23.09,1538838984.6
40.10,23.11,1538838984.7
40.06,23.14,1538838984.8
40.03,23.11,1538838984.9
39.99,23.08,1538838985.0
39.97,23.04,1538838985.1
39.95,23.03,1538838985.2
39.97,23.02,1538838985.3
39.99,23.01,1538838985.4
39.98,23.06,1538838985.5
39.99,23.09,1538838985.6
39.99,23.13,1538838985.7
39.99,23.18,1538838985.8
39.98,23.21,1538838985.9
39.98,23.22,1538838986.0
40.02,23.21,1538838986.1
40.04,23.19,1538838986.2
40.06,23.20,1538838986.3
40.09,23.19,1538838986.4
40.09,23.19,1538838986.5
40.07,23.21,1538838986.6
40.06,23.23,1538838986.7
40.07,23.19,1538838986.8
40.07,23.16,1538838986.9
40.07,23.13,1538838987.0
40.07,23.09,1538838987.1
40.08,23.06,1538838987.2
40.09,23.05,1538838987.3
40.08,23.08,1538838987.4
40.08,23.11,1538838987.5
40.09,23.15,1538838987.6
40.09,23.16,1538838987.7
40.11,23.16,1538838987.8
40.12,23.15,1538838987.9
40.12,23.16,1538838988.0
40.09,23.15,1538838988.1
40.06,23.11,1538838988.2
40.06,23.07,1538838988.3
40.05,23.11,1538838988.4
40.05,23.13,1538838988.5
40.05,23.12,1538838988.6
40.06,23.11,1538838988.7
40.06,23.12,1538838988.8
40.04,23.12,1538838988.9
40.01,23.05,1538838989.0
40.00,23.01,1538838989.1
40.04,23.00,1538838989.2
40.06,23.02,1538838989.3
