2869,10
51.86,13.87,1538838326.2
51.93,13.82,1538838326.3
51.94,13.80,1538838326.4
51.92,13.81,1538838326.5
51.94,13.82,1538838326.6
51.98,13.82,1538838326.7
52.01,13.81,1538838326.8
51.97,13.82,1538838326.9
51.92,13.86,1538838327.0
51.90,13.83,1538838327.1
51.87,13.76,1538838327.2
51.85,13.69,1538838327.3
51.84,13.68,1538838327.4
51.84,13.72,1538838327.5
51.89,13.66,1538838327.6
51.90,13.66,1538838327.7
51.86,13.72,1538838327.8
51.87,13.78,1538838327.9
51.91,13.79,1538838328.0
51.93,13.79,1538838328.1
51.88,13.87,1538838328.2
51.89,13.90,1538838328.3
51.94,13.88,1538838328.4
51.92,13.83,1538838328.5
51.90,13.80,1538838328.6
51.92,13.78,1538838328.7
51.94,13.76,1538838328.8
51.86,13.78,1538838328.9
51.68,13.85,1538838329.0
51.44,13.95,1538838329.1
51.10,14.09,1538838329.2
50.73,14.26,1538838329.3
50.27,14.51,1538838329.4
49.72,14.85,1538838329.5
49.15,15.27,1538838329.6
48.63,15.78,1538838329.7
48.05,16.33,1538838329.8
47.39,16.89,1538838329.9
46.75,17.46,1538838330.0
46.21,17.93,1538838330.1
45.71,18.29,1538838330.2
45.19,18.55,1538838330.3
44.76,18.72,1538838330.4
44.44,18.81,1538838330.5
44.24,18.83,1538838330.6
44.11,18.83,1538838330.7
44.03,18.86,1538838330.8
44.07,18.85,1538838330.9
44.13,18.85,1538838331.0
44.21,18.87,1538838331.1
44.29,18.88,1538838331.2
44.46,18.89,1538838331.3
44.76,18.87,1538838331.4
45.13,18.85,1538838331.5
45.53,18.84,1538838331.6
45.97,18.76,1538838331.7
46.36,18.63,1538838331.8
46.72,18.37,1538838331.9
46.98,17.97,1538838332.0
47.21,17.47,1538838332.1
47.52,16.89,1538838332.2
47.82,16.28,1538838332.3
48.17,15.66,1538838332.4
48.51,15.08,1538838332.5
48.88,14.62,1538838332.6
49.19,14.26,1538838332.7
49.44,13.96,1538838332.8
49.71,13.76,1538838332.9
49.91,13.62,1538838333.0
50.01,13.56,1538838333.1
50.05,13.55,1538838333.2
50.03,13.55,1538838333.3
49.96,13.57,1538838333.4
49.80,13.60,1538838333.5
49.61,13.65,1538838333.6
49.39,13.68,1538838333.7
49.14,13.71,1538838333.8
48.84,13.75,1538838333.9
48.49,13.78,1538838334.0
48.11,13.76,1538838334.1
47.73,13.69,1538838334.2
47.39,13.65,1538838334.3
47.12,13.62,1538838334.4
46.96,13.56,1538838334.5
46.82,13.51,1538838334.6
46.76,13.51,1538838334.7
46.76,13.56,1538838334.8
46.80,13.60,1538838334.9
46.87,13.64,1538838335.0
46.98,13.67,1538838335.1
47.22,13.70,1538838335.2
47.52,13.72,1538838335.3
47.88,13.73,1538838335.4
48.29,13.74,1538838335.5
48.72,13.73,1538838335.6
49.12,13.72,1538838335.7
49.49,13.70,1538838335.8
49.78,13.70,1538838335.9
49.99,13.69,1538838336.0
50.14,13.69,1538838336.1
50.25,13.69,1538838336.2
50.28,13.67,1538838336.3
50.21,13.66,1538838336.4
50.12,13.68,1538838336.5
50.00,13.72,1538838336.6
49.82,13.80,1538838336.7
49.54,13.89,1538838336.8
49.27,14.05,1538838336.9
48.97,14.26,1538838337.0
48.67,14.52,1538838337.1
48.34,14.84,1538838337.2
47.95,15.24,1538838337.3
47.58,15.73,1538838337.4
47.16,16.29,1538838337.5
46.74,16.92,1538838337.6
46.27,17.53,1538838337.7
45.79,18.09,1538838337.8
45.31,18.63,1538838337.9
44.89,19.03,1538838338.0
44.55,19.31,1538838338.1
44.28,19.50,1538838338.2
44.11,19.62,1538838338.3
43.99,19.73,1538838338.4
43.93,19.75,1538838338.5
43.90,19.77,1538838338.6
43.94,19.88,1538838338.7
44.01,19.97,1538838338.8
43.99,20.01,1538838338.9
44.04,19.94,1538838339.0
44.17,19.86,1538838339.1
44.39,19.78,1538838339.2
44.63,19.58,1538838339.3
44.91,19.32,1538838339.4
45.34,19.03,1538838339.5
45.81,18.74,1538838339.6
46.24,18.39,1538838339.7
46.67,17.94,1538838339.8
47.05,17.38,1538838339.9
47.44,16.77,1538838340.0
47.84,16.14,1538838340.1
48.27,15.50,1538838340.2
48.74,14.86,1538838340.3
49.13,14.29,1538838340.4
49.45,13.88,1538838340.5
49.65,13.59,1538838340.6
49.75,13.38,1538838340.7
49.71,13.23,1538838340.8
49.58,13.20,1538838340.9
49.43,13.23,1538838341.0
49.22,13.18,1538838341.1
48.98,13.15,1538838341.2
48.68,13.13,1538838341.3
48.32,13.19,1538838341.4
47.90,13.24,1538838341.5
47.41,13.24,1538838341.6
46.99,13.32,1538838341.7
46.61,13.37,1538838341.8
46.28,13.42,1538838341.9
46.05,13.44,1538838342.0
45.91,13.46,1538838342.1
45.82,13.47,1538838342.2
45.84,13.45,1538838342.3
45.89,13.42,1538838342.4
46.02,13.39,1538838342.5
46.16,13.35,1538838342.6
46.41,13.29,1538838342.7
46.77,13.28,1538838342.8
47.11,13.27,1538838342.9
47.52,13.30,1538838343.0
47.96,13.34,1538838343.1
48.41,13.33,1538838343.2
48.79,13.33,1538838343.3
49.09,13.32,1538838343.4
49.32,13.30,1538838343.5
49.45,13.29,1538838343.6
49.48,13.23,1538838343.7
49.48,13.22,1538838343.8
49.46,13.21,1538838343.9
49.42,13.20,1538838344.0
49.41,13.21,1538838344.1
49.41,13.21,1538838344.2
49.42,13.23,1538838344.3
49.43,13.20,1538838344.4
49.46,13.20,1538838344.5
49.50,13.21,1538838344.6
49.53,13.26,1538838344.7
49.54,13.29,1538838344.8
49.56,13.30,1538838344.9
49.57,13.35,1538838345.0
49.58,13.38,1538838345.1
49.57,13.36,1538838345.2
49.55,13.26,1538838345.3
49.55,13.14,1538838345.4
49.52,13.06,1538838345.5
49.52,13.01,1538838345.6
49.52,12.99,1538838345.7
49.50,13.04,1538838345.8
49.49,13.13,1538838345.9
49.49,13.18,1538838346.0
49.49,13.23,1538838346.1
49.48,13.24,1538838346.2
