3950,10
1.32,3.64,1538838326.2
1.30,3.62,1538838326.3
1.26,3.57,1538838326.4
1.21,3.54,1538838326.5
1.15,3.55,1538838326.6
1.11,3.53,1538838326.7
1.09,3.55,1538838326.8
1.13,3.58,1538838326.9
1.16,3.59,1538838327.0
1.21,3.58,1538838327.1
1.30,3.52,1538838327.2
1.33,3.52,1538838327.3
1.31,3.44,1538838327.4
1.28,3.41,1538838327.5
1.28,3.39,1538838327.6
1.27,3.40,1538838327.7
1.22,3.47,1538838327.8
1.20,3.50,1538838327.9
1.22,3.55,1538838328.0
1.21,3.58,1538838328.1
1.06,3.58,1538838328.2
0.84,3.49,1538838328.3
0.51,3.34,1538838328.4
0.45,3.32,1538838328.5
0.40,3.26,1538838328.6
0.43,3.20,1538838328.7
0.63,3.20,1538838328.8
1.00,3.25,1538838328.9
1.64,3.35,1538838329.0
2.12,3.35,1538838329.1
2.11,3.16,1538838329.2
2.62,3.16,1538838329.3
3.32,3.13,1538838329.4
4.10,3.14,1538838329.5
4.96,3.11,1538838329.6
5.92,3.09,1538838329.7
7.52,3.29,1538838329.8
8.70,3.31,1538838329.9
9.76,3.34,1538838330.0
10.81,3.35,1538838330.1
11.74,3.35,1538838330.2
12.59,3.33,1538838330.3
13.28,3.33,1538838330.4
13.80,3.32,1538838330.5
14.22,3.30,1538838330.6
14.49,3.30,1538838330.7
14.69,3.38,1538838330.8
14.77,3.47,1538838330.9
14.84,3.55,1538838331.0
14.88,3.63,1538838331.1
14.90,3.72,1538838331.2
14.89,3.76,1538838331.3
14.82,3.75,1538838331.4
14.77,3.77,1538838331.5
14.72,3.78,1538838331.6
14.58,3.70,1538838331.7
14.47,3.62,1538838331.8
14.42,3.63,1538838331.9
14.45,3.67,1538838332.0
14.46,3.70,1538838332.1
14.45,3.69,1538838332.2
14.46,3.70,1538838332.3
14.41,3.62,1538838332.4
14.43,3.63,1538838332.5
14.46,3.69,1538838332.6
14.39,3.67,1538838332.7
14.37,3.68,1538838332.8
14.45,3.75,1538838332.9
14.55,3.89,1538838333.0
14.58,3.93,1538838333.1
14.60,3.91,1538838333.2
14.68,3.95,1538838333.3
14.64,3.92,1538838333.4
14.57,3.86,1538838333.5
14.52,3.82,1538838333.6
14.40,3.73,1538838333.7
14.21,3.60,1538838333.8
14.01,3.42,1538838333.9
13.91,3.32,1538838334.0
13.83,3.27,1538838334.1
13.86,3.29,1538838334.2
13.97,3.37,1538838334.3
14.13,3.47,1538838334.4
14.29,3.60,1538838334.5
14.45,3.74,1538838334.6
14.64,3.89,1538838334.7
14.72,3.96,1538838334.8
14.74,3.95,1538838334.9
14.77,3.93,1538838335.0
14.81,3.95,1538838335.1
14.84,3.95,1538838335.2
14.83,3.93,1538838335.3
14.81,3.91,1538838335.4
14.79,3.91,1538838335.5
14.76,3.90,1538838335.6
14.73,3.87,1538838335.7
14.73,3.85,1538838335.8
14.76,3.85,1538838335.9
14.82,3.84,1538838336.0
14.85,3.85,1538838336.1
14.81,3.83,1538838336.2
14.81,3.88,1538838336.3
14.81,3.90,1538838336.4
14.79,3.92,1538838336.5
14.75,3.95,1538838336.6
14.71,3.94,1538838336.7
14.72,3.98,1538838336.8
14.67,3.92,1538838336.9
14.66,3.92,1538838337.0
14.67,3.93,1538838337.1
14.67,3.90,1538838337.2
14.62,3.87,1538838337.3
14.61,3.84,1538838337.4
14.67,3.86,1538838337.5
14.67,3.82,1538838337.6
14.63,3.78,1538838337.7
14.60,3.79,1538838337.8
14.63,3.84,1538838337.9
14.65,3.86,1538838338.0
14.64,3.88,1538838338.1
14.70,3.94,1538838338.2
14.75,3.98,1538838338.3
14.81,3.98,1538838338.4
14.83,3.98,1538838338.5
14.81,3.96,1538838338.6
14.78,3.94,1538838338.7
14.69,3.90,1538838338.8
14.63,3.88,1538838338.9
14.59,3.88,1538838339.0
14.57,3.86,1538838339.1
14.44,3.71,1538838339.2
14.34,3.61,1538838339.3
14.36,3.64,1538838339.4
14.23,3.50,1538838339.5
14.11,3.38,1538838339.6
14.04,3.32,1538838339.7
14.14,3.46,1538838339.8
14.26,3.58,1538838339.9
14.30,3.59,1538838340.0
14.50,3.76,1538838340.1
14.61,3.87,1538838340.2
14.66,3.91,1538838340.3
14.65,3.86,1538838340.4
14.67,3.87,1538838340.5
14.64,3.84,1538838340.6
14.56,3.78,1538838340.7
14.56,3.81,1538838340.8
14.59,3.86,1538838340.9
14.65,3.92,1538838341.0
14.64,3.90,1538838341.1
14.65,3.91,1538838341.2
14.69,3.95,1538838341.3
14.70,3.93,1538838341.4
14.71,3.94,1538838341.5
14.73,3.98,1538838341.6
14.74,4.00,1538838341.7
14.71,4.03,1538838341.8
14.69,4.03,1538838341.9
14.68,4.01,1538838342.0
14.66,3.99,1538838342.1
14.64,3.96,1538838342.2
14.53,3.85,1538838342.3
14.54,3.77,1538838342.4
14.61,3.76,1538838342.5
14.66,3.79,1538838342.6
14.69,3.80,1538838342.7
14.66,3.73,1538838342.8
14.76,3.81,1538838342.9
14.74,3.83,1538838343.0
14.56,3.71,1538838343.1
14.33,3.55,1538838343.2
14.22,3.46,1538838343.3
14.26,3.50,1538838343.4
14.26,3.51,1538838343.5
14.31,3.55,1538838343.6
14.38,3.60,1538838343.7
14.46,3.68,1538838343.8
14.43,3.67,1538838343.9
14.29,3.58,1538838344.0
14.14,3.47,1538838344.1
14.00,3.33,1538838344.2
13.95,3.25,1538838344.3
13.91,3.20,1538838344.4
13.91,3.17,1538838344.5
13.94,3.18,1538838344.6
13.94,3.19,1538838344.7
13.97,3.23,1538838344.8
13.98,3.26,1538838344.9
14.00,3.29,1538838345.0
14.01,3.32,1538838345.1
13.97,3.33,1538838345.2
13.96,3.31,1538838345.3
13.94,3.29,1538838345.4
13.90,3.26,1538838345.5
13.86,3.22,1538838345.6
13.81,3.17,1538838345.7
13.79,3.12,1538838345.8
13.78,3.12,1538838345.9
13.78,3.12,1538838346.0
13.94,3.30,1538838346.1
14.13,3.49,1538838346.2
14.31,3.62,1538838346.3
14.51,3.72,1538838346.4
14.65,3.79,1538838346.5
14.68,3.81,1538838346.6
14.65,3.76,1538838346.7
14.50,3.58,1538838346.8
14.35,3.48,1538838346.9
14.17,3.40,1538838347.0
14.04,3.35,1538838347.1
14.01,3.33,1538838347.2
13.88,3.20,1538838347.3
13.87,3.22,1538838347.4
13.89,3.23,1538838347.5
13.94,3.25,1538838347.6
13.98,3.27,1538838347.7
13.97,3.28,1538838347.8
13.94,3.28,1538838347.9
13.94,4.02,1538838348.0
13.93,5.00,1538838348.1
13.85,5.50,1538838348.2
13.75,5.52,1538838348.3
13.69,5.45,1538838348.4
13.65,5.39,1538838348.5
13.59,4.56,1538838348.6
13.58,3.57,1538838348.7
13.58,3.00,1538838348.8
13.59,2.91,1538838348.9
13.61,2.94,1538838349.0
13.81,3.12,1538838349.1
13.88,3.23,1538838349.2
13.86,3.21,1538838349.3
13.88,3.21,1538838349.4
13.97,3.22,1538838349.5
14.03,3.23,1538838349.6
13.93,3.12,1538838349.7
13.99,3.15,1538838349.8
14.17,3.29,1538838349.9
14.37,3.44,1538838350.0
14.48,3.58,1538838350.1
14.54,3.64,1538838350.2
14.51,3.60,1538838350.3
14.39,3.50,1538838350.4
14.35,3.44,1538838350.5
14.28,3.36,1538838350.6
14.21,3.31,1538838350.7
14.21,3.37,1538838350.8
14.35,3.51,1538838350.9
14.49,3.65,1538838351.0
14.45,3.65,1538838351.1
14.42,3.61,1538838351.2
14.46,3.62,1538838351.3
14.52,3.63,1538838351.4
14.42,3.53,1538838351.5
14.40,3.51,1538838351.6
14.36,3.50,1538838351.7
14.41,3.57,1538838351.8
14.41,3.59,1538838351.9
