6423,10
2.32,10.39,1538838326.1
2.33,10.40,1538838326.2
2.34,10.36,1538838326.3
2.38,10.35,1538838326.4
2.37,10.35,1538838326.5
2.38,10.38,1538838326.6
2.37,10.37,1538838326.7
2.35,10.35,1538838326.8
2.35,10.36,1538838326.9
2.43,10.28,1538838327.0
2.53,10.25,1538838327.1
2.58,10.22,1538838327.2
2.62,10.21,1538838327.3
2.61,10.24,1538838327.4
2.59,10.29,1538838327.5
2.51,10.39,1538838327.6
2.46,10.46,1538838327.7
2.41,10.51,1538838327.8
2.37,10.55,1538838327.9
2.35,10.58,1538838328.0
2.32,10.61,1538838328.1
2.30,10.59,1538838328.2
2.24,10.59,1538838328.3
2.20,10.57,1538838328.4
2.18,10.56,1538838328.5
2.16,10.58,1538838328.6
2.18,10.60,1538838328.7
2.19,10.59,1538838328.8
2.22,10.58,1538838328.9
2.25,10.59,1538838329.0
2.30,10.59,1538838329.1
2.35,10.56,1538838329.2
2.38,10.57,1538838329.3
2.38,10.60,1538838329.4
2.37,10.66,1538838329.5
2.39,10.69,1538838329.6
2.48,10.71,1538838329.7
2.62,10.75,1538838329.8
2.83,10.79,1538838329.9
3.08,10.81,1538838330.0
3.42,10.81,1538838330.1
3.74,10.81,1538838330.2
4.02,10.78,1538838330.3
4.28,10.74,1538838330.4
4.55,10.66,1538838330.5
4.85,10.55,1538838330.6
5.12,10.44,1538838330.7
5.41,10.34,1538838330.8
5.74,10.25,1538838330.9
6.12,10.12,1538838331.0
6.45,9.98,1538838331.1
6.79,9.84,1538838331.2
7.10,9.70,1538838331.3
7.42,9.53,1538838331.4
7.72,9.40,1538838331.5
8.02,9.26,1538838331.6
8.31,9.10,1538838331.7
8.62,8.95,1538838331.8
8.94,8.79,1538838331.9
9.21,8.64,1538838332.0
9.43,8.48,1538838332.1
9.60,8.33,1538838332.2
9.77,8.23,1538838332.3
9.90,8.16,1538838332.4
10.00,8.14,1538838332.5
10.09,8.13,1538838332.6
10.15,8.15,1538838332.7
10.20,8.20,1538838332.8
10.22,8.25,1538838332.9
