871,10
1.40,21.61,1538838326.1
1.40,21.59,1538838326.2
1.42,21.63,1538838326.3
1.43,21.65,1538838326.4
1.40,21.63,1538838326.5
1.37,21.63,1538838326.6
1.33,21.57,1538838326.7
1.32,21.49,1538838326.8
1.31,21.43,1538838326.9
1.31,21.36,1538838327.0
1.32,21.29,1538838327.1
1.34,21.23,1538838327.2
1.33,21.26,1538838327.3
1.32,21.32,1538838327.4
1.32,21.40,1538838327.5
1.31,21.49,1538838327.6
1.31,21.60,1538838327.7
1.31,21.68,1538838327.8
1.31,21.69,1538838327.9
1.31,21.68,1538838328.0
1.29,21.66,1538838328.1
1.27,21.61,1538838328.2
1.27,21.52,1538838328.3
1.30,21.47,1538838328.4
1.34,21.49,1538838328.5
1.36,21.52,1538838328.6
1.41,21.54,1538838328.7
1.47,21.59,1538838328.8
1.54,21.66,1538838328.9
1.67,21.72,1538838329.0
1.83,21.71,1538838329.1
2.03,21.69,1538838329.2
2.26,21.69,1538838329.3
2.51,21.72,1538838329.4
2.74,21.70,1538838329.5
3.01,21.69,1538838329.6
3.36,21.70,1538838329.7
3.76,21.72,1538838329.8
4.19,21.72,1538838329.9
4.66,21.71,1538838330.0
5.17,21.74,1538838330.1
5.74,21.76,1538838330.2
6.32,21.80,1538838330.3
6.92,21.87,1538838330.4
7.56,21.96,1538838330.5
8.23,22.05,1538838330.6
8.93,22.16,1538838330.7
9.60,22.31,1538838330.8
10.26,22.46,1538838330.9
10.96,22.59,1538838331.0
11.68,22.71,1538838331.1
12.35,22.75,1538838331.2
13.04,22.84,1538838331.3
13.73,22.89,1538838331.4
14.41,22.92,1538838331.5
15.07,22.96,1538838331.6
15.74,23.02,1538838331.7
16.45,23.16,1538838331.8
17.16,23.24,1538838331.9
17.82,23.37,1538838332.0
18.48,23.49,1538838332.1
19.15,23.59,1538838332.2
19.81,23.68,1538838332.3
20.48,23.75,1538838332.4
21.16,23.83,1538838332.5
21.90,23.91,1538838332.6
22.63,23.99,1538838332.7
23.37,24.10,1538838332.8
24.10,24.23,1538838332.9
24.81,24.36,1538838333.0
25.52,24.47,1538838333.1
26.16,24.55,1538838333.2
26.79,24.60,1538838333.3
27.33,24.66,1538838333.4
27.78,24.69,1538838333.5
28.16,24.70,1538838333.6
28.43,24.74,1538838333.7
28.66,24.78,1538838333.8
28.82,24.81,1538838333.9
28.91,24.84,1538838334.0
28.96,24.87,1538838334.1
28.95,24.86,1538838334.2
28.93,24.82,1538838334.3
28.86,24.77,1538838334.4
28.78,24.74,1538838334.5
28.69,24.69,1538838334.6
28.62,24.64,1538838334.7
28.60,24.63,1538838334.8
28.62,24.63,1538838334.9
28.60,24.65,1538838335.0
28.60,24.69,1538838335.1
28.65,24.72,1538838335.2
28.71,24.75,1538838335.3
28.78,24.83,1538838335.4
28.83,24.86,1538838335.5
28.91,24.86,1538838335.6
29.02,24.86,1538838335.7
29.10,24.81,1538838335.8
29.14,24.78,1538838335.9
29.18,24.75,1538838336.0
29.19,24.78,1538838336.1
29.18,24.82,1538838336.2
29.13,24.85,1538838336.3
29.09,24.89,1538838336.4
29.05,24.91,1538838336.5
29.01,24.87,1538838336.6
29.02,24.80,1538838336.7
29.02,24.70,1538838336.8
29.04,24.59,1538838336.9
29.04,24.45,1538838337.0
29.05,24.30,1538838337.1
29.10,24.16,1538838337.2
29.09,23.97,1538838337.3
29.08,23.75,1538838337.4
29.07,23.59,1538838337.5
29.06,23.43,1538838337.6
29.05,23.28,1538838337.7
28.98,23.11,1538838337.8
28.97,23.00,1538838337.9
28.94,22.98,1538838338.0
28.95,22.92,1538838338.1
28.96,22.89,1538838338.2
28.97,22.92,1538838338.3
28.97,22.99,1538838338.4
28.96,23.10,1538838338.5
28.93,23.23,1538838338.6
28.86,23.40,1538838338.7
28.82,23.59,1538838338.8
28.77,23.76,1538838338.9
28.74,23.97,1538838339.0
28.70,24.16,1538838339.1
28.71,24.31,1538838339.2
28.74,24.46,1538838339.3
28.76,24.59,1538838339.4
28.75,24.71,1538838339.5
28.75,24.78,1538838339.6
28.76,24.85,1538838339.7
28.74,24.90,1538838339.8
28.76,24.97,1538838339.9
28.78,25.04,1538838340.0
28.85,25.11,1538838340.1
28.91,25.15,1538838340.2
28.97,25.13,1538838340.3
29.02,25.08,1538838340.4
29.01,25.02,1538838340.5
28.98,24.97,1538838340.6
28.98,24.92,1538838340.7
28.95,24.86,1538838340.8
28.92,24.82,1538838340.9
28.91,24.79,1538838341.0
28.91,24.72,1538838341.1
28.93,24.65,1538838341.2
28.91,24.59,1538838341.3
28.91,24.56,1538838341.4
28.94,24.61,1538838341.5
28.97,24.68,1538838341.6
28.96,24.77,1538838341.7
28.95,24.83,1538838341.8
28.94,24.88,1538838341.9
28.91,24.92,1538838342.0
28.86,24.89,1538838342.1
28.81,24.82,1538838342.2
28.78,24.75,1538838342.3
28.78,24.69,1538838342.4
28.79,24.65,1538838342.5
28.76,24.62,1538838342.6
28.75,24.62,1538838342.7
28.78,24.64,1538838342.8
28.81,24.70,1538838342.9
28.82,24.76,1538838343.0
28.80,24.74,1538838343.1
28.81,24.73,1538838343.2
28.85,24.71,1538838343.3
28.85,24.70,1538838343.4
28.86,24.67,1538838343.5
28.86,24.67,1538838343.6
28.87,24.70,1538838343.7
28.91,24.76,1538838343.8
28.92,24.81,1538838343.9
28.90,24.82,1538838344.0
28.89,24.83,1538838344.1
28.90,24.84,1538838344.2
28.91,24.83,1538838344.3
28.93,24.82,1538838344.4
28.93,24.78,1538838344.5
28.96,24.81,1538838344.6
28.95,24.79,1538838344.7
28.91,24.76,1538838344.8
28.87,24.73,1538838344.9
