1468,7
-0.23,24.09,1538836401.9
-0.25,24.09,1538836402.0
-0.21,24.08,1538836402.1
-0.21,24.05,1538836402.2
-0.17,24.04,1538836402.3
-0.16,24.04,1538836402.4
-0.16,24.01,1538836402.5
-0.16,23.98,1538836402.6
-0.18,23.96,1538836402.7
-0.17,23.94,1538836402.8
-0.17,23.92,1538836402.9
-0.18,23.89,1538836403.0
-0.19,23.90,1538836403.1
-0.19,23.92,1538836403.2
-0.19,23.94,1538836403.3
-0.21,23.95,1538836403.4
-0.23,23.96,1538836403.5
-0.27,23.97,1538836403.6
-0.29,23.94,1538836403.7
-0.31,23.94,1538836403.8
-0.30,23.95,1538836403.9
-0.31,23.94,1538836404.0
-0.30,23.93,1538836404.1
-0.28,23.95,1538836404.2
-0.24,23.97,1538836404.3
-0.24,23.98,1538836404.4
-0.25,23.98,1538836404.5
-0.24,23.99,1538836404.6
-0.26,23.99,1538836404.7
-0.28,23.98,1538836404.8
-0.28,23.95,1538836404.9
-0.17,23.87,1538836405.0
-0.04,23.76,1538836405.1
0.19,23.66,1538836405.2
0.47,23.65,1538836405.3
0.83,23.61,1538836405.4
1.29,23.57,1538836405.5
1.80,23.57,1538836405.6
2.50,23.62,1538836405.7
3.28,23.65,1538836405.8
4.12,23.61,1538836405.9
5.04,23.60,1538836406.0
5.99,23.62,1538836406.1
6.96,23.65,1538836406.2
7.90,23.67,1538836406.3
8.86,23.67,1538836406.4
9.87,23.68,1538836406.5
10.91,23.66,1538836406.6
11.96,23.61,1538836406.7
13.00,23.57,1538836406.8
13.99,23.56,1538836406.9
14.93,23.60,1538836407.0
15.75,23.64,1538836407.1
16.48,23.70,1538836407.2
17.13,23.77,1538836407.3
17.69,23.89,1538836407.4
18.12,23.98,1538836407.5
18.46,24.08,1538836407.6
18.76,24.17,1538836407.7
18.99,24.27,1538836407.8
19.16,24.44,1538836407.9
19.32,24.51,1538836408.0
19.50,24.59,1538836408.1
19.63,24.61,1538836408.2
19.76,24.61,1538836408.3
19.89,24.61,1538836408.4
19.98,24.57,1538836408.5
20.03,24.57,1538836408.6
20.06,24.54,1538836408.7
20.10,24.51,1538836408.8
20.11,24.49,1538836408.9
20.11,24.46,1538836409.0
20.13,24.44,1538836409.1
20.13,24.37,1538836409.2
20.13,24.29,1538836409.3
20.17,24.18,1538836409.4
20.21,24.00,1538836409.5
20.24,23.73,1538836409.6
20.26,23.30,1538836409.7
20.29,22.77,1538836409.8
20.30,22.15,1538836409.9
20.28,21.42,1538836410.0
20.25,20.62,1538836410.1
20.19,19.79,1538836410.2
20.14,18.90,1538836410.3
20.10,17.95,1538836410.4
20.05,16.96,1538836410.5
20.03,15.98,1538836410.6
20.03,14.99,1538836410.7
20.05,14.00,1538836410.8
20.05,13.02,1538836410.9
20.03,12.03,1538836411.0
19.98,11.03,1538836411.1
19.93,10.07,1538836411.2
19.91,9.13,1538836411.3
19.91,8.20,1538836411.4
19.89,7.32,1538836411.5
19.91,6.58,1538836411.6
20.02,5.97,1538836411.7
20.14,5.40,1538836411.8
20.24,4.95,1538836411.9
20.38,4.59,1538836412.0
20.55,4.31,1538836412.1
20.74,4.03,1538836412.2
20.94,3.75,1538836412.3
21.10,3.47,1538836412.4
21.20,3.19,1538836412.5
21.30,2.93,1538836412.6
21.36,2.72,1538836412.7
21.36,2.55,1538836412.8
21.35,2.44,1538836412.9
21.35,2.39,1538836413.0
21.36,2.37,1538836413.1
21.35,2.40,1538836413.2
21.34,2.43,1538836413.3
21.35,2.48,1538836413.4
21.35,2.54,1538836413.5
21.32,2.59,1538836413.6
21.27,2.65,1538836413.7
21.17,2.67,1538836413.8
21.00,2.71,1538836413.9
20.76,2.74,1538836414.0
20.48,2.73,1538836414.1
20.17,2.72,1538836414.2
19.87,2.68,1538836414.3
19.64,2.66,1538836414.4
19.49,2.60,1538836414.5
19.40,2.57,1538836414.6
19.36,2.58,1538836414.7
19.36,2.59,1538836414.8
19.37,2.65,1538836414.9
19.35,2.70,1538836415.0
19.33,2.71,1538836415.1
19.32,2.73,1538836415.2
19.30,2.74,1538836415.3
19.31,2.76,1538836415.4
19.29,2.75,1538836415.5
19.29,2.77,1538836415.6
19.31,2.81,1538836415.7
19.33,2.83,1538836415.8
19.31,2.83,1538836415.9
19.29,2.80,1538836416.0
19.28,2.76,1538836416.1
19.28,2.74,1538836416.2
19.26,2.70,1538836416.3
19.25,2.67,1538836416.4
19.25,2.68,1538836416.5
19.26,2.69,1538836416.6
19.27,2.71,1538836416.7
19.27,2.67,1538836416.8
19.27,2.63,1538836416.9
19.27,2.64,1538836417.0
19.26,2.64,1538836417.1
19.28,2.65,1538836417.2
19.32,2.65,1538836417.3
19.35,2.65,1538836417.4
19.36,2.68,1538836417.5
19.36,2.68,1538836417.6
19.38,2.66,1538836417.7
19.36,2.64,1538836417.8
19.33,2.62,1538836417.9
19.31,2.61,1538836418.0
19.33,2.61,1538836418.1
19.38,2.60,1538836418.2
19.44,2.60,1538836418.3
19.47,2.56,1538836418.4
19.50,2.52,1538836418.5
19.51,2.53,1538836418.6
19.54,2.50,1538836418.7
19.55,2.47,1538836418.8
19.55,2.43,1538836418.9
19.52,2.43,1538836419.0
19.51,2.43,1538836419.1
19.51,2.41,1538836419.2
19.48,2.40,1538836419.3
19.44,2.42,1538836419.4
19.45,2.44,1538836419.5
19.52,2.49,1538836419.6
19.56,2.55,1538836419.7
19.58,2.57,1538836419.8
19.58,2.61,1538836419.9
19.58,2.62,1538836420.0
19.58,2.66,1538836420.1
19.58,2.65,1538836420.2
19.61,2.63,1538836420.3
19.63,2.63,1538836420.4
19.65,2.59,1538836420.5
19.65,2.58,1538836420.6
19.61,2.57,1538836420.7
19.57,2.60,1538836420.8
19.52,2.62,1538836420.9
19.48,2.60,1538836421.0
19.46,2.66,1538836421.1
19.48,2.65,1538836421.2
19.50,2.60,1538836421.3
19.51,2.56,1538836421.4
19.50,2.53,1538836421.5
19.50,2.54,1538836421.6
19.48,2.50,1538836421.7
19.50,2.50,1538836421.8
19.53,2.51,1538836421.9
19.57,2.54,1538836422.0
19.61,2.55,1538836422.1
19.64,2.56,1538836422.2
19.70,2.53,1538836422.3
19.69,2.49,1538836422.4
19.67,2.42,1538836422.5
19.64,2.36,1538836422.6
19.64,2.32,1538836422.7
19.66,2.33,1538836422.8
19.65,2.31,1538836422.9
19.66,2.35,1538836423.0
19.69,2.41,1538836423.1
19.73,2.44,1538836423.2
19.75,2.44,1538836423.3
19.72,2.42,1538836423.4
19.73,2.41,1538836423.5
19.67,2.42,1538836423.6
19.63,2.40,1538836423.7
19.59,2.42,1538836423.8
19.56,2.44,1538836423.9
19.58,2.46,1538836424.0
19.55,2.48,1538836424.1
19.47,2.40,1538836424.2
19.48,2.44,1538836424.3
19.47,2.46,1538836424.4
19.46,2.46,1538836424.5
19.42,2.44,1538836424.6
19.42,2.39,1538836424.7
19.49,2.44,1538836424.8
19.48,2.39,1538836424.9
19.42,2.34,1538836425.0
19.32,2.33,1538836425.1
19.17,2.36,1538836425.2
18.95,2.42,1538836425.3
18.68,2.46,1538836425.4
18.36,2.50,1538836425.5
18.05,2.57,1538836425.6
17.79,2.65,1538836425.7
17.56,2.77,1538836425.8
17.40,2.97,1538836425.9
17.29,3.20,1538836426.0
17.24,3.40,1538836426.1
17.24,3.55,1538836426.2
17.22,3.70,1538836426.3
17.20,3.79,1538836426.4
17.22,3.79,1538836426.5
17.21,3.76,1538836426.6
17.21,3.78,1538836426.7
17.18,3.80,1538836426.8
17.17,3.73,1538836426.9
17.22,3.65,1538836427.0
17.24,3.59,1538836427.1
17.32,3.49,1538836427.2
17.45,3.30,1538836427.3
17.64,3.09,1538836427.4
17.90,2.89,1538836427.5
18.18,2.70,1538836427.6
18.48,2.51,1538836427.7
18.83,2.34,1538836427.8
19.21,2.25,1538836427.9
19.63,2.18,1538836428.0
20.10,2.14,1538836428.1
20.61,2.12,1538836428.2
21.20,2.14,1538836428.3
21.79,2.30,1538836428.4
22.38,2.51,1538836428.5
22.89,2.82,1538836428.6
23.30,3.25,1538836428.7
23.62,3.75,1538836428.8
23.82,4.32,1538836428.9
23.98,4.88,1538836429.0
23.99,5.47,1538836429.1
23.94,6.07,1538836429.2
23.84,6.65,1538836429.3
23.69,7.23,1538836429.4
23.50,7.80,1538836429.5
23.26,8.38,1538836429.6
23.03,9.01,1538836429.7
22.78,9.66,1538836429.8
22.53,10.32,1538836429.9
22.29,11.02,1538836430.0
22.06,11.78,1538836430.1
21.84,12.60,1538836430.2
21.61,13.42,1538836430.3
21.44,14.30,1538836430.4
21.28,15.19,1538836430.5
21.18,16.14,1538836430.6
21.18,17.07,1538836430.7
21.27,17.92,1538836430.8
21.50,18.71,1538836430.9
21.81,19.40,1538836431.0
22.23,19.96,1538836431.1
22.67,20.37,1538836431.2
23.13,20.64,1538836431.3
23.54,20.75,1538836431.4
23.83,20.74,1538836431.5
24.03,20.67,1538836431.6
24.07,20.55,1538836431.7
24.07,20.36,1538836431.8
24.00,20.18,1538836431.9
23.96,20.08,1538836432.0
23.94,20.03,1538836432.1
23.95,20.07,1538836432.2
24.02,20.17,1538836432.3
24.10,20.30,1538836432.4
24.18,20.42,1538836432.5
24.26,20.55,1538836432.6
24.29,20.66,1538836432.7
24.28,20.68,1538836432.8
24.26,20.70,1538836432.9
24.18,20.69,1538836433.0
24.01,20.68,1538836433.1
23.77,20.64,1538836433.2
23.53,20.58,1538836433.3
23.26,20.54,1538836433.4
22.94,20.50,1538836433.5
22.63,20.46,1538836433.6
22.38,20.43,1538836433.7
22.10,20.40,1538836433.8
21.83,20.37,1538836433.9
21.58,20.34,1538836434.0
21.34,20.33,1538836434.1
21.10,20.32,1538836434.2
20.87,20.33,1538836434.3
20.76,20.36,1538836434.4
20.70,20.41,1538836434.5
20.67,20.47,1538836434.6
20.74,20.53,1538836434.7
20.89,20.59,1538836434.8
21.07,20.65,1538836434.9
21.26,20.76,1538836435.0
21.46,20.92,1538836435.1
21.65,21.10,1538836435.2
21.81,21.28,1538836435.3
21.89,21.45,1538836435.4
21.92,21.60,1538836435.5
21.95,21.67,1538836435.6
21.89,21.65,1538836435.7
21.82,21.55,1538836435.8
21.70,21.40,1538836435.9
21.56,21.22,1538836436.0
21.36,21.01,1538836436.1
21.12,20.83,1538836436.2
20.95,20.61,1538836436.3
20.79,20.42,1538836436.4
20.63,20.22,1538836436.5
20.56,19.97,1538836436.6
20.55,19.68,1538836436.7
20.55,19.33,1538836436.8
20.51,18.95,1538836436.9
20.44,18.53,1538836437.0
20.40,18.09,1538836437.1
20.30,17.65,1538836437.2
20.21,17.19,1538836437.3
20.14,16.73,1538836437.4
20.10,16.27,1538836437.5
20.12,15.81,1538836437.6
20.16,15.30,1538836437.7
20.24,14.81,1538836437.8
20.34,14.34,1538836437.9
20.44,13.88,1538836438.0
20.51,13.52,1538836438.1
20.55,13.16,1538836438.2
20.54,12.85,1538836438.3
20.54,12.54,1538836438.4
20.55,12.24,1538836438.5
20.53,11.95,1538836438.6
20.54,11.61,1538836438.7
20.59,11.31,1538836438.8
20.67,11.06,1538836438.9
20.80,10.82,1538836439.0
20.85,10.59,1538836439.1
20.91,10.32,1538836439.2
20.96,10.03,1538836439.3
20.98,9.72,1538836439.4
20.97,9.38,1538836439.5
20.86,9.02,1538836439.6
20.78,8.67,1538836439.7
20.64,8.37,1538836439.8
20.51,8.07,1538836439.9
20.39,7.79,1538836440.0
20.26,7.54,1538836440.1
20.14,7.33,1538836440.2
20.02,7.20,1538836440.3
19.99,7.09,1538836440.4
19.94,7.00,1538836440.5
19.90,6.98,1538836440.6
19.84,6.98,1538836440.7
19.82,6.98,1538836440.8
19.77,6.96,1538836440.9
19.72,6.97,1538836441.0
19.70,6.99,1538836441.1
19.70,6.97,1538836441.2
19.73,6.93,1538836441.3
19.83,6.86,1538836441.4
20.01,6.73,1538836441.5
20.23,6.54,1538836441.6
20.47,6.30,1538836441.7
20.74,6.06,1538836441.8
20.99,5.81,1538836441.9
21.23,5.59,1538836442.0
21.39,5.38,1538836442.1
21.50,5.24,1538836442.2
21.57,5.14,1538836442.3
21.67,5.11,1538836442.4
21.72,5.08,1538836442.5
21.75,5.15,1538836442.6
21.78,5.25,1538836442.7
21.80,5.37,1538836442.8
21.74,5.56,1538836442.9
21.56,5.73,1538836443.0
21.31,5.97,1538836443.1
21.01,6.16,1538836443.2
20.69,6.32,1538836443.3
20.38,6.46,1538836443.4
20.11,6.52,1538836443.5
19.93,6.55,1538836443.6
19.88,6.53,1538836443.7
19.93,6.49,1538836443.8
20.06,6.45,1538836443.9
20.26,6.42,1538836444.0
20.50,6.42,1538836444.1
20.74,6.37,1538836444.2
20.97,6.24,1538836444.3
21.17,6.08,1538836444.4
21.31,5.91,1538836444.5
21.40,5.73,1538836444.6
21.45,5.54,1538836444.7
21.44,5.40,1538836444.8
21.38,5.36,1538836444.9
21.28,5.38,1538836445.0
21.16,5.46,1538836445.1
21.02,5.65,1538836445.2
20.87,5.91,1538836445.3
20.70,6.20,1538836445.4
20.51,6.47,1538836445.5
20.30,6.71,1538836445.6
20.05,6.91,1538836445.7
19.81,7.01,1538836445.8
19.61,7.04,1538836445.9
