6746,7
53.16,23.17,1538836402.0
53.23,23.10,1538836402.1
53.32,23.04,1538836402.2
53.36,23.00,1538836402.3
53.40,22.98,1538836402.4
53.41,23.01,1538836402.5
53.38,23.05,1538836402.6
53.36,23.10,1538836402.7
53.33,23.11,1538836402.8
53.32,23.08,1538836402.9
53.33,23.06,1538836403.0
53.37,23.08,1538836403.1
53.38,23.06,1538836403.2
53.38,23.05,1538836403.3
53.40,23.05,1538836403.4
53.42,23.02,1538836403.5
53.42,22.97,1538836403.6
53.40,22.91,1538836403.7
53.40,22.88,1538836403.8
53.36,22.87,1538836403.9
53.32,22.88,1538836404.0
53.28,22.91,1538836404.1
53.29,22.96,1538836404.2
53.25,23.01,1538836404.3
53.24,23.06,1538836404.4
53.26,23.09,1538836404.5
53.30,23.13,1538836404.6
53.29,23.15,1538836404.7
53.25,23.20,1538836404.8
53.25,23.25,1538836404.9
53.24,23.34,1538836405.0
53.19,23.42,1538836405.1
53.08,23.43,1538836405.2
53.00,23.42,1538836405.3
52.89,23.38,1538836405.4
52.73,23.30,1538836405.5
52.56,23.16,1538836405.6
52.39,23.08,1538836405.7
52.23,23.06,1538836405.8
52.00,23.04,1538836405.9
51.75,23.02,1538836406.0
51.53,23.02,1538836406.1
51.30,23.03,1538836406.2
51.05,23.01,1538836406.3
50.73,22.94,1538836406.4
50.45,22.89,1538836406.5
50.12,22.84,1538836406.6
49.77,22.77,1538836406.7
49.44,22.69,1538836406.8
49.07,22.61,1538836406.9
48.77,22.54,1538836407.0
48.44,22.49,1538836407.1
48.13,22.48,1538836407.2
47.82,22.45,1538836407.3
47.48,22.38,1538836407.4
47.15,22.30,1538836407.5
46.81,22.25,1538836407.6
46.45,22.23,1538836407.7
46.16,22.22,1538836407.8
45.83,22.17,1538836407.9
45.49,22.14,1538836408.0
45.18,22.11,1538836408.1
44.90,22.11,1538836408.2
44.67,22.10,1538836408.3
44.35,22.04,1538836408.4
44.14,22.04,1538836408.5
44.03,22.07,1538836408.6
43.91,22.07,1538836408.7
43.80,22.08,1538836408.8
43.72,22.04,1538836408.9
43.75,22.05,1538836409.0
43.78,22.04,1538836409.1
43.79,22.02,1538836409.2
43.83,21.97,1538836409.3
43.87,21.90,1538836409.4
43.94,21.85,1538836409.5
43.97,21.81,1538836409.6
43.93,21.81,1538836409.7
43.88,21.82,1538836409.8
43.83,21.87,1538836409.9
43.78,21.92,1538836410.0
43.69,21.96,1538836410.1
43.60,22.00,1538836410.2
43.60,21.99,1538836410.3
43.60,22.00,1538836410.4
43.60,21.98,1538836410.5
43.67,21.94,1538836410.6
43.71,21.92,1538836410.7
43.76,21.89,1538836410.8
43.75,21.89,1538836410.9
43.72,21.90,1538836411.0
43.65,21.93,1538836411.1
43.64,21.97,1538836411.2
43.64,22.03,1538836411.3
43.58,22.08,1538836411.4
43.59,22.08,1538836411.5
43.62,22.08,1538836411.6
43.68,22.09,1538836411.7
43.63,22.10,1538836411.8
43.60,22.06,1538836411.9
43.64,22.05,1538836412.0
43.64,22.07,1538836412.1
43.65,22.09,1538836412.2
43.64,22.09,1538836412.3
43.64,22.10,1538836412.4
43.66,22.12,1538836412.5
43.63,22.12,1538836412.6
43.62,22.11,1538836412.7
43.61,22.08,1538836412.8
43.61,22.06,1538836412.9
43.64,22.02,1538836413.0
43.65,22.00,1538836413.1
43.64,21.99,1538836413.2
43.64,21.99,1538836413.3
43.64,22.00,1538836413.4
43.67,22.03,1538836413.5
43.65,22.05,1538836413.6
43.65,22.05,1538836413.7
43.59,22.03,1538836413.8
43.53,22.01,1538836413.9
43.50,22.00,1538836414.0
43.46,21.97,1538836414.1
43.45,21.95,1538836414.2
43.45,21.95,1538836414.3
43.51,21.99,1538836414.4
43.56,22.03,1538836414.5
43.55,22.05,1538836414.6
43.54,22.06,1538836414.7
43.51,22.06,1538836414.8
43.48,22.06,1538836414.9
43.46,22.03,1538836415.0
43.46,22.01,1538836415.1
43.48,22.00,1538836415.2
43.50,22.00,1538836415.3
43.49,22.01,1538836415.4
43.47,22.02,1538836415.5
43.46,22.03,1538836415.6
43.47,22.05,1538836415.7
43.47,22.07,1538836415.8
43.49,22.02,1538836415.9
43.54,22.01,1538836416.0
43.59,22.01,1538836416.1
43.66,21.99,1538836416.2
43.72,21.95,1538836416.3
43.77,21.90,1538836416.4
43.80,21.93,1538836416.5
43.83,21.93,1538836416.6
43.85,21.94,1538836416.7
43.82,21.97,1538836416.8
43.75,21.99,1538836416.9
43.66,22.00,1538836417.0
43.64,22.00,1538836417.1
43.64,22.00,1538836417.2
43.66,22.00,1538836417.3
43.68,21.99,1538836417.4
43.73,22.00,1538836417.5
43.80,22.02,1538836417.6
43.80,22.03,1538836417.7
