810,8
1.69,24.63,1538837048.6
1.41,24.18,1538837048.7
1.42,24.16,1538837048.8
1.46,24.22,1538837048.9
1.41,24.20,1538837049.0
1.33,24.08,1538837049.1
1.25,24.02,1538837049.2
1.21,23.98,1538837049.3
1.14,23.95,1538837049.4
1.08,23.93,1538837049.5
1.04,23.91,1538837049.6
1.07,23.96,1538837049.7
1.09,23.98,1538837049.8
0.99,23.85,1538837049.9
0.93,23.74,1538837050.0
0.94,23.71,1538837050.1
1.00,23.78,1538837050.2
0.98,23.79,1538837050.3
0.97,23.80,1538837050.4
1.03,23.96,1538837050.5
1.09,24.07,1538837050.6
1.16,24.19,1538837050.7
1.23,24.31,1538837050.8
1.32,24.41,1538837050.9
1.30,24.44,1538837051.0
1.35,24.39,1538837051.1
1.37,24.41,1538837051.2
1.33,24.34,1538837051.3
1.19,24.15,1538837051.4
1.11,24.04,1538837051.5
1.15,24.04,1538837051.6
1.16,24.10,1538837051.7
1.23,24.12,1538837051.8
1.31,24.02,1538837051.9
1.50,23.94,1538837052.0
1.71,23.83,1538837052.1
1.91,23.70,1538837052.2
2.15,23.53,1538837052.3
2.47,23.40,1538837052.4
2.83,23.44,1538837052.5
3.19,23.47,1538837052.6
3.62,23.48,1538837052.7
4.10,23.50,1538837052.8
4.58,23.53,1538837052.9
5.00,23.56,1538837053.0
5.43,23.52,1538837053.1
5.88,23.50,1538837053.2
6.33,23.51,1538837053.3
6.78,23.48,1538837053.4
7.17,23.46,1538837053.5
7.58,23.43,1538837053.6
7.97,23.37,1538837053.7
8.35,23.32,1538837053.8
8.66,23.27,1538837053.9
9.00,23.23,1538837054.0
9.39,23.21,1538837054.1
9.83,23.17,1538837054.2
10.31,23.17,1538837054.3
10.78,23.16,1538837054.4
11.27,23.11,1538837054.5
11.73,23.10,1538837054.6
12.19,23.04,1538837054.7
12.65,22.96,1538837054.8
13.09,22.88,1538837054.9
13.50,22.82,1538837055.0
13.92,22.77,1538837055.1
14.32,22.73,1538837055.2
14.64,22.73,1538837055.3
14.87,22.75,1538837055.4
15.05,22.78,1538837055.5
15.17,22.81,1538837055.6
15.26,22.86,1538837055.7
15.28,22.88,1538837055.8
15.32,22.86,1538837055.9
15.33,22.85,1538837056.0
15.36,22.85,1538837056.1
15.38,22.83,1538837056.2
15.36,22.83,1538837056.3
15.39,22.82,1538837056.4
15.41,22.85,1538837056.5
15.44,22.86,1538837056.6
15.43,22.86,1538837056.7
15.45,22.89,1538837056.8
15.47,22.87,1538837056.9
15.43,22.85,1538837057.0
15.41,22.82,1538837057.1
15.41,22.81,1538837057.2
15.45,22.81,1538837057.3
15.46,22.82,1538837057.4
15.50,22.87,1538837057.5
15.57,22.91,1538837057.6
15.58,22.96,1538837057.7
15.58,23.00,1538837057.8
15.54,23.02,1538837057.9
15.47,23.04,1538837058.0
15.39,23.00,1538837058.1
15.30,22.97,1538837058.2
15.19,22.95,1538837058.3
15.07,22.93,1538837058.4
14.92,22.92,1538837058.5
14.80,22.91,1538837058.6
14.59,22.92,1538837058.7
14.40,22.90,1538837058.8
14.24,22.90,1538837058.9
14.08,22.90,1538837059.0
13.93,22.93,1538837059.1
13.74,22.94,1538837059.2
13.61,22.98,1538837059.3
13.50,23.03,1538837059.4
13.38,23.09,1538837059.5
13.25,23.12,1538837059.6
13.12,23.13,1538837059.7
13.02,23.14,1538837059.8
12.89,23.12,1538837059.9
12.75,23.09,1538837060.0
12.61,23.05,1538837060.1
12.47,23.02,1538837060.2
12.35,22.98,1538837060.3
12.19,22.97,1538837060.4
12.07,23.01,1538837060.5
11.93,23.05,1538837060.6
11.79,23.08,1538837060.7
11.66,23.09,1538837060.8
11.49,23.14,1538837060.9
11.33,23.17,1538837061.0
11.14,23.14,1538837061.1
10.96,23.12,1538837061.2
10.81,23.13,1538837061.3
10.70,23.18,1538837061.4
10.61,23.18,1538837061.5
10.56,23.18,1538837061.6
10.57,23.23,1538837061.7
10.59,23.27,1538837061.8
10.61,23.24,1538837061.9
10.60,23.19,1538837062.0
10.59,23.14,1538837062.1
10.56,23.10,1538837062.2
10.58,23.08,1538837062.3
10.57,23.06,1538837062.4
10.59,23.10,1538837062.5
10.60,23.11,1538837062.6
10.62,23.13,1538837062.7
10.67,23.13,1538837062.8
10.67,23.14,1538837062.9
10.68,23.17,1538837063.0
10.66,23.19,1538837063.1
10.63,23.25,1538837063.2
10.64,23.28,1538837063.3
10.62,23.35,1538837063.4
10.58,23.33,1538837063.5
10.56,23.31,1538837063.6
10.55,23.27,1538837063.7
10.54,23.22,1538837063.8
10.52,23.22,1538837063.9
10.51,23.17,1538837064.0
10.51,23.18,1538837064.1
10.56,23.14,1538837064.2
10.54,23.13,1538837064.3
10.53,23.16,1538837064.4
10.58,23.18,1538837064.5
10.60,23.20,1538837064.6
10.59,23.22,1538837064.7
10.53,23.25,1538837064.8
10.53,23.26,1538837064.9
10.53,23.22,1538837065.0
10.52,23.19,1538837065.1
10.51,23.17,1538837065.2
10.55,23.15,1538837065.3
10.56,23.15,1538837065.4
10.55,23.20,1538837065.5
10.54,23.24,1538837065.6
10.50,23.25,1538837065.7
10.51,23.25,1538837065.8
10.52,23.23,1538837065.9
10.55,23.21,1538837066.0
10.59,23.16,1538837066.1
10.63,23.16,1538837066.2
10.66,23.16,1538837066.3
10.66,23.18,1538837066.4
10.62,23.19,1538837066.5
10.56,23.25,1538837066.6
10.49,23.28,1538837066.7
10.44,23.29,1538837066.8
10.43,23.26,1538837066.9
10.44,23.22,1538837067.0
10.42,23.22,1538837067.1
10.46,23.21,1538837067.2
10.52,23.19,1538837067.3
10.54,23.16,1538837067.4
10.53,23.19,1538837067.5
10.53,23.21,1538837067.6
10.55,23.20,1538837067.7
10.54,23.16,1538837067.8
10.53,23.15,1538837067.9
10.52,23.14,1538837068.0
10.50,23.12,1538837068.1
10.49,23.11,1538837068.2
10.49,23.11,1538837068.3
10.51,23.11,1538837068.4
10.52,23.09,1538837068.5
10.52,23.07,1538837068.6
10.53,23.07,1538837068.7
10.54,23.06,1538837068.8
10.51,23.06,1538837068.9
10.47,23.08,1538837069.0
10.48,23.09,1538837069.1
10.46,23.13,1538837069.2
10.48,23.15,1538837069.3
10.52,23.15,1538837069.4
10.54,23.17,1538837069.5
10.54,23.21,1538837069.6
10.50,23.25,1538837069.7
10.49,23.23,1538837069.8
10.46,23.24,1538837069.9
10.41,23.22,1538837070.0
10.42,23.21,1538837070.1
10.47,23.18,1538837070.2
10.52,23.17,1538837070.3
10.54,23.20,1538837070.4
10.59,23.21,1538837070.5
10.58,23.24,1538837070.6
10.56,23.23,1538837070.7
10.53,23.20,1538837070.8
10.51,23.17,1538837070.9
10.54,23.12,1538837071.0
10.56,23.10,1538837071.1
10.60,23.08,1538837071.2
10.62,23.06,1538837071.3
10.65,23.05,1538837071.4
10.68,23.04,1538837071.5
10.67,23.06,1538837071.6
10.63,23.07,1538837071.7
10.59,23.10,1538837071.8
10.54,23.15,1538837071.9
10.50,23.19,1538837072.0
10.49,23.21,1538837072.1
10.50,23.21,1538837072.2
10.54,23.21,1538837072.3
10.58,23.19,1538837072.4
10.64,23.15,1538837072.5
10.65,23.12,1538837072.6
10.65,23.11,1538837072.7
10.64,23.14,1538837072.8
10.64,23.15,1538837072.9
10.64,23.15,1538837073.0
10.63,23.16,1538837073.1
10.62,23.19,1538837073.2
10.60,23.20,1538837073.3
10.57,23.19,1538837073.4
10.51,23.18,1538837073.5
10.44,23.18,1538837073.6
10.33,23.18,1538837073.7
10.19,23.15,1538837073.8
10.02,23.11,1538837073.9
9.77,23.07,1538837074.0
9.45,23.03,1538837074.1
9.11,23.00,1538837074.2
8.76,22.97,1538837074.3
8.34,22.98,1538837074.4
7.93,23.00,1538837074.5
7.56,23.02,1538837074.6
7.26,23.11,1538837074.7
7.02,23.21,1538837074.8
6.80,23.28,1538837074.9
6.62,23.36,1538837075.0
6.48,23.42,1538837075.1
6.42,23.46,1538837075.2
6.36,23.42,1538837075.3
6.34,23.38,1538837075.4
6.40,23.32,1538837075.5
6.55,23.23,1538837075.6
6.68,23.14,1538837075.7
6.74,23.03,1538837075.8
6.76,22.84,1538837075.9
6.76,22.57,1538837076.0
6.68,22.27,1538837076.1
6.51,21.92,1538837076.2
6.34,21.59,1538837076.3
6.18,21.28,1538837076.4
6.04,21.04,1538837076.5
5.85,20.81,1538837076.6
5.65,20.61,1538837076.7
5.48,20.51,1538837076.8
5.29,20.35,1538837076.9
5.14,20.19,1538837077.0
5.03,19.98,1538837077.1
4.93,19.78,1538837077.2
4.81,19.55,1538837077.3
4.69,19.24,1538837077.4
4.62,18.94,1538837077.5
4.50,18.64,1538837077.6
4.34,18.34,1538837077.7
4.19,18.06,1538837077.8
4.05,17.85,1538837077.9
3.85,17.72,1538837078.0
3.64,17.64,1538837078.1
3.44,17.63,1538837078.2
3.26,17.66,1538837078.3
3.13,17.73,1538837078.4
2.99,17.74,1538837078.5
2.86,17.76,1538837078.6
2.78,17.77,1538837078.7
2.71,17.75,1538837078.8
2.66,17.73,1538837078.9
2.63,17.72,1538837079.0
2.64,17.79,1538837079.1
2.74,17.83,1538837079.2
2.88,17.87,1538837079.3
3.01,17.95,1538837079.4
3.17,18.07,1538837079.5
3.44,18.16,1538837079.6
3.65,18.22,1538837079.7
3.84,18.28,1538837079.8
4.04,18.32,1538837079.9
4.25,18.33,1538837080.0
4.40,18.32,1538837080.1
4.35,18.26,1538837080.2
4.33,18.17,1538837080.3
4.33,18.08,1538837080.4
4.24,18.00,1538837080.5
4.11,17.90,1538837080.6
4.00,17.79,1538837080.7
3.93,17.70,1538837080.8
3.88,17.66,1538837080.9
3.77,17.64,1538837081.0
3.67,17.58,1538837081.1
3.57,17.51,1538837081.2
3.47,17.44,1538837081.3
3.36,17.39,1538837081.4
3.23,17.29,1538837081.5
3.11,17.18,1538837081.6
2.99,17.15,1538837081.7
2.90,17.07,1538837081.8
2.83,16.97,1538837081.9
2.80,16.87,1538837082.0
2.80,16.78,1538837082.1
2.83,16.68,1538837082.2
2.85,16.52,1538837082.3
2.85,16.49,1538837082.4
2.79,16.49,1538837082.5
2.72,16.50,1538837082.6
2.65,16.50,1538837082.7
2.58,16.51,1538837082.8
2.52,16.55,1538837082.9
2.49,16.59,1538837083.0
2.54,16.59,1538837083.1
2.59,16.58,1538837083.2
2.63,16.60,1538837083.3
2.66,16.60,1538837083.4
2.69,16.60,1538837083.5
2.70,16.59,1538837083.6
2.71,16.63,1538837083.7
2.72,16.67,1538837083.8
2.71,16.67,1538837083.9
2.71,16.72,1538837084.0
2.69,16.74,1538837084.1
2.69,16.74,1538837084.2
2.66,16.70,1538837084.3
2.62,16.65,1538837084.4
2.61,16.66,1538837084.5
2.59,16.64,1538837084.6
2.59,16.59,1538837084.7
2.60,16.58,1538837084.8
2.61,16.63,1538837084.9
2.63,16.68,1538837085.0
2.59,16.66,1538837085.1
2.55,16.65,1538837085.2
2.52,16.63,1538837085.3
2.50,16.62,1538837085.4
2.48,16.61,1538837085.5
2.50,16.55,1538837085.6
2.57,16.55,1538837085.7
2.63,16.54,1538837085.8
2.68,16.55,1538837085.9
2.70,16.52,1538837086.0
2.70,16.53,1538837086.1
2.68,16.52,1538837086.2
2.68,16.49,1538837086.3
2.70,16.48,1538837086.4
2.70,16.48,1538837086.5
2.68,16.46,1538837086.6
2.68,16.41,1538837086.7
2.63,16.44,1538837086.8
2.56,16.46,1538837086.9
2.50,16.49,1538837087.0
2.47,16.52,1538837087.1
2.57,16.50,1538837087.2
2.68,16.47,1538837087.3
2.83,16.45,1538837087.4
3.01,16.44,1538837087.5
3.18,16.40,1538837087.6
3.32,16.34,1538837087.7
3.35,16.29,1538837087.8
3.32,16.23,1538837087.9
3.03,16.21,1538837088.0
2.89,16.21,1538837088.1
2.73,16.22,1538837088.2
2.59,16.26,1538837088.3
2.43,16.31,1538837088.4
2.32,16.39,1538837088.5
2.48,16.43,1538837088.6
2.48,16.45,1538837088.7
2.50,16.47,1538837088.8
2.53,16.52,1538837088.9
2.57,16.57,1538837089.0
2.54,16.63,1538837089.1
2.25,16.97,1538837089.2
2.25,17.04,1538837089.3
2.34,17.19,1538837089.4
2.35,17.19,1538837089.5
2.34,17.15,1538837089.6
2.42,17.11,1538837089.7
2.78,16.76,1538837089.8
2.90,16.68,1538837089.9
