358,8
3.81,13.48,1538837048.8
3.80,13.45,1538837048.9
3.75,13.39,1538837049.0
3.70,13.33,1538837049.1
3.67,13.33,1538837049.2
3.67,13.33,1538837049.3
3.64,13.30,1538837049.4
3.61,13.26,1538837049.5
3.63,13.26,1538837049.6
3.62,13.28,1538837049.7
3.62,13.26,1538837049.8
3.59,13.27,1538837049.9
3.58,13.27,1538837050.0
3.57,13.28,1538837050.1
3.54,13.29,1538837050.2
3.56,13.35,1538837050.3
3.55,13.38,1538837050.4
3.52,13.37,1538837050.5
3.53,13.38,1538837050.6
3.54,13.37,1538837050.7
3.60,13.36,1538837050.8
3.61,13.29,1538837050.9
3.61,13.28,1538837051.0
3.60,13.27,1538837051.1
3.63,13.28,1538837051.2
3.65,13.28,1538837051.3
3.58,13.31,1538837051.4
3.57,13.30,1538837051.5
3.58,13.32,1538837051.6
3.68,13.25,1538837051.7
3.71,13.19,1538837051.8
3.74,13.17,1538837051.9
3.88,13.13,1538837052.0
3.94,13.02,1538837052.1
3.95,12.99,1538837052.2
3.91,13.08,1538837052.3
3.93,13.12,1538837052.4
3.85,13.00,1538837052.5
3.78,12.87,1538837052.6
3.71,12.82,1538837052.7
3.69,12.71,1538837052.8
3.65,12.58,1538837052.9
3.57,12.51,1538837053.0
3.59,12.58,1538837053.1
3.55,12.67,1538837053.2
3.56,12.75,1538837053.3
3.62,12.84,1538837053.4
3.68,12.88,1538837053.5
3.77,12.89,1538837053.6
3.86,12.90,1538837053.7
3.94,12.87,1538837053.8
3.98,12.86,1538837053.9
3.96,12.83,1538837054.0
3.96,12.81,1538837054.1
3.94,12.80,1538837054.2
3.91,12.80,1538837054.3
3.90,12.83,1538837054.4
3.89,12.86,1538837054.5
3.91,12.91,1538837054.6
3.93,12.97,1538837054.7
3.94,13.01,1538837054.8
3.95,13.04,1538837054.9
3.97,13.01,1538837055.0
3.98,12.97,1538837055.1
4.00,12.98,1538837055.2
3.98,12.97,1538837055.3
3.93,12.98,1538837055.4
4.38,12.50,1538837055.5
4.38,12.49,1538837055.6
4.42,12.45,1538837055.7
4.62,11.57,1538837055.8
4.72,11.11,1538837055.9
4.74,11.06,1538837056.0
4.20,11.55,1538837056.1
4.11,11.65,1538837056.2
4.07,11.69,1538837056.3
4.16,12.22,1538837056.4
4.52,12.20,1538837056.5
4.55,12.24,1538837056.6
4.75,12.07,1538837056.7
5.43,11.38,1538837056.8
5.91,10.90,1538837056.9
6.10,10.74,1538837057.0
6.13,10.71,1538837057.1
6.59,10.19,1538837057.2
6.93,9.86,1538837057.3
6.81,9.99,1538837057.4
6.80,10.00,1538837057.5
6.76,10.00,1538837057.6
6.69,10.00,1538837057.7
6.59,9.99,1538837057.8
6.06,10.36,1538837057.9
5.39,10.88,1538837058.0
5.16,10.95,1538837058.1
4.58,11.38,1538837058.2
3.96,11.87,1538837058.3
3.45,12.29,1538837058.4
3.40,12.30,1538837058.5
3.45,12.21,1538837058.6
3.07,12.60,1538837058.7
3.16,12.66,1538837058.8
3.37,12.66,1538837058.9
3.45,12.63,1538837059.0
3.41,12.68,1538837059.1
3.43,12.68,1538837059.2
3.52,12.63,1538837059.3
3.46,12.74,1538837059.4
3.83,12.22,1538837059.5
3.78,12.28,1538837059.6
3.82,12.27,1538837059.7
3.86,12.22,1538837059.8
3.81,12.15,1538837059.9
3.86,11.91,1538837060.0
3.43,12.29,1538837060.1
3.44,12.21,1538837060.2
3.37,12.27,1538837060.3
3.75,11.87,1538837060.4
3.92,11.72,1538837060.5
3.89,11.78,1538837060.6
3.88,11.80,1538837060.7
3.88,11.79,1538837060.8
3.97,11.70,1538837060.9
3.61,12.15,1538837061.0
3.44,12.34,1538837061.1
3.39,12.33,1538837061.2
3.30,12.44,1538837061.3
3.76,12.01,1538837061.4
3.74,12.16,1538837061.5
