2875,8
52.45,22.17,1538837048.6
52.47,22.16,1538837048.7
52.51,22.15,1538837048.8
52.53,22.16,1538837048.9
52.57,22.13,1538837049.0
52.54,22.16,1538837049.1
52.50,22.20,1538837049.2
52.48,22.22,1538837049.3
52.47,22.20,1538837049.4
52.46,22.16,1538837049.5
52.43,22.12,1538837049.6
52.43,22.14,1538837049.7
52.43,22.13,1538837049.8
52.40,22.13,1538837049.9
52.40,22.12,1538837050.0
52.42,22.12,1538837050.1
52.46,22.15,1538837050.2
52.48,22.14,1538837050.3
52.51,22.14,1538837050.4
52.51,22.13,1538837050.5
52.52,22.15,1538837050.6
52.50,22.15,1538837050.7
52.47,22.16,1538837050.8
52.48,22.14,1538837050.9
52.51,22.13,1538837051.0
52.49,22.13,1538837051.1
52.47,22.13,1538837051.2
52.47,22.14,1538837051.3
52.48,22.15,1538837051.4
52.46,22.17,1538837051.5
52.41,22.19,1538837051.6
52.40,22.22,1538837051.7
52.41,22.23,1538837051.8
52.43,22.21,1538837051.9
52.45,22.22,1538837052.0
52.45,22.22,1538837052.1
52.42,22.21,1538837052.2
52.43,22.18,1538837052.3
52.40,22.13,1538837052.4
52.35,22.16,1538837052.5
52.34,22.13,1538837052.6
52.35,22.11,1538837052.7
52.41,22.08,1538837052.8
52.39,22.09,1538837052.9
52.40,22.16,1538837053.0
52.44,22.15,1538837053.1
52.45,22.17,1538837053.2
52.44,22.20,1538837053.3
52.41,22.25,1538837053.4
52.41,22.29,1538837053.5
52.40,22.28,1538837053.6
52.40,22.28,1538837053.7
52.37,22.31,1538837053.8
52.38,22.30,1538837053.9
52.37,22.29,1538837054.0
52.38,22.32,1538837054.1
52.40,22.31,1538837054.2
52.38,22.34,1538837054.3
52.40,22.33,1538837054.4
52.44,22.32,1538837054.5
52.47,22.27,1538837054.6
52.50,22.21,1538837054.7
52.53,22.20,1538837054.8
52.55,22.18,1538837054.9
52.52,22.15,1538837055.0
52.41,22.18,1538837055.1
52.37,22.20,1538837055.2
52.36,22.22,1538837055.3
52.38,22.19,1538837055.4
52.39,22.19,1538837055.5
52.41,22.21,1538837055.6
52.47,22.22,1538837055.7
52.49,22.24,1538837055.8
52.49,22.25,1538837055.9
52.49,22.26,1538837056.0
52.46,22.26,1538837056.1
52.45,22.26,1538837056.2
52.47,22.22,1538837056.3
52.44,22.23,1538837056.4
52.40,22.19,1538837056.5
52.38,22.19,1538837056.6
52.44,22.18,1538837056.7
52.47,22.17,1538837056.8
52.42,22.17,1538837056.9
52.43,22.15,1538837057.0
52.42,22.18,1538837057.1
52.35,22.24,1538837057.2
52.20,22.33,1538837057.3
52.02,22.42,1538837057.4
51.80,22.47,1538837057.5
51.57,22.54,1538837057.6
51.32,22.62,1538837057.7
51.02,22.65,1538837057.8
50.69,22.62,1538837057.9
50.31,22.57,1538837058.0
49.93,22.56,1538837058.1
49.47,22.53,1538837058.2
48.97,22.53,1538837058.3
48.50,22.54,1538837058.4
48.09,22.59,1538837058.5
47.76,22.65,1538837058.6
47.52,22.71,1538837058.7
47.35,22.72,1538837058.8
47.27,22.71,1538837058.9
47.22,22.70,1538837059.0
47.21,22.70,1538837059.1
47.20,22.71,1538837059.2
47.21,22.72,1538837059.3
47.23,22.75,1538837059.4
47.24,22.78,1538837059.5
47.26,22.79,1538837059.6
47.30,22.80,1538837059.7
47.33,22.79,1538837059.8
47.31,22.80,1538837059.9
47.29,22.79,1538837060.0
47.27,22.77,1538837060.1
47.23,22.75,1538837060.2
47.17,22.74,1538837060.3
47.13,22.72,1538837060.4
47.12,22.69,1538837060.5
47.12,22.67,1538837060.6
47.13,22.67,1538837060.7
47.16,22.67,1538837060.8
47.17,22.68,1538837060.9
47.19,22.70,1538837061.0
47.21,22.70,1538837061.1
47.24,22.68,1538837061.2
47.25,22.66,1538837061.3
47.26,22.64,1538837061.4
47.28,22.64,1538837061.5
47.30,22.65,1538837061.6
47.30,22.67,1538837061.7
47.29,22.67,1538837061.8
47.29,22.67,1538837061.9
47.30,22.68,1538837062.0
47.29,22.68,1538837062.1
47.28,22.67,1538837062.2
47.28,22.64,1538837062.3
47.25,22.64,1538837062.4
47.18,22.65,1538837062.5
47.09,22.65,1538837062.6
47.10,22.63,1538837062.7
47.10,22.59,1538837062.8
47.10,22.59,1538837062.9
47.09,22.61,1538837063.0
47.14,22.63,1538837063.1
47.22,22.64,1538837063.2
47.24,22.64,1538837063.3
47.22,22.67,1538837063.4
47.21,22.69,1538837063.5
47.23,22.69,1538837063.6
47.22,22.67,1538837063.7
47.20,22.66,1538837063.8
47.20,22.67,1538837063.9
47.22,22.65,1538837064.0
47.23,22.63,1538837064.1
47.25,22.64,1538837064.2
47.26,22.66,1538837064.3
47.25,22.67,1538837064.4
47.20,22.66,1538837064.5
47.14,22.67,1538837064.6
47.13,22.66,1538837064.7
47.10,22.66,1538837064.8
47.09,22.65,1538837064.9
47.10,22.65,1538837065.0
47.12,22.67,1538837065.1
47.13,22.69,1538837065.2
47.13,22.73,1538837065.3
47.12,22.76,1538837065.4
47.12,22.79,1538837065.5
47.12,22.80,1538837065.6
47.14,22.80,1538837065.7
47.15,22.78,1538837065.8
47.13,22.72,1538837065.9
47.12,22.66,1538837066.0
47.12,22.60,1538837066.1
47.14,22.55,1538837066.2
47.16,22.51,1538837066.3
47.17,22.52,1538837066.4
47.23,22.53,1538837066.5
47.30,22.55,1538837066.6
47.36,22.56,1538837066.7
47.39,22.59,1538837066.8
47.42,22.58,1538837066.9
47.46,22.55,1538837067.0
47.50,22.53,1538837067.1
47.53,22.51,1538837067.2
47.55,22.50,1538837067.3
47.58,22.46,1538837067.4
47.59,22.45,1538837067.5
47.58,22.47,1538837067.6
47.54,22.52,1538837067.7
47.57,22.53,1538837067.8
47.58,22.55,1538837067.9
47.59,22.56,1538837068.0
47.61,22.57,1538837068.1
47.65,22.57,1538837068.2
47.71,22.54,1538837068.3
47.69,22.54,1538837068.4
47.66,22.54,1538837068.5
47.62,22.54,1538837068.6
47.58,22.56,1538837068.7
47.59,22.57,1538837068.8
47.59,22.59,1538837068.9
47.59,22.58,1538837069.0
47.58,22.59,1538837069.1
47.58,22.60,1538837069.2
47.60,22.61,1538837069.3
47.56,22.61,1538837069.4
47.53,22.60,1538837069.5
47.51,22.63,1538837069.6
47.50,22.65,1538837069.7
47.50,22.66,1538837069.8
47.53,22.67,1538837069.9
47.57,22.67,1538837070.0
47.60,22.67,1538837070.1
47.62,22.64,1538837070.2
47.62,22.62,1538837070.3
47.61,22.59,1538837070.4
47.58,22.56,1538837070.5
47.55,22.53,1538837070.6
47.53,22.51,1538837070.7
47.56,22.52,1538837070.8
47.59,22.50,1538837070.9
47.62,22.49,1538837071.0
47.66,22.49,1538837071.1
47.71,22.50,1538837071.2
47.76,22.50,1538837071.3
47.78,22.49,1538837071.4
47.80,22.48,1538837071.5
47.80,22.50,1538837071.6
47.79,22.51,1538837071.7
47.77,22.52,1538837071.8
47.73,22.54,1538837071.9
47.69,22.55,1538837072.0
47.66,22.56,1538837072.1
47.64,22.57,1538837072.2
47.64,22.56,1538837072.3
47.68,22.60,1538837072.4
47.72,22.61,1538837072.5
47.75,22.61,1538837072.6
47.77,22.63,1538837072.7
47.77,22.64,1538837072.8
47.74,22.67,1538837072.9
47.69,22.64,1538837073.0
47.65,22.64,1538837073.1
47.63,22.65,1538837073.2
47.62,22.64,1538837073.3
47.62,22.60,1538837073.4
47.63,22.58,1538837073.5
47.64,22.58,1538837073.6
47.64,22.57,1538837073.7
