263,8
54.81,16.12,1538837048.7
54.81,16.12,1538837048.8
54.81,16.07,1538837048.9
54.82,16.02,1538837049.0
54.82,15.97,1538837049.1
54.82,15.95,1538837049.2
54.82,15.92,1538837049.3
54.83,15.91,1538837049.4
54.81,15.91,1538837049.5
54.83,15.91,1538837049.6
54.82,15.88,1538837049.7
54.79,15.86,1538837049.8
54.74,15.86,1538837049.9
54.71,15.87,1538837050.0
54.72,15.89,1538837050.1
54.66,15.92,1538837050.2
54.63,15.98,1538837050.3
54.60,16.02,1538837050.4
54.60,16.03,1538837050.5
54.61,16.03,1538837050.6
54.61,16.08,1538837050.7
54.64,16.10,1538837050.8
54.65,16.09,1538837050.9
54.68,16.07,1538837051.0
54.68,16.06,1538837051.1
54.63,16.09,1538837051.2
54.66,16.06,1538837051.3
54.69,16.02,1538837051.4
54.72,16.00,1538837051.5
54.71,15.97,1538837051.6
54.71,15.92,1538837051.7
54.68,15.84,1538837051.8
54.52,15.80,1538837051.9
54.29,15.76,1538837052.0
54.04,15.71,1538837052.1
53.76,15.65,1538837052.2
53.45,15.58,1538837052.3
53.10,15.55,1538837052.4
52.71,15.48,1538837052.5
52.31,15.41,1538837052.6
51.89,15.38,1538837052.7
51.51,15.38,1538837052.8
51.19,15.39,1538837052.9
50.97,15.38,1538837053.0
50.83,15.34,1538837053.1
50.79,15.28,1538837053.2
50.78,15.30,1538837053.3
50.78,15.28,1538837053.4
50.72,15.31,1538837053.5
50.66,15.48,1538837053.6
50.49,15.78,1538837053.7
50.28,16.17,1538837053.8
50.12,16.55,1538837053.9
49.90,17.02,1538837054.0
49.70,17.56,1538837054.1
49.36,18.13,1538837054.2
49.14,18.59,1538837054.3
48.97,19.00,1538837054.4
48.87,19.36,1538837054.5
48.84,19.67,1538837054.6
48.84,19.90,1538837054.7
48.99,19.96,1538837054.8
49.12,20.04,1538837054.9
49.20,20.08,1538837055.0
49.17,20.10,1538837055.1
49.04,20.15,1538837055.2
48.85,20.15,1538837055.3
48.49,20.13,1538837055.4
48.05,20.12,1538837055.5
47.57,20.15,1538837055.6
47.07,20.18,1538837055.7
46.59,20.19,1538837055.8
46.18,20.25,1538837055.9
45.90,20.36,1538837056.0
45.73,20.44,1538837056.1
45.55,20.52,1538837056.2
45.48,20.62,1538837056.3
45.46,20.71,1538837056.4
45.48,20.82,1538837056.5
45.51,20.91,1538837056.6
45.51,21.02,1538837056.7
45.57,21.11,1538837056.8
45.62,21.13,1538837056.9
45.67,21.18,1538837057.0
45.67,21.20,1538837057.1
45.67,21.21,1538837057.2
45.66,21.22,1538837057.3
45.66,21.23,1538837057.4
45.64,21.28,1538837057.5
45.63,21.27,1538837057.6
45.63,21.25,1538837057.7
45.66,21.23,1538837057.8
45.70,21.21,1538837057.9
45.74,21.20,1538837058.0
45.79,21.20,1538837058.1
45.90,21.25,1538837058.2
45.95,21.26,1538837058.3
45.89,21.24,1538837058.4
45.75,21.24,1538837058.5
45.59,21.27,1538837058.6
45.43,21.32,1538837058.7
45.22,21.33,1538837058.8
45.04,21.35,1538837058.9
44.99,21.40,1538837059.0
44.99,21.45,1538837059.1
44.99,21.51,1538837059.2
44.97,21.55,1538837059.3
44.96,21.59,1538837059.4
44.95,21.64,1538837059.5
44.91,21.69,1538837059.6
44.90,21.75,1538837059.7
44.93,21.77,1538837059.8
44.94,21.76,1538837059.9
44.99,21.77,1538837060.0
45.02,21.81,1538837060.1
45.04,21.85,1538837060.2
45.01,21.85,1538837060.3
45.00,21.83,1538837060.4
45.01,21.83,1538837060.5
44.99,21.80,1538837060.6
44.97,21.76,1538837060.7
44.95,21.73,1538837060.8
44.94,21.69,1538837060.9
44.90,21.64,1538837061.0
44.79,21.55,1538837061.1
44.62,21.43,1538837061.2
44.47,21.26,1538837061.3
44.31,21.10,1538837061.4
44.18,21.05,1538837061.5
44.12,21.03,1538837061.6
44.16,21.08,1538837061.7
44.24,21.20,1538837061.8
44.28,21.28,1538837061.9
44.37,21.35,1538837062.0
44.48,21.37,1538837062.1
44.53,21.40,1538837062.2
44.56,21.46,1538837062.3
44.60,21.51,1538837062.4
44.71,21.62,1538837062.5
44.77,21.72,1538837062.6
44.80,21.80,1538837062.7
44.81,21.82,1538837062.8
44.77,21.79,1538837062.9
44.77,21.74,1538837063.0
44.71,21.74,1538837063.1
44.70,21.73,1538837063.2
44.68,21.73,1538837063.3
44.70,21.78,1538837063.4
44.71,21.80,1538837063.5
44.69,21.82,1538837063.6
44.73,21.75,1538837063.7
44.73,21.67,1538837063.8
44.71,21.60,1538837063.9
44.70,21.52,1538837064.0
44.67,21.43,1538837064.1
44.64,21.36,1538837064.2
44.62,21.34,1538837064.3
44.60,21.37,1538837064.4
44.62,21.38,1538837064.5
44.64,21.39,1538837064.6
44.67,21.40,1538837064.7
44.68,21.39,1538837064.8
44.67,21.38,1538837064.9
44.70,21.36,1538837065.0
44.72,21.33,1538837065.1
44.71,21.33,1538837065.2
44.70,21.33,1538837065.3
44.71,21.35,1538837065.4
44.71,21.37,1538837065.5
44.71,21.37,1538837065.6
44.69,21.38,1538837065.7
44.69,21.39,1538837065.8
44.71,21.37,1538837065.9
44.75,21.34,1538837066.0
44.78,21.36,1538837066.1
44.78,21.37,1538837066.2
44.80,21.37,1538837066.3
44.81,21.39,1538837066.4
44.79,21.42,1538837066.5
44.75,21.46,1538837066.6
44.71,21.44,1538837066.7
44.68,21.44,1538837066.8
44.61,21.44,1538837066.9
44.56,21.41,1538837067.0
44.53,21.42,1538837067.1
44.51,21.39,1538837067.2
44.49,21.36,1538837067.3
44.47,21.33,1538837067.4
44.43,21.31,1538837067.5
44.38,21.31,1538837067.6
44.34,21.29,1538837067.7
44.31,21.34,1538837067.8
44.31,21.37,1538837067.9
44.34,21.40,1538837068.0
44.35,21.40,1538837068.1
44.35,21.39,1538837068.2
44.37,21.38,1538837068.3
44.40,21.32,1538837068.4
44.38,21.31,1538837068.5
44.34,21.26,1538837068.6
44.32,21.21,1538837068.7
44.33,21.18,1538837068.8
44.29,21.11,1538837068.9
44.25,21.08,1538837069.0
44.27,21.03,1538837069.1
44.29,21.06,1538837069.2
44.30,21.07,1538837069.3
44.30,21.10,1538837069.4
44.29,21.13,1538837069.5
44.27,21.16,1538837069.6
44.22,21.19,1538837069.7
44.19,21.16,1538837069.8
44.16,21.16,1538837069.9
44.15,21.11,1538837070.0
44.16,21.09,1538837070.1
44.18,21.06,1538837070.2
44.18,21.04,1538837070.3
44.17,21.02,1538837070.4
44.13,21.00,1538837070.5
44.12,20.99,1538837070.6
44.12,20.95,1538837070.7
44.13,20.93,1538837070.8
44.14,20.93,1538837070.9
44.14,20.92,1538837071.0
44.15,20.90,1538837071.1
44.15,20.91,1538837071.2
44.16,20.92,1538837071.3
44.16,20.92,1538837071.4
44.17,20.90,1538837071.5
44.19,20.91,1538837071.6
44.23,20.92,1538837071.7
44.25,20.92,1538837071.8
44.25,20.92,1538837071.9
44.25,20.93,1538837072.0
44.24,20.94,1538837072.1
44.24,20.93,1538837072.2
44.23,20.90,1538837072.3
44.21,20.84,1538837072.4
44.22,20.82,1538837072.5
44.22,20.81,1538837072.6
44.22,20.82,1538837072.7
44.23,20.84,1538837072.8
44.22,20.88,1538837072.9
44.23,20.93,1538837073.0
44.23,20.95,1538837073.1
44.25,20.97,1538837073.2
44.25,20.94,1538837073.3
44.24,20.91,1538837073.4
44.22,20.88,1538837073.5
44.25,20.86,1538837073.6
44.25,20.82,1538837073.7
44.21,20.79,1538837073.8
44.21,20.81,1538837073.9
44.22,20.82,1538837074.0
44.23,20.81,1538837074.1
44.22,20.76,1538837074.2
44.22,20.76,1538837074.3
44.24,20.75,1538837074.4
44.22,20.70,1538837074.5
44.19,20.68,1538837074.6
44.18,20.73,1538837074.7
44.15,20.80,1538837074.8
44.12,20.86,1538837074.9
44.14,20.89,1538837075.0
44.17,20.94,1538837075.1
44.17,20.94,1538837075.2
44.16,20.91,1538837075.3
44.16,20.90,1538837075.4
44.19,20.90,1538837075.5
44.16,20.90,1538837075.6
44.14,20.92,1538837075.7
44.14,20.95,1538837075.8
44.13,20.97,1538837075.9
44.08,20.92,1538837076.0
44.01,20.85,1538837076.1
43.96,20.80,1538837076.2
43.94,20.73,1538837076.3
