871,8
53.05,4.51,1538837048.7
53.04,4.46,1538837048.8
53.03,4.46,1538837048.9
52.99,4.44,1538837049.0
52.97,4.42,1538837049.1
52.96,4.45,1538837049.2
52.95,4.51,1538837049.3
52.94,4.55,1538837049.4
52.95,4.57,1538837049.5
53.00,4.57,1538837049.6
52.98,4.57,1538837049.7
52.95,4.51,1538837049.8
52.95,4.47,1538837049.9
52.95,4.48,1538837050.0
52.95,4.49,1538837050.1
52.94,4.49,1538837050.2
52.97,4.48,1538837050.3
52.97,4.50,1538837050.4
52.98,4.52,1538837050.5
53.00,4.53,1538837050.6
53.01,4.54,1538837050.7
53.02,4.54,1538837050.8
53.03,4.52,1538837050.9
53.03,4.52,1538837051.0
53.03,4.52,1538837051.1
52.99,4.52,1538837051.2
52.96,4.50,1538837051.3
52.93,4.49,1538837051.4
52.88,4.51,1538837051.5
52.84,4.52,1538837051.6
52.80,4.47,1538837051.7
52.74,4.41,1538837051.8
52.63,4.39,1538837051.9
52.44,4.35,1538837052.0
52.26,4.28,1538837052.1
51.92,4.24,1538837052.2
51.53,4.25,1538837052.3
51.11,4.27,1538837052.4
50.65,4.23,1538837052.5
50.16,4.19,1538837052.6
49.65,4.14,1538837052.7
49.21,4.04,1538837052.8
48.73,3.97,1538837052.9
48.21,3.88,1538837053.0
47.69,3.82,1538837053.1
47.18,3.79,1538837053.2
46.66,3.79,1538837053.3
46.09,3.75,1538837053.4
45.54,3.65,1538837053.5
44.97,3.57,1538837053.6
44.43,3.47,1538837053.7
43.85,3.31,1538837053.8
43.26,3.14,1538837053.9
42.67,2.99,1538837054.0
42.09,2.87,1538837054.1
41.52,2.76,1538837054.2
40.92,2.67,1538837054.3
40.32,2.58,1538837054.4
39.73,2.46,1538837054.5
39.14,2.35,1538837054.6
38.55,2.22,1538837054.7
37.93,2.09,1538837054.8
37.32,1.95,1538837054.9
36.73,1.83,1538837055.0
36.13,1.76,1538837055.1
35.54,1.69,1538837055.2
34.96,1.63,1538837055.3
34.44,1.55,1538837055.4
33.95,1.47,1538837055.5
33.55,1.45,1538837055.6
33.26,1.43,1538837055.7
33.04,1.43,1538837055.8
32.90,1.46,1538837055.9
