FIPS,lat,lng
21009,36.963614,-85.92499
21011,38.152249,-83.737641
21013,36.72268,-83.681046
21015,38.974595,-84.731444
21017,38.202562,-84.20986
21019,38.360004,-82.681406
21021,37.6182,-84.873016
21023,38.678523,-84.100355
21025,37.521178,-83.322401
21027,37.778109,-86.432829
21029,37.969572,-85.703036
21031,37.207013,-86.682471
21033,37.148643,-87.87051
21035,36.620978,-88.274086
21037,38.946981,-84.379583
21039,36.857726,-88.975757
21041,38.668284,-85.124083
21043,38.309555,-83.048821
21045,37.321962,-84.92822
21047,36.893388,-87.493554
21049,37.970133,-84.144974
21051,37.164466,-83.710763
21053,36.729124,-85.153499
21055,37.358149,-88.10501
21057,36.784227,-85.393499
21059,37.731671,-87.087139
21061,37.227856,-86.217778
21063,38.116425,-83.097541
21065,37.69246,-83.963927
21067,38.040157,-84.458443
21069,38.368431,-83.706152
21071,37.558283,-82.740337
21073,38.234919,-84.868786
21075,36.55262,-89.187723
21077,38.760184,-84.862114
21079,37.630162,-84.545856
21081,38.64921,-84.625946
21083,36.723344,-88.649897
21085,37.458577,-86.344011
21087,37.269637,-85.561403
21089,38.563596,-82.933833
21091,37.843389,-86.792773
21093,37.695836,-85.963183
21095,36.859223,-83.221497
21097,38.443489,-84.332796
21099,37.313856,-85.881995
21101,37.792542,-87.572577
21103,38.451561,-85.120079
21105,36.675916,-88.97202
21107,37.31107,-87.542196
21109,37.40332,-84.020686
21111,38.189533,-85.657624
21113,37.873291,-84.58396
21115,37.84926,-82.830639
21117,38.930477,-84.533492
21119,37.354703,-82.949138
21121,36.887476,-83.85563
21123,37.545518,-85.697209
21125,37.113268,-84.119395
21127,38.074459,-82.738305
21129,37.605383,-83.718497
21131,37.087846,-83.388616
21133,37.118503,-82.861175
21135,38.532051,-83.373303
21137,37.457257,-84.658074
21139,37.209517,-88.363426
21141,36.859829,-86.881436
21143,37.023976,-88.083391
21145,37.053688,-88.712378
21147,36.731136,-84.491052
21149,37.530575,-87.262931
21151,37.723528,-84.277008
21153,37.698954,-83.069716
21155,37.552247,-85.269242
21157,36.882017,-88.332752
21159,37.796774,-82.506623
21161,38.594068,-83.828052
21163,37.967476,-86.200863
21165,37.950715,-83.597345
21167,37.812085,-84.879695
21169,36.990394,-85.629554
21171,36.714077,-85.713508
21173,38.038138,-83.912338
21175,37.92294,-83.258944
21177,37.213816,-87.134092
21179,37.803188,-85.465955
21181,38.337132,-84.025554
21183,37.477859,-86.844871
21185,38.400046,-85.456059
21187,38.499603,-84.841509
21189,37.423452,-83.691566
21191,38.690765,-84.354041
21193,37.241282,-83.217772
21195,37.482067,-82.402869
21197,37.810379,-83.826985
21199,37.108312,-84.579986
21201,38.513826,-84.063757
21203,37.36122,-84.314419
21205,38.205894,-83.425969
21207,36.989127,-85.058976
21209,38.289882,-84.579376
21211,38.239426,-85.22836
21213,36.740863,-86.581464
21215,38.026976,-85.321525
21217,37.365106,-85.326698
21219,36.840338,-87.183642
21221,36.807681,-87.858652
21223,38.618193,-85.355171
21225,37.658029,-87.95165
21227,36.995634,-86.423579
21229,37.754209,-85.175416
21231,36.802011,-84.83044
21233,37.520021,-87.685095
21235,36.758021,-84.14455
21237,37.743774,-83.495068
21239,38.042789,-84.748147
22001,30.291497,-92.411037
22003,30.652744,-92.819605
22005,30.202946,-90.910023
22007,29.899884,-91.050528
22009,31.085094,-91.993798
22011,30.645018,-93.340253
22013,32.344268,-93.061513
22015,32.696202,-93.617977
22017,32.577195,-93.882423
22019,30.229559,-93.358015
22021,32.101244,-92.11418
22023,29.871989,-93.165437
22025,31.666517,-91.846703
22027,32.827585,-92.991125
22029,31.469806,-91.626314
22031,32.059248,-93.740797
22033,30.544002,-91.093174
22035,32.73017,-91.234141
22037,30.839784,-91.043434
22039,30.720693,-92.404086
22041,32.138279,-91.672101
22043,31.597787,-92.561716
22045,29.606013,-91.842706
22047,30.288394,-91.36315
22049,32.30448,-92.556672
22051,29.5033,-90.036231
22053,30.269529,-92.816221
22055,30.206507,-92.06417
22057,29.491993,-90.394849
22059,31.680836,-92.161809
22061,32.601148,-92.662082
22063,30.440419,-90.727474
22065,32.365824,-91.240729
22067,32.820008,-91.800399
22069,31.734982,-93.086106
22071,30.068636,-89.939007
22073,32.477495,-92.154798
22075,29.402337,-89.298489
22077,30.708319,-91.604621
22079,31.193204,-92.535953
22081,32.101213,-93.34905
22083,32.418121,-91.758375
22085,31.560209,-93.559228
22087,29.91811,-89.263494
22089,29.913833,-90.359314
22091,30.821423,-90.70935
22093,30.02482,-90.793956
22095,30.117471,-90.504677
22097,30.583441,-91.989275
22099,30.121433,-91.611481
22101,29.629349,-91.463804
22103,30.410022,-89.951962
22105,30.621581,-90.406633
22107,32.001489,-91.342576
22109,29.333266,-90.844191
22111,32.829349,-92.37565
22113,29.786872,-92.29009
22115,31.110563,-93.18152
22117,30.852144,-90.046253
22119,32.732152,-93.339825
22121,30.464052,-91.309808
22123,32.79248,-91.451998
22125,30.872701,-91.421008
22127,31.941187,-92.641269
23001,44.167681,-70.207435
23003,46.727057,-68.64941
23005,43.808348,-70.330375
23007,44.973012,-70.444727
23009,44.564906,-68.370703
23011,44.417012,-69.765764
23013,44.042045,-69.038515
23015,43.994265,-69.514029
23017,44.494585,-70.734688
23019,45.390602,-68.657487
23021,45.917678,-69.104548
23023,43.916694,-69.843994
23025,45.507482,-69.97604
23027,44.505361,-69.139678
23029,44.967009,-67.609354
23031,43.427239,-70.670402
24001,39.612309,-78.703108
24003,38.993374,-76.560511
24005,39.443167,-76.616569
24009,38.521358,-76.525864
24011,38.871531,-75.831631
24013,39.563189,-77.015512
24015,39.562352,-75.941584
24017,38.472853,-77.015427
24019,38.429196,-76.047433
24021,39.470427,-77.397627
24023,39.529871,-79.269416
24025,39.537429,-76.299789
24027,39.252264,-76.924406
24029,39.239177,-76.1242
24031,39.137382,-77.203063
24033,38.82588,-76.847272
24035,39.040693,-76.082405
24037,38.222666,-76.534271
24039,38.07445,-75.853323
24041,38.749427,-76.17913
24043,39.603621,-77.814671
24045,38.367389,-75.632206
24047,38.222133,-75.309932
24510,39.300214,-76.610516
25001,41.798819,-70.211083
25003,42.375314,-73.213948
25005,41.748576,-71.087062
25007,41.380939,-70.701536
25009,42.642711,-70.865107
25011,42.583791,-72.591655
25013,42.136198,-72.635648
25015,42.339459,-72.663694
25017,42.479477,-71.396507
25019,41.305878,-70.14191
25021,42.169703,-71.179875
25023,41.987196,-70.741942
25025,42.33196,-71.020173
25027,42.311693,-71.940282
26001,44.682535,-82.83408
26003,47.080077,-86.564108
26005,42.595788,-86.634745
26007,44.894954,-83.426574
26009,45.005457,-85.175625
26011,44.03687,-83.740675
26013,46.696068,-88.356022
26015,42.582811,-85.31455
26017,43.699711,-83.978701
26019,44.648621,-86.494317
26021,41.792639,-86.741822
26023,41.918585,-85.066523
26025,42.24299,-85.012385
26027,41.91624,-85.999457
26029,45.513164,-85.450392
26031,45.47612,-84.495271
26033,46.321819,-84.52063
26035,43.991137,-84.838325
26037,42.950455,-84.591695
26039,44.680208,-84.611132
26041,45.805101,-86.901373
26043,46.012823,-87.866119
26045,42.589614,-84.846524
26047,45.590094,-84.986822
26049,43.021077,-83.706372
26051,43.98975,-84.389816
26053,46.488054,-89.788314
26055,44.718688,-85.553848
26057,43.292326,-84.60469
26059,41.864475,-84.642409
26061,46.998305,-88.652066
26063,43.907616,-82.857045
26065,42.603534,-84.373811
26067,42.94465,-85.073766
26069,44.329482,-82.849447
26071,46.170249,-88.540409
26073,43.645233,-84.839425
26075,42.248474,-84.420868
26077,42.246266,-85.532854
26079,44.678881,-85.088992
26081,43.032497,-85.547446
26083,47.681981,-88.148802
26085,43.995187,-85.8114
26087,43.088633,-83.224325
26089,45.146182,-86.051574
26091,41.895915,-84.066853
26093,42.602532,-83.911718
26095,46.940602,-85.582368
26097,46.167981,-85.303756
26099,42.671467,-82.910869
26101,44.350385,-86.602967
26103,46.656597,-87.584028
26105,43.996636,-86.750814
26107,43.635295,-85.332751
26109,45.544174,-87.509892
26111,43.648378,-84.37922
26113,44.325424,-85.085471
26115,41.916097,-83.487106
26117,43.312782,-85.149468
26119,45.024134,-84.130107
26121,43.289258,-86.751892
26123,43.562709,-85.791423
26125,42.660452,-83.38421
26127,43.647255,-86.807575
26129,44.33328,-84.128073
26131,47.216604,-89.500461
26133,43.997552,-85.322283
26135,44.685121,-84.124894
26137,45.021794,-84.576597
26139,42.942346,-86.655342
26141,45.489515,-83.384019
26143,44.339517,-84.611272
26145,43.328267,-84.05541
26147,42.928804,-82.668914
26149,41.911488,-85.52287
26151,43.449155,-82.642815
26153,46.020758,-86.199352
26155,42.951545,-84.146352
26157,43.487902,-83.436618
26159,42.283986,-86.305697
26161,42.252327,-83.844634
26163,42.284664,-83.261953
26165,44.331375,-85.570046
27001,46.602446,-93.41976
27003,45.27411,-93.242723
27005,46.937629,-95.741757
27007,47.878825,-94.986698
27009,45.701227,-94.00144
27011,45.419925,-96.402226
27013,44.038225,-94.064071
27015,44.246542,-94.733647
27017,46.603818,-92.671044
27019,44.821381,-93.800575
27021,46.951427,-94.333773
27023,45.028625,-95.564108
27025,45.505444,-92.903849
27027,46.898377,-96.494901
27029,47.575873,-95.371117
27031,47.538571,-90.29019
27033,44.010711,-95.18313
27035,46.491114,-94.071213
27037,44.670893,-93.062481
27039,44.020706,-92.869353
27041,45.936429,-95.46061
27043,43.676522,-93.947234
27045,43.67727,-92.093681
27047,43.674202,-93.350289
27049,44.406178,-92.716
27051,45.930743,-96.010699
27053,45.006064,-93.475185
27055,43.66699,-91.501556
27057,47.095551,-94.91329
27059,45.562431,-93.296339
27061,47.490843,-93.613128
27063,43.673025,-95.149704
27065,45.94776,-93.297788
27067,45.152714,-95.004981
27069,48.77604,-96.780349
27071,48.24549,-93.782842
27073,44.999855,-96.176836
27075,47.517111,-91.411704
27077,48.7681,-94.904634
27079,44.373397,-93.73018
27081,44.408238,-96.272032
27083,44.409195,-95.847268
27085,44.821644,-94.27232
27087,47.325842,-95.810703
27089,48.362728,-96.357761
27091,43.677118,-94.537198
27093,45.123156,-94.527346
27095,45.929043,-93.632996
27097,46.020484,-94.266619
27099,43.666249,-92.759514
27101,44.015594,-95.761581
27103,44.35882,-94.245685
27105,43.677686,-95.763132
27107,47.32947,-96.463807
27109,44.00343,-92.406722
27111,46.405725,-95.714578
27113,48.069247,-96.037725
27115,46.10094,-92.763094
27117,44.015361,-96.257015
27119,47.774254,-96.400027
27121,45.589623,-95.446705
27123,45.01525,-93.100141
27125,47.865487,-96.08718
27127,44.403536,-95.254242
27129,44.723697,-94.955617
27131,44.350943,-93.298503
27133,43.669587,-96.263238
27135,48.761066,-95.82153
27137,47.583852,-92.463645
27139,44.651932,-93.534553
27141,45.443171,-93.775092
27143,44.575734,-94.230123
27145,45.555235,-94.610482
27147,44.015261,-93.220453
27149,45.593461,-95.992315
27151,45.27545,-95.690398
27153,46.066569,-94.900576
27155,45.76984,-96.475049
27157,44.289693,-92.233341
27159,46.586784,-94.988331
27161,44.01846,-93.589844
27163,45.037929,-92.890117
27165,43.978366,-94.614128
27167,46.362335,-96.476657
27169,43.982268,-91.776708
27171,45.175091,-93.966397
27173,44.715736,-95.862756
28001,31.486218,-91.351781
28003,34.886648,-88.581014
28005,31.203933,-90.795542
28007,33.09047,-89.588622
28009,34.810773,-89.200029
28011,33.799278,-90.884476
28013,33.936634,-89.337114
28015,33.440795,-89.918887
28017,33.921654,-88.945808
28019,33.345964,-89.251332
28021,31.97281,-90.915424
28023,32.048448,-88.685964
28025,33.661734,-88.783326
28027,34.22867,-90.603165
28029,31.866915,-90.448758
28031,31.633331,-89.548897
28033,34.874266,-89.99324
28035,31.18858,-89.259447
28037,31.477798,-90.895884
28039,30.855431,-88.642268
28041,31.212846,-88.634811
28043,33.770031,-89.80274
28045,30.391437,-89.47985
28047,30.416536,-89.083376
28049,32.267924,-90.4659
28051,33.125942,-90.091197
28053,33.132978,-90.523911
28055,32.754977,-90.988552
28057,34.281075,-88.363127
28059,30.458491,-88.619991
28061,32.016989,-89.11943
28063,31.733633,-91.043878
28065,31.564734,-89.826626
28067,31.621044,-89.167262
28069,32.750136,-88.625631
28071,34.349298,-89.485903
28073,31.197135,-89.514952
28075,32.403998,-88.660449
28077,31.550009,-90.10753
28079,32.753268,-89.522568
28081,34.288965,-88.680887
28083,33.54979,-90.294934
28085,31.535216,-90.453566
28087,33.471424,-88.439723
28089,32.63437,-90.03416
28091,31.230126,-89.821736
28093,34.76619,-89.504231
28095,33.89003,-88.485038
28097,33.500714,-89.639625
28099,32.752518,-89.119274
28101,32.40197,-89.118412
28103,33.10627,-88.565787
28105,33.422313,-88.876151
28107,34.365205,-89.963065
28109,30.773791,-89.586832
28111,31.169307,-88.988755
28113,31.177517,-90.397725
28115,34.227081,-89.037239
28117,34.620866,-88.52224
28119,34.25264,-90.290525
28121,32.262057,-89.946552
28123,32.427127,-89.533209
28125,32.89249,-90.827388
28127,31.902503,-89.917707
28129,32.019034,-89.494973
28131,30.790184,-89.112297
28133,33.605529,-90.59509
28135,33.955891,-90.172833
28137,34.649553,-89.943105
28139,34.763618,-88.918819
28141,34.737699,-88.236067
28143,34.652201,-90.37177
28145,34.489101,-89.0023
28147,31.164492,-90.103431
28149,32.357005,-90.851791
28151,33.273131,-90.94443
28153,31.64476,-88.682057
28155,33.612048,-89.283836
28157,31.160249,-91.325567
28159,33.078724,-89.037391
28161,34.030669,-89.703793
28163,32.765675,-90.387928
29001,40.190666,-92.603592
29003,39.988863,-94.803551
29005,40.431846,-95.437555
29007,39.21448,-91.843415
29009,36.699378,-93.834326
29011,37.500799,-94.344089
29013,38.257217,-94.339246
29015,38.301036,-93.287942
29017,37.318349,-90.024601
29019,38.989657,-92.310779
29021,39.66037,-94.808173
29023,36.71518,-90.40313
29025,39.658998,-93.979179
29027,38.835966,-91.924089
29029,38.031995,-92.765138
29031,37.383882,-89.684908
29033,39.427375,-93.500227
29035,36.944783,-90.945626
29037,38.647159,-94.354242
29039,37.733655,-93.850014
29041,39.517969,-92.961621
29043,36.969739,-93.187614
29045,40.407275,-91.729472
29047,39.315551,-94.421502
29049,39.608723,-94.395803
29051,38.506847,-92.271404
29053,38.845386,-92.812323
29055,37.966561,-91.313933
29057,37.43235,-93.854878
29059,37.683583,-93.033812
29061,39.962839,-93.970053
29063,39.894665,-94.40719
29065,37.60325,-91.495916
29067,36.946517,-92.515892
29069,36.153025,-90.062254
29071,38.408313,-91.07341
29073,38.441183,-91.50578
29075,40.209379,-94.40411
29077,37.258196,-93.340641
29079,40.112541,-93.565054
29081,40.34562,-93.992582
29083,38.386491,-93.792628
29085,37.9367,-93.322835
29087,40.095724,-95.219072
29089,39.143365,-92.695926
29091,36.774369,-91.887368
29093,37.62596,-90.699627
29095,39.007233,-94.342507
29097,37.200865,-94.338869
29099,38.257414,-90.543138
29101,38.74588,-93.805999
29103,40.136776,-92.146809
29105,37.65969,-92.594832
29107,39.068705,-93.802639
29109,37.106135,-93.833262
29111,40.084559,-91.728803
29113,39.058568,-90.957771
29115,39.86444,-93.108019
29117,39.778587,-93.548201
29119,36.630218,-94.343956
29121,39.829795,-92.56434
29123,37.473235,-90.345453
29125,38.162615,-91.923601
29127,39.807538,-91.635379
29129,40.421414,-93.567631
29131,38.21672,-92.429871
29133,36.826264,-89.295929
29135,38.633037,-92.583642
29137,39.49827,-92.006458
29139,38.935162,-91.465437
29141,38.420807,-92.874835
29143,36.594261,-89.655949
29145,36.908017,-94.334741
29147,40.360484,-94.883281
29149,36.684867,-91.402902
29151,38.464254,-91.859504
29153,36.649643,-92.45858
29155,36.209916,-89.785942
29157,37.71113,-89.802125
29159,38.727367,-93.285207
29161,37.866326,-91.790349
29163,39.344178,-91.171042
29165,39.378696,-94.761472
29167,37.616761,-93.400817
29169,37.824835,-92.207022
29171,40.478606,-93.014531
29173,39.553455,-91.524787
29175,39.441601,-92.492725
29177,39.308401,-93.995746
29179,37.360857,-90.969516
29181,36.648902,-90.86706
29183,38.781102,-90.674915
29185,38.039069,-93.773077
29186,37.89018,-90.18117
29187,37.810707,-90.473868
29189,38.640702,-90.445954
29195,39.13584,-93.204164
29197,40.469361,-92.519016
29199,40.447686,-92.142824
29201,37.047793,-89.568098
29203,37.15198,-91.398364
29205,39.797531,-92.088719
29207,36.855428,-89.941735
29209,36.747857,-93.467782
29211,40.209587,-93.109783
29213,36.649827,-93.042819
29215,37.314257,-91.964478
29217,37.850196,-94.341597
29219,38.761902,-91.159307
29221,37.942315,-90.897056
29223,37.113825,-90.460868
29225,37.280804,-92.87608
29227,40.480482,-94.419129
29229,37.267636,-92.48001
29510,38.635699,-90.244582
30001,45.133863,-112.892869
30003,45.407869,-107.518163
30005,48.428282,-108.967648
30007,46.334476,-111.496103
30009,45.224475,-109.028551
30011,45.516825,-104.515324
30013,47.316443,-111.350571
30015,47.886837,-110.436189
30017,46.261481,-105.550508
30019,48.794429,-105.541739
30021,47.272425,-104.901027
30023,46.099059,-113.139108
30025,46.318184,-104.405718
30027,47.222997,-109.22328
30029,48.314696,-114.054319
30031,45.535559,-111.173443
30033,47.281174,-106.982212
30035,48.705671,-112.990502
30037,46.380624,-109.174586
30039,46.395358,-113.425683
30041,48.628331,-110.106372
30043,46.126557,-112.056771
30045,47.032558,-110.30532
30047,47.642901,-114.083687
30049,47.122133,-112.382954
30051,48.559654,-111.036924
30053,48.542232,-115.404343
30055,47.629628,-105.757222
30057,45.319288,-111.917328
30059,46.585706,-110.921781
30061,47.155213,-115.06455
30063,47.027263,-113.892681
30065,46.505665,-108.436982
30067,45.421905,-110.532798
30069,47.141917,-108.226575
30071,48.250155,-107.928833
30073,48.230312,-112.219928
30075,45.40889,-105.555259
30077,46.844225,-112.9311
30079,46.852434,-105.375808
30081,46.079298,-114.119065
30083,47.785513,-104.563387
30085,48.282747,-104.99517
30087,46.161734,-106.701953
30089,47.756469,-115.180225
30091,48.705523,-104.533913
30093,45.895959,-112.660222
30095,45.663496,-109.391752
30097,45.81306,-109.941312
30099,47.819035,-112.281725
30101,48.645052,-111.733493
30103,46.209636,-107.280494
30105,48.365713,-106.687883
30107,46.497047,-109.857147
30109,46.962866,-104.274466
30111,45.936987,-108.276656
31001,40.520632,-98.500044
31003,42.183225,-98.058037
31005,41.570856,-101.697045
31007,41.53975,-103.726263
31009,41.92523,-99.990771
31011,41.7054,-98.066794
31013,42.215665,-103.087821
31015,42.894448,-98.773022
31017,42.34939,-99.923176
31019,40.855226,-99.074983
31021,41.854179,-96.337746
31023,41.226072,-97.13204
31025,40.909878,-96.140609
31027,42.604511,-97.256824
31029,40.53039,-101.694192
31031,42.566985,-101.072622
31033,41.214236,-103.011929
31035,40.523669,-98.05105
31037,41.574675,-97.089455
31039,41.915865,-96.788517
31041,41.393893,-99.726866
31043,42.390456,-96.562549
31045,42.711214,-103.134872
31047,40.867378,-99.815154
31049,41.112988,-102.332604
31051,42.48528,-96.855862
31053,41.577008,-96.645853
31055,41.297091,-96.154066
31057,40.180165,-101.681133
31059,40.52504,-97.596705
31061,40.183203,-98.96208
31063,40.530947,-100.406683
31065,40.191991,-99.909661
31067,40.255234,-96.683453
31069,41.659381,-102.328229
31071,41.905572,-98.922998
31073,40.509838,-99.824078
31075,41.915867,-101.756875
31077,41.5676,-98.530566
31079,40.866023,-98.498004
31081,40.877145,-98.021943
31083,40.178766,-99.403418
31085,40.535786,-101.05558
31087,40.176896,-101.044217
31089,42.459287,-98.784766
31091,41.9187,-101.11681
31093,41.219403,-98.513303
31095,40.175736,-97.143103
31097,40.395457,-96.268562
31099,40.506269,-98.948461
31101,41.194404,-101.644474
31103,42.87548,-99.718351
31105,41.199155,-103.711105
31107,42.634405,-97.891349
31109,40.783547,-96.688658
31111,41.050322,-100.744481
31113,41.542156,-100.443665
31115,41.897714,-99.509764
31117,41.596473,-101.060237
31119,41.909929,-97.606856
31121,41.169801,-98.031051
31123,41.732205,-102.990599
31125,41.402386,-97.991408
31127,40.387448,-95.850954
31129,40.176492,-98.046842
31131,40.637992,-96.131027
31133,40.13785,-96.245225
31135,40.856065,-101.636443
31137,40.516365,-99.406557
31139,42.271413,-97.610992
31141,41.576866,-97.513467
31143,41.187925,-97.570663
31145,40.16942,-100.468576
31147,40.123743,-95.718603
31149,42.413325,-99.45853
31151,40.516802,-97.131755
31153,41.115064,-96.109125
31155,41.223152,-96.640923
31157,41.851589,-103.70586
31159,40.871944,-97.140383
31161,42.507074,-102.389698
31163,41.218743,-98.972849
31165,42.483806,-103.742605
31167,41.904793,-97.174724
31169,40.173845,-97.596263
31171,41.84862,-100.506911
31173,42.154061,-96.533943
31175,41.564094,-98.983484
31177,41.533979,-96.224574
31179,42.210746,-97.126243
31181,40.180646,-98.49859
31183,41.937859,-98.522289
31185,40.873056,-97.596742
32001,39.525701,-118.270419
32003,36.214236,-115.013819
32005,38.905129,-119.609019
32007,41.141133,-115.351424
32009,37.778966,-117.632382
32011,39.977788,-116.272208
32013,41.407914,-118.127592
32015,39.900211,-117.04724
32017,37.634605,-114.863037
32019,39.022214,-119.197417
32021,38.516647,-118.416279
32023,37.966379,-116.459047
32027,40.439639,-118.409477
32029,39.438385,-119.524646
32031,40.703311,-119.710315
32033,39.417804,-114.900945
32510,39.153447,-119.743442
33001,43.519109,-71.425366
33003,43.867567,-71.201665
33005,42.925455,-72.248217
33007,44.652419,-71.289383
33009,43.926488,-71.842264
33011,42.911643,-71.723101
33013,43.299485,-71.68013
33015,42.98936,-71.099437
33017,43.293177,-71.035927
33019,43.361188,-72.222084
34001,39.469354,-74.633758
34003,40.95909,-74.074522
34005,39.875786,-74.663006
34007,39.802352,-74.961251
34009,39.086143,-74.847716
34011,39.328387,-75.121644
34013,40.787217,-74.246136
34015,39.721019,-75.143708
34017,40.731384,-74.078627
34019,40.565283,-74.91197
34021,40.282503,-74.703724
34023,40.439593,-74.407585
34025,40.287056,-74.152446
34027,40.858581,-74.547427
34029,39.86585,-74.263027
34031,41.033763,-74.300308
34033,39.573828,-75.357356
34035,40.565522,-74.61993
34037,41.137424,-74.691855
34039,40.659871,-74.308696
34041,40.853524,-75.009542
35001,35.054002,-106.669065
35003,33.901814,-108.392097
35005,33.361605,-104.469837
35006,34.93205,-108.000255
35007,36.612963,-104.640126
35009,34.572984,-103.346055
35011,34.351429,-104.401527
35013,32.350912,-106.832182
35015,32.457858,-104.306471
35017,32.732087,-108.381504
35019,34.869782,-104.784968
35021,35.863152,-103.829931
35023,31.899658,-108.745729
35025,32.795687,-103.413271
35027,33.740941,-105.449083
35028,35.870047,-106.307968
35029,32.184482,-107.746639
35031,35.573732,-108.255307
35033,35.982841,-104.921898
35035,32.588776,-105.781079
35037,35.107018,-103.548071
35039,36.509669,-106.693983
35041,34.021457,-103.482725
35043,35.685073,-106.882618
35045,36.511625,-108.324578
35047,35.476876,-104.803515
35049,35.513722,-105.966441
35051,33.119479,-107.188161
35053,33.991614,-106.939003
35055,36.576529,-105.637987
35057,34.634644,-105.846836
35059,36.488085,-103.475723
35061,34.71684,-106.806582
36001,42.588271,-73.974014
36003,42.247894,-78.026176
36005,40.848711,-73.852939
36007,42.161977,-75.830291
36009,42.244853,-78.681006
36011,43.008546,-76.574587
36013,42.304216,-79.407595
36015,42.155281,-76.747179
36017,42.489732,-75.604905
36019,44.75271,-73.705648
36021,42.247729,-73.626805
36023,42.593824,-76.076265
36025,42.193987,-74.966728
36027,41.755009,-73.739951
36029,42.752759,-78.778192
36031,44.108971,-73.777573
36033,44.594374,-74.31067
36035,43.115609,-74.423678
36037,43.00091,-78.192778
36039,42.286951,-74.149495
36041,43.657879,-74.502456
36043,43.461635,-74.894694
36045,43.995371,-76.053522
36047,40.635133,-73.950777
36049,43.786397,-75.442617
36051,42.727485,-77.76978
36053,42.910026,-75.663575
36055,43.464475,-77.664656
36057,42.900891,-74.435358
36059,40.729687,-73.589384
36061,40.776557,-73.970174
36063,43.456731,-78.792143
36065,43.242727,-75.434282
36067,43.00653,-76.196117
36069,42.856695,-77.303277
36071,41.40241,-74.306252
36073,43.502287,-78.229726
36075,43.461443,-76.209258
36077,42.629776,-75.028841
36079,41.427904,-73.743882
36081,40.658557,-73.837929
36083,42.710421,-73.513845
36085,40.563855,-74.137063
36087,41.154785,-74.024772
36089,44.488113,-75.074311
36091,43.106135,-73.855387
36093,42.817542,-74.043583
36095,42.591294,-74.438172
36097,42.419776,-76.938604
36099,42.782294,-76.827088
36101,42.266725,-77.385525
36103,40.943554,-72.692218
36105,41.720176,-74.76468
36107,42.178057,-76.29745
36109,42.453281,-76.473712
36111,41.947232,-74.265447
36113,43.555105,-73.838139
36115,43.312377,-73.439428
36117,43.458758,-77.063164
36119,41.15277,-73.745912
36121,42.701363,-78.228567
36123,42.638237,-77.104324
37001,36.041974,-79.399935
37003,35.920951,-81.177467
37005,36.489356,-81.132299
37007,34.974996,-80.109959
37009,36.436305,-81.49877
37011,36.072894,-81.920363
37013,35.482313,-76.842014
37015,36.06133,-76.962367
37017,34.591949,-78.539513
37019,34.038708,-78.227688
37021,35.609371,-82.530426
37023,35.746182,-81.70618
37025,35.387845,-80.552868
37027,35.957857,-81.530076
37029,36.342344,-76.162488
37031,34.858313,-76.526967
37033,36.393097,-79.332546
37035,35.663182,-81.214151
37037,35.704994,-79.251454
37039,35.136233,-84.061308
37041,36.127288,-76.60207
37043,35.052997,-83.752264
37045,35.33463,-81.557115
37047,34.260471,-78.636378
37049,35.118179,-77.082541
37051,35.050192,-78.828719
37053,36.372174,-75.941224
37055,35.606269,-75.767536
37057,35.795123,-80.206525
37059,35.929356,-80.542542
37061,34.934403,-77.933543
37063,36.036589,-78.877919
37065,35.917055,-77.602655
37067,36.131667,-80.257289
37069,36.088241,-78.28309
37071,35.293344,-81.177256
37073,36.442135,-76.702355
37075,35.348111,-83.830909
37077,36.299884,-78.657634
37079,35.481933,-77.681667
37081,36.079065,-79.788665
37083,36.251438,-77.644842
37085,35.368635,-78.87161
37087,35.557097,-82.972807
37089,35.336424,-82.479634
37091,36.363517,-76.981616
37093,35.017233,-79.241964
37095,35.408157,-76.153687
37097,35.806356,-80.874545
37099,35.286463,-83.130641
37101,35.513405,-78.367267
37103,35.03216,-77.356443
37105,35.476075,-79.17222
37107,35.238062,-77.639023
37109,35.487825,-81.225176
37111,35.682232,-82.048029
37113,35.152959,-83.421901
37115,35.86408,-82.712731
37117,35.841059,-77.112867
37119,35.246862,-80.833832
37121,36.013102,-82.163554
37123,35.338071,-79.904196
37125,35.310163,-79.480664
37127,35.965945,-77.987555
37129,34.177466,-77.871378
37131,36.421774,-77.398352
37133,34.76346,-77.503297
37135,36.062499,-79.119355
37137,35.147462,-76.665069
37139,36.265276,-76.260355
37141,34.512581,-77.888029
37143,36.178261,-76.404269
37145,36.386387,-78.965471
37147,35.591065,-77.372404
37149,35.278928,-82.167667
37151,35.709915,-79.806215
37153,35.001957,-79.747809
37155,34.63921,-79.100881
37157,36.380927,-79.782889
37159,35.639218,-80.525344
37161,35.402747,-81.919583
37163,34.990575,-78.371382
37165,34.840023,-79.477337
37167,35.310523,-80.254355
37169,36.404195,-80.239271
37171,36.415416,-80.686463
37173,35.568849,-83.465614
37175,35.210095,-82.816696
37177,35.87042,-76.165345
37179,34.991501,-80.530131
37181,36.365481,-78.405434
37183,35.789846,-78.650624
37185,36.397979,-78.099924
37187,35.844589,-76.572334
37189,36.235371,-81.709919
37191,35.362741,-78.004826
37193,36.209303,-81.165354
37195,35.704125,-77.918982
37197,36.158765,-80.665164
37199,35.889504,-82.30398
38001,46.096815,-102.533198
38003,46.94255,-98.070195
38005,48.071738,-99.361987
38007,47.009283,-103.364924
38009,48.794412,-100.831257
38011,46.107807,-103.506586
