810,12
1.32,24.01,1538839517.7
1.37,24.04,1538839517.8
1.39,24.07,1538839517.9
1.34,24.06,1538839518.0
1.30,24.06,1538839518.1
1.28,24.06,1538839518.2
1.22,24.01,1538839518.3
1.16,23.90,1538839518.4
1.16,23.85,1538839518.5
1.39,24.09,1538839518.6
1.76,24.55,1538839518.7
1.62,24.38,1538839518.8
1.53,24.30,1538839518.9
1.53,24.30,1538839519.0
1.47,24.26,1538839519.1
1.19,23.92,1538839519.2
0.88,23.55,1538839519.3
1.37,24.11,1538839519.4
1.65,24.46,1538839519.5
1.61,24.48,1538839519.6
1.60,24.53,1538839519.7
1.64,24.64,1538839519.8
1.51,24.52,1538839519.9
1.18,24.15,1538839520.0
0.97,23.89,1538839520.1
0.96,23.92,1538839520.2
1.04,23.95,1538839520.3
1.14,23.83,1538839520.4
1.30,23.73,1538839520.5
1.45,23.57,1538839520.6
1.73,23.50,1538839520.7
2.04,23.46,1538839520.8
2.32,23.38,1538839520.9
2.70,23.39,1538839521.0
3.11,23.40,1538839521.1
3.48,23.38,1538839521.2
3.86,23.34,1538839521.3
4.33,23.29,1538839521.4
4.82,23.25,1538839521.5
5.28,23.24,1538839521.6
5.73,23.26,1538839521.7
6.20,23.28,1538839521.8
6.68,23.30,1538839521.9
7.14,23.29,1538839522.0
7.60,23.28,1538839522.1
8.06,23.27,1538839522.2
8.48,23.25,1538839522.3
8.89,23.21,1538839522.4
9.33,23.18,1538839522.5
9.78,23.15,1538839522.6
10.20,23.11,1538839522.7
10.59,23.06,1538839522.8
11.04,23.00,1538839522.9
11.54,22.96,1538839523.0
12.02,22.95,1538839523.1
12.48,22.95,1538839523.2
12.99,22.93,1538839523.3
13.52,22.90,1538839523.4
14.02,22.87,1538839523.5
14.45,22.82,1538839523.6
14.81,22.78,1538839523.7
15.11,22.75,1538839523.8
15.30,22.76,1538839523.9
15.43,22.78,1538839524.0
15.54,22.77,1538839524.1
15.61,22.77,1538839524.2
15.63,22.78,1538839524.3
15.62,22.78,1538839524.4
15.63,22.76,1538839524.5
15.63,22.75,1538839524.6
15.59,22.77,1538839524.7
15.55,22.76,1538839524.8
15.53,22.74,1538839524.9
15.52,22.70,1538839525.0
15.53,22.67,1538839525.1
15.55,22.66,1538839525.2
15.57,22.67,1538839525.3
15.57,22.68,1538839525.4
15.57,22.67,1538839525.5
15.57,22.66,1538839525.6
15.56,22.69,1538839525.7
15.52,22.70,1538839525.8
15.49,22.70,1538839525.9
15.50,22.70,1538839526.0
15.50,22.74,1538839526.1
15.48,22.78,1538839526.2
15.45,22.78,1538839526.3
15.40,22.79,1538839526.4
15.30,22.82,1538839526.5
15.20,22.80,1538839526.6
15.10,22.76,1538839526.7
14.98,22.73,1538839526.8
14.84,22.75,1538839526.9
14.66,22.74,1538839527.0
14.50,22.76,1538839527.1
14.34,22.78,1538839527.2
14.16,22.80,1538839527.3
14.03,22.79,1538839527.4
13.90,22.78,1538839527.5
13.80,22.76,1538839527.6
13.69,22.73,1538839527.7
13.54,22.71,1538839527.8
13.39,22.70,1538839527.9
13.26,22.75,1538839528.0
13.14,22.78,1538839528.1
13.00,22.78,1538839528.2
12.87,22.78,1538839528.3
12.76,22.80,1538839528.4
12.62,22.82,1538839528.5
12.44,22.83,1538839528.6
12.26,22.82,1538839528.7
12.08,22.85,1538839528.8
11.91,22.88,1538839528.9
11.74,22.90,1538839529.0
11.56,22.92,1538839529.1
11.37,22.95,1538839529.2
11.19,22.93,1538839529.3
11.01,22.93,1538839529.4
10.83,22.94,1538839529.5
10.66,22.96,1538839529.6
10.54,22.94,1538839529.7
10.46,22.91,1538839529.8
10.42,22.91,1538839529.9
10.40,22.92,1538839530.0
10.42,22.93,1538839530.1
10.44,22.92,1538839530.2
10.46,22.94,1538839530.3
10.48,22.96,1538839530.4
10.46,23.00,1538839530.5
10.42,23.03,1538839530.6
10.37,23.04,1538839530.7
10.37,23.04,1538839530.8
10.38,23.05,1538839530.9
10.37,23.04,1538839531.0
10.40,23.04,1538839531.1
10.43,23.02,1538839531.2
10.45,22.99,1538839531.3
10.41,22.97,1538839531.4
10.40,22.97,1538839531.5
10.43,23.00,1538839531.6
10.43,23.00,1538839531.7
10.47,23.00,1538839531.8
10.50,22.97,1538839531.9
10.54,22.97,1538839532.0
10.55,22.99,1538839532.1
10.52,22.96,1538839532.2
10.51,22.93,1538839532.3
10.50,22.94,1538839532.4
10.50,22.97,1538839532.5
10.49,22.97,1538839532.6
10.47,22.93,1538839532.7
10.48,22.94,1538839532.8
10.48,22.94,1538839532.9
10.48,22.94,1538839533.0
10.45,22.95,1538839533.1
10.45,22.97,1538839533.2
10.46,22.99,1538839533.3
10.45,22.97,1538839533.4
10.45,22.95,1538839533.5
10.46,22.94,1538839533.6
10.48,22.94,1538839533.7
10.49,22.95,1538839533.8
10.51,22.96,1538839533.9
10.52,22.99,1538839534.0
10.51,23.04,1538839534.1
10.53,23.04,1538839534.2
10.50,23.06,1538839534.3
10.51,23.04,1538839534.4
10.50,23.01,1538839534.5
10.50,22.97,1538839534.6
10.52,22.93,1538839534.7
10.52,22.91,1538839534.8
10.55,22.87,1538839534.9
10.54,22.87,1538839535.0
10.55,22.88,1538839535.1
10.54,22.90,1538839535.2
10.57,22.94,1538839535.3
10.58,22.97,1538839535.4
10.59,23.00,1538839535.5
10.62,23.02,1538839535.6
10.63,23.00,1538839535.7
10.63,22.98,1538839535.8
10.59,22.93,1538839535.9
10.55,22.90,1538839536.0
10.52,22.90,1538839536.1
10.49,22.92,1538839536.2
10.47,22.94,1538839536.3
10.40,22.97,1538839536.4
10.30,22.96,1538839536.5
10.16,22.96,1538839536.6
10.03,22.91,1538839536.7
9.75,22.85,1538839536.8
9.41,22.78,1538839536.9
9.07,22.72,1538839537.0
8.68,22.72,1538839537.1
8.27,22.70,1538839537.2
7.82,22.77,1538839537.3
7.50,22.82,1538839537.4
7.23,22.86,1538839537.5
7.02,22.90,1538839537.6
