2872,12
1.95,12.76,1538839517.8
1.92,12.74,1538839517.9
1.86,12.71,1538839518.0
1.84,12.68,1538839518.1
1.88,12.67,1538839518.2
1.87,12.65,1538839518.3
1.84,12.67,1538839518.4
1.85,12.71,1538839518.5
1.88,12.77,1538839518.6
1.89,12.81,1538839518.7
1.83,12.87,1538839518.8
1.83,12.91,1538839518.9
1.88,12.90,1538839519.0
1.90,12.83,1538839519.1
1.90,12.78,1538839519.2
1.88,12.73,1538839519.3
1.90,12.66,1538839519.4
1.87,12.61,1538839519.5
1.83,12.61,1538839519.6
1.84,12.65,1538839519.7
1.87,12.67,1538839519.8
1.89,12.67,1538839519.9
1.92,12.63,1538839520.0
2.00,12.61,1538839520.1
2.09,12.60,1538839520.2
2.16,12.58,1538839520.3
2.31,12.56,1538839520.4
2.51,12.58,1538839520.5
2.75,12.64,1538839520.6
3.04,12.68,1538839520.7
3.39,12.70,1538839520.8
3.81,12.70,1538839520.9
4.18,12.67,1538839521.0
4.58,12.64,1538839521.1
5.01,12.62,1538839521.2
5.42,12.61,1538839521.3
5.75,12.60,1538839521.4
6.00,12.63,1538839521.5
6.18,12.67,1538839521.6
6.23,12.68,1538839521.7
6.14,12.66,1538839521.8
5.92,12.61,1538839521.9
5.77,12.61,1538839522.0
5.70,12.60,1538839522.1
5.49,12.59,1538839522.2
5.38,12.63,1538839522.3
5.32,12.67,1538839522.4
5.33,12.69,1538839522.5
5.29,12.66,1538839522.6
5.20,12.61,1538839522.7
5.26,12.64,1538839522.8
5.19,12.61,1538839522.9
5.18,12.63,1538839523.0
5.15,12.57,1538839523.1
5.06,12.59,1538839523.2
4.91,12.59,1538839523.3
4.84,12.55,1538839523.4
4.90,12.56,1538839523.5
4.90,12.52,1538839523.6
4.91,12.55,1538839523.7
4.93,12.55,1538839523.8
5.04,12.61,1538839523.9
5.09,12.64,1538839524.0
5.11,12.64,1538839524.1
5.14,12.64,1538839524.2
5.19,12.65,1538839524.3
5.25,12.61,1538839524.4
5.26,12.56,1538839524.5
5.29,12.52,1538839524.6
5.31,12.49,1538839524.7
5.30,12.48,1538839524.8
5.23,12.50,1538839524.9
5.25,12.53,1538839525.0
5.29,12.57,1538839525.1
5.29,12.59,1538839525.2
5.26,12.63,1538839525.3
5.22,12.69,1538839525.4
5.21,12.71,1538839525.5
5.20,12.72,1538839525.6
5.22,12.74,1538839525.7
5.25,12.75,1538839525.8
5.29,12.77,1538839525.9
5.35,12.77,1538839526.0
5.44,12.76,1538839526.1
5.44,12.73,1538839526.2
5.43,12.69,1538839526.3
5.44,12.63,1538839526.4
5.47,12.57,1538839526.5
5.49,12.55,1538839526.6
5.49,12.51,1538839526.7
5.50,12.52,1538839526.8
5.49,12.53,1538839526.9
5.47,12.52,1538839527.0
5.43,12.51,1538839527.1
5.40,12.50,1538839527.2
5.40,12.51,1538839527.3
5.40,12.47,1538839527.4
5.42,12.43,1538839527.5
5.44,12.49,1538839527.6
5.48,12.49,1538839527.7
5.52,12.49,1538839527.8
5.55,12.49,1538839527.9
5.55,12.49,1538839528.0
5.53,12.50,1538839528.1
5.54,12.47,1538839528.2
5.53,12.46,1538839528.3
5.51,12.45,1538839528.4
5.48,12.45,1538839528.5
5.44,12.48,1538839528.6
5.43,12.48,1538839528.7
5.41,12.47,1538839528.8
5.39,12.48,1538839528.9
5.39,12.49,1538839529.0
5.41,12.47,1538839529.1
5.46,12.46,1538839529.2
5.47,12.48,1538839529.3
5.43,12.51,1538839529.4
5.39,12.50,1538839529.5
5.34,12.47,1538839529.6
5.31,12.49,1538839529.7
5.29,12.51,1538839529.8
5.27,12.50,1538839529.9
5.30,12.48,1538839530.0
5.30,12.50,1538839530.1
5.31,12.53,1538839530.2
5.30,12.51,1538839530.3
5.27,12.49,1538839530.4
5.24,12.46,1538839530.5
5.21,12.42,1538839530.6
5.21,12.40,1538839530.7
5.20,12.39,1538839530.8
5.20,12.40,1538839530.9
5.21,12.44,1538839531.0
5.22,12.44,1538839531.1
5.26,12.44,1538839531.2
5.30,12.43,1538839531.3
5.34,12.39,1538839531.4
5.37,12.33,1538839531.5
5.40,12.26,1538839531.6
5.42,12.25,1538839531.7
5.42,12.29,1538839531.8
5.41,12.33,1538839531.9
5.38,12.34,1538839532.0
5.38,12.34,1538839532.1
5.37,12.33,1538839532.2
5.39,12.32,1538839532.3
5.43,12.29,1538839532.4
5.47,12.28,1538839532.5
5.53,12.30,1538839532.6
5.56,12.35,1538839532.7
5.58,12.40,1538839532.8
5.57,12.46,1538839532.9
5.57,12.49,1538839533.0
5.57,12.51,1538839533.1
5.58,12.50,1538839533.2
5.60,12.51,1538839533.3
5.61,12.52,1538839533.4
5.61,12.51,1538839533.5
5.58,12.52,1538839533.6
5.54,12.54,1538839533.7
5.50,12.57,1538839533.8
5.48,12.57,1538839533.9
5.49,12.56,1538839534.0
5.48,12.59,1538839534.1
5.51,12.61,1538839534.2
5.54,12.61,1538839534.3
5.54,12.59,1538839534.4
5.55,12.59,1538839534.5
5.51,12.53,1538839534.6
5.48,12.45,1538839534.7
5.46,12.38,1538839534.8
5.46,12.34,1538839534.9
5.47,12.33,1538839535.0
5.50,12.35,1538839535.1
5.52,12.39,1538839535.2
5.53,12.40,1538839535.3
5.55,12.41,1538839535.4
5.57,12.44,1538839535.5
5.55,12.43,1538839535.6
5.52,12.39,1538839535.7
5.52,12.36,1538839535.8
5.52,12.38,1538839535.9
5.50,12.40,1538839536.0
5.47,12.40,1538839536.1
5.44,12.43,1538839536.2
5.39,12.44,1538839536.3
5.38,12.46,1538839536.4
5.37,12.49,1538839536.5
5.36,12.50,1538839536.6
5.36,12.46,1538839536.7
5.33,12.41,1538839536.8
5.35,12.41,1538839536.9
5.34,12.40,1538839537.0
5.32,12.35,1538839537.1
5.30,12.29,1538839537.2
5.29,12.29,1538839537.3
5.34,12.34,1538839537.4
5.36,12.36,1538839537.5
5.38,12.35,1538839537.6
5.38,12.37,1538839537.7
5.41,12.39,1538839537.8
5.39,12.38,1538839537.9
5.38,12.32,1538839538.0
5.38,12.29,1538839538.1
5.38,12.29,1538839538.2
5.41,12.31,1538839538.3
5.41,12.33,1538839538.4
5.44,12.37,1538839538.5
5.45,12.40,1538839538.6
5.47,12.39,1538839538.7
5.49,12.36,1538839538.8
5.49,12.30,1538839538.9
5.49,12.26,1538839539.0
5.49,12.23,1538839539.1
5.51,12.24,1538839539.2
5.51,12.27,1538839539.3
5.50,12.32,1538839539.4
5.50,12.38,1538839539.5
5.51,12.44,1538839539.6
5.50,12.49,1538839539.7
5.43,12.51,1538839539.8
5.35,12.55,1538839539.9
5.32,12.54,1538839540.0
5.30,12.52,1538839540.1
5.29,12.50,1538839540.2
5.31,12.46,1538839540.3
5.39,12.42,1538839540.4
5.49,12.33,1538839540.5
5.56,12.25,1538839540.6
5.61,12.19,1538839540.7
5.63,12.17,1538839540.8
5.59,12.19,1538839540.9
5.48,12.21,1538839541.0
5.41,12.22,1538839541.1
5.37,12.25,1538839541.2
5.34,12.26,1538839541.3
5.34,12.26,1538839541.4
5.38,12.25,1538839541.5
5.39,12.18,1538839541.6
5.37,12.16,1538839541.7
5.36,12.19,1538839541.8
5.30,12.23,1538839541.9
5.22,12.24,1538839542.0
5.19,12.23,1538839542.1
5.26,12.27,1538839542.2
5.30,12.32,1538839542.3
5.32,12.35,1538839542.4
5.38,12.38,1538839542.5
5.43,12.37,1538839542.6
5.46,12.35,1538839542.7
5.45,12.32,1538839542.8
5.43,12.30,1538839542.9
5.40,12.28,1538839543.0
5.37,12.21,1538839543.1
5.36,12.20,1538839543.2
5.36,12.22,1538839543.3
5.35,12.26,1538839543.4
5.30,12.31,1538839543.5
5.30,12.36,1538839543.6
5.27,12.41,1538839543.7
5.25,12.47,1538839543.8
5.25,12.49,1538839543.9
5.28,12.46,1538839544.0
5.34,12.41,1538839544.1
5.38,12.35,1538839544.2
5.45,12.33,1538839544.3
5.48,12.30,1538839544.4
5.48,12.28,1538839544.5
5.50,12.31,1538839544.6
5.50,12.30,1538839544.7
5.55,12.29,1538839544.8
5.56,12.26,1538839544.9
5.61,12.22,1538839545.0
5.63,12.24,1538839545.1
5.60,12.26,1538839545.2
5.59,12.34,1538839545.3
5.55,12.41,1538839545.4
5.49,12.48,1538839545.5
5.43,12.51,1538839545.6
5.39,12.53,1538839545.7
5.40,12.52,1538839545.8
5.39,12.46,1538839545.9
5.37,12.37,1538839546.0
5.37,12.30,1538839546.1
5.41,12.29,1538839546.2
5.44,12.25,1538839546.3
5.44,12.26,1538839546.4
5.46,12.28,1538839546.5
5.49,12.34,1538839546.6
5.54,12.38,1538839546.7
5.52,12.37,1538839546.8
5.50,12.37,1538839546.9
5.48,12.33,1538839547.0
5.46,12.32,1538839547.1
5.41,12.32,1538839547.2
5.40,12.30,1538839547.3
5.38,12.29,1538839547.4
5.37,12.33,1538839547.5
5.39,12.36,1538839547.6
5.44,12.37,1538839547.7
5.47,12.36,1538839547.8
5.45,12.34,1538839547.9
5.44,12.34,1538839548.0
5.45,12.31,1538839548.1
5.47,12.31,1538839548.2
5.48,12.29,1538839548.3
5.55,12.32,1538839548.4
5.65,12.37,1538839548.5
5.73,12.42,1538839548.6
5.80,12.47,1538839548.7
5.86,12.53,1538839548.8
5.83,12.65,1538839548.9
5.79,12.72,1538839549.0
5.69,12.76,1538839549.1
5.60,12.79,1538839549.2
5.55,12.82,1538839549.3
5.51,12.85,1538839549.4
5.51,12.81,1538839549.5
5.53,12.78,1538839549.6
5.58,12.78,1538839549.7
5.64,12.81,1538839549.8
5.67,12.82,1538839549.9
5.64,12.82,1538839550.0
5.62,12.86,1538839550.1
5.63,12.90,1538839550.2
5.61,12.93,1538839550.3
5.58,12.92,1538839550.4
5.58,12.94,1538839550.5
5.56,12.94,1538839550.6
5.53,12.94,1538839550.7
5.48,12.93,1538839550.8
5.45,12.92,1538839550.9
5.43,12.92,1538839551.0
5.41,12.90,1538839551.1
5.44,12.89,1538839551.2
5.49,12.86,1538839551.3
5.54,12.85,1538839551.4
5.57,12.86,1538839551.5
5.57,12.91,1538839551.6
5.56,13.00,1538839551.7
5.53,13.11,1538839551.8
5.52,13.24,1538839551.9
5.52,13.40,1538839552.0
5.55,13.58,1538839552.1
5.62,13.76,1538839552.2
5.76,13.94,1538839552.3
5.90,14.12,1538839552.4
6.02,14.30,1538839552.5
6.15,14.46,1538839552.6
6.28,14.62,1538839552.7
6.42,14.71,1538839552.8
6.48,14.77,1538839552.9
6.55,14.83,1538839553.0
6.64,14.91,1538839553.1
6.70,15.01,1538839553.2
6.76,15.10,1538839553.3
6.78,15.22,1538839553.4
6.83,15.34,1538839553.5
6.87,15.46,1538839553.6
6.90,15.52,1538839553.7
6.95,15.51,1538839553.8
6.97,15.53,1538839553.9
6.99,15.53,1538839554.0
7.01,15.53,1538839554.1
7.03,15.50,1538839554.2
7.05,15.50,1538839554.3
7.06,15.52,1538839554.4
7.05,15.52,1538839554.5
7.04,15.54,1538839554.6
7.01,15.55,1538839554.7
6.96,15.57,1538839554.8
6.92,15.61,1538839554.9
6.89,15.66,1538839555.0
6.85,15.68,1538839555.1
6.83,15.70,1538839555.2
6.86,15.72,1538839555.3
6.87,15.73,1538839555.4
6.85,15.73,1538839555.5
6.88,15.72,1538839555.6
6.89,15.72,1538839555.7
6.89,15.72,1538839555.8
6.86,15.71,1538839555.9
6.82,15.72,1538839556.0
6.86,15.70,1538839556.1
6.85,15.69,1538839556.2
6.84,15.64,1538839556.3
6.83,15.63,1538839556.4
6.78,15.62,1538839556.5
6.78,15.60,1538839556.6
6.75,15.61,1538839556.7
6.70,15.60,1538839556.8
6.72,15.65,1538839556.9
6.73,15.65,1538839557.0
6.77,15.62,1538839557.1
6.81,15.57,1538839557.2
6.78,15.52,1538839557.3
6.73,15.49,1538839557.4
6.69,15.43,1538839557.5
6.66,15.42,1538839557.6
6.63,15.41,1538839557.7
6.55,15.44,1538839557.8
6.55,15.45,1538839557.9
6.56,15.45,1538839558.0
6.61,15.43,1538839558.1
6.64,15.42,1538839558.2
6.66,15.44,1538839558.3
6.71,15.46,1538839558.4
6.77,15.47,1538839558.5
6.82,15.48,1538839558.6
6.84,15.52,1538839558.7
6.89,15.53,1538839558.8
6.94,15.53,1538839558.9
6.95,15.55,1538839559.0
6.90,15.59,1538839559.1
6.84,15.63,1538839559.2
6.79,15.69,1538839559.3
6.72,15.74,1538839559.4
6.68,15.80,1538839559.5
6.68,15.83,1538839559.6
6.71,15.84,1538839559.7
6.72,15.84,1538839559.8
6.72,15.86,1538839559.9
6.73,15.92,1538839560.0
6.70,15.94,1538839560.1
6.70,15.98,1538839560.2
6.68,16.05,1538839560.3
6.71,16.11,1538839560.4
6.73,16.12,1538839560.5
6.71,16.14,1538839560.6
6.68,16.17,1538839560.7
6.64,16.18,1538839560.8
6.61,16.16,1538839560.9
6.58,16.14,1538839561.0
6.48,16.18,1538839561.1
6.46,16.16,1538839561.2
6.43,16.14,1538839561.3
6.46,16.11,1538839561.4
6.47,16.09,1538839561.5
6.50,16.05,1538839561.6
6.62,15.98,1538839561.7
6.68,15.92,1538839561.8
6.75,15.87,1538839561.9
6.73,15.87,1538839562.0
6.68,15.91,1538839562.1
6.59,15.97,1538839562.2
6.49,16.02,1538839562.3
6.37,16.07,1538839562.4
6.27,16.13,1538839562.5
6.25,16.16,1538839562.6
6.33,16.16,1538839562.7
6.41,16.17,1538839562.8
6.50,16.19,1538839562.9
6.54,16.22,1538839563.0
6.58,16.27,1538839563.1
6.61,16.25,1538839563.2
6.62,16.20,1538839563.3
6.65,16.17,1538839563.4
6.68,16.15,1538839563.5
6.76,16.14,1538839563.6
6.82,16.06,1538839563.7
6.83,16.04,1538839563.8
6.78,16.08,1538839563.9
6.70,16.09,1538839564.0
6.66,16.10,1538839564.1
6.56,16.09,1538839564.2
6.48,16.14,1538839564.3
6.41,16.16,1538839564.4
6.37,16.16,1538839564.5
6.41,16.14,1538839564.6
6.37,16.13,1538839564.7
6.39,16.15,1538839564.8
6.42,16.16,1538839564.9
6.46,16.16,1538839565.0
6.45,16.18,1538839565.1
6.35,16.21,1538839565.2
6.31,16.25,1538839565.3
6.31,16.26,1538839565.4
6.32,16.25,1538839565.5
6.37,16.21,1538839565.6
6.46,16.17,1538839565.7
6.58,16.11,1538839565.8
6.65,16.02,1538839565.9
6.69,15.96,1538839566.0
6.72,15.91,1538839566.1
6.73,15.88,1538839566.2
6.74,15.91,1538839566.3
6.75,15.93,1538839566.4
6.74,15.96,1538839566.5
6.72,15.98,1538839566.6
6.75,16.02,1538839566.7
6.75,16.06,1538839566.8
6.75,16.08,1538839566.9
6.76,16.10,1538839567.0
6.80,16.12,1538839567.1
6.83,16.14,1538839567.2
6.78,16.15,1538839567.3
6.75,16.15,1538839567.4
6.72,16.14,1538839567.5
6.71,16.12,1538839567.6
6.68,16.09,1538839567.7
6.67,16.08,1538839567.8
6.73,16.06,1538839567.9
6.75,16.03,1538839568.0
6.76,16.00,1538839568.1
6.74,15.98,1538839568.2
6.70,15.97,1538839568.3
6.67,15.96,1538839568.4
6.58,15.93,1538839568.5
6.55,15.91,1538839568.6
6.54,15.91,1538839568.7
6.53,15.92,1538839568.8
6.57,15.92,1538839568.9
6.57,15.92,1538839569.0
6.59,15.94,1538839569.1
6.59,15.96,1538839569.2
6.57,15.95,1538839569.3
6.56,15.96,1538839569.4
6.56,15.97,1538839569.5
6.57,16.01,1538839569.6
6.57,16.04,1538839569.7
6.60,16.05,1538839569.8
6.61,16.05,1538839569.9
6.62,16.05,1538839570.0
6.61,16.03,1538839570.1
6.58,15.98,1538839570.2
6.58,15.95,1538839570.3
6.55,15.93,1538839570.4
6.54,15.92,1538839570.5
6.58,15.90,1538839570.6
6.62,15.89,1538839570.7
6.66,15.89,1538839570.8
6.66,15.88,1538839570.9
6.67,15.88,1538839571.0
6.70,15.90,1538839571.1
6.73,15.93,1538839571.2
6.75,15.97,1538839571.3
6.75,16.00,1538839571.4
6.76,16.03,1538839571.5
6.73,16.04,1538839571.6
6.67,16.06,1538839571.7
6.56,16.06,1538839571.8
6.48,16.09,1538839571.9
6.43,16.11,1538839572.0
6.47,16.10,1538839572.1
6.50,16.08,1538839572.2
6.53,16.04,1538839572.3
6.61,15.99,1538839572.4
6.66,15.95,1538839572.5
6.67,15.91,1538839572.6
6.62,15.90,1538839572.7
6.64,15.90,1538839572.8
6.70,15.92,1538839572.9
6.73,15.95,1538839573.0
6.79,15.97,1538839573.1
6.83,15.97,1538839573.2
6.88,15.98,1538839573.3
6.90,16.01,1538839573.4
6.88,16.00,1538839573.5
6.85,15.97,1538839573.6
6.80,15.95,1538839573.7
6.80,15.96,1538839573.8
6.76,15.94,1538839573.9
6.74,15.92,1538839574.0
6.71,15.90,1538839574.1
6.70,15.91,1538839574.2
6.71,15.90,1538839574.3
6.69,15.89,1538839574.4
6.69,15.88,1538839574.5
6.70,15.88,1538839574.6
6.73,15.90,1538839574.7
6.74,15.90,1538839574.8
6.74,15.90,1538839574.9
6.74,15.91,1538839575.0
6.73,15.93,1538839575.1
6.72,15.96,1538839575.2
6.72,15.95,1538839575.3
6.70,15.96,1538839575.4
6.67,15.98,1538839575.5
6.63,15.99,1538839575.6
6.62,15.98,1538839575.7
6.61,15.97,1538839575.8
6.56,15.97,1538839575.9
6.53,15.97,1538839576.0
6.54,15.95,1538839576.1
6.57,15.92,1538839576.2
6.58,15.90,1538839576.3
6.59,15.88,1538839576.4
6.60,15.85,1538839576.5
6.61,15.83,1538839576.6
6.60,15.82,1538839576.7
6.60,15.81,1538839576.8
6.58,15.81,1538839576.9
6.57,15.82,1538839577.0
6.59,15.85,1538839577.1
6.61,15.86,1538839577.2
6.67,15.88,1538839577.3
6.69,15.89,1538839577.4
6.71,15.89,1538839577.5
6.71,15.88,1538839577.6
6.67,15.86,1538839577.7
6.63,15.88,1538839577.8
6.58,15.89,1538839577.9
6.55,15.90,1538839578.0
6.55,15.93,1538839578.1
6.59,15.94,1538839578.2
6.63,15.92,1538839578.3
6.68,15.89,1538839578.4
6.71,15.85,1538839578.5
6.73,15.83,1538839578.6
6.72,15.83,1538839578.7
6.70,15.82,1538839578.8
6.73,15.86,1538839578.9
6.73,15.88,1538839579.0
6.72,15.90,1538839579.1
6.73,15.94,1538839579.2
6.74,15.97,1538839579.3
6.75,15.98,1538839579.4
6.73,15.94,1538839579.5
6.74,15.98,1538839579.6
6.72,16.02,1538839579.7
6.66,16.02,1538839579.8
6.56,16.01,1538839579.9
6.53,16.05,1538839580.0
6.49,16.05,1538839580.1
6.47,15.98,1538839580.2
6.49,15.92,1538839580.3
6.55,15.89,1538839580.4
6.63,15.85,1538839580.5
6.65,15.80,1538839580.6
6.66,15.82,1538839580.7
6.66,15.85,1538839580.8
6.66,15.84,1538839580.9
6.67,15.84,1538839581.0
6.68,15.84,1538839581.1
6.71,15.82,1538839581.2
6.76,15.79,1538839581.3
6.81,15.76,1538839581.4
6.82,15.75,1538839581.5
6.80,15.76,1538839581.6
6.79,15.76,1538839581.7
6.77,15.75,1538839581.8
6.76,15.77,1538839581.9
6.75,15.78,1538839582.0
6.73,15.78,1538839582.1
6.70,15.77,1538839582.2
6.69,15.75,1538839582.3
6.68,15.76,1538839582.4
6.61,15.72,1538839582.5
6.60,15.74,1538839582.6
6.60,15.76,1538839582.7
6.62,15.77,1538839582.8
6.62,15.79,1538839582.9
6.63,15.79,1538839583.0
6.65,15.85,1538839583.1
6.63,15.85,1538839583.2
6.62,15.83,1538839583.3
6.64,15.84,1538839583.4
6.64,15.84,1538839583.5
6.63,15.86,1538839583.6
6.68,15.85,1538839583.7
6.69,15.84,1538839583.8
6.71,15.84,1538839583.9
6.73,15.83,1538839584.0
6.74,15.82,1538839584.1
6.77,15.82,1538839584.2
6.76,15.81,1538839584.3
