2869,12
51.47,14.49,1538839517.7
51.50,14.51,1538839517.8
51.52,14.50,1538839517.9
51.52,14.49,1538839518.0
51.52,14.46,1538839518.1
51.56,14.42,1538839518.2
51.58,14.40,1538839518.3
51.66,14.32,1538839518.4
51.73,14.26,1538839518.5
51.83,14.18,1538839518.6
51.91,14.15,1538839518.7
51.92,14.13,1538839518.8
51.95,14.07,1538839518.9
51.91,14.06,1538839519.0
51.85,14.06,1538839519.1
51.80,14.04,1538839519.2
51.75,14.01,1538839519.3
51.74,13.99,1538839519.4
51.71,13.98,1538839519.5
51.66,14.00,1538839519.6
51.67,14.03,1538839519.7
51.67,14.08,1538839519.8
51.72,14.07,1538839519.9
51.74,14.03,1538839520.0
51.77,13.98,1538839520.1
51.79,13.93,1538839520.2
51.70,13.92,1538839520.3
51.57,13.94,1538839520.4
51.34,14.04,1538839520.5
51.01,14.24,1538839520.6
50.58,14.51,1538839520.7
50.05,14.86,1538839520.8
49.52,15.28,1538839520.9
48.94,15.80,1538839521.0
48.34,16.37,1538839521.1
47.73,16.95,1538839521.2
47.16,17.51,1538839521.3
46.65,17.98,1538839521.4
46.18,18.33,1538839521.5
45.74,18.58,1538839521.6
45.35,18.73,1538839521.7
45.04,18.77,1538839521.8
44.79,18.77,1538839521.9
44.61,18.76,1538839522.0
44.47,18.75,1538839522.1
44.36,18.76,1538839522.2
44.26,18.75,1538839522.3
44.24,18.76,1538839522.4
44.33,18.76,1538839522.5
44.50,18.77,1538839522.6
44.76,18.77,1538839522.7
45.13,18.79,1538839522.8
45.56,18.76,1538839522.9
45.96,18.65,1538839523.0
46.36,18.44,1538839523.1
46.70,18.13,1538839523.2
47.01,17.71,1538839523.3
47.27,17.16,1538839523.4
47.57,16.55,1538839523.5
47.92,15.92,1538839523.6
48.24,15.35,1538839523.7
48.57,14.84,1538839523.8
48.89,14.40,1538839523.9
49.21,14.03,1538839524.0
49.51,13.77,1538839524.1
49.74,13.58,1538839524.2
49.93,13.43,1538839524.3
50.07,13.33,1538839524.4
50.17,13.27,1538839524.5
50.22,13.28,1538839524.6
50.19,13.25,1538839524.7
50.11,13.25,1538839524.8
49.92,13.23,1538839524.9
49.65,13.19,1538839525.0
49.32,13.19,1538839525.1
48.93,13.16,1538839525.2
48.51,13.16,1538839525.3
48.06,13.17,1538839525.4
47.65,13.22,1538839525.5
47.33,13.27,1538839525.6
47.07,13.29,1538839525.7
46.86,13.33,1538839525.8
46.70,13.36,1538839525.9
46.61,13.39,1538839526.0
46.62,13.36,1538839526.1
46.68,13.35,1538839526.2
46.73,13.31,1538839526.3
46.84,13.26,1538839526.4
47.07,13.19,1538839526.5
47.40,13.15,1538839526.6
47.76,13.15,1538839526.7
48.19,13.14,1538839526.8
48.69,13.14,1538839526.9
49.16,13.13,1538839527.0
49.56,13.16,1538839527.1
49.87,13.20,1538839527.2
50.10,13.20,1538839527.3
50.22,13.21,1538839527.4
50.26,13.24,1538839527.5
50.28,13.27,1538839527.6
50.21,13.25,1538839527.7
50.12,13.22,1538839527.8
50.00,13.28,1538839527.9
49.82,13.38,1538839528.0
49.55,13.50,1538839528.1
49.26,13.66,1538839528.2
48.95,13.87,1538839528.3
48.60,14.13,1538839528.4
48.26,14.43,1538839528.5
47.97,14.74,1538839528.6
47.66,15.17,1538839528.7
47.33,15.60,1538839528.8
46.98,16.11,1538839528.9
46.59,16.66,1538839529.0
