3950,12
1.40,3.18,1538839517.7
1.49,3.17,1538839517.8
1.55,3.16,1538839517.9
1.60,3.16,1538839518.0
1.63,3.17,1538839518.1
1.62,3.20,1538839518.2
1.57,3.20,1538839518.3
1.50,3.20,1538839518.4
1.44,3.21,1538839518.5
1.41,3.23,1538839518.6
1.42,3.22,1538839518.7
1.37,3.22,1538839518.8
1.35,3.24,1538839518.9
1.38,3.21,1538839519.0
1.37,3.18,1538839519.1
1.36,3.21,1538839519.2
1.36,3.25,1538839519.3
1.38,3.27,1538839519.4
1.41,3.27,1538839519.5
1.39,3.29,1538839519.6
1.35,3.35,1538839519.7
1.31,3.32,1538839519.8
1.28,3.33,1538839519.9
1.28,3.32,1538839520.0
1.33,3.31,1538839520.1
1.48,3.30,1538839520.2
1.76,3.27,1538839520.3
2.15,3.28,1538839520.4
2.63,3.26,1538839520.5
3.26,3.27,1538839520.6
3.99,3.30,1538839520.7
4.82,3.34,1538839520.8
5.70,3.36,1538839520.9
6.66,3.35,1538839521.0
7.66,3.31,1538839521.1
8.68,3.28,1538839521.2
9.70,3.27,1538839521.3
10.71,3.30,1538839521.4
11.65,3.35,1538839521.5
12.48,3.40,1538839521.6
13.22,3.48,1538839521.7
13.78,3.58,1538839521.8
14.20,3.68,1538839521.9
14.47,3.77,1538839522.0
14.69,3.87,1538839522.1
14.83,3.96,1538839522.2
14.89,4.05,1538839522.3
14.90,4.12,1538839522.4
14.93,4.19,1538839522.5
14.91,4.24,1538839522.6
14.87,4.22,1538839522.7
14.80,4.21,1538839522.8
14.73,4.16,1538839522.9
14.69,4.09,1538839523.0
14.65,4.02,1538839523.1
14.63,3.96,1538839523.2
14.63,3.93,1538839523.3
14.64,3.92,1538839523.4
14.65,3.95,1538839523.5
14.64,4.00,1538839523.6
14.60,4.03,1538839523.7
14.55,3.99,1538839523.8
14.53,3.98,1538839523.9
14.52,3.99,1538839524.0
14.57,3.97,1538839524.1
14.59,3.93,1538839524.2
14.65,3.91,1538839524.3
14.63,3.87,1538839524.4
14.64,3.85,1538839524.5
14.63,3.82,1538839524.6
14.57,3.76,1538839524.7
14.55,3.74,1538839524.8
14.52,3.70,1538839524.9
14.57,3.77,1538839525.0
14.56,3.81,1538839525.1
14.59,3.82,1538839525.2
14.59,3.90,1538839525.3
14.61,3.97,1538839525.4
14.64,4.03,1538839525.5
14.70,4.07,1538839525.6
14.75,4.06,1538839525.7
14.65,3.98,1538839525.8
14.60,3.92,1538839525.9
14.58,3.87,1538839526.0
14.55,3.81,1538839526.1
14.49,3.78,1538839526.2
14.42,3.78,1538839526.3
14.49,3.83,1538839526.4
14.54,3.85,1538839526.5
14.57,3.84,1538839526.6
14.57,3.84,1538839526.7
14.62,3.85,1538839526.8
14.65,3.87,1538839526.9
14.69,3.96,1538839527.0
14.73,4.02,1538839527.1
14.75,4.09,1538839527.2
14.77,4.13,1538839527.3
14.77,4.10,1538839527.4
14.82,4.11,1538839527.5
14.86,4.11,1538839527.6
14.91,4.16,1538839527.7
14.95,4.13,1538839527.8
14.90,4.07,1538839527.9
14.89,4.11,1538839528.0
14.86,4.11,1538839528.1
14.87,4.11,1538839528.2
14.87,4.06,1538839528.3
14.90,4.04,1538839528.4
14.97,4.10,1538839528.5
14.98,4.12,1538839528.6
14.97,4.12,1538839528.7
14.96,4.14,1538839528.8
14.93,4.17,1538839528.9
14.95,4.22,1538839529.0
14.98,4.26,1538839529.1
15.01,4.27,1538839529.2
15.01,4.23,1538839529.3
14.98,4.16,1538839529.4
14.99,4.13,1538839529.5
14.92,4.11,1538839529.6
14.85,4.11,1538839529.7
14.85,4.11,1538839529.8
