6423,13
52.59,3.49,1538840149.5
52.61,3.49,1538840149.6
52.63,3.49,1538840149.7
52.66,3.47,1538840149.8
52.70,3.49,1538840149.9
52.71,3.48,1538840150.0
52.70,3.52,1538840150.1
52.71,3.56,1538840150.2
52.74,3.59,1538840150.3
52.76,3.56,1538840150.4
52.78,3.50,1538840150.5
52.78,3.49,1538840150.6
52.79,3.45,1538840150.7
52.82,3.43,1538840150.8
52.84,3.44,1538840150.9
52.84,3.49,1538840151.0
52.79,3.58,1538840151.1
52.77,3.65,1538840151.2
52.77,3.67,1538840151.3
52.72,3.66,1538840151.4
52.66,3.61,1538840151.5
52.56,3.55,1538840151.6
52.54,3.47,1538840151.7
52.56,3.41,1538840151.8
52.57,3.38,1538840151.9
52.58,3.39,1538840152.0
52.63,3.44,1538840152.1
52.69,3.47,1538840152.2
52.72,3.49,1538840152.3
52.68,3.46,1538840152.4
52.62,3.37,1538840152.5
52.55,3.29,1538840152.6
52.39,3.22,1538840152.7
52.21,3.18,1538840152.8
52.02,3.21,1538840152.9
51.84,3.29,1538840153.0
51.63,3.44,1538840153.1
51.41,3.56,1538840153.2
51.19,3.68,1538840153.3
50.93,3.77,1538840153.4
50.62,3.82,1538840153.5
50.29,3.88,1538840153.6
49.93,3.93,1538840153.7
49.58,3.98,1538840153.8
49.25,4.07,1538840153.9
49.00,4.17,1538840154.0
48.71,4.32,1538840154.1
48.38,4.44,1538840154.2
48.09,4.60,1538840154.3
47.74,4.78,1538840154.4
47.36,4.95,1538840154.5
46.91,5.09,1538840154.6
46.51,5.22,1538840154.7
46.16,5.37,1538840154.8
45.81,5.48,1538840154.9
45.57,5.55,1538840155.0
45.35,5.59,1538840155.1
45.16,5.66,1538840155.2
45.02,5.70,1538840155.3
44.91,5.71,1538840155.4
44.80,5.72,1538840155.5
44.70,5.75,1538840155.6
44.62,5.75,1538840155.7
44.55,5.73,1538840155.8
44.48,5.71,1538840155.9
44.39,5.72,1538840156.0
44.31,5.74,1538840156.1
44.19,5.79,1538840156.2
44.05,5.88,1538840156.3
43.94,5.98,1538840156.4
43.84,6.07,1538840156.5
43.77,6.17,1538840156.6
43.71,6.28,1538840156.7
43.66,6.37,1538840156.8
