2875,13
1.83,23.94,1538840149.5
1.80,23.89,1538840149.6
1.79,23.85,1538840149.7
1.74,23.82,1538840149.8
1.76,23.80,1538840149.9
1.76,23.76,1538840150.0
1.78,23.70,1538840150.1
1.83,23.74,1538840150.2
1.86,23.74,1538840150.3
1.88,23.76,1538840150.4
1.90,23.80,1538840150.5
1.89,23.85,1538840150.6
1.88,23.88,1538840150.7
1.86,23.87,1538840150.8
1.81,23.84,1538840150.9
1.79,23.84,1538840151.0
1.79,23.86,1538840151.1
1.82,23.87,1538840151.2
1.87,23.90,1538840151.3
1.92,23.93,1538840151.4
1.99,23.97,1538840151.5
2.01,23.98,1538840151.6
2.02,23.97,1538840151.7
2.00,23.96,1538840151.8
1.96,23.96,1538840151.9
1.92,23.95,1538840152.0
1.89,23.95,1538840152.1
1.85,23.92,1538840152.2
1.81,23.87,1538840152.3
1.78,23.82,1538840152.4
1.77,23.79,1538840152.5
1.78,23.79,1538840152.6
1.78,23.74,1538840152.7
1.79,23.66,1538840152.8
1.80,23.60,1538840152.9
1.81,23.63,1538840153.0
1.81,23.64,1538840153.1
1.77,23.60,1538840153.2
1.75,23.63,1538840153.3
1.76,23.70,1538840153.4
1.78,23.75,1538840153.5
1.78,23.73,1538840153.6
1.79,23.72,1538840153.7
1.80,23.75,1538840153.8
1.82,23.73,1538840153.9
1.85,23.70,1538840154.0
1.89,23.69,1538840154.1
1.91,23.69,1538840154.2
1.92,23.70,1538840154.3
1.92,23.71,1538840154.4
1.91,23.72,1538840154.5
1.89,23.76,1538840154.6
1.88,23.79,1538840154.7
1.88,23.80,1538840154.8
1.88,23.77,1538840154.9
1.87,23.73,1538840155.0
1.86,23.70,1538840155.1
1.82,23.67,1538840155.2
1.80,23.65,1538840155.3
1.83,23.65,1538840155.4
1.84,23.65,1538840155.5
1.85,23.68,1538840155.6
1.89,23.74,1538840155.7
1.94,23.75,1538840155.8
1.96,23.78,1538840155.9
1.95,23.81,1538840156.0
1.96,23.87,1538840156.1
1.95,23.88,1538840156.2
1.90,23.84,1538840156.3
1.87,23.84,1538840156.4
1.86,23.79,1538840156.5
1.85,23.71,1538840156.6
1.85,23.68,1538840156.7
1.86,23.68,1538840156.8
1.89,23.69,1538840156.9
1.93,23.67,1538840157.0
1.93,23.71,1538840157.1
1.94,23.76,1538840157.2
1.94,23.76,1538840157.3
2.00,23.72,1538840157.4
2.06,23.70,1538840157.5
2.12,23.68,1538840157.6
2.23,23.71,1538840157.7
2.40,23.73,1538840157.8
2.63,23.68,1538840157.9
2.91,23.63,1538840158.0
3.24,23.59,1538840158.1
3.59,23.57,1538840158.2
