3624,13
53.19,13.43,1538840149.4
53.23,13.44,1538840149.5
53.27,13.44,1538840149.6
53.30,13.45,1538840149.7
53.31,13.42,1538840149.8
53.35,13.43,1538840149.9
53.37,13.47,1538840150.0
53.37,13.47,1538840150.1
53.35,13.45,1538840150.2
53.33,13.41,1538840150.3
53.31,13.42,1538840150.4
53.30,13.41,1538840150.5
53.27,13.38,1538840150.6
53.27,13.37,1538840150.7
53.29,13.40,1538840150.8
53.33,13.45,1538840150.9
53.31,13.45,1538840151.0
53.28,13.41,1538840151.1
53.26,13.41,1538840151.2
53.20,13.38,1538840151.3
53.12,13.33,1538840151.4
53.02,13.26,1538840151.5
52.96,13.22,1538840151.6
52.88,13.19,1538840151.7
52.77,13.11,1538840151.8
52.68,13.08,1538840151.9
52.58,13.05,1538840152.0
52.52,13.10,1538840152.1
52.46,13.18,1538840152.2
52.34,13.27,1538840152.3
52.16,13.34,1538840152.4
51.94,13.38,1538840152.5
51.69,13.37,1538840152.6
51.37,13.29,1538840152.7
50.94,13.14,1538840152.8
50.49,12.95,1538840152.9
50.05,12.76,1538840153.0
49.59,12.54,1538840153.1
49.12,12.33,1538840153.2
48.64,12.02,1538840153.3
48.25,11.67,1538840153.4
47.91,11.34,1538840153.5
47.62,10.97,1538840153.6
47.37,10.58,1538840153.7
47.12,10.18,1538840153.8
46.87,9.86,1538840153.9
46.61,9.64,1538840154.0
46.36,9.41,1538840154.1
46.09,9.23,1538840154.2
45.82,9.11,1538840154.3
45.53,9.03,1538840154.4
45.21,8.93,1538840154.5
44.90,8.82,1538840154.6
44.53,8.68,1538840154.7
44.21,8.52,1538840154.8
43.85,8.44,1538840154.9
43.52,8.44,1538840155.0
43.31,8.47,1538840155.1
43.12,8.52,1538840155.2
43.00,8.59,1538840155.3
42.86,8.70,1538840155.4
42.82,8.75,1538840155.5
42.83,8.74,1538840155.6
42.82,8.73,1538840155.7
42.84,8.74,1538840155.8
42.86,8.79,1538840155.9
42.89,8.80,1538840156.0
42.97,8.78,1538840156.1
43.05,8.78,1538840156.2
43.17,8.78,1538840156.3
43.36,8.74,1538840156.4
43.63,8.67,1538840156.5
43.99,8.67,1538840156.6
44.41,8.74,1538840156.7
44.92,8.85,1538840156.8
45.46,9.03,1538840156.9
45.95,9.30,1538840157.0
46.41,9.63,1538840157.1
46.79,9.90,1538840157.2
47.08,10.18,1538840157.3
47.32,10.48,1538840157.4
47.49,10.80,1538840157.5
47.67,11.13,1538840157.6
47.80,11.45,1538840157.7
47.92,11.83,1538840157.8
48.01,12.20,1538840157.9
48.13,12.54,1538840158.0
48.26,12.78,1538840158.1
48.45,12.96,1538840158.2
48.65,13.15,1538840158.3
48.83,13.28,1538840158.4
48.98,13.42,1538840158.5
49.10,13.54,1538840158.6
49.16,13.69,1538840158.7
49.12,13.76,1538840158.8
49.03,13.78,1538840158.9
48.95,13.78,1538840159.0
48.89,13.75,1538840159.1
48.77,13.62,1538840159.2
48.64,13.43,1538840159.3
48.46,13.36,1538840159.4
48.29,13.32,1538840159.5
48.10,13.31,1538840159.6
47.85,13.31,1538840159.7
47.63,13.36,1538840159.8
47.42,13.47,1538840159.9
47.28,13.50,1538840160.0
47.15,13.51,1538840160.1
47.03,13.51,1538840160.2
46.94,13.51,1538840160.3
46.83,13.50,1538840160.4
46.75,13.52,1538840160.5
46.62,13.55,1538840160.6
46.54,13.59,1538840160.7
46.48,13.57,1538840160.8
46.45,13.55,1538840160.9
46.43,13.54,1538840161.0
46.44,13.52,1538840161.1
46.50,13.53,1538840161.2
46.53,13.55,1538840161.3
46.59,13.57,1538840161.4
46.64,13.56,1538840161.5
46.74,13.53,1538840161.6
46.85,13.41,1538840161.7
46.96,13.27,1538840161.8
47.11,13.15,1538840161.9
47.25,13.01,1538840162.0
47.38,12.85,1538840162.1
47.48,12.71,1538840162.2
47.51,12.56,1538840162.3
47.47,12.29,1538840162.4
47.41,11.98,1538840162.5
47.34,11.73,1538840162.6
47.22,11.49,1538840162.7
47.06,11.24,1538840162.8
46.87,11.03,1538840162.9
46.68,10.91,1538840163.0
46.47,10.84,1538840163.1
46.21,10.71,1538840163.2
45.95,10.61,1538840163.3
45.70,10.61,1538840163.4
45.36,10.63,1538840163.5
45.04,10.67,1538840163.6
44.76,10.76,1538840163.7
44.53,10.90,1538840163.8
44.37,11.01,1538840163.9
44.30,11.06,1538840164.0
44.32,11.11,1538840164.1
44.34,11.12,1538840164.2
44.37,11.08,1538840164.3
44.43,11.01,1538840164.4
44.47,10.98,1538840164.5
44.47,10.97,1538840164.6
44.53,10.95,1538840164.7
44.65,10.89,1538840164.8
44.80,10.85,1538840164.9
44.93,10.81,1538840165.0
45.10,10.73,1538840165.1
45.34,10.65,1538840165.2
45.59,10.57,1538840165.3
45.86,10.51,1538840165.4
46.14,10.48,1538840165.5
46.42,10.47,1538840165.6
46.71,10.46,1538840165.7
46.96,10.47,1538840165.8
47.18,10.49,1538840165.9
47.34,10.53,1538840166.0
47.43,10.53,1538840166.1
47.43,10.53,1538840166.2
47.39,10.57,1538840166.3
