2056,1889
254,1859
1690,1842
1114,1840
1323,1838
148,1835
2046,1832
2910,1830
1678,1828
973,1823
5172,1811
118,1804
225,1795
3538,1795
2767,1794
1540,1788
195,1786
1619,1785
1796,1784
2481,1783
5460,1782
694,1781
1986,1778
971,1778
3707,1777
2471,1777
2791,1773
987,1773
364,1772
179,1772
5050,1770
2337,1770
176,1769
230,1769
3674,1767
365,1767
5406,1766
1325,1766
2168,1766
1241,1763
4910,1758
1918,1758
16,1752
1519,1751
133,1750
3683,1749
2468,1746
177,1745
1305,1743
115,1742
2478,1741
870,1740
1807,1736
67,1736
25,1734
2200,1734
1425,1732
842,1732
2075,1732
3452,1731
125,1730
234,1730
33,1730
188,1729
346,1729
604,1729
20,1729
610,1728
4911,1728
1102,1725
340,1725
3641,1725
27,1724
4003,1723
1629,1721
868,1720
1983,1720
2990,1720
2834,1720
85,1719
5687,1718
1023,1718
2122,1716
95,1715
88,1715
4539,1715
3339,1714
1025,1714
3357,1713
1218,1712
1923,1711
4130,1711
4613,1711
1747,1710
3015,1710
2851,1710
4362,1709
3847,1709
1259,1709
1676,1708
2607,1706
1421,1706
1718,1705
2974,1704
4414,1704
930,1703
4488,1703
2052,1703
1577,1702
3604,1702
180,1701
368,1700
3656,1699
56,1698
1538,1697
3959,1697
238,1697
862,1697
649,1697
747,1697
2054,1697
3310,1696
4522,1696
3937,1695
836,1695
1501,1695
1640,1695
876,1694
103,1694
1730,1693
5436,1692
2590,1692
2102,1691
2403,1691
5199,1691
624,1690
4917,1689
2659,1689
3620,1689
2383,1688
303,1688
2147,1687
3539,1686
2363,1685
5114,1685
71,1685
5985,1685
525,1685
1262,1684
1756,1683
834,1683
4391,1683
5883,1683
5254,1683
3478,1683
1684,1681
829,1681
4451,1681
3128,1679
3750,1679
1836,1679
4272,1678
2655,1678
2976,1677
294,1677
6090,1676
4564,1676
548,1676
1885,1676
3230,1676
3171,1675
5895,1675
59,1675
2614,1675
4253,1675
5404,1675
4039,1673
4028,1673
3512,1673
4855,1672
319,1672
1732,1671
4909,1671
4472,1670
1726,1670
2338,1670
78,1670
5046,1670
111,1669
1481,1669
5511,1669
1720,1669
359,1669
1318,1668
3572,1667
1024,1667
1506,1667
3284,1666
2826,1666
1189,1666
4188,1666
51,1666
3990,1665
4776,1665
4678,1664
1391,1664
2557,1664
2370,1663
2073,1663
226,1663
222,1663
1533,1663
4561,1662
4237,1662
4061,1662
4481,1661
3824,1661
4020,1661
3986,1661
233,1661
4043,1660
399,1660
6672,1660
3695,1660
5084,1660
2960,1660
3647,1660
4004,1659
4587,1659
5190,1658
2502,1658
3476,1658
5712,1658
3322,1657
3534,1656
614,1656
772,1656
5414,1656
107,1656
6705,1655
2451,1655
4980,1655
3667,1655
4041,1654
1741,1654
910,1654
1736,1654
4635,1653
1477,1653
3314,1653
6328,1653
4976,1653
74,1653
4469,1653
7021,1653
4342,1652
1418,1652
141,1652
3635,1652
5413,1652
6329,1652
2534,1652
5802,1651
2630,1651
2137,1651
948,1651
1310,1651
456,1651
2930,1651
3928,1651
2811,1650
5567,1650
2996,1650
1746,1649
4189,1649
4143,1649
3826,1649
5561,1649
2231,1648
1071,1648
2067,1648
1188,1648
6193,1647
1712,1647
58,1647
1360,1647
2410,1647
4944,1646
3574,1646
4961,1646
2486,1646
4795,1646
126,1646
4216,1646
166,1645
66,1645
4970,1645
316,1645
5407,1644
997,1644
1706,1644
3663,1644
384,1643
4967,1643
5205,1643
386,1643
3547,1643
6560,1643
4325,1643
6443,1643
4476,1642
623,1642
1816,1642
1285,1642
4026,1642
2609,1641
2096,1641
5801,1641
2877,1641
86,1641
5160,1641
308,1641
5010,1640
5155,1640
4946,1640
3940,1640
172,1640
2611,1640
1493,1640
3098,1640
3711,1640
4201,1639
181,1639
1610,1639
433,1639
5675,1639
5026,1639
1507,1638
503,1638
2130,1638
4557,1638
1574,1638
5006,1638
4063,1637
7160,1637
4680,1637
4334,1637
1153,1637
639,1637
1658,1637
228,1636
4903,1636
5530,1636
687,1636
3206,1636
3546,1636
2771,1636
5927,1636
3542,1636
3309,1636
4655,1636
5676,1635
2175,1635
5431,1635
1599,1635
2194,1635
2992,1635
865,1634
2152,1634
3536,1634
237,1634
461,1634
5501,1634
1011,1634
2485,1633
3637,1633
5505,1633
3566,1633
6723,1633
5420,1633
1987,1632
5152,1632
1410,1632
5338,1632
4941,1632
5216,1632
1710,1632
6919,1632
231,1631
597,1631
1073,1631
314,1631
175,1631
3005,1630
3688,1630
1772,1630
663,1630
401,1630
4361,1630
2714,1629
5234,1629
5401,1629
488,1629
3646,1628
5000,1628
1622,1628
2883,1628
4213,1628
888,1627
3616,1627
2040,1627
2522,1627
5803,1627
1744,1627
1727,1627
4265,1627
501,1627
6087,1626
4125,1626
245,1626
3461,1626
2706,1625
744,1625
2386,1625
1156,1625
2733,1625
509,1625
236,1625
4611,1625
967,1624
498,1624
203,1624
2341,1624
5554,1624
3770,1623
223,1623
6502,1623
1018,1623
5492,1623
3293,1622
4618,1622
4392,1622
3875,1622
1768,1622
75,1622
2642,1622
494,1621
6334,1621
846,1621
4256,1621
291,1621
2682,1621
61,1621
5846,1621
2539,1620
5507,1620
2584,1620
4541,1620
3255,1620
5424,1619
716,1619
4183,1618
1257,1618
6226,1617
422,1617
1311,1617
619,1617
5990,1617
2702,1617
2170,1617
558,1617
2839,1617
4905,1617
2638,1616
573,1616
5674,1616
2081,1616
1261,1616
3802,1616
3218,1616
3974,1615
1595,1615
217,1615
2783,1615
1492,1615
1089,1615
379,1614
4099,1614
3504,1613
131,1613
4534,1613
1625,1613
6474,1612
5546,1612
3737,1612
1922,1612
2443,1612
3535,1612
1868,1612
138,1612
5587,1612
1250,1612
6647,1612
48,1611
1778,1611
7039,1611
7457,1611
2199,1611
1197,1611
263,1611
178,1611
3636,1611
2220,1611
492,1611
4290,1610
6618,1610
2658,1610
3250,1609
41,1609
4456,1609
6569,1609
4814,1609
5572,1609
5818,1609
3039,1609
2145,1608
342,1608
5618,1608
977,1608
4499,1608
4087,1608
1551,1608
3130,1608
5291,1607
4607,1607
4146,1607
1671,1607
5484,1607
6121,1607
2729,1607
4276,1607
5817,1606
2959,1606
5892,1606
6077,1606
333,1606
4513,1606
102,1606
3146,1606
3197,1605
5468,1605
2521,1605
5933,1605
3655,1605
5260,1605
4525,1605
4009,1605
3238,1605
3467,1605
11,1604
2556,1604
2016,1604
527,1604
3388,1604
2849,1604
3494,1604
5015,1604
70,1604
4242,1604
4610,1604
1572,1603
4338,1603
4653,1603
932,1603
167,1603
1787,1603
4550,1603
1711,1603
3386,1603
3082,1602
6378,1602
4415,1602
1731,1602
484,1602
6802,1602
3003,1602
5086,1601
2230,1601
302,1601
1403,1601
5813,1601
5987,1601
1735,1601
4638,1601
5889,1601
5166,1601
6548,1601
7225,1601
272,1601
4915,1601
4069,1600
7056,1600
5224,1599
6020,1599
1306,1599
571,1599
1414,1599
702,1599
5113,1599
2848,1599
957,1599
2526,1599
120,1599
5684,1599
6579,1599
5735,1598
1701,1598
5417,1598
323,1598
1413,1598
1138,1598
1065,1598
1468,1598
4918,1598
3588,1598
2928,1597
1495,1597
3360,1597
2062,1597
2648,1597
5053,1597
122,1597
135,1597
5462,1596
4688,1596
6886,1596
219,1596
5885,1596
287,1596
269,1595
4486,1595
6411,1595
1002,1595
3679,1595
418,1595
4153,1595
4627,1595
343,1595
4079,1595
2601,1595
6424,1595
6800,1594
3414,1594
2180,1594
6429,1594
4057,1594
612,1594
587,1594
6763,1594
554,1594
4926,1594
7521,1593
4779,1593
5827,1593
4512,1593
4956,1593
4055,1593
201,1593
4405,1593
5437,1593
3489,1593
1279,1592
2907,1592
3276,1592
1072,1592
1504,1592
449,1592
670,1592
3581,1592
1771,1592
6933,1592
1155,1592
999,1591
2252,1591
2832,1591
6418,1591
4450,1591
4089,1591
7426,1591
3931,1591
2537,1591
4533,1591
3324,1590
3481,1590
1648,1590
4388,1590
4381,1590
5181,1590
1723,1590
5847,1589
4786,1589
6824,1589
6224,1589
3654,1589
1339,1589
358,1589
3668,1589
5427,1589
578,1589
1369,1589
1511,1589
5856,1588
447,1588
8,1588
3522,1588
3597,1588
3735,1588
2619,1588
3958,1588
145,1588
4565,1588
6025,1588
2377,1588
329,1588
6055,1588
5124,1588
4027,1587
1168,1587
4907,1587
3555,1587
3559,1587
3268,1587
3602,1587
360,1587
3793,1587
6861,1587
3196,1587
6067,1587
5517,1586
2634,1586
1559,1586
1099,1586
5193,1586
811,1586
93,1586
5635,1586
4122,1586
4,1585
2283,1585
1626,1585
1126,1585
1895,1585
708,1585
1902,1585
144,1585
2875,1585
5013,1584
6104,1584
1255,1584
6009,1584
192,1584
2013,1584
2852,1584
2987,1584
5920,1584
3374,1584
5907,1583
2342,1583
4906,1583
5039,1583
1058,1583
7498,1583
3256,1583
3598,1583
1287,1583
1388,1583
2202,1582
1317,1582
847,1582
5700,1582
3211,1582
4395,1582
1740,1582
5528,1582
6742,1582
1646,1582
7034,1581
709,1581
6637,1581
4409,1581
69,1581
3244,1581
6471,1581
4293,1581
4329,1581
5434,1581
469,1581
6340,1580
7553,1580
5843,1580
7154,1580
123,1580
6528,1580
4060,1580
3767,1580
5603,1580
3100,1580
3184,1580
3603,1579
2559,1579
3132,1579
5411,1579
3140,1579
7491,1579
6120,1579
5992,1579
991,1579
5256,1579
321,1579
3142,1579
5560,1579
4931,1579
3061,1579
3354,1579
2059,1579
3932,1579
4994,1578
4400,1578
6201,1578
271,1578
2352,1578
1729,1578
3473,1578
2106,1578
6100,1578
6591,1578
6377,1578
6485,1578
6479,1578
3630,1578
2543,1578
5467,1577
5736,1577
5811,1577
4811,1577
3419,1577
4984,1577
339,1577
2830,1577
2980,1577
3044,1577
3176,1577
7407,1576
2582,1576
6200,1576
4737,1576
4375,1575
2881,1575
3072,1575
7104,1575
2512,1575
1817,1575
2836,1575
6344,1575
6831,1575
1596,1575
5024,1575
5641,1575
4914,1575
60,1574
1405,1574
3075,1574
6753,1574
4454,1574
5472,1574
3490,1574
2587,1574
1523,1574
4698,1574
2234,1574
904,1574
4603,1574
6135,1574
173,1574
3593,1573
6300,1573
3653,1573
5584,1573
5951,1573
486,1573
5442,1573
1243,1572
23,1572
2823,1572
5066,1572
1708,1572
701,1572
599,1572
5860,1571
157,1571
3933,1571
435,1571
4662,1571
3070,1571
662,1571
1657,1571
6110,1571
3506,1571
5030,1571
5230,1571
5048,1571
1699,1571
900,1570
7127,1570
5535,1570
354,1570
2212,1570
4692,1570
3550,1570
5204,1570
45,1570
2998,1570
4774,1570
3996,1570
4959,1570
378,1570
4936,1569
1991,1569
3464,1569
5654,1569
5188,1569
4458,1569
3970,1569
5940,1569
7028,1569
3537,1569
5945,1569
4048,1568
4401,1568
3859,1568
193,1568
7211,1568
6908,1567
156,1567
2994,1567
2551,1567
5901,1567
4152,1567
6510,1567
63,1567
4112,1567
2577,1567
190,1566
467,1566
5910,1566
5496,1566
1143,1566
5697,1566
1880,1566
1811,1566
1208,1566
4150,1566
3947,1565
3926,1565
4010,1565
3618,1565
5623,1565
5509,1565
2687,1565
832,1565
968,1565
4296,1565
5980,1565
121,1565
2594,1564
2393,1564
5112,1564
5036,1564
4701,1564
108,1564
2169,1564
250,1564
818,1564
1982,1564
5822,1564
2191,1564
4908,1564
2171,1564
281,1563
6867,1563
5098,1563
2405,1563
4965,1563
244,1563
21,1563
3223,1563
2399,1563
3814,1563
4935,1563
2375,1562
4819,1562
1860,1562
1721,1562
5612,1562
4500,1562
2333,1562
7178,1562
2523,1562
5450,1562
2438,1562
68,1561
2080,1561
3624,1561
6451,1561
3245,1561
3480,1561
4523,1561
4005,1561
6337,1561
334,1561
7763,1561
2576,1561
4828,1561
4311,1561
5104,1560
2641,1560
1,1560
6538,1560
5173,1560
2972,1560
2549,1560
5458,1560
3853,1560
6508,1560
1939,1559
1474,1559
2164,1559
5085,1559
229,1559
2415,1559
4761,1559
5614,1559
4192,1559
7671,1559
3161,1559
6068,1559
6945,1559
589,1559
341,1559
5137,1559
2359,1559
4343,1559
2228,1559
191,1558
7187,1558
6081,1558
3102,1558
935,1558
5976,1558
2028,1558
1937,1558
5502,1558
1178,1558
2637,1558
4623,1558
1076,1558
4728,1558
5312,1558
1769,1558
4586,1558
6099,1558
5866,1558
2586,1558
5429,1557
3175,1557
4377,1557
5913,1557
8083,1557
812,1557
288,1557
7110,1557
3316,1557
2600,1557
4131,1556
5563,1556
5067,1556
3344,1556
1825,1556
1091,1556
6033,1556
1466,1556
3472,1556
2084,1556
4913,1556
6097,1556
4309,1556
293,1556
2635,1555
6550,1555
3882,1555
4810,1555
3930,1555
3117,1555
292,1555
3883,1555
4991,1554
1571,1554
2158,1554
3792,1554
1672,1554
4681,1554
4592,1554
3459,1554
539,1554
1251,1554
4656,1554
6768,1554
4322,1554
383,1553
3676,1553
2465,1553
159,1553
1764,1553
7054,1553
620,1553
907,1553
949,1553
1683,1553
3008,1553
5072,1553
1984,1553
1797,1553
4990,1553
7660,1553
6558,1553
703,1553
5409,1552
101,1552
1225,1552
4096,1552
2612,1552
2227,1552
7735,1551
1100,1551
1245,1551
2085,1551
6237,1551
3495,1551
3487,1551
5986,1551
5804,1551
1989,1551
1277,1551
3260,1550
5056,1550
1592,1550
3313,1550
3164,1550
2358,1550
4384,1550
2723,1550
151,1550
4738,1550
5588,1550
2912,1550
3274,1550
3009,1550
3838,1550
348,1550
6880,1550
5914,1550
2186,1550
6079,1549
3623,1549
5148,1549
2048,1549
4327,1549
6465,1549
1518,1549
337,1549
2053,1549
2077,1548
857,1548
3393,1548
3021,1548
1806,1548
5194,1548
3019,1548
2867,1548
5690,1548
1899,1548
6918,1548
4983,1548
6024,1548
1160,1548
3147,1547
3815,1547
2708,1547
5045,1547
2411,1547
6004,1547
6833,1547
6574,1547
224,1547
6023,1547
4239,1547
7620,1547
5238,1547
6582,1547
1444,1546
4531,1546
6878,1546
4859,1546
1891,1546
6845,1546
5930,1546
6882,1546
7108,1546
3925,1546
1510,1546
4501,1546
540,1546
3777,1546
5740,1546
4159,1546
3835,1546
3526,1545
1719,1545
6002,1545
5457,1545
3229,1545
8046,1545
4750,1545
2710,1545
3451,1545
2898,1545
1293,1545
5596,1545
1246,1544
5261,1544
5012,1544
4291,1544
5577,1544
6352,1544
1700,1544
207,1544
114,1544
4205,1544
1662,1544
1111,1544
4085,1544
4485,1544
3042,1544
3219,1544
6239,1544
3410,1544
1370,1544
1539,1544
533,1544
5248,1544
894,1544
2412,1543
2022,1543
7890,1543
