2872,6
52.84,21.71,1538835762.0
52.83,21.72,1538835762.1
52.82,21.75,1538835762.2
52.80,21.78,1538835762.3
52.78,21.80,1538835762.4
52.75,21.81,1538835762.5
52.71,21.79,1538835762.6
52.70,21.76,1538835762.7
52.69,21.75,1538835762.8
52.68,21.71,1538835762.9
52.64,21.67,1538835763.0
52.64,21.68,1538835763.1
52.65,21.69,1538835763.2
52.70,21.74,1538835763.3
52.75,21.77,1538835763.4
52.79,21.81,1538835763.5
52.84,21.83,1538835763.6
52.84,21.80,1538835763.7
52.85,21.77,1538835763.8
52.76,21.68,1538835763.9
52.69,21.62,1538835764.0
52.65,21.59,1538835764.1
52.63,21.60,1538835764.2
52.62,21.57,1538835764.3
52.59,21.57,1538835764.4
52.63,21.63,1538835764.5
52.65,21.65,1538835764.6
52.64,21.62,1538835764.7
52.62,21.60,1538835764.8
52.60,21.63,1538835764.9
52.54,21.64,1538835765.0
52.42,21.64,1538835765.1
52.25,21.65,1538835765.2
51.97,21.69,1538835765.3
51.65,21.71,1538835765.4
51.33,21.69,1538835765.5
50.99,21.65,1538835765.6
50.67,21.62,1538835765.7
50.28,21.62,1538835765.8
49.90,21.63,1538835765.9
49.50,21.66,1538835766.0
49.04,21.72,1538835766.1
48.55,21.79,1538835766.2
48.06,21.83,1538835766.3
47.58,21.84,1538835766.4
47.12,21.84,1538835766.5
46.68,21.83,1538835766.6
46.26,21.80,1538835766.7
45.87,21.76,1538835766.8
45.45,21.76,1538835766.9
45.04,21.77,1538835767.0
44.62,21.81,1538835767.1
44.21,21.88,1538835767.2
43.82,21.96,1538835767.3
43.38,22.08,1538835767.4
42.92,22.15,1538835767.5
42.48,22.25,1538835767.6
42.07,22.29,1538835767.7
41.69,22.27,1538835767.8
41.37,22.26,1538835767.9
41.09,22.19,1538835768.0
40.94,22.17,1538835768.1
40.82,22.11,1538835768.2
40.74,22.07,1538835768.3
40.68,22.07,1538835768.4
40.64,22.05,1538835768.5
40.64,22.07,1538835768.6
40.65,22.05,1538835768.7
40.65,22.02,1538835768.8
40.64,21.98,1538835768.9
40.67,21.95,1538835769.0
40.68,21.94,1538835769.1
40.67,21.93,1538835769.2
40.64,21.93,1538835769.3
40.63,21.94,1538835769.4
40.57,21.98,1538835769.5
40.54,22.00,1538835769.6
40.53,21.99,1538835769.7
40.54,21.99,1538835769.8
40.53,21.97,1538835769.9
40.56,21.93,1538835770.0
40.61,21.86,1538835770.1
40.62,21.80,1538835770.2
40.60,21.81,1538835770.3
40.59,21.81,1538835770.4
40.59,21.85,1538835770.5
40.57,21.88,1538835770.6
40.55,21.94,1538835770.7
40.56,21.98,1538835770.8
40.57,21.99,1538835770.9
40.56,21.98,1538835771.0
40.53,21.96,1538835771.1
40.54,21.97,1538835771.2
40.58,21.97,1538835771.3
40.61,21.95,1538835771.4
40.62,21.93,1538835771.5
40.64,21.90,1538835771.6
40.65,21.87,1538835771.7
40.65,21.85,1538835771.8
40.64,21.82,1538835771.9
40.62,21.79,1538835772.0
40.62,21.80,1538835772.1
40.59,21.81,1538835772.2
40.58,21.84,1538835772.3
40.57,21.88,1538835772.4
40.56,21.89,1538835772.5
40.54,21.89,1538835772.6
40.51,21.88,1538835772.7
40.49,21.90,1538835772.8
40.49,21.90,1538835772.9
40.48,21.88,1538835773.0
40.48,21.90,1538835773.1
40.49,21.91,1538835773.2
40.51,21.92,1538835773.3
40.53,21.94,1538835773.4
40.54,21.96,1538835773.5
40.54,21.94,1538835773.6
40.55,21.96,1538835773.7
40.56,21.97,1538835773.8
40.58,21.98,1538835773.9
40.61,21.92,1538835774.0
40.62,21.89,1538835774.1
40.66,21.88,1538835774.2
40.72,21.86,1538835774.3
40.74,21.85,1538835774.4
40.77,21.86,1538835774.5
40.80,21.88,1538835774.6
40.87,21.88,1538835774.7
40.87,21.88,1538835774.8
40.83,21.86,1538835774.9
40.79,21.85,1538835775.0
40.73,21.85,1538835775.1
40.71,21.83,1538835775.2
40.65,21.84,1538835775.3
40.62,21.89,1538835775.4
40.63,21.91,1538835775.5
40.64,21.89,1538835775.6
40.66,21.93,1538835775.7
40.65,22.01,1538835775.8
40.64,22.04,1538835775.9
40.60,22.03,1538835776.0
40.55,22.03,1538835776.1
40.55,22.03,1538835776.2
40.52,21.97,1538835776.3
40.53,21.93,1538835776.4
40.57,21.88,1538835776.5
40.65,21.84,1538835776.6
40.71,21.82,1538835776.7
40.74,21.82,1538835776.8
40.78,21.82,1538835776.9
40.82,21.78,1538835777.0
40.83,21.76,1538835777.1
40.81,21.77,1538835777.2
40.78,21.77,1538835777.3
40.75,21.79,1538835777.4
40.71,21.81,1538835777.5
40.70,21.81,1538835777.6
40.68,21.81,1538835777.7
40.67,21.80,1538835777.8
40.68,21.81,1538835777.9
40.74,21.82,1538835778.0
40.75,21.84,1538835778.1
40.74,21.85,1538835778.2
40.72,21.86,1538835778.3
40.74,21.87,1538835778.4
40.75,21.86,1538835778.5
40.69,21.81,1538835778.6
40.69,21.78,1538835778.7
40.70,21.80,1538835778.8
40.72,21.84,1538835778.9
40.71,21.80,1538835779.0
40.69,21.79,1538835779.1
40.70,21.78,1538835779.2
40.71,21.78,1538835779.3
40.71,21.77,1538835779.4
40.69,21.76,1538835779.5
40.67,21.80,1538835779.6
40.64,21.83,1538835779.7
40.63,21.86,1538835779.8
40.61,21.89,1538835779.9
40.56,21.91,1538835780.0
40.55,21.93,1538835780.1
40.55,21.93,1538835780.2
40.60,21.93,1538835780.3
40.62,21.91,1538835780.4
40.64,21.89,1538835780.5
40.68,21.88,1538835780.6
40.71,21.85,1538835780.7
40.73,21.81,1538835780.8
40.71,21.81,1538835780.9
40.72,21.83,1538835781.0
40.71,21.83,1538835781.1
40.69,21.82,1538835781.2
40.65,21.83,1538835781.3
40.60,21.85,1538835781.4
40.59,21.85,1538835781.5
40.55,21.81,1538835781.6
40.55,21.78,1538835781.7
40.57,21.78,1538835781.8
40.59,21.77,1538835781.9
40.63,21.76,1538835782.0
40.67,21.75,1538835782.1
40.69,21.77,1538835782.2
40.71,21.80,1538835782.3
40.73,21.81,1538835782.4
40.75,21.81,1538835782.5
40.75,21.82,1538835782.6
40.75,21.83,1538835782.7
40.75,21.85,1538835782.8
40.70,21.87,1538835782.9
40.64,21.90,1538835783.0
40.54,21.91,1538835783.1
40.48,21.92,1538835783.2
40.43,21.91,1538835783.3
40.41,21.88,1538835783.4
40.44,21.85,1538835783.5
40.49,21.82,1538835783.6
40.57,21.81,1538835783.7
40.62,21.81,1538835783.8
40.65,21.83,1538835783.9
40.64,21.84,1538835784.0
40.62,21.85,1538835784.1
40.58,21.86,1538835784.2
40.55,21.85,1538835784.3
40.54,21.81,1538835784.4
40.56,21.76,1538835784.5
40.59,21.77,1538835784.6
40.59,21.76,1538835784.7
40.61,21.73,1538835784.8
40.64,21.72,1538835784.9
40.67,21.72,1538835785.0
40.70,21.74,1538835785.1
40.73,21.71,1538835785.2
40.81,21.67,1538835785.3
41.02,21.65,1538835785.4
41.32,21.61,1538835785.5
41.69,21.62,1538835785.6
42.13,21.62,1538835785.7
42.65,21.63,1538835785.8
43.28,21.65,1538835785.9
43.89,21.67,1538835786.0
44.49,21.67,1538835786.1
45.15,21.67,1538835786.2
45.84,21.70,1538835786.3
46.54,21.74,1538835786.4
47.20,21.79,1538835786.5
47.70,21.79,1538835786.6
48.12,21.82,1538835786.7
48.40,21.79,1538835786.8
48.55,21.66,1538835786.9
48.60,21.39,1538835787.0
48.58,21.11,1538835787.1
48.63,20.82,1538835787.2
48.67,20.38,1538835787.3
48.72,19.83,1538835787.4
48.85,19.26,1538835787.5
49.02,18.69,1538835787.6
49.18,18.07,1538835787.7
49.36,17.46,1538835787.8
49.55,16.94,1538835787.9
49.75,16.50,1538835788.0
49.88,16.14,1538835788.1
49.93,15.91,1538835788.2
49.96,15.77,1538835788.3
49.99,15.73,1538835788.4
50.00,15.81,1538835788.5
49.96,15.95,1538835788.6
49.90,16.09,1538835788.7
49.82,16.15,1538835788.8
49.79,16.20,1538835788.9
49.73,16.20,1538835789.0
49.71,16.14,1538835789.1
49.71,16.05,1538835789.2
49.75,16.01,1538835789.3
49.83,16.00,1538835789.4
49.87,16.01,1538835789.5
49.90,16.02,1538835789.6
49.87,16.03,1538835789.7
49.85,16.06,1538835789.8
49.82,16.10,1538835789.9
49.76,16.12,1538835790.0
49.73,16.10,1538835790.1
49.72,16.09,1538835790.2
49.72,16.06,1538835790.3
49.70,16.05,1538835790.4
49.73,16.02,1538835790.5
49.74,16.04,1538835790.6
49.73,16.06,1538835790.7
49.72,16.09,1538835790.8
49.64,16.14,1538835790.9
49.61,16.13,1538835791.0
49.60,16.12,1538835791.1
49.60,16.12,1538835791.2
49.57,16.11,1538835791.3
49.57,16.12,1538835791.4
49.61,16.11,1538835791.5
49.63,16.10,1538835791.6
49.63,16.08,1538835791.7
49.65,16.07,1538835791.8
49.66,16.08,1538835791.9
49.67,16.02,1538835792.0
49.67,15.99,1538835792.1
49.68,16.01,1538835792.2
49.66,16.05,1538835792.3
49.67,16.07,1538835792.4
49.67,16.03,1538835792.5
49.69,16.07,1538835792.6
49.68,16.05,1538835792.7
49.72,16.05,1538835792.8
49.74,16.04,1538835792.9
49.73,16.01,1538835793.0
49.72,16.02,1538835793.1
