527,6
-0.25,4.84,1538835762.1
-0.26,4.87,1538835762.2
-0.34,4.90,1538835762.3
-0.31,4.91,1538835762.4
-0.29,4.92,1538835762.5
-0.30,4.91,1538835762.6
-0.30,4.89,1538835762.7
-0.29,4.86,1538835762.8
-0.23,4.82,1538835762.9
-0.22,4.76,1538835763.0
-0.21,4.74,1538835763.1
-0.21,4.73,1538835763.2
-0.24,4.70,1538835763.3
-0.26,4.69,1538835763.4
-0.28,4.68,1538835763.5
-0.30,4.68,1538835763.6
-0.32,4.67,1538835763.7
-0.33,4.64,1538835763.8
-0.31,4.63,1538835763.9
-0.29,4.64,1538835764.0
-0.29,4.68,1538835764.1
-0.30,4.72,1538835764.2
-0.29,4.70,1538835764.3
-0.29,4.72,1538835764.4
-0.33,4.72,1538835764.5
-0.36,4.71,1538835764.6
-0.36,4.67,1538835764.7
-0.35,4.61,1538835764.8
-0.37,4.62,1538835764.9
-0.40,4.58,1538835765.0
-0.35,4.57,1538835765.1
-0.32,4.57,1538835765.2
-0.26,4.59,1538835765.3
-0.22,4.64,1538835765.4
-0.17,4.70,1538835765.5
-0.13,4.75,1538835765.6
-0.15,4.82,1538835765.7
-0.13,4.86,1538835765.8
-0.18,4.85,1538835765.9
-0.17,4.86,1538835766.0
-0.17,4.84,1538835766.1
-0.18,4.79,1538835766.2
-0.16,4.73,1538835766.3
-0.20,4.70,1538835766.4
-0.21,4.71,1538835766.5
-0.25,4.68,1538835766.6
-0.26,4.65,1538835766.7
-0.24,4.66,1538835766.8
-0.24,4.67,1538835766.9
-0.26,4.66,1538835767.0
-0.29,4.65,1538835767.1
-0.32,4.61,1538835767.2
-0.31,4.60,1538835767.3
-0.32,4.59,1538835767.4
-0.36,4.61,1538835767.5
-0.36,4.66,1538835767.6
-0.33,4.76,1538835767.7
-0.32,4.88,1538835767.8
-0.33,4.95,1538835767.9
-0.30,5.02,1538835768.0
-0.24,5.05,1538835768.1
-0.16,5.04,1538835768.2
-0.08,5.00,1538835768.3
0.07,4.98,1538835768.4
0.21,5.01,1538835768.5
0.41,5.06,1538835768.6
0.63,5.09,1538835768.7
0.92,5.15,1538835768.8
1.21,5.20,1538835768.9
1.47,5.24,1538835769.0
1.76,5.26,1538835769.1
