263,5
-0.82,12.66,1538835010.5
-0.79,12.64,1538835010.6
-0.80,12.62,1538835010.7
-0.79,12.60,1538835010.8
-0.74,12.57,1538835010.9
-0.68,12.53,1538835011.0
-0.66,12.53,1538835011.1
-0.64,12.55,1538835011.2
-0.59,12.59,1538835011.3
-0.60,12.59,1538835011.4
-0.64,12.57,1538835011.5
-0.65,12.58,1538835011.6
-0.67,12.55,1538835011.7
-0.68,12.54,1538835011.8
-0.72,12.54,1538835011.9
-0.70,12.57,1538835012.0
-0.67,12.60,1538835012.1
-0.71,12.59,1538835012.2
-0.74,12.62,1538835012.3
-0.78,12.63,1538835012.4
-0.80,12.61,1538835012.5
-0.86,12.60,1538835012.6
-0.95,12.59,1538835012.7
-0.97,12.64,1538835012.8
-0.99,12.67,1538835012.9
-0.95,12.63,1538835013.0
-0.91,12.64,1538835013.1
-0.87,12.67,1538835013.2
-0.83,12.70,1538835013.3
-0.82,12.65,1538835013.4
-0.83,12.61,1538835013.5
-0.85,12.60,1538835013.6
-0.85,12.67,1538835013.7
-0.87,12.76,1538835013.8
-0.85,12.83,1538835013.9
-0.69,12.87,1538835014.0
-0.36,12.88,1538835014.1
-0.04,12.93,1538835014.2
0.30,12.90,1538835014.3
0.75,12.78,1538835014.4
1.23,12.70,1538835014.5
1.62,12.66,1538835014.6
1.88,12.57,1538835014.7
2.16,12.42,1538835014.8
2.47,12.24,1538835014.9
2.70,12.03,1538835015.0
3.10,11.81,1538835015.1
3.38,11.52,1538835015.2
3.66,11.36,1538835015.3
3.94,11.33,1538835015.4
4.18,11.39,1538835015.5
4.42,11.62,1538835015.6
4.45,11.91,1538835015.7
4.58,12.34,1538835015.8
4.67,12.77,1538835015.9
4.60,13.11,1538835016.0
4.39,13.28,1538835016.1
4.08,13.31,1538835016.2
3.92,13.17,1538835016.3
3.82,12.90,1538835016.4
3.74,12.61,1538835016.5
3.81,12.40,1538835016.6
4.00,12.36,1538835016.7
4.29,12.36,1538835016.8
4.41,12.51,1538835016.9
4.45,12.80,1538835017.0
4.38,13.07,1538835017.1
4.22,13.29,1538835017.2
3.97,13.47,1538835017.3
3.76,13.56,1538835017.4
3.58,13.61,1538835017.5
3.43,13.56,1538835017.6
3.36,13.49,1538835017.7
3.59,13.48,1538835017.8
3.97,13.48,1538835017.9
4.39,13.55,1538835018.0
4.73,13.71,1538835018.1
5.09,13.90,1538835018.2
5.44,14.09,1538835018.3
5.58,14.23,1538835018.4
5.63,14.36,1538835018.5
5.62,14.48,1538835018.6
5.63,14.54,1538835018.7
5.55,14.58,1538835018.8
5.47,14.59,1538835018.9
5.42,14.56,1538835019.0
5.39,14.51,1538835019.1
5.41,14.43,1538835019.2
5.44,14.38,1538835019.3
5.53,14.39,1538835019.4
5.64,14.37,1538835019.5
5.74,14.39,1538835019.6
5.81,14.36,1538835019.7
5.83,14.32,1538835019.8
5.79,14.21,1538835019.9
5.73,14.03,1538835020.0
5.62,13.90,1538835020.1
5.49,13.75,1538835020.2
5.36,13.68,1538835020.3
5.27,13.65,1538835020.4
5.25,13.66,1538835020.5
5.25,13.68,1538835020.6
5.27,13.69,1538835020.7
5.25,13.69,1538835020.8
5.23,13.62,1538835020.9
5.21,13.55,1538835021.0
5.20,13.49,1538835021.1
5.18,13.45,1538835021.2
5.20,13.43,1538835021.3
5.24,13.45,1538835021.4
5.30,13.53,1538835021.5
5.34,13.58,1538835021.6
5.35,13.60,1538835021.7
5.30,13.62,1538835021.8
5.24,13.62,1538835021.9
5.20,13.59,1538835022.0
5.13,13.52,1538835022.1
5.06,13.48,1538835022.2
5.01,13.48,1538835022.3
5.08,13.46,1538835022.4
5.22,13.45,1538835022.5
5.37,13.47,1538835022.6
5.50,13.50,1538835022.7
5.64,13.49,1538835022.8
5.78,13.52,1538835022.9
5.82,13.54,1538835023.0
5.81,13.57,1538835023.1
5.79,13.59,1538835023.2
5.79,13.62,1538835023.3
5.74,13.66,1538835023.4
5.69,13.68,1538835023.5
5.67,13.71,1538835023.6
5.66,13.69,1538835023.7
5.68,13.68,1538835023.8
5.69,13.67,1538835023.9
5.75,13.67,1538835024.0
5.81,13.68,1538835024.1
5.83,13.68,1538835024.2
5.83,13.69,1538835024.3
5.84,13.68,1538835024.4
5.86,13.67,1538835024.5
5.87,13.71,1538835024.6
5.89,13.71,1538835024.7
5.95,13.72,1538835024.8
5.96,13.74,1538835024.9
5.94,13.80,1538835025.0
5.93,13.81,1538835025.1
5.91,13.79,1538835025.2
5.84,13.79,1538835025.3
5.73,13.80,1538835025.4
5.66,13.83,1538835025.5
5.60,13.88,1538835025.6
5.54,13.97,1538835025.7
5.45,14.05,1538835025.8
5.45,14.13,1538835025.9
5.55,14.13,1538835026.0
5.65,14.10,1538835026.1
5.75,14.12,1538835026.2
5.83,14.14,1538835026.3
5.97,14.15,1538835026.4
6.08,14.19,1538835026.5
6.19,14.27,1538835026.6
6.29,14.37,1538835026.7
6.45,14.33,1538835026.8
6.64,14.30,1538835026.9
6.86,14.28,1538835027.0
7.02,14.22,1538835027.1
7.11,14.15,1538835027.2
7.18,14.03,1538835027.3
7.22,13.94,1538835027.4
7.20,13.83,1538835027.5
7.12,13.62,1538835027.6
7.05,13.37,1538835027.7
6.96,13.10,1538835027.8
6.82,12.91,1538835027.9
6.64,12.78,1538835028.0
6.43,12.68,1538835028.1
6.20,12.71,1538835028.2
5.99,12.82,1538835028.3
5.79,12.95,1538835028.4
5.65,13.07,1538835028.5
5.55,13.15,1538835028.6
5.55,13.29,1538835028.7
5.61,13.38,1538835028.8
5.65,13.44,1538835028.9
5.71,13.51,1538835029.0
5.76,13.59,1538835029.1
5.81,13.60,1538835029.2
5.82,13.56,1538835029.3
5.81,13.52,1538835029.4
5.82,13.49,1538835029.5
5.80,13.47,1538835029.6
5.76,13.43,1538835029.7
5.76,13.47,1538835029.8
5.73,13.46,1538835029.9
5.72,13.42,1538835030.0
5.68,13.42,1538835030.1
5.69,13.44,1538835030.2
5.76,13.45,1538835030.3
5.77,13.45,1538835030.4
5.80,13.44,1538835030.5
