6746,5
53.88,3.58,1538835010.7
53.91,3.56,1538835010.8
53.88,3.51,1538835010.9
53.87,3.46,1538835011.0
53.89,3.47,1538835011.1
53.91,3.50,1538835011.2
53.95,3.50,1538835011.3
53.94,3.51,1538835011.4
53.98,3.53,1538835011.5
54.00,3.57,1538835011.6
53.99,3.58,1538835011.7
54.01,3.55,1538835011.8
54.06,3.54,1538835011.9
54.07,3.54,1538835012.0
54.07,3.52,1538835012.1
54.07,3.50,1538835012.2
54.09,3.49,1538835012.3
54.10,3.48,1538835012.4
54.10,3.47,1538835012.5
54.11,3.45,1538835012.6
54.15,3.48,1538835012.7
54.17,3.47,1538835012.8
54.15,3.45,1538835012.9
54.13,3.44,1538835013.0
54.07,3.43,1538835013.1
53.99,3.44,1538835013.2
53.91,3.42,1538835013.3
53.89,3.40,1538835013.4
53.89,3.40,1538835013.5
53.86,3.40,1538835013.6
53.86,3.37,1538835013.7
53.88,3.33,1538835013.8
53.86,3.32,1538835013.9
53.73,3.36,1538835014.0
53.57,3.38,1538835014.1
53.38,3.39,1538835014.2
53.20,3.42,1538835014.3
52.99,3.49,1538835014.4
52.71,3.55,1538835014.5
52.48,3.58,1538835014.6
52.30,3.63,1538835014.7
52.11,3.70,1538835014.8
51.90,3.74,1538835014.9
51.69,3.77,1538835015.0
51.56,3.77,1538835015.1
51.40,3.78,1538835015.2
51.22,3.77,1538835015.3
51.04,3.75,1538835015.4
50.87,3.71,1538835015.5
50.69,3.65,1538835015.6
50.50,3.60,1538835015.7
50.32,3.57,1538835015.8
50.15,3.54,1538835015.9
49.99,3.49,1538835016.0
49.83,3.48,1538835016.1
49.68,3.49,1538835016.2
49.59,3.46,1538835016.3
49.58,3.44,1538835016.4
49.65,3.44,1538835016.5
49.74,3.43,1538835016.6
49.83,3.40,1538835016.7
49.92,3.35,1538835016.8
49.97,3.30,1538835016.9
49.96,3.25,1538835017.0
49.90,3.21,1538835017.1
49.85,3.25,1538835017.2
49.88,3.35,1538835017.3
49.82,3.37,1538835017.4
49.76,3.51,1538835017.5
49.70,3.65,1538835017.6
49.59,3.71,1538835017.7
49.51,3.69,1538835017.8
49.33,3.61,1538835017.9
49.23,3.61,1538835018.0
49.10,3.50,1538835018.1
48.94,3.38,1538835018.2
48.77,3.27,1538835018.3
48.54,3.20,1538835018.4
48.33,3.12,1538835018.5
48.12,3.04,1538835018.6
47.87,2.96,1538835018.7
47.66,2.90,1538835018.8
47.45,2.87,1538835018.9
47.23,2.88,1538835019.0
47.00,2.93,1538835019.1
46.74,3.02,1538835019.2
46.55,3.09,1538835019.3
46.33,3.16,1538835019.4
46.15,3.20,1538835019.5
46.01,3.19,1538835019.6
45.91,3.23,1538835019.7
45.85,3.25,1538835019.8
45.83,3.27,1538835019.9
45.80,3.26,1538835020.0
45.76,3.23,1538835020.1
45.77,3.15,1538835020.2
45.81,2.95,1538835020.3
45.88,2.74,1538835020.4
45.89,2.61,1538835020.5
45.77,2.58,1538835020.6
45.67,2.57,1538835020.7
45.48,2.67,1538835020.8
45.25,2.82,1538835020.9
45.02,2.96,1538835021.0
44.85,3.04,1538835021.1
44.77,3.07,1538835021.2
44.70,3.10,1538835021.3
44.71,3.09,1538835021.4
44.77,3.06,1538835021.5
44.80,3.05,1538835021.6
44.85,3.06,1538835021.7
44.94,3.06,1538835021.8
45.03,3.09,1538835021.9
45.05,3.11,1538835022.0
45.02,3.13,1538835022.1
44.99,3.16,1538835022.2
44.92,3.14,1538835022.3
44.88,3.13,1538835022.4
44.87,3.13,1538835022.5
44.90,3.15,1538835022.6
44.87,3.18,1538835022.7
44.86,3.20,1538835022.8
44.86,3.22,1538835022.9
44.86,3.24,1538835023.0
44.84,3.24,1538835023.1
44.83,3.22,1538835023.2
44.89,3.15,1538835023.3
44.96,3.08,1538835023.4
45.08,3.04,1538835023.5
45.15,2.97,1538835023.6
45.21,2.91,1538835023.7
45.21,2.84,1538835023.8
45.19,2.86,1538835023.9
45.13,2.88,1538835024.0
45.01,2.84,1538835024.1
44.93,2.81,1538835024.2
44.84,2.73,1538835024.3
44.78,2.61,1538835024.4
44.72,2.47,1538835024.5
44.70,2.46,1538835024.6
44.76,2.47,1538835024.7
44.79,2.48,1538835024.8
44.84,2.52,1538835024.9
44.91,2.61,1538835025.0
44.96,2.71,1538835025.1
44.96,2.69,1538835025.2
44.92,2.68,1538835025.3
44.91,2.65,1538835025.4
