871,5
53.07,22.04,1538835010.6
53.10,22.05,1538835010.7
53.12,22.06,1538835010.8
53.17,22.09,1538835010.9
53.19,22.12,1538835011.0
53.17,22.18,1538835011.1
53.14,22.24,1538835011.2
53.15,22.28,1538835011.3
53.16,22.30,1538835011.4
53.15,22.25,1538835011.5
53.14,22.20,1538835011.6
53.14,22.13,1538835011.7
53.18,22.08,1538835011.8
53.18,22.03,1538835011.9
53.20,21.97,1538835012.0
53.19,21.99,1538835012.1
53.19,22.05,1538835012.2
53.23,22.07,1538835012.3
53.22,22.06,1538835012.4
53.20,22.12,1538835012.5
53.20,22.12,1538835012.6
53.20,22.09,1538835012.7
53.18,22.04,1538835012.8
53.15,22.03,1538835012.9
53.12,22.07,1538835013.0
53.12,22.08,1538835013.1
53.07,22.14,1538835013.2
53.06,22.19,1538835013.3
53.07,22.24,1538835013.4
53.08,22.29,1538835013.5
53.09,22.30,1538835013.6
53.10,22.31,1538835013.7
53.10,22.30,1538835013.8
53.07,22.25,1538835013.9
52.97,22.16,1538835014.0
52.79,22.08,1538835014.1
52.57,22.02,1538835014.2
52.30,21.96,1538835014.3
52.04,21.91,1538835014.4
51.81,21.91,1538835014.5
51.59,21.95,1538835014.6
51.35,21.99,1538835014.7
51.07,22.04,1538835014.8
50.74,22.06,1538835014.9
50.35,22.11,1538835015.0
49.87,22.17,1538835015.1
49.30,22.22,1538835015.2
48.73,22.29,1538835015.3
48.20,22.39,1538835015.4
47.63,22.52,1538835015.5
47.02,22.63,1538835015.6
46.39,22.74,1538835015.7
45.78,22.85,1538835015.8
45.13,22.92,1538835015.9
44.44,22.96,1538835016.0
43.76,22.99,1538835016.1
43.09,23.02,1538835016.2
42.44,23.07,1538835016.3
41.80,23.12,1538835016.4
41.14,23.22,1538835016.5
40.53,23.32,1538835016.6
39.90,23.43,1538835016.7
39.25,23.57,1538835016.8
38.58,23.68,1538835016.9
37.87,23.78,1538835017.0
37.20,23.86,1538835017.1
36.46,23.94,1538835017.2
35.73,23.99,1538835017.3
35.04,24.04,1538835017.4
34.36,24.11,1538835017.5
33.71,24.20,1538835017.6
33.07,24.30,1538835017.7
32.46,24.41,1538835017.8
31.87,24.54,1538835017.9
31.27,24.65,1538835018.0
30.68,24.74,1538835018.1
30.07,24.80,1538835018.2
29.47,24.84,1538835018.3
28.89,24.87,1538835018.4
28.38,24.91,1538835018.5
27.93,24.95,1538835018.6
27.56,25.00,1538835018.7
27.28,25.06,1538835018.8
27.08,25.12,1538835018.9
26.89,25.18,1538835019.0
26.72,25.23,1538835019.1
26.54,25.27,1538835019.2
26.41,25.29,1538835019.3
26.36,25.30,1538835019.4
26.36,25.33,1538835019.5
26.41,25.35,1538835019.6
26.43,25.31,1538835019.7
26.45,25.23,1538835019.8
26.46,25.16,1538835019.9
26.43,25.06,1538835020.0
26.36,24.94,1538835020.1
26.26,24.82,1538835020.2
26.24,24.74,1538835020.3
26.25,24.73,1538835020.4
26.25,24.72,1538835020.5
26.23,24.73,1538835020.6
26.24,24.71,1538835020.7
26.24,24.68,1538835020.8
26.23,24.66,1538835020.9
26.21,24.58,1538835021.0
26.18,24.51,1538835021.1
26.15,24.46,1538835021.2
26.08,24.40,1538835021.3
26.07,24.35,1538835021.4
26.16,24.35,1538835021.5
26.16,24.33,1538835021.6
26.15,24.26,1538835021.7
26.13,24.12,1538835021.8
26.14,24.03,1538835021.9
26.11,23.91,1538835022.0
26.06,23.73,1538835022.1
26.12,23.62,1538835022.2
26.21,23.53,1538835022.3
26.30,23.47,1538835022.4
26.37,23.41,1538835022.5
26.43,23.39,1538835022.6
26.41,23.35,1538835022.7
26.34,23.27,1538835022.8
26.24,23.26,1538835022.9
26.14,23.28,1538835023.0
