3171,5
53.42,14.13,1538835010.5
53.33,14.11,1538835010.6
53.28,14.09,1538835010.7
53.27,14.07,1538835010.8
53.30,14.08,1538835010.9
53.31,14.10,1538835011.0
53.33,14.09,1538835011.1
53.40,14.11,1538835011.2
53.51,14.15,1538835011.3
53.63,14.20,1538835011.4
53.74,14.26,1538835011.5
53.85,14.32,1538835011.6
53.90,14.39,1538835011.7
53.90,14.42,1538835011.8
53.85,14.40,1538835011.9
53.74,14.36,1538835012.0
53.59,14.29,1538835012.1
53.44,14.24,1538835012.2
53.30,14.14,1538835012.3
53.22,14.06,1538835012.4
53.18,14.01,1538835012.5
53.16,14.00,1538835012.6
53.17,13.97,1538835012.7
53.16,13.93,1538835012.8
53.18,13.93,1538835012.9
53.19,13.94,1538835013.0
53.19,13.97,1538835013.1
53.22,13.98,1538835013.2
53.24,14.02,1538835013.3
53.29,14.05,1538835013.4
53.38,14.11,1538835013.5
53.49,14.16,1538835013.6
53.50,14.18,1538835013.7
53.56,14.19,1538835013.8
53.55,14.22,1538835013.9
53.48,14.24,1538835014.0
53.36,14.21,1538835014.1
53.20,14.16,1538835014.2
53.09,14.06,1538835014.3
52.96,14.00,1538835014.4
52.92,13.95,1538835014.5
52.85,13.89,1538835014.6
52.74,13.81,1538835014.7
52.58,13.75,1538835014.8
52.41,13.71,1538835014.9
52.16,13.58,1538835015.0
51.82,13.34,1538835015.1
51.51,13.06,1538835015.2
51.17,12.75,1538835015.3
50.89,12.43,1538835015.4
50.63,12.11,1538835015.5
50.40,11.80,1538835015.6
50.19,11.44,1538835015.7
50.00,11.11,1538835015.8
49.79,10.85,1538835015.9
49.57,10.50,1538835016.0
49.24,10.19,1538835016.1
48.81,9.85,1538835016.2
48.39,9.55,1538835016.3
47.97,9.18,1538835016.4
47.53,8.74,1538835016.5
47.03,8.37,1538835016.6
46.51,7.91,1538835016.7
46.02,7.40,1538835016.8
45.61,6.91,1538835016.9
45.21,6.56,1538835017.0
44.91,6.31,1538835017.1
44.73,6.07,1538835017.2
44.70,5.87,1538835017.3
44.74,5.78,1538835017.4
44.70,5.80,1538835017.5
44.70,5.81,1538835017.6
44.65,5.83,1538835017.7
44.53,5.88,1538835017.8
44.38,5.92,1538835017.9
44.25,5.98,1538835018.0
44.13,5.99,1538835018.1
44.01,5.99,1538835018.2
43.91,5.96,1538835018.3
43.89,5.95,1538835018.4
43.91,5.98,1538835018.5
43.93,6.03,1538835018.6
43.97,6.06,1538835018.7
44.01,6.09,1538835018.8
43.95,6.01,1538835018.9
43.84,5.95,1538835019.0
43.71,5.90,1538835019.1
43.58,5.88,1538835019.2
43.45,5.88,1538835019.3
43.26,6.02,1538835019.4
43.30,6.12,1538835019.5
43.35,6.22,1538835019.6
43.38,6.36,1538835019.7
43.34,6.49,1538835019.8
43.35,6.54,1538835019.9
43.41,6.50,1538835020.0
43.37,6.54,1538835020.1
43.26,6.64,1538835020.2
43.14,6.69,1538835020.3
43.10,6.71,1538835020.4
43.07,6.75,1538835020.5
43.08,6.73,1538835020.6
43.09,6.78,1538835020.7
43.12,6.76,1538835020.8
43.17,6.73,1538835020.9
43.23,6.68,1538835021.0
43.23,6.63,1538835021.1
43.22,6.59,1538835021.2
43.23,6.55,1538835021.3
43.26,6.56,1538835021.4
43.31,6.56,1538835021.5
43.35,6.61,1538835021.6
43.37,6.69,1538835021.7
43.40,6.77,1538835021.8
43.42,6.79,1538835021.9
43.43,6.76,1538835022.0
43.42,6.67,1538835022.1
43.39,6.60,1538835022.2
43.33,6.56,1538835022.3
43.23,6.59,1538835022.4
43.16,6.63,1538835022.5
43.13,6.65,1538835022.6
43.17,6.66,1538835022.7
43.26,6.65,1538835022.8
43.43,6.54,1538835022.9
43.64,6.37,1538835023.0
43.74,6.28,1538835023.1
43.66,6.29,1538835023.2
43.70,6.21,1538835023.3
43.66,6.21,1538835023.4
43.54,6.32,1538835023.5
43.38,6.43,1538835023.6
43.29,6.51,1538835023.7
43.37,6.53,1538835023.8
43.29,6.63,1538835023.9
43.23,6.69,1538835024.0
43.22,6.66,1538835024.1
43.24,6.65,1538835024.2
43.24,6.64,1538835024.3
43.22,6.60,1538835024.4
43.23,6.59,1538835024.5
43.26,6.56,1538835024.6
43.29,6.55,1538835024.7
43.36,6.57,1538835024.8
43.42,6.59,1538835024.9
43.46,6.62,1538835025.0
43.46,6.63,1538835025.1
43.44,6.65,1538835025.2
43.42,6.66,1538835025.3
43.36,6.68,1538835025.4
43.30,6.70,1538835025.5
43.24,6.71,1538835025.6
43.17,6.72,1538835025.7
43.11,6.74,1538835025.8
43.08,6.78,1538835025.9
43.04,6.82,1538835026.0
43.00,6.83,1538835026.1
42.98,6.83,1538835026.2
42.98,6.85,1538835026.3
43.01,6.88,1538835026.4
43.04,6.91,1538835026.5
42.99,6.93,1538835026.6
42.97,6.98,1538835026.7
42.95,7.07,1538835026.8
42.93,7.15,1538835026.9
42.88,7.19,1538835027.0
42.75,7.17,1538835027.1
42.68,7.14,1538835027.2
42.59,7.11,1538835027.3
42.53,7.13,1538835027.4
42.47,7.14,1538835027.5
42.44,7.19,1538835027.6
42.48,7.26,1538835027.7
42.54,7.32,1538835027.8
42.59,7.38,1538835027.9
42.61,7.36,1538835028.0
42.60,7.33,1538835028.1
42.56,7.27,1538835028.2
42.47,7.21,1538835028.3
42.39,7.20,1538835028.4
42.33,7.22,1538835028.5
42.27,7.23,1538835028.6
42.28,7.26,1538835028.7
42.27,7.31,1538835028.8
42.31,7.33,1538835028.9
42.34,7.30,1538835029.0
42.37,7.25,1538835029.1
42.42,7.22,1538835029.2
42.52,7.14,1538835029.3
42.64,7.02,1538835029.4
42.74,6.92,1538835029.5
42.84,6.87,1538835029.6
42.94,6.79,1538835029.7
43.01,6.69,1538835029.8
43.02,6.64,1538835029.9
43.01,6.64,1538835030.0
42.99,6.64,1538835030.1
42.95,6.63,1538835030.2
42.91,6.65,1538835030.3
42.86,6.69,1538835030.4
42.81,6.70,1538835030.5
42.81,6.73,1538835030.6
42.80,6.76,1538835030.7
42.82,6.76,1538835030.8
42.88,6.74,1538835030.9
42.94,6.73,1538835031.0
42.95,6.72,1538835031.1
42.95,6.73,1538835031.2
42.96,6.70,1538835031.3
42.97,6.69,1538835031.4
42.93,6.66,1538835031.5
42.93,6.64,1538835031.6
42.93,6.64,1538835031.7
42.92,6.64,1538835031.8
42.91,6.66,1538835031.9
42.94,6.66,1538835032.0
43.01,6.65,1538835032.1
43.09,6.63,1538835032.2
43.14,6.62,1538835032.3
43.18,6.58,1538835032.4
43.21,6.54,1538835032.5
43.23,6.51,1538835032.6
43.22,6.49,1538835032.7
43.19,6.52,1538835032.8
43.21,6.52,1538835032.9
43.29,6.53,1538835033.0
43.38,6.54,1538835033.1
43.42,6.54,1538835033.2
43.43,6.52,1538835033.3
43.42,6.49,1538835033.4
43.40,6.48,1538835033.5
43.35,6.47,1538835033.6
43.29,6.46,1538835033.7
43.22,6.49,1538835033.8
43.17,6.56,1538835033.9
43.15,6.62,1538835034.0
43.11,6.67,1538835034.1
43.16,6.73,1538835034.2
43.14,6.76,1538835034.3
43.16,6.76,1538835034.4
43.17,6.73,1538835034.5
43.15,6.70,1538835034.6
43.15,6.67,1538835034.7
43.06,6.61,1538835034.8
43.05,6.58,1538835034.9
43.09,6.54,1538835035.0
43.17,6.49,1538835035.1
43.28,6.40,1538835035.2
43.43,6.28,1538835035.3
43.60,6.09,1538835035.4
43.77,5.85,1538835035.5
43.92,5.59,1538835035.6
44.04,5.40,1538835035.7
44.10,5.24,1538835035.8
44.11,5.13,1538835035.9
44.10,5.04,1538835036.0
44.05,5.04,1538835036.1
43.96,5.08,1538835036.2
43.93,5.03,1538835036.3
44.02,4.88,1538835036.4
44.16,4.68,1538835036.5
44.30,4.47,1538835036.6
44.47,4.20,1538835036.7
44.62,3.92,1538835036.8
44.77,3.72,1538835036.9
44.89,3.62,1538835037.0
45.01,3.58,1538835037.1
45.14,3.54,1538835037.2
45.25,3.54,1538835037.3
45.33,3.59,1538835037.4
45.40,3.62,1538835037.5
45.44,3.69,1538835037.6
45.44,3.83,1538835037.7
45.43,4.13,1538835037.8
45.48,4.52,1538835037.9
45.58,4.96,1538835038.0
45.61,5.44,1538835038.1
45.60,5.97,1538835038.2
45.55,6.53,1538835038.3
45.56,7.17,1538835038.4
45.51,7.77,1538835038.5
45.45,8.35,1538835038.6
45.41,8.96,1538835038.7
45.36,9.54,1538835038.8
45.31,10.09,1538835038.9
45.17,10.52,1538835039.0
45.04,10.96,1538835039.1
44.94,11.37,1538835039.2
44.88,11.70,1538835039.3
44.87,11.98,1538835039.4
44.89,12.21,1538835039.5
44.97,12.37,1538835039.6
45.06,12.47,1538835039.7
45.14,12.55,1538835039.8
45.22,12.63,1538835039.9
45.28,12.69,1538835040.0
45.32,12.72,1538835040.1
45.35,12.71,1538835040.2
45.28,12.60,1538835040.3
45.19,12.45,1538835040.4
45.08,12.25,1538835040.5
44.95,12.00,1538835040.6
44.82,11.73,1538835040.7
44.70,11.49,1538835040.8
44.64,11.31,1538835040.9
44.61,11.16,1538835041.0
44.58,11.03,1538835041.1
44.54,10.95,1538835041.2
44.44,10.92,1538835041.3
44.37,10.90,1538835041.4
44.34,10.87,1538835041.5
44.34,10.83,1538835041.6
44.29,10.72,1538835041.7
44.33,10.50,1538835041.8
44.43,10.21,1538835041.9
44.50,9.87,1538835042.0
44.53,9.42,1538835042.1
44.49,8.88,1538835042.2
44.47,8.35,1538835042.3
44.44,7.83,1538835042.4
44.46,7.28,1538835042.5
44.42,6.65,1538835042.6
44.38,6.00,1538835042.7
44.39,5.40,1538835042.8
