1468,1
-0.50,12.06,1538831681.9
-0.51,12.01,1538831682.0
-0.51,11.98,1538831682.1
-0.51,11.95,1538831682.2
-0.52,11.91,1538831682.3
-0.55,11.93,1538831682.4
-0.54,11.97,1538831682.5
-0.52,11.96,1538831682.6
-0.49,11.95,1538831682.7
-0.48,11.94,1538831682.8
-0.45,11.97,1538831682.9
-0.40,11.97,1538831683.0
-0.36,11.96,1538831683.1
-0.35,11.97,1538831683.2
-0.36,11.99,1538831683.3
-0.38,12.00,1538831683.4
-0.40,12.02,1538831683.5
-0.43,12.06,1538831683.6
-0.48,12.09,1538831683.7
-0.47,12.13,1538831683.8
-0.45,12.19,1538831683.9
-0.41,12.22,1538831684.0
-0.38,12.23,1538831684.1
-0.36,12.22,1538831684.2
-0.34,12.18,1538831684.3
-0.36,12.14,1538831684.4
-0.36,12.08,1538831684.5
-0.34,12.03,1538831684.6
-0.32,12.03,1538831684.7
-0.33,12.01,1538831684.8
-0.36,12.05,1538831684.9
-0.35,12.06,1538831685.0
-0.34,12.09,1538831685.1
-0.43,12.11,1538831685.2
-0.73,12.12,1538831685.3
-0.72,12.13,1538831685.4
-0.69,12.12,1538831685.5
-0.65,12.11,1538831685.6
-0.65,12.05,1538831685.7
-0.58,12.04,1538831685.8
-0.30,12.01,1538831685.9
-0.30,12.04,1538831686.0
-0.33,12.06,1538831686.1
-0.36,12.11,1538831686.2
-0.40,12.17,1538831686.3
-0.42,12.17,1538831686.4
-0.41,12.14,1538831686.5
-0.41,12.11,1538831686.6
-0.41,12.07,1538831686.7
-0.44,12.01,1538831686.8
-0.43,12.01,1538831686.9
-0.39,12.03,1538831687.0
-0.40,12.08,1538831687.1
-0.41,12.09,1538831687.2
-0.42,12.08,1538831687.3
-0.38,12.06,1538831687.4
-0.38,12.05,1538831687.5
-0.39,12.05,1538831687.6
-0.39,12.03,1538831687.7
-0.38,12.01,1538831687.8
-0.36,12.02,1538831687.9
-0.36,12.05,1538831688.0
-0.35,12.06,1538831688.1
-0.36,12.04,1538831688.2
-0.36,12.06,1538831688.3
-0.38,12.07,1538831688.4
-0.40,12.07,1538831688.5
-0.39,12.05,1538831688.6
-0.39,12.02,1538831688.7
-0.40,11.96,1538831688.8
-0.41,11.90,1538831688.9
-0.42,11.90,1538831689.0
-0.41,11.92,1538831689.1
-0.43,11.95,1538831689.2
-0.45,12.01,1538831689.3
-0.46,12.08,1538831689.4
-0.45,12.13,1538831689.5
-0.44,12.13,1538831689.6
-0.46,12.11,1538831689.7
-0.44,12.12,1538831689.8
-0.42,12.11,1538831689.9
-0.38,12.08,1538831690.0
-0.34,12.08,1538831690.1
-0.28,12.07,1538831690.2
-0.22,12.09,1538831690.3
-0.17,12.06,1538831690.4
-0.13,12.05,1538831690.5
-0.05,12.06,1538831690.6
-0.01,12.06,1538831690.7
0.02,12.05,1538831690.8
0.10,12.05,1538831690.9
0.16,12.05,1538831691.0
0.18,12.02,1538831691.1
0.18,11.94,1538831691.2
0.19,11.84,1538831691.3
0.24,11.69,1538831691.4
0.25,11.52,1538831691.5
0.31,11.33,1538831691.6
0.48,11.13,1538831691.7
0.61,10.98,1538831691.8
0.76,10.91,1538831691.9
0.87,10.95,1538831692.0
1.05,11.08,1538831692.1
1.23,11.30,1538831692.2
1.34,11.63,1538831692.3
1.55,12.05,1538831692.4
1.80,12.46,1538831692.5
2.11,12.92,1538831692.6
2.41,13.42,1538831692.7
2.71,13.92,1538831692.8
2.98,14.38,1538831692.9
3.24,14.83,1538831693.0
3.46,15.29,1538831693.1
3.64,15.69,1538831693.2
3.80,16.03,1538831693.3
3.91,16.31,1538831693.4
4.04,16.59,1538831693.5
4.13,16.81,1538831693.6
4.17,17.06,1538831693.7
4.15,17.29,1538831693.8
4.11,17.48,1538831693.9
4.06,17.65,1538831694.0
4.03,17.81,1538831694.1
4.03,17.94,1538831694.2
4.12,17.97,1538831694.3
4.28,17.98,1538831694.4
4.51,18.02,1538831694.5
4.77,18.04,1538831694.6
5.11,18.03,1538831694.7
5.51,18.02,1538831694.8
5.90,18.02,1538831694.9
6.29,18.00,1538831695.0
6.70,17.99,1538831695.1
7.07,17.98,1538831695.2
7.37,17.97,1538831695.3
7.65,17.98,1538831695.4
7.87,18.00,1538831695.5
8.04,18.02,1538831695.6
8.10,18.02,1538831695.7
8.11,18.04,1538831695.8
8.07,18.07,1538831695.9
7.93,18.08,1538831696.0
7.75,18.08,1538831696.1
7.57,18.07,1538831696.2
7.43,18.03,1538831696.3
7.30,17.96,1538831696.4
7.19,17.91,1538831696.5
7.10,17.83,1538831696.6
7.03,17.75,1538831696.7
6.97,17.65,1538831696.8
6.92,17.57,1538831696.9
6.89,17.48,1538831697.0
6.90,17.40,1538831697.1
6.90,17.32,1538831697.2
6.89,17.25,1538831697.3
6.89,17.17,1538831697.4
6.87,17.08,1538831697.5
6.80,16.97,1538831697.6
6.71,16.81,1538831697.7
6.58,16.63,1538831697.8
6.37,16.41,1538831697.9
6.09,16.13,1538831698.0
5.77,15.78,1538831698.1
5.41,15.38,1538831698.2
5.03,14.94,1538831698.3
4.61,14.45,1538831698.4
4.21,13.94,1538831698.5
3.85,13.44,1538831698.6
3.49,13.04,1538831698.7
3.15,12.73,1538831698.8
2.89,12.53,1538831698.9
2.68,12.46,1538831699.0
2.54,12.44,1538831699.1
2.46,12.49,1538831699.2
2.49,12.55,1538831699.3
2.58,12.62,1538831699.4
2.72,12.67,1538831699.5
2.95,12.65,1538831699.6
3.21,12.62,1538831699.7
3.52,12.63,1538831699.8
3.83,12.61,1538831699.9
4.12,12.56,1538831700.0
4.38,12.49,1538831700.1
4.57,12.43,1538831700.2
4.70,12.40,1538831700.3
4.76,12.35,1538831700.4
4.75,12.35,1538831700.5
4.68,12.38,1538831700.6
4.61,12.41,1538831700.7
4.47,12.45,1538831700.8
4.28,12.48,1538831700.9
4.06,12.49,1538831701.0
3.81,12.47,1538831701.1
3.53,12.46,1538831701.2
3.21,12.45,1538831701.3
2.93,12.41,1538831701.4
2.72,12.37,1538831701.5
2.53,12.36,1538831701.6
2.38,12.34,1538831701.7
2.28,12.29,1538831701.8
2.27,12.23,1538831701.9
2.26,12.21,1538831702.0
2.26,12.22,1538831702.1
2.32,12.20,1538831702.2
2.49,12.23,1538831702.3
2.70,12.33,1538831702.4
2.90,12.52,1538831702.5
3.16,12.76,1538831702.6
3.47,13.04,1538831702.7
3.81,13.41,1538831702.8
4.18,13.78,1538831702.9
4.57,14.19,1538831703.0
4.99,14.58,1538831703.1
5.38,14.96,1538831703.2
5.77,15.37,1538831703.3
6.10,15.73,1538831703.4
6.35,16.08,1538831703.5
6.55,16.37,1538831703.6
6.72,16.65,1538831703.7
6.84,16.91,1538831703.8
6.90,17.14,1538831703.9
6.92,17.37,1538831704.0
6.92,17.56,1538831704.1
6.92,17.70,1538831704.2
6.99,17.79,1538831704.3
7.08,17.84,1538831704.4
7.20,17.86,1538831704.5
7.39,17.81,1538831704.6
7.57,17.78,1538831704.7
7.74,17.73,1538831704.8
7.84,17.72,1538831704.9
7.90,17.71,1538831705.0
7.97,17.70,1538831705.1
7.99,17.69,1538831705.2
8.00,17.68,1538831705.3
7.99,17.72,1538831705.4
7.99,17.77,1538831705.5
8.01,17.78,1538831705.6
7.97,17.78,1538831705.7
7.93,17.79,1538831705.8
7.89,17.80,1538831705.9
7.88,17.80,1538831706.0
7.88,17.74,1538831706.1
7.89,17.72,1538831706.2
7.93,17.74,1538831706.3
7.99,17.78,1538831706.4
8.06,17.81,1538831706.5
