City,1049,1073,1081,1083,1089,1095,1103,1133,2020,4003,4005,4007,4013,4015,4019,4021,4023,5001,5003,5005,5007,5035,5047,5049,5063,5083,5091,5109,5143,5145,6001,6007,6013,6017,6019,6025,6029,6031,6037,6039,6041,6047,6053,6055,6059,6067,6069,6073,6077,6079,6081,6083,6085,6087,6095,6097,6099,6111,6113,6115,8013,8014,8031,8035,8045,8059,8069,8077,8087,8107,8119,9001,9003,9005,9007,9009,9011,9013,9015,10003,11001,12001,12009,12011,12017,12021,12031,12033,12057,12069,12071,12073,12081,12083,12085,12086,12091,12095,12099,12101,12103,12109,12111,12115,12117,12129,12131,13013,13031,13039,13051,13057,13063,13067,13073,13089,13095,13097,13113,13117,13121,13129,13135,13153,13157,13177,13189,13213,13215,13245,13285,13313,13321,15001,15003,15005,15007,15009,16001,16005,16015,16021,16027,16051,16053,16057,16063,16069,16075,16081,16083,17007,17019,17031,17037,17043,17081,17083,17089,17091,17093,17095,17105,17113,17119,17143,17161,17163,17179,17195,17197,17201,17203,18005,18017,18027,18035,18037,18039,18051,18053,18057,18063,18067,18069,18081,18089,18095,18097,18105,18113,18141,18157,18163,18167,18181,18183,19013,19021,19031,19059,19061,19067,19101,19103,19111,19113,19115,19123,19139,19153,19157,19163,19169,19191,20045,20059,20079,20091,20103,20121,20161,20169,20209,21015,21035,21111,21157,21185,21239,22005,22017,22019,22033,22055,22071,22073,22089,22103,22105,22121,23001,23003,23005,23007,23009,23011,23031,24003,24005,24013,24021,24023,24025,24027,24031,24033,24037,24510,25005,25009,25013,25015,25017,25021,25023,25025,25027,26007,26009,26011,26013,26015,26017,26019,26021,26025,26027,26029,26031,26033,26035,26037,26039,26041,26043,26045,26047,26049,26051,26055,26059,26061,26065,26067,26069,26071,26073,26075,26077,26081,26085,26087,26091,26093,26097,26099,26103,26105,26107,26109,26111,26113,26115,26117,26119,26121,26123,26125,26127,26129,26131,26133,26137,26139,26141,26143,26145,26147,26149,26151,26153,26155,26157,26159,26161,26163,26165,27001,27003,27005,27007,27009,27011,27013,27017,27019,27021,27023,27025,27027,27031,27035,27037,27039,27041,27043,27045,27047,27049,27051,27053,27055,27057,27059,27061,27065,27067,27069,27073,27075,27077,27079,27083,27085,27091,27093,27097,27103,27105,27109,27111,27113,27115,27117,27123,27127,27129,27131,27133,27135,27137,27139,27141,27145,27147,27149,27153,27157,27159,27163,27169,27171,27173,28035,28045,28047,28133,28149,29019,29027,29029,29037,29041,29047,29095,29099,29101,29105,29133,29159,29161,29165,29177,29183,29187,29189,29510,30063,31055,32003,32029,33001,33005,33011,33013,33015,33017,34001,34003,34005,34007,34011,34013,34017,34019,34021,34023,34025,34027,34031,34033,34035,34037,34039,34041,35001,35013,35028,35035,35053,36001,36005,36007,36015,36017,36021,36027,36029,36031,36037,36045,36047,36051,36055,36059,36061,36063,36069,36079,36081,36083,36085,36087,36089,36091,36093,36103,36109,36119,37007,37019,37021,37023,37031,37035,37037,37051,37063,37065,37067,37069,37071,37077,37081,37085,37089,37097,37099,37101,37109,37119,37129,37133,37135,37137,37139,37141,37145,37147,37155,37157,37161,37181,37183,37185,37191,38035,38071,38079,38093,38095,39003,39017,39035,39041,39043,39045,39049,39051,39055,39057,39061,39077,39093,39095,39099,39103,39113,39139,39151,39153,39155,39159,39161,39165,39171,40015,40017,40021,40027,40037,40041,40047,40051,40089,40097,40101,40109,40111,40119,40125,40131,40133,40135,40143,40147,41003,41007,41009,41017,41027,41029,41035,41039,41043,41047,41051,41061,41067,41071,42003,42007,42017,42021,42027,42029,42043,42045,42049,42055,42069,42075,42077,42085,42091,42095,42101,42121,42125,42127,42129,42131,44005,44007,45001,45019,45035,45041,45043,45045,45051,45059,45063,45067,45073,45079,45083,45089,45091,46103,47001,47009,47011,47037,47059,47065,47093,47103,47105,47145,47157,47163,47179,47187,48005,48021,48029,48039,48053,48057,48061,48071,48083,48085,48091,48109,48113,48121,48139,48141,48143,48157,48167,48181,48183,48187,48201,48209,48215,48231,48243,48251,48259,48263,48271,48303,48309,48339,48355,48397,48425,48439,48453,48463,48473,48479,48491,48495,49005,49011,49035,49049,50007,50009,50011,50017,50019,50021,50027,51007,51013,51023,51041,51043,51049,51059,51061,51075,51083,51085,51087,51107,51111,51121,51131,51185,51510,51540,51550,51600,51610,51620,51630,51650,51660,51683,51685,51690,51700,51710,51730,51740,51760,51775,51820,53005,53011,53015,53029,53033,53035,53045,53053,53055,53057,53059,53061,53063,53065,53067,53075,53077,54059,54061,54079,54107,55009,55015,55017,55025,55031,55035,55039,55043,55047,55055,55063,55071,55075,55079,55081,55087,55101,55105,55107,55117,55121,55123,55125,55131,55133,55135,55139,56025,56035,Sudbury CAN,Pickering CAN,Longueuil CAN,Surrey CAN,Vaughan CAN,St. Thomas CAN,Coquitlam CAN,Whitby CAN,Richmond CAN,Kitchener CAN,High River CAN,Lévis CAN,Laval CAN,VVal-d'Or CAN,Markham CAN,Burnaby CAN,Barrie CAN,Burlington CAN,St. Catharines CAN,East York CAN,Mississauga CAN,Victoria CAN,Penticton CAN,Brampton CAN,Milton CAN,Major's Hill Park CAN,Hamilton CAN,Windsor CAN,Quebec CAN,Aguascalientes MEX,Chihuahua MEX,Colima MEX,Distrito Federal MEX,Durango MEX,Guanajuato MEX,Hidalgo MEX,Jalisco MEX,Mexico MEX,Michoacan MEX,Morelos MEX,Nuevo Leon MEX,Oaxaca MEX,Queretaro MEX,San Luis Potosi MEX,Sinaloa MEX,Sonora MEX,Tabasco MEX,Tamaulipas MEX,Tlaxcala MEX,Veracruz MEX,Zacatecas MEX
Chicago,42808.6,44352.7,52862.9,38179.1,39591.2,42848.2,39938.5,43475.3,250038.7,111621.8,115590.9,116096.3,115415.8,116200.7,121142.1,116590.4,115889.8,43900.7,50237,39285.9,42490.9,35217.7,46504.2,37009.4,38889.5,49032.3,52255.5,50700.9,44159.6,39647,132914.3,129346.8,132985,127067.2,135857.3,130020.5,127604.1,136627.1,132386.3,138491.1,134593.6,137423.9,142360.8,132869.5,126934.8,127281.6,142883.5,131862.5,129801.6,138230.4,136087.1,136701.9,137075.1,137022.8,129548.9,136421.3,132017.6,131330.5,128663.6,125897.6,70014.5,63876.6,63792.6,66828.8,84466.2,66022.7,71830.8,80111.9,58950.1,74505.3,73866,56914.5,60010.4,58787.8,60773.3,58762.4,62281.4,61124.9,63349.3,51109.8,46863.2,69979.5,80332,90736.3,75124,89434.7,70950.3,60104.1,78164.8,76075.6,86594.5,64687.9,81134.9,72691.8,87135.5,93606.2,61216.8,77180,89579.3,77741.7,79460.6,73955.4,83769.6,83637.2,78611.5,66890.8,63433.9,51143.9,62427.4,70388.9,64849.4,47007.3,49507.2,47387.9,57011.9,49137,61252.4,48978.9,50537.9,49149.1,48087.2,44270.7,49519.1,55837.6,51606.3,59993.7,56081.2,44218.3,55367.7,58217.7,52480,42655,60442.2,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,104341.1,94212.5,109869.3,122236.6,105958.4,97609.7,97971.2,117438.3,102982.6,117887.1,108513.5,93097,99948.9,5409.5,9612.2,353.9,5169.8,2454.4,18621,20265.7,4284,4312.2,4315.7,14126.3,7532.2,9509.1,18496.3,11843.1,12154.6,20440.3,11905.9,9482.3,3981.9,6883,10136.6,15981.9,10372.1,19954.9,15561.7,21733.3,8667.1,19337.6,13350.6,12806.7,12779.4,11543.9,12758.1,14762.4,3387,15179.4,12671.4,16137.3,11553.8,7202.3,8974.2,21516.3,13460.5,7840.8,10795.4,19546.6,31170.5,14422.5,33497.5,14252.5,23571.1,19868.9,15760.7,18822.8,17490.5,16653.5,21273.6,14317.1,22276.5,18678.9,12397.2,23471.5,21750.6,37978.6,38374.9,47221.8,36249.2,36994.3,37833.4,43487.9,46244.2,35354.5,21118.3,28264.9,21045.4,26833,21357.9,24454.1,60600.6,55681,67786.2,60222.8,64164.2,61349.5,54089.6,61165.2,59601.9,57467.1,60815,76546.5,98500.1,74749.4,78135.9,85106.8,78129.6,72888.2,48063.6,46961.4,45853.1,43965.8,38750.1,48615.3,45812.6,44926.7,47863.7,52619.2,46812.4,67950.7,69195.6,61672,62646.2,66989,67199,68969.7,67029.8,64393.7,30816.3,23615.1,24407,32477.7,13535.3,21458.6,22481.4,5116.1,12427,8637.4,34980.4,27886.6,30588.9,20914.6,16329.9,23105.6,26434.7,25095.9,13753.8,28301.8,18221.1,21881.1,21266.3,13995.6,32042.8,15965.4,14348.3,27239.8,26656.1,19255.4,13951.6,10174.8,13046.4,18772,20247.8,16301.1,16941.4,31193.9,21277.3,29886.3,17556.1,16867.9,21594.2,20536.3,20047.4,18344.7,16562.2,27056.1,14942.7,16057.8,19432.8,16118.6,24108,33369.9,18942.7,24325.3,11828.6,31714,21958.7,21047,21792.8,10443.7,25033.2,27342,17606.8,22698.3,8479.2,16100.1,18102.1,18788.5,35699.9,28283.4,42417.7,45256.8,32874.5,40614.8,29602.2,34359.8,29618.2,40882.1,37144.3,29240.7,42366.9,40302,37344.2,27164.2,24697.3,36496.3,28570.7,23409.4,26288.5,25692.8,38479.3,28183.9,20464.6,42003.4,30100.1,39417.3,32062.4,34276.4,52302.6,39667.2,43678.2,49787.1,29434.5,37604,31123.3,30296.9,32313.1,34656.8,30566.4,34734.3,22877.5,40583.4,47353.2,32573.6,38175.5,26760.5,35272,34162.7,27274.9,36144.6,52133.8,37615.9,29351.7,31258.8,33557.5,25811.4,39093.2,36327.6,24518,39604.8,26032.2,21191.4,30948.6,38250.8,56043.1,60740.1,60116.7,45021.7,51607.4,27267.8,26278.4,31758,36689,27699.3,33630.5,34598.4,22861.9,33857.1,30991.2,26450.6,31896.5,27699.3,34860.2,33204.5,21815.2,24912,20921.2,20118.1,102958.1,32222.4,109718.7,122432.8,71552.5,65135.9,69047.1,69602.1,70278.6,72462.1,53755.8,52386.3,52534.5,51682.7,54320.4,51530.9,52409.6,50746.8,51974.5,52425,53719.8,50290.6,51625.1,52393.6,51067.5,50490.9,52218,48764.1,85455.6,96189.2,88130.1,98374.8,90360.9,56216,53180.7,48353.7,44606.8,50559.8,57907.4,55949.8,35976.4,61016.8,38840.4,51013.2,53842.3,41433.1,41550.8,54840.1,52987.9,37737.4,42441,55550.9,54278.8,57503.6,53374.5,53460.3,54368.4,56428.6,54948.6,58939.9,46061.7,54823.3,55230.5,63900.5,44156.2,47542,68974.1,49791,53181.7,57277.5,54018.9,59947.8,47863.8,57239.4,50632.4,55951.5,50174.5,55681.1,45088.6,48593.3,44794.3,57447.2,50561.6,51317.1,64167.6,63614.5,52890.6,66366.1,63515.3,62858.8,54234.9,60918.2,58581.5,51053.7,47883.9,56408.8,55304.2,58306.1,59361.4,48413.4,55929.1,60795,50548,57345.8,16535.5,20805,23937.6,22580.6,21481,25794.4,23482.3,14314.9,25361.7,21732.6,19811,21311.8,21407.2,17109.7,27026.2,23717.4,19789.5,22105.1,25935.2,24305.6,26413.3,21497.8,14685.7,21506.3,13193.3,58219.7,53869.6,47066.1,53943.4,47496.4,43429.1,52433.9,55099.2,56881.3,43664.9,47544.8,51672.8,47835.1,49820.7,52884.9,44144.7,51924.7,48918.3,45366,45412.2,139014.5,143890.4,136877.5,127532.4,129920.7,140412.3,138046.6,135471.1,134514.7,137373.2,130872.7,114840.6,134015.7,137498.4,30763.6,28895.3,50597.7,36335,38403.8,48860.3,46870.8,49751.2,29841.8,41129.7,46877.8,45798.3,48004.7,28777.5,49697.2,48591.5,50232.3,31024.5,32435.1,49881.6,32965,48099.9,66346.1,64608.2,53481.7,60788.7,59825.1,60289.3,63623.2,47977.9,63245.8,50566.2,54595.7,61046.7,49590.1,55563.4,47796.6,61480.9,51499.6,56076.4,35771.3,38987.8,41384.1,31598,38983.8,40918.6,36038.5,37296.1,38571.9,37093.9,36027.4,41217.9,40575.7,33637,63995.5,74782.3,79698.7,73838,75771.6,82959.7,96193.6,72667.3,74019.4,60539,78939.4,93701.1,61992.9,61820.8,64319.2,96871.2,68762.6,73256.1,74793.2,58696.4,57657.7,77447.5,70734.1,76948.2,94792,58717.7,95356.3,65514.6,80435.6,73249,88777.9,74113.9,68523.5,70220.8,86534.8,60562.1,67402.5,63839.8,74591.8,86355.3,73114.3,90313.2,72859.2,85738.7,90309.2,89050.9,87423.8,89513.6,65403.8,71764.5,64230.7,68015.4,67625.8,61704.3,65419.1,54581.1,46968,45988,56115,44929.5,53028,47155.2,47121.7,52745.6,53947.9,52767.6,54693.1,46358.6,56499.8,43739.9,62886.1,40395.4,47527,50045.7,61245.7,47049.1,46734.4,59726.3,50166.2,58848.5,47910.1,47779.5,47878.9,48846,58306,59381.3,55704.6,59715.4,54017.3,45844.7,48316.7,122703.2,133255.7,138550.2,135366.8,129233.1,134410.8,140887,133290.5,140958.3,137461.5,135081,136134.2,112161.6,117226.6,134321.6,117552.5,129521.1,37195.3,35769,32234.9,32033,14069.1,13151.7,23070.2,10267.4,29757.1,20626.5,10931.3,15614,13395.7,9515.7,18255.5,12760.1,18936.7,6467.7,16545.4,14443,6295.4,7824.5,26081.9,10383,20515,18897.3,26081.5,9185,8083.3,15957.2,13576.9,75782.3,84116.1,47268.3,36181.3,59952.8,138384.9,35256.3,27433.1,139760.3,37109.9,139539.6,31508.4,107164.9,70166.7,59367.2,71049.3,35884.6,139975.7,37971.9,32763.8,34744.4,35616.5,34107.7,145367.8,130930,34038.3,32843,54779.7,32424.3,19252.4,70727.2,125809.7,118188,145828.6,138900.8,115004.7,131795.8,137911.3,145855,139150.3,138404,143133.7,102872.9,162865.9,132085.9,126244.5,134840.6,138178.5,162959.3,119801.2,139458.8,153524.1,122962.3
Orlando,38793.1,37759.8,28823.1,43512.2,42529.4,40039.5,42000,42927.3,325669.6,125901.5,145754.6,136614.4,136599.9,144660,135421.8,132595.5,130169.5,60436.1,58281.2,67095.5,74214.5,54357.6,69078.7,64243.2,61858.8,70509.7,64949.7,69684.8,72405.5,61815.5,180715.8,188662.8,183385.2,186204.3,171121.6,147627.6,162868.4,171891.4,163799.7,173894.8,185905.2,176951.8,177986,187029.6,157281.9,181668.1,183179.2,153624.4,179189.3,173494.7,183771.7,168141.2,181189.2,181064.6,183769.2,188951.5,177217.6,163735.5,184817,186415.3,125152.7,119351.4,118113,119929.3,139494.4,121009.4,130844.1,135140.1,119151.8,131063.2,124579.7,77794.6,81991.1,80768.5,82516.1,79642.5,83161.5,82984.1,85113.6,64786.1,56771,7997.6,3937.1,15042.5,6647.9,14616.5,9969,30010.5,5791.2,3104.8,13594.4,17074.8,8761.3,6199.8,11441.7,17912.4,27194.2,676.6,13885.5,7842.1,7368.1,8036,8075.8,11263.6,2108.1,18534.6,26955.5,31391.7,21323.3,14225.8,19191.1,31625.8,28098.8,30521.7,28637.8,28887.9,20142.1,30535.7,28709.2,31888,29367.6,33948.3,30559.7,22473.8,32646.9,21777.7,28385.2,36099.5,27011.5,26705.1,29382.4,35016.8,18968.2,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,164858.8,154730.2,170387,190343.3,166476.1,158127.4,158488.9,185545,163500.3,184313.6,169031.2,153614.7,160466.6,81775.1,69883.4,76846.2,80678.9,78213.3,60251.1,68465.7,80210,74538.1,79236.9,78011.7,75833.4,73011.4,66259.7,75752.1,81148.4,64726.4,74082.5,82378.8,76953.1,82051.9,75537.4,61487.1,70699.7,60193.8,68376,57450.5,76269.3,57665.4,69413.2,66008.9,65764,68899.2,70819,62872.2,73683.2,67995.8,64140.1,62502.5,74598.8,75139.5,68542.2,55523.9,63609.9,70542.2,73145.9,88935.9,100559.8,84037.9,104493.3,86890.8,92960.4,82003.9,83938.9,79227.9,86311.1,83411.2,86067.1,83310.9,90148,87138.9,82012.6,91848.3,94238.9,85055.1,85477.3,90756.2,83351.6,84690.3,84935.8,90832.5,93588.8,82699.1,59010.2,53282.2,56556.6,53572.6,58164.2,54415.3,45474,61437,54399,45908.1,49471.5,40866.7,54327.7,43775.2,41065.8,43707.7,46122.3,98405.7,126165.9,96608.6,109048.6,106966,99988.8,94747.4,58976.6,61053,61094.2,60470.1,64644.4,62323.7,59835.4,58171.5,57385.8,57720.2,60178.8,89208.2,91054.8,84033,85374.1,88848.2,88567.3,90229.7,88889,86252.9,92313.5,93107.9,85889.5,108915.3,81227.7,82941.1,92988.4,76436.1,78005.4,77696.6,103520.9,93642.9,96345.2,86759.8,81868.2,88861.9,102872.3,101533.5,79558.3,94846.5,79857.7,85742.5,91773.3,77685.4,108480.4,80151.1,82304,88597.7,103093.7,85439.3,77781.7,79703.1,83553.4,89279,81884.4,75300.1,77977.4,97595.2,79795.4,106323.9,88063.1,87374.9,98031.8,84078.2,88838.9,75214.4,85834.7,91066.3,85449.7,86564.8,78996.4,86625.6,85861.8,109000.8,89286.4,90081.6,82335.6,95183.9,86926.6,83610.8,82131.7,78715.5,85249.3,100271.8,81538.3,84180.8,78986.2,76544.8,76992,89295.5,111330.8,103914.3,118048.6,120887.7,108505.4,115617,102047.1,109990.7,105249.1,116513,112716.8,104871.6,117997.8,115932.9,112975.1,102055.7,99323,112127.2,100402.8,96515.2,98019.7,100657.1,114110.2,103814.8,96095.5,117634.3,105731,115048.2,107693.3,109907.3,127933.5,114105,119309.1,125418,103182.7,110221.1,106754.2,102129,107944,110287.7,104370.8,106566.4,97925.7,116214.3,122984.1,108204.5,108708.7,102391.4,108660.2,108891,101023.1,107688,127764.7,113246.8,103560,106889.7,109188.4,99392.5,114724.1,111958.5,100148.9,115235.7,101663.1,96822.3,106579.5,112193.9,39818.2,38753,37179.7,53780.9,49369.9,73891.8,72912.9,76463,82633.8,79252.7,82971,81222.4,66208.8,80481.1,74478.2,58446.7,78520.5,72385.3,83696.5,81151.9,67695.4,65990.8,66301.5,65498.4,171731.5,95174.8,149396.3,182950.5,94934.8,89631.6,91397.9,94204.8,92137.8,94321.3,69584.7,73963.6,68972.7,67764.5,68581.6,73283.1,72915,72031.6,69976.4,71293.7,71751.4,74424.4,74626.6,66654.8,71842.6,75913.6,72336.9,73484.4,113914.9,110958.4,116589.4,116879.8,118820.2,83657.9,74060.8,79068.7,80404.8,81290.9,82586.6,79934.4,79799.6,91394.1,82663.6,88909.4,73945.1,83286.7,85861.5,75683.1,73691.9,83063.2,83321.4,78152.9,74370,84671.2,72709.9,75250.2,94001.8,85917.1,84408.5,79820,81859.7,75752.2,35152.9,37633.5,39292.9,40240.8,49683.2,37946.3,40030.7,35546.9,41910.1,42736.9,40866,42384.6,36349,43541.8,40207.9,37605.1,37772.2,38024.3,40342.6,38626.7,37548.8,35345.1,39454.9,42058.8,42323.1,47374.8,49646.8,39746,44455.2,42874.5,33343.1,42956.2,38059.6,43455.5,39809.1,44877.8,40067.2,124044.3,131560,136425.9,126178.9,132976.7,68154.9,61932.7,70235.9,66338.3,75697.9,62743.2,64524.2,74075.8,70390.8,63569.9,59844.9,71257.4,70848,73736.3,69203.8,68603.9,63184.7,69013.1,65463.2,67436.6,70424.6,66759.6,69922.7,61543.8,74796.9,88320.4,84130.6,75713.2,82736.3,79609.8,77238.8,84775.2,84812.1,72737.8,78206.1,74843.2,82814.7,77256,82162,81544.9,78509,80549.5,72287.7,77396.5,80866.3,199532.2,204408.1,197395.2,188050.1,190438.4,200930,198564.3,195988.8,195032.4,197890.9,191390.4,175358.3,194533.4,198016.1,65850.2,66795.4,69703.4,68650.4,72315.1,66474.2,69749.5,66491.4,73537.9,63714.4,74731.7,67974.6,70239.8,70190.8,68577.1,71821.9,67820,71936,63657.7,77735.5,64889.4,76186.6,87226.2,85976.5,33418.2,26597.4,26054.2,30601.1,31728.3,35422.8,34575,33480.3,29702.1,32338.2,36756.4,30039.3,34388.9,29748.1,34279.1,124183.1,44443,43400.5,37197.4,45349.1,44247,37384.1,43059.6,43310.7,41371.5,42361.3,52605.1,45065.5,43693.7,46090.4,64578.6,71698.9,75821.6,66207.9,78075.8,75329.6,88563.5,61249.2,84778.2,74279.3,75876.1,103743.1,72252.3,74752.2,73954.3,106913.2,79066.7,65626,65107.4,76269.4,65117,73307.1,63629,75733,87347.9,72271.8,105398.3,75274.2,78653.1,90830.3,84637.5,93837.7,75701.8,65160.7,78904.7,71808.6,77162.1,74562.7,73538.3,82214.9,67218.5,86172.8,75151.4,99039.6,150826.9,149568.6,147941.5,149937.1,96387.2,102727,99167.2,94930,98602.7,90635.9,93518.8,50301,56671.7,49965.9,49857.5,59579.5,52547.3,56490,56379.4,51851.9,46349.7,50488.7,48759.5,58710.3,48397,46603.5,54350.8,48110.7,56437.1,53385.2,51101.1,56430.1,56715.3,47175.6,52962.3,51472.1,54728.2,55911.6,56101,43816.8,51349.1,50924.4,47407,50268.1,49457.8,47856.8,53226.4,184537.9,193773.4,199067.9,202416.8,196283.1,201460.8,206998.3,200165.9,208008.3,204511.5,195598.7,203184.2,180268.3,185333.3,200317.1,185659.2,191114.5,55074.3,60989.2,54946.9,58006.1,90506.7,89589.3,98701.1,85898.3,105388,96257.4,87368.9,88679,89833.3,85217.3,93886.4,89197.7,95374.3,82905.3,92176.3,90880.6,82733,83455.4,101712.8,86820.6,96145.9,94506.8,101712.4,85622.6,84520.9,92394.8,90014.5,136300,144633.8,105004.7,88893.8,98537.5,205434.9,87968.8,86039.7,206810.3,89822.4,206589.6,88207.5,182795.8,108754.5,100233.6,119448.9,88597.1,207025.7,90684.4,84689.8,82435.1,87708.5,86315.4,212417.8,199036.7,87067,86209.7,97803.9,84720,77462.2,109315,121473.8,124742.7,141492.7,132467.8,110668.8,127459.9,130361.4,141519.1,132471.3,134068.1,136942.6,98537,155316,127750,120278.3,130504.7,148181.4,155409.4,112251.3,131908.9,145974.2,118626.4
