FIPS,Lng,Lat,Duration,Density
26125,-83.38421,42.660452,18.95113888888889,28
6037,-118.261862,34.196398,22.592972222222222,66
6081,-122.371542,37.414664,27.331833333333336,29
34027,-74.547427,40.858581,24.183222222222224,5
5005,-92.330438,36.28071,8.173805555555555,2
36093,-74.043583,42.817542,25.55977777777778,2
12117,-81.13198,28.690079,17.86947222222222,2
25023,-70.741942,41.987196,28.301777777777776,4
34023,-74.407585,40.439593,24.15405555555556,6
36103,-72.692218,40.943554,25.978555555555555,15
40143,-95.941731,36.120121,4.641277777777777,10
1083,-86.9814,34.810239,10.907583333333335,1
34035,-74.61993,40.565522,23.85775,9
18067,-86.114118,40.483537,15.11125,3
39155,-80.767656,41.308936,19.342305555555555,4
23005,-70.330375,43.808348,29.587833333333332,7
12086,-80.499045,25.610494,21.29588888888889,5
4015,-113.749689,35.717705,17.713833333333334,1
44007,-71.578242,41.870488,27.33497222222222,7
42049,-80.096386,42.117952,20.142277777777778,4
26161,-83.844634,42.252327,18.25747222222222,20
25025,-71.020173,42.33196,27.95922222222222,21
26049,-83.706372,43.021077,18.734805555555557,32
18089,-87.374337,41.472239,15.237527777777778,3
26159,-86.305697,42.283986,16.395694444444445,12
44005,-71.284063,41.502732,27.56061111111111,2
12103,-82.739518,27.903122,18.063388888888888,2
17177,-89.665994,42.349726,15.507555555555555,1
26081,-85.547446,43.032497,17.488166666666668,26
12031,-81.648113,30.335245,16.07261111111111,2
34005,-74.663006,39.875786,23.78622222222222,3
55087,-88.464988,44.418226,17.672138888888888,1
26163,-83.261953,42.284664,18.58436111111111,48
50027,-72.591515,43.588143,28.02275,1
17031,-87.645455,41.894294,15.218583333333333,17
42017,-75.10706,40.336887,23.608694444444446,4
12011,-80.476658,26.19352,20.67872222222222,16
17043,-88.086038,41.852058,14.901388888888889,4
6087,-122.007205,37.012488,26.592805555555557,21
51600,-77.299025,38.853183,20.740055555555553,5
42003,-79.98092,40.46892,19.430805555555555,11
48167,-94.894865,29.228706,5.019527777777777,1
39035,-81.724217,41.760392,18.925472222222222,4
51650,-76.297149,37.04803,21.415527777777775,2
Windsor CAN,-83.026772,42.317432,18.788694444444445,62
25027,-71.940282,42.311693,27.32611111111111,8
39049,-83.008258,39.969447,16.53452777777778,13
33011,-71.723101,42.911643,28.47361111111111,13
18141,-86.288159,41.617699,16.103305555555554,9
