FIPS,Lng,Lat,Duration,Density
26125,-83.38421,42.660452,18.490583333333333,28
6037,-118.261862,34.196398,39.22855555555555,66
6081,-122.371542,37.414664,44.51705555555555,29
34027,-74.547427,40.858581,18.043777777777777,5
5005,-92.330438,36.28071,16.166055555555555,2
36093,-74.043583,42.817542,20.25797222222222,2
12117,-81.13198,28.690079,1.9566388888888888,2
25023,-70.741942,41.987196,21.697805555555558,4
34023,-74.407585,40.439593,17.311833333333333,6
36103,-72.692218,40.943554,19.376416666666668,15
40143,-95.941731,36.120121,18.746222222222222,10
1083,-86.9814,34.810239,10.576333333333334,1
34035,-74.61993,40.565522,17.631777777777778,9
18067,-86.114118,40.483537,16.09722222222222,3
39155,-80.767656,41.308936,17.33427777777778,4
23005,-70.330375,43.808348,22.985694444444444,7
12086,-80.499045,25.610494,4.4205,5
4015,-113.749689,35.717705,34.899055555555556,1
44007,-71.578242,41.870488,20.731,7
42049,-80.096386,42.117952,17.92938888888889,4
26161,-83.844634,42.252327,17.99138888888889,20
25025,-71.020173,42.33196,21.357083333333332,21
26049,-83.706372,43.021077,18.691333333333333,32
18089,-87.374337,41.472239,17.417166666666667,3
26159,-86.305697,42.283986,18.37472222222222,12
44005,-71.284063,41.502732,20.956638888888886,2
12103,-82.739518,27.903122,0.4520555555555556,2
17177,-89.665994,42.349726,19.76613888888889,1
26081,-85.547446,43.032497,19.46719444444444,26
12031,-81.648113,30.335245,3.3761111111111113,2
34005,-74.663006,39.875786,16.944,3
55087,-88.464988,44.418226,21.398361111111114,1
26163,-83.261953,42.284664,17.97363888888889,48
50027,-72.591515,43.588143,22.316000000000003,1
17031,-87.645455,41.894294,18.17936111111111,17
42017,-75.10706,40.336887,17.029666666666667,4
12011,-80.476658,26.19352,3.792583333333333,16
17043,-88.086038,41.852058,18.420166666666667,4
6087,-122.007205,37.012488,43.77802777777777,21
51600,-77.299025,38.853183,14.082194444444445,5
42003,-79.98092,40.46892,16.235833333333332,11
48167,-94.894865,29.228706,15.572083333333333,1
39035,-81.724217,41.760392,17.241194444444446,4
51650,-76.297149,37.04803,12.922805555555556,2
Windsor CAN,-83.026772,42.317432,18.17797222222222,62
25027,-71.940282,42.311693,20.723972222222223,8
39049,-83.008258,39.969447,15.643888888888888,13
33011,-71.723101,42.911643,21.871472222222224,13
18141,-86.288159,41.617699,17.43825,9
34039,-74.308696,40.659871,17.53775,6
26139,-86.655342,42.942346,19.195138888888888,5
39061,-84.544187,39.196927,14.169194444444445,4
36017,-75.604905,42.489732,19.388805555555553,1
48231,-96.083807,33.123438,16.884777777777778,1
25017,-71.396507,42.479477,21.298222222222225,21
9003,-72.732916,41.806053,19.888555555555556,17
8069,-105.482131,40.663091,29.84202777777778,3
19103,-91.588812,41.668737,19.467777777777776,1
55043,-90.695368,42.870062,20.662888888888887,1
9013,-72.340977,41.858076,20.03661111111111,3
36067,-76.196117,43.00653,19.88213888888889,1
25013,-72.635648,42.136198,20.22525,4
12099,-80.448673,26.645763,3.7915833333333335,6
12085,-80.398211,27.079954,3.4411666666666667,1
Pickering CAN,-79.086761,43.838413,21.484472222222223,3
36055,-77.664656,43.464475,20.393055555555556,9
26099,-82.910869,42.671467,18.62361111111111,15
34007,-74.961251,39.802352,16.638,5
33005,-72.248217,42.925455,21.46772222222222,5
34041,-75.009542,40.853524,17.862805555555553,3
42131,-76.00878,41.525137,18.117333333333335,1
34031,-74.300308,41.033763,18.13147222222222,2
42133,-76.728446,39.921839,15.713555555555557,1
9009,-72.900204,41.349717,19.296555555555557,9
36089,-75.074311,44.488113,22.19925,1
48201,-95.393037,29.857273,15.117527777777777,17
12009,-80.700384,28.298276,2.1496666666666666,4
18097,-86.135794,39.782976,15.2485,6
9007,-72.524227,41.434525,19.8885,5
9005,-73.235428,41.791897,19.777361111111112,6
26115,-83.487106,41.916097,17.55902777777778,5
36001,-73.974014,42.588271,20.096999999999998,4
6085,-121.690622,37.220777,43.60088888888889,14
55133,-88.306707,43.019308,19.933611111111112,20
36059,-73.589384,40.729687,18.480444444444448,31
42091,-75.370201,40.209999,16.77213888888889,4
39095,-83.468867,41.682321,17.255444444444443,6
45045,-82.372077,34.892645,9.24388888888889,5
34021,-74.703724,40.282503,17.032694444444445,15
6067,-121.340441,38.450011,43.88933333333333,12
Longueuil CAN,-73.510712,45.536945,23.33075,23
34033,-75.357356,39.573828,16.263083333333334,1
33001,-71.425366,43.519109,22.658333333333335,4
42101,-75.133346,40.009376,16.661416666666668,13
36047,-73.950777,40.635133,18.05236111111111,10
54045,-81.940853,37.830591,13.694722222222222,1
51179,-77.459043,38.418933,13.390749999999999,1
36051,-77.76978,42.727485,19.70111111111111,2
45019,-79.94248,32.800458,7.058583333333334,5
45073,-83.061522,34.748759,8.833666666666668,1
51041,-77.585847,37.378434,12.457972222222221,2
53053,-122.144709,47.040716,47.62613888888889,16
28047,-89.083376,30.416536,8.923916666666667,3
10003,-75.644132,39.575915,15.93163888888889,3
36085,-74.137063,40.563855,17.584444444444443,4
36063,-78.792143,43.456731,20.106472222222223,2
51087,-77.300333,37.437521,12.218361111111111,4
36005,-73.852939,40.848711,18.147194444444445,12
51121,-80.387314,37.174885,11.7225,1
48453,-97.69127,30.239513,17.515888888888888,9
51760,-77.476009,37.531399,12.374972222222222,5
37183,-78.650624,35.789846,10.146416666666667,11
1089,-86.55108,34.764238,10.256722222222221,5
18095,-85.722454,40.166203,15.958222222222222,1
11001,-77.017094,38.904149,14.212083333333334,15
28149,-90.851791,32.357005,11.641055555555557,1
