FIPS,Lng,Lat,Duration,Density
26125,-83.38421,42.660452,18.81813888888889,28
6037,-118.261862,34.196398,39.556111111111115,66
6081,-122.371542,37.414664,44.844611111111114,29
34027,-74.547427,40.858581,18.371333333333332,5
5005,-92.330438,36.28071,16.49361111111111,2
36093,-74.043583,42.817542,20.585527777777777,2
12117,-81.13198,28.690079,2.2558611111111113,2
25023,-70.741942,41.987196,22.025361111111113,4
34023,-74.407585,40.439593,17.639388888888888,6
36103,-72.692218,40.943554,19.703972222222223,15
40143,-95.941731,36.120121,19.073777777777778,10
1083,-86.9814,34.810239,10.903888888888888,1
34035,-74.61993,40.565522,17.959333333333333,9
18067,-86.114118,40.483537,16.424777777777777,3
39155,-80.767656,41.308936,17.661833333333334,4
23005,-70.330375,43.808348,23.31325,7
12086,-80.499045,25.610494,4.095583333333334,5
4015,-113.749689,35.717705,35.22661111111111,1
44007,-71.578242,41.870488,21.058555555555557,7
42049,-80.096386,42.117952,18.256944444444443,4
26161,-83.844634,42.252327,18.318944444444444,20
25025,-71.020173,42.33196,21.684638888888887,21
26049,-83.706372,43.021077,19.01888888888889,32
18089,-87.374337,41.472239,17.744722222222222,3
26159,-86.305697,42.283986,18.702277777777777,12
44005,-71.284063,41.502732,21.284194444444445,2
12103,-82.739518,27.903122,0.3521944444444445,2
17177,-89.665994,42.349726,20.093694444444445,1
26081,-85.547446,43.032497,19.79475,26
12031,-81.648113,30.335245,3.703666666666667,2
34005,-74.663006,39.875786,17.271555555555555,3
55087,-88.464988,44.418226,21.725916666666667,1
26163,-83.261953,42.284664,18.301194444444445,48
50027,-72.591515,43.588143,22.643555555555558,1
17031,-87.645455,41.894294,18.506916666666665,17
42017,-75.10706,40.336887,17.357222222222223,4
12011,-80.476658,26.19352,3.4676666666666667,16
17043,-88.086038,41.852058,18.747722222222222,4
6087,-122.007205,37.012488,44.105583333333335,21
51600,-77.299025,38.853183,14.409749999999999,5
42003,-79.98092,40.46892,16.563388888888888,11
48167,-94.894865,29.228706,15.899638888888887,1
39035,-81.724217,41.760392,17.56875,4
51650,-76.297149,37.04803,13.250361111111111,2
Windsor CAN,-83.026772,42.317432,18.505527777777775,62
