FIPS,Lng,Lat,Duration,Density
26125,-83.38421,42.660452,19.15513888888889,28
6037,-118.261862,34.196398,16.83372222222222,66
6081,-122.371542,37.414664,20.558055555555555,29
34027,-74.547427,40.858581,26.522944444444445,5
5005,-92.330438,36.28071,13.451138888888888,2
36093,-74.043583,42.817542,27.07047222222222,2
12117,-81.13198,28.690079,27.94125,2
25023,-70.741942,41.987196,30.36547222222222,4
34023,-74.407585,40.439593,26.873166666666666,6
36103,-72.692218,40.943554,28.55016666666667,15
40143,-95.941731,36.120121,10.092833333333333,10
1083,-86.9814,34.810239,18.67533333333333,1
34035,-74.61993,40.565522,26.657055555555555,9
18067,-86.114118,40.483537,17.017444444444447,3
39155,-80.767656,41.308936,20.97733333333333,4
23005,-70.330375,43.808348,31.557777777777776,7
12086,-80.499045,25.610494,31.36766666666667,5
4015,-113.749689,35.717705,14.273472222222223,1
44007,-71.578242,41.870488,29.81325,7
42049,-80.096386,42.117952,21.65297222222222,4
26161,-83.844634,42.252327,18.461472222222223,20
25025,-71.020173,42.33196,29.929166666666667,21
26049,-83.706372,43.021077,18.938805555555554,32
18089,-87.374337,41.472239,15.441527777777777,3
26159,-86.305697,42.283986,16.599694444444445,12
44005,-71.284063,41.502732,30.093416666666666,2
12103,-82.739518,27.903122,28.135166666666667,2
17177,-89.665994,42.349726,14.22925,1
26081,-85.547446,43.032497,17.69216666666667,26
12031,-81.648113,30.335245,26.148999999999997,2
34005,-74.663006,39.875786,26.788999999999998,3
55087,-88.464988,44.418226,16.43288888888889,1
26163,-83.261953,42.284664,18.889222222222223,48
50027,-72.591515,43.588143,29.53344444444444,1
17031,-87.645455,41.894294,15.386666666666667,17
42017,-75.10706,40.336887,26.311444444444444,4
12011,-80.476658,26.19352,30.750500000000002,16
17043,-88.086038,41.852058,14.854833333333334,4
6087,-122.007205,37.012488,20.59386111111111,21
51600,-77.299025,38.853183,25.191666666666666,5
42003,-79.98092,40.46892,21.713972222222225,11
48167,-94.894865,29.228706,16.83352777777778,1
39035,-81.724217,41.760392,20.32863888888889,4
51650,-76.297149,37.04803,26.347361111111113,2
Windsor CAN,-83.026772,42.317432,19.221,62
25027,-71.940282,42.311693,29.355333333333334,8
39049,-83.008258,39.969447,18.732166666666668,13
33011,-71.723101,42.911643,30.13936111111111,13
18141,-86.288159,41.617699,16.307305555555555,9
34039,-74.308696,40.659871,26.986416666666667,6
26139,-86.655342,42.942346,17.42011111111111,5
39061,-84.544187,39.196927,17.706805555555555,4
36017,-75.604905,42.489732,26.265416666666667,1
48231,-96.083807,33.123438,12.901750000000002,1
25017,-71.396507,42.479477,29.870305555555557,21
9003,-72.732916,41.806053,28.723305555555555,17
8069,-105.482131,40.663091,2.2645,3
19103,-91.588812,41.668737,11.628083333333333,1
55043,-90.695368,42.870062,13.574027777777777,1
9013,-72.340977,41.858076,28.9505,3
36067,-76.196117,43.00653,25.29013888888889,1
25013,-72.635648,42.136198,28.52872222222222,4
12099,-80.448673,26.645763,30.317833333333333,6
12085,-80.398211,27.079954,29.940527777777778,1
Pickering CAN,-79.086761,43.838413,23.186638888888886,3
36055,-77.664656,43.464475,24.254277777777776,9
26099,-82.910869,42.671467,19.60033333333333,15
34007,-74.961251,39.802352,26.583333333333332,5
33005,-72.248217,42.925455,29.33663888888889,5
34041,-75.009542,40.853524,26.182277777777777,3
