FIPS,Lng,Lat,Duration,Density
26125,-83.38421,42.660452,11.630333333333333,28
6037,-118.261862,34.196398,34.190805555555556,66
6081,-122.371542,37.414664,38.689972222222224,29
34027,-74.547427,40.858581,13.563694444444446,5
5005,-92.330438,36.28071,9.416527777777778,2
36093,-74.043583,42.817542,15.767694444444444,2
12117,-81.13198,28.690079,7.128694444444444,2
25023,-70.741942,41.987196,17.68225,4
34023,-74.407585,40.439593,13.291500000000001,6
36103,-72.692218,40.943554,15.356083333333334,15
40143,-95.941731,36.120121,11.996694444444444,10
1083,-86.9814,34.810239,3.8268055555555556,1
34035,-74.61993,40.565522,13.238222222222221,9
18067,-86.114118,40.483537,9.236972222222223,3
39155,-80.767656,41.308936,11.591416666666666,4
23005,-70.330375,43.808348,18.96536111111111,7
12086,-80.499045,25.610494,10.555111111111112,5
4015,-113.749689,35.717705,29.071972222222225,1
44007,-71.578242,41.870488,16.715444444444444,7
42049,-80.096386,42.117952,12.391388888888889,4
26161,-83.844634,42.252327,11.131138888888888,20
25025,-71.020173,42.33196,17.336750000000002,21
26049,-83.706372,43.021077,11.831083333333334,32
18089,-87.374337,41.472239,10.556916666666668,3
26159,-86.305697,42.283986,11.514472222222222,12
44005,-71.284063,41.502732,16.941083333333335,2
12103,-82.739518,27.903122,7.322611111111112,2
17177,-89.665994,42.349726,12.905888888888889,1
26081,-85.547446,43.032497,12.606944444444444,26
12031,-81.648113,30.335245,5.336444444444445,2
34005,-74.663006,39.875786,12.923666666666666,3
55087,-88.464988,44.418226,14.53811111111111,1
26163,-83.261953,42.284664,11.113388888888888,48
50027,-72.591515,43.588143,18.048805555555553,1
17031,-87.645455,41.894294,11.319111111111113,17
42017,-75.10706,40.336887,12.989166666666666,4
12011,-80.476658,26.19352,9.937944444444444,16
17043,-88.086038,41.852058,11.559916666666666,4
6087,-122.007205,37.012488,37.950944444444445,21
51600,-77.299025,38.853183,9.898666666666665,5
42003,-79.98092,40.46892,10.939111111111112,11
48167,-94.894865,29.228706,12.798222222222222,1
39035,-81.724217,41.760392,11.174583333333333,4
