FIPS,Lng,Lat,Duration,Density
26125,-83.38421,42.660452,45691.7,51
6037,-118.261862,34.196398,126202.2,152
26163,-83.261953,42.284664,44256.8,78
27053,-93.475185,45.006064,2044.9,32
24510,-76.610516,39.300214,73271.6,15
6081,-122.371542,37.414664,129183.5,43
17031,-87.645455,41.894294,26344.8,60
34027,-74.547427,40.858581,76578,10
17111,-88.452245,42.324298,23262,2
12103,-82.739518,27.903122,104712.7,9
5005,-92.330438,36.28071,49691,2
34017,-74.078627,40.731384,78796,16
36119,-73.745912,41.15277,81075.9,7
36093,-74.043583,42.817542,81209.6,4
12117,-81.13198,28.690079,103793.5,3
25023,-70.741942,41.987196,95470.7,7
18105,-86.523325,39.160751,42387.4,4
34023,-74.407585,40.439593,78698.6,8
36103,-72.692218,40.943554,85185.8,21
27037,-93.062481,44.670893,2309.3,9
34025,-74.152446,40.287056,80032.1,6
40143,-95.941731,36.120121,45701.8,21
1083,-86.9814,34.810239,63549.2,4
26121,-86.751892,43.289258,41284.2,3
12086,-80.499045,25.610494,118621.1,25
9005,-73.235428,41.791897,85199.7,13
4021,-111.367257,32.91891,111989.4,28
33011,-71.723101,42.911643,95270.1,33
34035,-74.61993,40.565522,77527.5,12
25017,-71.396507,42.479477,93569,30
18067,-86.114118,40.483537,37863.1,4
26049,-83.706372,43.021077,44476.2,48
39155,-80.767656,41.308936,52682.3,7
26145,-84.05541,43.328267,47338.2,18
11001,-77.017094,38.904149,73319.9,30
48201,-95.393037,29.857273,77383.6,72
23005,-70.330375,43.808348,101203.8,8
4015,-113.749689,35.717705,111679.9,3
44007,-71.578242,41.870488,91051.1,13
42049,-80.096386,42.117952,56184.7,5
4013,-112.495534,33.346541,110787.6,66
26161,-83.844634,42.252327,42321.7,28
25025,-71.020173,42.33196,93468.3,46
18089,-87.374337,41.472239,29391.9,6
36055,-77.664656,43.464475,67877.9,24
26159,-86.305697,42.283986,34705.5,18
44005,-71.284063,41.502732,92432.1,3
17177,-89.665994,42.349726,22575.2,1
42015,-76.502124,41.791495,72512.8,1
26081,-85.547446,43.032497,39179,41
12031,-81.648113,30.335245,96208.8,13
34005,-74.663006,39.875786,78757.1,4
42081,-77.055253,41.343624,68048.5,1
17043,-88.086038,41.852058,25795.7,13
55087,-88.464988,44.418226,18710.4,2
50027,-72.591515,43.588143,91581.2,1
25013,-72.635648,42.136198,87939.6,7
42095,-75.307447,40.752791,74816.1,4
42029,-75.749732,39.973965,75131.8,6
25027,-71.940282,42.311693,90874.4,20
42101,-75.133346,40.009376,76457.8,36
12011,-80.476658,26.19352,115893.8,35
6087,-122.007205,37.012488,130143.3,23
51600,-77.299025,38.853183,73523,8
42003,-79.98092,40.46892,57060.2,22
48167,-94.894865,29.228706,81820.8,6
39035,-81.724217,41.760392,50206.8,20
51650,-76.297149,37.04803,85392.2,2
Windsor CAN,-83.026772,42.317432,45454.5,134
9011,-72.103452,41.47863,88377.6,6
39049,-83.008258,39.969447,49611,26
33013,-71.68013,43.299485,95824.5,13
18141,-86.288159,41.617699,33359.3,14
34039,-74.308696,40.659871,78452.8,8
39061,-84.544187,39.196927,46115.3,8
36017,-75.604905,42.489732,76629.6,1
48231,-96.083807,33.123438,61696.8,1
9003,-72.732916,41.806053,86488,28
39025,-84.149614,39.052084,49065.3,1
8069,-105.482131,40.663091,64924.8,3
24003,-76.560511,38.993374,74445.2,7
19103,-91.588812,41.668737,20042.2,1
55043,-90.695368,42.870062,18404.7,1
9013,-72.340977,41.858076,87574.2,6
36067,-76.196117,43.00653,73027.1,3
12099,-80.448673,26.645763,114789.8,16
12085,-80.398211,27.079954,112453.6,4
12095,-81.323295,28.514435,102425.9,28
Markham CAN,-79.337021,43.856098,62051.8,26
26099,-82.910869,42.671467,47498.3,36
34007,-74.961251,39.802352,77888,7
25005,-71.087062,41.748576,94506.2,5
33005,-72.248217,42.925455,91421.6,3
48141,-106.241391,31.766403,94540.1,23
34041,-75.009542,40.853524,75079.9,5
26061,-88.652066,46.998305,27285.1,8
42131,-76.00878,41.525137,74436.8,1
34031,-74.300308,41.033763,78015.3,6
42133,-76.728446,39.921839,71482.9,1
9009,-72.900204,41.349717,84982.2,15
36089,-75.074311,44.488113,80665.2,5
6055,-122.325995,38.507351,125989.9,7
12009,-80.700384,28.298276,105572,11
18097,-86.135794,39.782976,38940.1,14
9007,-72.524227,41.434525,87183.6,8
26115,-83.487106,41.916097,44569.6,9
33015,-71.099437,42.98936,96746.9,12
36001,-73.974014,42.588271,82443.8,6
6085,-121.690622,37.220777,130294.9,30
26165,-85.570046,44.331375,44976.3,6
55133,-88.306707,43.019308,20439.1,32
36059,-73.589384,40.729687,81034.7,50
42091,-75.370201,40.209999,76039.3,9
39099,-80.770396,41.01088,53230.3,6
39173,-83.622682,41.360183,43110.7,2
45045,-82.372077,34.892645,74412.9,9
42115,-75.800969,41.819665,75893.5,1
34021,-74.703724,40.282503,78264.9,20
6067,-121.340441,38.450011,120466.4,26
Longueuil CAN,-73.510712,45.536945,86358.1,43
6001,-121.913304,37.648081,126051.3,24
42123,-79.313173,41.843669,60373.3,2
17161,-90.572203,41.468404,24183.5,2
34033,-75.357356,39.573828,78587.5,1
48439,-97.291291,32.77204,62771.9,19
33017,-71.035927,43.293177,98982.1,7
36061,-73.970174,40.776557,79352.9,28
36047,-73.950777,40.635133,80250.5,20
54045,-81.940853,37.830591,63525.8,1
37009,-81.49877,36.436305,72116,1
51179,-77.459043,38.418933,76313.7,1
36037,-78.192778,43.00091,65044.5,3
